company_id,employee_count,follower_count,time_recorded
97475,640,43087,1713455930
35689507,13,630,1713455995
418547,294,519804,1713455995
1739561,1742,141731,1713455995
10809,1628,39875,1713455995
2684883,2379,162665,1713455995
44230,608,40142,1713455995
164249,15839,56098,1713455995
2700663,6341,26994,1713455995
1265719,477,11213,1713456059
35655603,35,10862,1713456059
21743,3368,128660,1713456059
424124,105,99522,1713456059
2381,102607,450474,1713456059
89501984,17,4266,1713456059
221519,688,9474,1713456059
37985,1966,30442,1713456059
3726409,294,19900,1713456059
6515,22507,62205,1713456123
217338,852,12491,1713456123
2003,41686,6462290,1713456123
14542824,81,51079,1713456123
1271,135175,6452159,1713456123
4768803,25,419,1713456123
162752,3303,100380,1713456123
4392733,86,1254,1713456123
3625,48986,831129,1713456123
93342390,5044,1548481,1713456123
71867511,135,799,1713456188
15434,16180,109026,1713456188
206637,668,32367,1713456188
3488422,57,1412,1713456188
11227630,305,3565,1713456188
1550114,945,7732,1713456252
2441196,43,999,1713456252
19472,13891,58442,1713456252
40687781,2623,12267,1713456316
446030,42,1236,1713456316
44315,70,19945,1713456316
164423,5940,70214,1713456316
12727,20067,65237,1713456316
1325454,250,26278,1713456316
19045766,620,55425,1713456380
3503580,294,18921,1713456380
7952064,47,1983,1713456380
1088372,60,932,1713456380
1871163,103,4918,1713456380
13215798,914,34514,1713456380
1666639,1080,41557,1713456444
77324407,32,2112,1713456444
1230090,199,13520,1713456444
88278515,15,3908,1713456444
12932,2771,53160,1713456444
102453101,0,0,1713456444
102189,1045,39346,1713456509
5061731,4,252,1713456509
82315716,48771,3049087,1713456509
5185,8575,234865,1713456509
457913,124,1218,1713456509
36344,143,35762,1713456509
86736305,2,1551,1713456573
3270913,138,33510,1713456573
19521,210,28877,1713456573
602195,266,6624,1713456573
14629065,59,11811,1713456573
27239596,455,14818,1713456573
2448893,43,548,1713456637
10071781,39,64003,1713456637
991363,146,4708,1713456637
3865176,6,9415,1713456637
10297346,1672,39249,1713456637
12659,8837,74951,1713456637
68543,9091,159668,1713456637
78133768,207,9991,1713456637
365982,339,10857,1713456701
8795,4194,45317,1713456701
68951389,20,23908,1713456701
10864447,20753,82207,1713456701
110790,906,183070,1713456701
3199750,781,36726,1713456701
70399,756,10701,1713456701
81920306,1,107,1713456765
1798087,693,10485,1713456765
81888669,26,381,1713456765
3539069,30,7342,1713456765
649898,36,523,1713456765
162723,5138,293642,1713456829
10070656,71,6452,1713456829
1651819,1696,9725,1713456829
11008036,11,3274,1713456829
16199652,702,278990,1713456829
74477,149,15937,1713456829
46034,381,2537,1713456829
82288071,8,258,1713456829
2697980,92,2280,1713456829
165160,4807,174182,1713456894
80410136,6372,88303,1713456894
98831977,8,343,1713456894
19126858,18266,980376,1713456894
1277,76783,2119193,1713456958
581824,4044,54846,1713456958
14407234,49,19140,1713456958
102695,106,4165,1713456958
12631273,33,300,1713456958
2640,50104,984286,1713456958
73708,1233,10971,1713457023
77738326,2,129,1713457023
80037591,33,573,1713457023
1666,16201,682375,1713457023
1145589,487,3213,1713457023
1066,23882,451724,1713457023
19003,179,18049,1713457087
22307418,1642,16396,1713457087
207570,16,16006,1713457087
15989,612,176727,1713457087
6846,3795,159425,1713457087
403275,7124,25639,1713457087
9220290,198,8201,1713457087
9422557,12,211,1713457087
40893491,1832,64791,1713457087
13901,3088,113382,1713457087
100955625,1,2491,1713457151
311205,14,20623,1713457151
9443085,52,6009,1713457151
10344785,45,31003,1713457151
2256999,7,9273,1713457151
3518578,692,6926,1713457215
2567649,103,2033,1713457215
86365742,67,94948,1713457215
7641,7331,116453,1713457215
19593,667,5568,1713457215
21528485,14755,240845,1713457215
2068240,60,2555,1713457215
32136,247,2930,1713457215
668124,628,14725,1713457279
33801,745,6299,1713457279
11537915,15,695,1713457279
7125,2434,211873,1713457279
97884285,3,109,1713457279
1025996,50,6588,1713457279
27228972,594,8988,1713457279
78808962,4,1699,1713457279
95041577,57,1301,1713457279
15701441,355,1746,1713457280
1468444,179,7401,1713457344
824456,1270,10350,1713457344
4759599,214,1529,1713457344
13617580,169,20155,1713457344
18707,5145,48234,1713457344
11854657,171,2561,1713457344
9332405,196,1532,1713457344
79716451,9430,60643,1713457344
53195,857,12601,1713457344
101796,451,9610,1713457344
7684,21880,269283,1713457408
2340,30977,264223,1713457408
701152,522,7378,1713457408
5007,9592,83510,1713457408
163170,6921,158207,1713457472
76711640,661,3357,1713457472
1004356,30,12851,1713457472
1043,217641,6814908,1713457472
18860134,3692,2542987,1713457472
11424,2450,16939,1713457472
6560,7017,219582,1713457536
26287,1066,7231,1713457536
9420,7148,220386,1713457536
11260586,54,3707,1713457536
68835402,175,10631,1713457536
25891,1405,34378,1713457536
36092044,3110,103123,1713457536
1022548,1027,27167,1713457536
2653084,31,38374,1713457536
11228463,9,181,1713457536
71125358,3,76,1713457536
1459455,36,10210,1713457601
73237,930,6946,1713457601
3533175,68,6754,1713457601
54658588,4,26,1713457601
33215799,157,6553,1713457601
8010930,5,2215,1713457601
10111603,8,385,1713457601
7412,35271,164585,1713457601
93347502,4,4011,1713457601
15230730,25,6482,1713457601
100806098,14,449,1713457601
165749,3222,88835,1713457666
32499,701,4855,1713457666
6369,14099,1756608,1713457666
6357,4702,325779,1713457666
2033166,154,7179,1713457666
3556,15334,487593,1713457666
14488,2154,53560,1713457666
10579793,176,15986,1713457666
35496069,5,1250,1713457730
45627,287,4191,1713457730
2573460,212,1620,1713457730
3925,9408,336801,1713457730
56243,691,42751,1713457730
1235,194312,2216021,1713457730
11921,3446,18687,1713457730
16268827,10591,274008,1713457730
827183,600,623425,1713457730
82495142,18,36726,1713457730
139742,746,11028,1713457794
123472,66,1826,1713457794
90396,818,119799,1713457794
5049917,215,110988,1713457794
6418978,707,3254,1713457794
462318,64277,114990,1713457794
10923928,51,7313,1713457794
2080230,297,35226,1713457794
2953670,88,39543,1713457794
133820,123,999,1713457794
478140,1057,131807,1713457858
71560209,1,14401,1713457858
9445512,11,1132,1713457858
7244582,1324,3112,1713457858
241309,12772,223885,1713457858
265869,12063,83982,1713457858
926041,7369,381938,1713457858
19201476,1158,24362,1713457858
51688908,1213,9535,1713457858
76171420,23940,890282,1713457923
71409747,70,168,1713457923
76947396,13,10157,1713457923
946966,1764,69698,1713457923
6814,40140,2048576,1713457923
72825,664,59266,1713457923
213096,530,27113,1713457923
5971,2386,124573,1713457923
775687,185,5323,1713457923
91599916,5,3320,1713457923
11075,26340,412619,1713457987
100586529,6,268,1713457987
15243220,238,12900,1713457987
11007,4895,102680,1713457987
61677,3296,565581,1713457987
112761,141,965,1713457987
1710825,55,3871,1713457987
131880,1091,10762,1713457987
14489756,13,1139,1713457987
28133909,103,3143,1713458053
1185,100979,5794477,1713458053
26341,2112,30897,1713458053
21540,583,14697,1713458053
336165,359,137746,1713458053
744959,1708,33352,1713458053
98354935,88,740,1713458053
10774626,77,4039,1713458117
80315844,61,71201,1713458117
1388679,33,130,1713458117
9355645,249,10378,1713458117
163259,9300,130503,1713458117
5978,27063,278718,1713458117
163905,6585,198568,1713458117
3961,8106,971069,1713458117
621180,41,414,1713458117
24642,138,21838,1713458182
3304,24445,1059571,1713458182
15255286,68,289,1713458182
3534,74415,1593087,1713458182
1028,191808,9494680,1713458182
7789,27878,208219,1713458246
11419745,5,172,1713458246
15091069,13,378,1713458246
74870236,466,9415,1713458246
35848,1417,21626,1713458246
5403271,63,11378,1713458246
78748154,14,11723,1713458246
166921,9764,161336,1713458246
299938,3443,130969,1713458246
11223,8167,571933,1713458246
1356677,47,138,1713458376
7929903,3026,39975,1713458376
60101,3413,40186,1713458376
5071314,1265,62133,1713458376
14074,8518,185881,1713458376
112136,91,32031,1713458376
71025,824,9146,1713458376
26233,697,32649,1713458376
2385130,3137,41894,1713458376
218019,1247,7320,1713458376
34143,1108,6206,1713458376
3704165,520,15484,1713458376
2985733,948,481512,1713458376
34997,853,16298,1713458376
3682545,22,18743,1713458376
164664,36992,629338,1713458376
52266003,17,1833,1713458376
99501378,5,825,1713458376
3672,19875,216916,1713458376
3772837,68,4427,1713458376
71662986,15,9787,1713458376
323296,1197,70559,1713458376
1603,69780,2844918,1713458376
1952897,116,1007,1713458376
76487615,14,2150,1713458376
3364,38019,682083,1713458376
33458,548,12937,1713458376
307610,453,12099,1713458376
28493559,25,11415,1713458376
3223787,411,14319,1713458376
12908,3591,282147,1713458376
11115,8914,194881,1713458376
206006,1004,44609,1713458376
10504343,4283,50193,1713458376
6044,1829,396724,1713458376
78444636,4,1734,1713458376
271750,218,16411,1713458376
79850619,4,18133,1713458376
581027,5763,129720,1713458376
1900704,40,2786,1713458443
162901,15841,127801,1713458443
35651421,78,17778,1713458443
14840050,23709,133661,1713458443
5347639,218,11870,1713458443
776909,522,2146,1713458443
25051521,23,1500,1713458443
77051956,54,4700,1713458443
37759,6957,180069,1713458443
1557059,409,13083,1713458443
14377562,779,139378,1713458443
11681,4608,137134,1713458443
1025072,610,14016,1713458443
27237129,815,27388,1713458443
33883,1569,89089,1713458443
19116379,188,2431,1713458443
71549719,73,1138,1713458443
853742,1241,25862,1713458443
2651,11219,76255,1713458443
894610,10079,34372,1713458443
2503130,1266,97597,1713458443
5113,8473,65171,1713458443
76663,254,5002,1713458443
5442,13602,268893,1713458443
2739236,2,4682,1713458443
164920,2986,88684,1713458443
93579124,2,2013,1713458443
7479,10715,166739,1713458443
11123095,115,4949,1713458443
1400720,470,13515,1713458443
71081,207,1211,1713458443
18498903,134,778,1713458443
162399,9778,284312,1713458443
99043494,13,1491,1713458443
33246798,64517,2899407,1713458443
165949,8229,51948,1713458443
9363538,4,87,1713458443
277579,101911,3342853,1713458443
9402,14505,278146,1713458443
10872551,74,1846,1713458509
15578420,264,1457,1713458509
1563344,32,901,1713458509
157330,8072,112525,1713458509
1414581,106,37216,1713458509
10789157,107,125493,1713458509
3356761,203,8954,1713458509
2878981,22,4857,1713458509
11241935,52,240264,1713458509
5772,15660,615195,1713458509
75533370,6,717,1713458509
118062,194,5799,1713458509
103398108,1,3,1713458509
1102706,188,22892,1713458509
98944819,1,823,1713458509
675562,7134,558997,1713458509
2859,10386,147071,1713458509
109619,248,45296,1713458509
9382289,1821,14073,1713458509
1038,439076,15214042,1713458509
47008,953,15571,1713458509
3997420,9776,115822,1713458509
56636647,200,2394,1713458509
1550,123436,851294,1713458509
51787,97,14477,1713458509
3128,46833,664463,1713458509
99351336,3,93,1713458509
1486,67380,2254423,1713458509
40370,1709,5058,1713458509
1310532,2,124,1713458509
4608,16294,198705,1713458509
6913,31016,114213,1713458509
5271203,255,3709,1713458509
33991,866,19824,1713458509
23222,4327,29656,1713458509
604796,85,1685,1713458509
56783,247,20435,1713458509
51716,1570,27515,1713458509
89520,6520,35742,1713458509
108365,131,93864,1713458509
3165,21266,484925,1713458509
13423341,299,369646,1713458509
8706,6351,114994,1713458509
45028,325,2312,1713458509
51176,2304,35802,1713458509
80021800,10,11536,1713458509
9443644,136,1807,1713458577
64259963,11014,158331,1713458577
165649,18632,488281,1713458577
2882605,7,592,1713458577
1183601,167,2624,1713458577
10267542,204,38109,1713458577
10673871,135,288928,1713458577
15440968,163,894,1713458577
33255257,786,19776,1713458577
4725,46259,1353046,1713458577
8471,1037,17189,1713458577
15081145,29,35162,1713458577
2445,35482,358801,1713458577
18263887,531,6904,1713458577
1271305,420,5880,1713458577
343257,1048,14625,1713458577
4960,18950,221466,1713458577
284608,600,15174,1713458577
165110,12900,504641,1713458577
92894223,4,37,1713458577
8024,9450,49990,1713458577
894640,29,63699,1713458577
35534462,4,34,1713458577
75591699,21,1220,1713458577
4128,137336,704548,1713458577
21940,35,13972,1713458577
25017,2461,47334,1713458577
166714,21441,313506,1713458577
76621224,124,9469,1713458577
18498389,179,1656,1713458577
13332717,133,41512,1713458577
2751,22722,705111,1713458577
2430668,36352,576802,1713458577
9327257,101,17956,1713458577
34583,5076,47996,1713458577
3781946,80,3353,1713458577
1037566,78,540,1713458577
76202589,8102,94140,1713458577
79318061,24,5387,1713458577
3253871,576,15299,1713458643
47901,47,14113,1713458643
32469,5575,22446,1713458643
20374,1792,35502,1713458643
79595429,16,1979,1713458643
915154,66,6089,1713458643
17226,6318,47582,1713458643
296229,3439,180561,1713458643
9703,30805,250679,1713458643
466903,355,6060,1713458643
28923,13439,229573,1713458643
5996,9677,96002,1713458643
77153,357,5082,1713458643
65745308,96,9725,1713458643
3793030,103,13747,1713458643
15620,3118,107652,1713458643
7795,16559,215772,1713458643
2701866,178,45953,1713458643
165938,10358,55510,1713458643
64681939,785,200980,1713458643
264317,690,84844,1713458643
452426,1767,25439,1713458643
7556,33260,271621,1713458643
35545790,193,7120,1713458643
25929,174,39986,1713458643
37894881,29,62,1713458643
1115372,409,4940,1713458643
123162,416,3261,1713458643
135275,651,17491,1713458643
6821,15430,181240,1713458643
299938,3447,130970,1713458643
269613,469,13845,1713458643
352037,307,4472,1713458643
3572661,436,30885,1713458643
3915,25267,618468,1713458710
66252,499,155267,1713458710
59238,857,29261,1713458710
27200490,118,691,1713458710
82695521,46,20745,1713458710
11076247,95,4591,1713458710
163100,9566,330262,1713458710
164827,1271,150377,1713458710
2667723,2002,28798,1713458710
18280200,3032,77219,1713458710
3200228,6147,83934,1713458710
418039,67,3798,1713458710
23337,9935,65070,1713458710
22289362,41,444,1713458710
26205,2189,27048,1713458710
311841,2941,36519,1713458710
13956,44,97565,1713458710
1044,291883,6085704,1713458710
6547,36222,417212,1713458710
94355,1140,25339,1713458710
2137,33874,816233,1713458710
71978019,9,261,1713458710
37008737,70,2156,1713458710
7796655,101,2920,1713458710
162714,1140,68550,1713458710
15302299,40,351,1713458710
2973906,33202,397639,1713458710
1412,88028,1210742,1713458710
18286898,11613,215234,1713458710
10169,6822,84154,1713458710
145218,34,58401,1713458710
80231028,8,3116,1713458710
83151166,2793,13038,1713458710
91096512,6,1042,1713458710
945273,109,108308,1713458710
33453885,34,2566,1713458710
2249972,3980,58932,1713458777
932563,2203,26862,1713458777
1934883,126,309,1713458777
166739,10395,59479,1713458777
18314,328,4753,1713458777
18924094,2,158,1713458777
91406040,2024,43867,1713458777
3863,20028,193248,1713458777
5129433,1159,33299,1713458777
13309,1815,26111,1713458777
5977,6313,81824,1713458777
17208,6603,171907,1713458777
8596,5228,109288,1713458777
33472158,501,2969,1713458777
9382,6850,161099,1713458777
68749,286,13317,1713458777
20089,5952,125709,1713458777
1412470,3804,23354,1713458777
26932,2633,187345,1713458777
11363630,13,97,1713458777
11754751,1033,67466,1713458777
128505,5404,277797,1713458777
16208331,732,18486,1713458777
5141795,26,859,1713458777
2252,26430,435473,1713458777
3961,8099,971066,1713458777
5687496,469,8075,1713458777
6379951,42,104610,1713458777
165109,32367,749256,1713458777
485407,3385,24291,1713458777
97196820,10,1202,1713458777
8930,693,16463,1713458777
1472,109503,3203323,1713458777
1348564,343,3862,1713458777
1722553,145,78509,1713458777
1673,12398,1561306,1713458777
468782,8465,150414,1713458777
7260,1236,262887,1713458777
2068,33769,1184752,1713458777
162213,2949,105816,1713458777
945727,434,2633,1713458777
7209158,46,131,1713458777
79585218,9,159,1713458777
164159,39191,248553,1713458777
2205342,702,3636,1713458777
95724,730,10284,1713458845
687450,518,27643,1713458845
2346444,598,8831,1713458845
14084,9823,436703,1713458845
533371,2125,16023,1713458845
4798,16052,94603,1713458845
15157241,599,21268,1713458845
3771,14339,343666,1713458845
3626,135772,660940,1713458845
45768,883,9105,1713458845
10062724,135,27713,1713458845
68658,1725,15341,1713458845
35594314,321,20164,1713458845
2677,357594,1857304,1713458845
68240239,32,15515,1713458845
11749,2597,63844,1713458845
783611,6646,735565,1713458845
12397,7805,221014,1713458845
217273,477,43094,1713458845
2188200,676,5924,1713458845
69801,751,40130,1713458845
467038,215,21774,1713458845
165464,5072,433832,1713458845
2021903,40,1172,1713458845
1056356,1895,52423,1713458845
599993,1368,74632,1713458845
96200839,930,83388,1713458845
25006364,26,22361,1713458912
3693643,489,8193,1713458912
3264,38785,210710,1713458912
10559,6395,138037,1713458912
297505,1449,43861,1713458912
310015,533,131405,1713458912
228650,276,189537,1713458912
110530,7826,128362,1713458912
2010798,4157,377279,1713458912
165661,2450,48381,1713458912
10489214,35,737,1713458912
3583046,30,745,1713458912
1772348,69,3690,1713458912
3012,22463,155882,1713458912
2294739,36,623,1713458912
9585,21342,678979,1713458912
9783,7352,114102,1713458912
32232,1267,40954,1713458912
145495,1911,20366,1713458912
69200675,11,601,1713458912
42785914,185,13961,1713458912
86903915,3,5,1713458912
51382069,629,14640,1713458912
164401,7056,714737,1713458912
1300289,4345,85888,1713458912
12670967,100,9496,1713458912
1750100,696,79981,1713458912
50152,3793,62936,1713458912
49042,2948,31415,1713458912
64639449,3671,64859,1713458912
4156,15701,421654,1713458912
9812,2638,40249,1713458912
845871,3548,65368,1713458912
2796354,1,251,1713458912
85839912,7,110,1713458912
75531631,4,396,1713458912
235154,788,13817,1713458912
288047,493,62641,1713458912
27573,7218,55542,1713458912
15897492,439,20046,1713458979
51661,298,50452,1713458979
9170,4010,72105,1713458979
3888,13852,88876,1713458979
8117,2367,610517,1713458979
101890916,8,203,1713458979
1387626,2243,60841,1713458979
78383615,23,1837,1713458979
23814,1519,11115,1713458979
16733,8023,94719,1713458979
1247902,3184,21005,1713458979
162738,4398,30915,1713458979
63053,1185,13046,1713458979
2646,427883,4085793,1713458979
823931,20,189,1713458979
7007487,54,479,1713458979
25773,259,9814,1713458979
19210698,3,277,1713458979
98691659,29,445,1713458979
15979,4731,385594,1713458979
49644642,59,11703,1713458979
6628871,6,335,1713458979
13856,14418,287203,1713458979
13542,4551,129457,1713458979
69495278,460,9963,1713458979
29468,503,10718,1713458979
29012947,9234,1450262,1713458979
61634746,33,71,1713458979
72734660,17,10109,1713458979
96084440,3,170,1713458979
13019116,190,6842,1713458979
69088863,22747,926049,1713458979
166204,962,11069,1713459047
9185,20877,117520,1713459047
74694602,158,38170,1713459047
11011,10880,667348,1713459047
74539983,20,1458,1713459047
3807153,952,58047,1713459047
119586,266,2455,1713459047
1129552,3851,54450,1713459047
162443,3311,58565,1713459047
14439628,13,1997,1713459047
157313,10494,297239,1713459047
16022,726,4447,1713459047
20186,209,17336,1713459047
5174388,4635,107218,1713459047
1360392,50,740,1713459047
209610,4322,128385,1713459047
30092506,30,870,1713459047
2419103,419,202823,1713459047
237791,3176,13510,1713459047
495856,1452,27738,1713459047
3029,10112,84961,1713459047
164988,10441,191403,1713459047
7096,10407,254977,1713459047
15590560,4,6,1713459047
20573,6443,33050,1713459047
54877,52,11625,1713459047
12617617,151,20973,1713459047
622557,259,8400,1713459047
51625397,305,28971,1713459047
1621615,148,10606,1713459047
2644051,2714,155969,1713459047
7172,3876,94354,1713459047
6184,3639,21712,1713459047
279753,23,11148,1713459047
64592,408,2918,1713459047
163490,4211,79531,1713459047
6250,25088,158679,1713459047
18106894,72,27417,1713459047
8604,1917,39904,1713459047
348709,1716,111956,1713459114
1030518,118,5160,1713459114
166057,6789,124256,1713459114
57749,118,2812,1713459114
7426,1819,35961,1713459114
2578059,24,20383,1713459114
2790,1274,33489,1713459114
8070,1329,15855,1713459114
23298,5429,239241,1713459114
5415008,691,17839,1713459114
33218328,117,450353,1713459114
165340,946,24298,1713459114
165944,43993,543609,1713459114
52201127,8,17376,1713459114
947715,1402,179644,1713459114
28660903,303,4761,1713459114
11662,9690,52509,1713459114
10854676,3044,45900,1713459114
129106,6,10159,1713459114
4187,11526,293991,1713459114
11075,26355,412629,1713459114
10217361,147,10128,1713459114
1430329,331,19273,1713459114
14562,868,49548,1713459114
84565,2216,28699,1713459114
1163674,428,4042,1713459114
80502,519,13629,1713459114
3163,18992,145068,1713459114
347410,3897,51412,1713459114
25812,146,4601,1713459114
260514,40,493,1713459114
1058216,24,424,1713459114
93871123,76,247,1713459114
1151276,775,17130,1713459114
25030011,9047,94447,1713459114
91447303,3691,654044,1713459114
1791354,14,59,1713459114
1243039,25,261,1713459114
3760423,1747,47836,1713459114
8100,4828,168634,1713459114
40960018,39,610,1713459114
1453402,46,18262,1713459114
587343,203,19894,1713459181
101085620,2,34,1713459181
83151166,2794,13038,1713459181
7788794,1805,80058,1713459181
81527214,40670,409484,1713459181
139477,270,2867,1713459181
2678,78262,2691004,1713459181
11714,4543,89410,1713459181
80167387,17,8473,1713459181
18873281,110,1263,1713459181
96213179,16,1457,1713459181
34310,667,15149,1713459181
15112,3120,133933,1713459181
77127902,51,14762,1713459181
23661,5886,45039,1713459181
78992079,8,2242,1713459181
163062,21681,132225,1713459181
6629943,31,4680,1713459181
6497,8854,75568,1713459181
693712,9,22806,1713459181
8390,12564,69977,1713459181
2543692,121,55406,1713459181
25461,556,319339,1713459181
810233,20,6655,1713459181
26530402,443,1969,1713459181
204770,24166,277772,1713459181
3563085,663,19585,1713459181
289726,242,1530,1713459181
15599190,26,116,1713459181
7096,10410,254978,1713459181
166486,15151,108134,1713459181
24985505,45,469,1713459181
7249817,16,172,1713459181
28145223,13,2677,1713459181
22534,2488,31833,1713459181
2067724,174,1321,1713459181
1496003,27,321,1713459248
214189,447,74001,1713459248
40900877,4037,29118,1713459248
12654,3006,114480,1713459248
18045394,113,48227,1713459248
1256,9380,1485670,1713459248
3294602,145,19890,1713459248
162258,14556,89368,1713459248
1657063,1638,60790,1713459248
3292101,1245,6869,1713459248
2838035,415,45900,1713459248
1214,80425,1520169,1713459248
37268793,81,69641,1713459248
5143671,17,10497,1713459248
132861,1678,32169,1713459248
1284978,1587,19364,1713459248
16123991,346,13573,1713459248
8472,795,10583,1713459248
82485916,37992,30784,1713459248
67495,56,2424,1713459248
109324,154,6500,1713459248
247413,4153,64074,1713459248
26669,428,16140,1713459248
60588,1025,11245,1713459248
28782782,35,358,1713459248
166551,36292,301114,1713459248
8403,12871,78439,1713459248
14068748,175,1776,1713459248
12701,2130,60436,1713459248
14028341,88,839,1713459248
90823,2816,26115,1713459248
3126750,254,13185,1713459248
15474836,56,2861,1713459248
65805254,4,434,1713459248
40805,55,2131,1713459248
12890,7081,75616,1713459248
4057,75502,1982317,1713459316
607957,38844,1562434,1713459316
14383281,27249,647219,1713459316
2716085,6139,179898,1713459316
14819,1768,128116,1713459316
69456430,94,9457,1713459316
92604967,3,371,1713459316
13350,2878,37542,1713459316
1703027,811,8468,1713459316
10405804,440,57126,1713459316
81490090,211,158704,1713459316
35601183,1334,50919,1713459316
17877689,21,953,1713459316
497729,643,43939,1713459316
1471368,4786,72347,1713459316
17069,5607,22372,1713459316
14736,19922,91248,1713459316
4417,13284,130855,1713459316
1151803,18,294,1713459316
166212,7931,48670,1713459316
410984,4570,53614,1713459316
1401484,19,170,1713459316
2396310,8990,524778,1713459316
81136646,4,127,1713459316
362780,401,10996,1713459316
98594930,33,279,1713459316
5095,11238,170252,1713459316
3334,17666,233789,1713459316
278057,330,5459,1713459316
64853982,17,3954,1713459316
1142560,147,4424,1713459316
18512500,11,310,1713459316
7186,5348,61037,1713459316
164798,26717,113539,1713459316
3048848,1830,22614,1713459316
2928089,6694,109154,1713459316
80516368,370,210391,1713459316
83100808,1104,12537,1713459316
40687781,2626,12268,1713459316
1512982,653,40656,1713459384
1210777,88,1757,1713459384
1252897,498,12560,1713459384
1784355,13,148,1713459384
816173,20262,61422,1713459384
8234,7062,47062,1713459384
12781,7276,30319,1713459384
86479,750,18313,1713459384
4513,10440,201906,1713459384
18523,3823,37205,1713459384
89307809,0,137,1713459384
46305,46,123554,1713459384
305697,413,3732,1713459384
3831523,42,1224,1713459384
28660897,2,264,1713459384
2818667,458,82256,1713459384
24770912,19244,187713,1713459384
1508260,160,1201,1713459384
71273635,3380,245351,1713459384
521948,2176,21801,1713459384
163151,1457,12639,1713459384
3173,28171,594518,1713459384
1403,39054,661029,1713459384
90991389,43,7070,1713459384
3867031,2056,21691,1713459384
74604,625,16287,1713459384
163494,30550,1139327,1713459384
28160901,238,4711,1713459384
47477,562,46935,1713459384
3297172,112,754,1713459384
818762,9,5541,1713459384
10960846,34,776,1713459384
1318,245603,8725153,1713459384
3482968,364,4017,1713459384
6466404,106,4375,1713459384
19472,13889,58442,1713459384
55375,984,42519,1713459451
7771,3935,77794,1713459451
8805,1679,57840,1713459451
8357749,38,335,1713459451
164249,15845,56106,1713459451
27973,4805,21077,1713459451
19158808,7889,82147,1713459451
2041,50973,1207746,1713459451
2564997,5053,112516,1713459451
2414446,101,8552,1713459451
118246,2710,72345,1713459451
3787845,532,177896,1713459451
2327,57001,2266507,1713459451
30772606,628,91186,1713459451
8438166,6,396,1713459451
517387,260,2496,1713459451
2895,15081,128671,1713459451
2831734,321,8565,1713459451
407544,1154,18513,1713459451
79560,4289,27664,1713459451
353356,44,105440,1713459451
16206227,406,11406,1713459451
9388,954,44168,1713459451
2468405,197,3678,1713459451
5315,39574,201743,1713459451
2272,72640,1301263,1713459451
4371,11872,300550,1713459451
96116643,1,107,1713459451
2594422,49,837,1713459451
299386,1435,37871,1713459451
381087,2556,36965,1713459451
5211082,3,235,1713459451
82560669,779,140199,1713459451
165725,5469,133270,1713459451
70967261,7,2575,1713459451
12605993,2350,76961,1713459451
12135,5321,144468,1713459451
28132450,287,1014,1713459451
75231,636,17303,1713459518
80035487,4,461,1713459518
164195,5044,202989,1713459518
1908,8768,151670,1713459518
563417,294,1680,1713459518
85668,32,2091,1713459518
165034,8325,89149,1713459518
71373471,167,8881,1713459518
1149301,98,4870,1713459518
2284023,21,2734,1713459518
239993,111,2958,1713459518
3162,24743,691865,1713459518
91664699,1,137,1713459518
16173353,17,229,1713459518
21185,3354,26658,1713459518
860860,266,1946,1713459518
18659583,1138,8573,1713459518
3825089,5,95,1713459518
101817582,4,29,1713459518
491089,2782,150429,1713459518
13386,10499,261128,1713459518
462487,56,3222,1713459518
2722336,86,3536,1713459518
1821048,66,1959,1713459518
499768,274,7688,1713459518
87599,423,31164,1713459518
2500100,421,68702,1713459518
1285000,327,24698,1713459518
74708,4039,91990,1713459518
11804,8130,57447,1713459518
162677,10822,305738,1713459518
18785629,86,7083,1713459518
2254994,131,284483,1713459518
2426405,15,6946,1713459518
128737,1277,31299,1713459518
65734152,98,13014,1713459518
164549,9076,299469,1713459518
13226580,130,5450,1713459518
16568,6390,40011,1713459585
1547574,96,859,1713459585
14069,4949,111974,1713459585
10402,7049,23882,1713459585
50507,1663,61599,1713459585
2623352,171,28936,1713459585
80387,2073,11590,1713459585
1100944,8246,219267,1713459585
1691,44361,1092251,1713459585
7471,3966,209355,1713459585
1284978,1588,19364,1713459585
9157,5050,86211,1713459585
67156436,90,2032,1713459585
33247784,8609,121335,1713459585
4255,17332,174365,1713459585
78985360,1,75,1713459585
345564,1091,68717,1713459585
31181,3003,68575,1713459585
37945,415,5638,1713459585
37282,638,6525,1713459585
157303,9947,53376,1713459585
11208030,16,27974,1713459585
55057585,554,11823,1713459585
6555654,56,900,1713459585
535978,1067,19845,1713459585
42128833,9,606,1713459585
642341,1665,8701,1713459585
96165027,1,1065,1713459585
95687057,1,3,1713459585
40888031,24,145,1713459585
2532,77479,463576,1713459585
107817,6000,71550,1713459585
1041095,7197,101169,1713459585
11805291,4064,171551,1713459585
28653812,1464,47695,1713459585
23929,1891,11249,1713459585
22582874,1436,60669,1713459652
1057235,93,8706,1713459652
8807,6295,59785,1713459652
1320056,2190,16861,1713459652
3275268,57,542,1713459652
60529,1061,4832,1713459652
4617,5518,129028,1713459652
1613226,8627,376796,1713459652
16163783,1743,19153,1713459652
3690,26625,598963,1713459652
8356,13272,405505,1713459652
2534,17326,764286,1713459652
65333599,121,2015,1713459652
77159180,22,548,1713459652
3710352,2403,45160,1713459652
62923,2066,91015,1713459652
4377,4692,385057,1713459652
80486132,20,2105,1713459652
1073444,17,821,1713459652
