ID,CATEGORY
23126,e
3442,e
410387,b
145868,e
329662,e
1085,t
345508,t
26513,e
46976,b
288197,m
375982,e
142498,e
178022,e
9721,b
191560,b
200233,b
205338,t
75164,e
410059,b
358468,e
344121,b
342499,e
3787,e
92515,t
243104,e
332217,e
24986,b
119331,e
410704,b
278569,t
137251,t
289007,e
169287,e
148884,m
275636,m
227139,b
237682,m
191734,b
286291,t
403890,e
219731,b
308944,t
367086,b
246283,t
236879,e
31916,e
367282,t
323703,t
177780,e
166091,b
144407,e
108868,e
223586,b
326941,b
191402,b
263380,b
45720,e
302540,b
345045,t
371432,b
140175,e
157677,e
287806,e
350454,t
178465,e
174239,t
389758,e
219751,b
144323,e
67671,e
249198,e
349478,b
405173,m
63009,e
161350,e
170684,m
169839,e
328434,e
225758,t
359696,b
196182,b
38983,t
313534,e
181,b
90697,b
160444,t
267417,b
146993,b
283566,t
368275,t
357246,b
194788,e
140422,e
330739,t
48633,b
66529,b
160175,t
378897,t
331388,t
354838,e
150785,e
70696,b
367251,b
97812,t
182631,e
254670,e
125607,t
413991,t
326280,m
47906,b
348984,b
103959,e
105100,b
294698,b
346884,e
422265,m
100725,m
207090,m
213693,t
300705,e
219931,b
64126,t
348580,b
80626,b
316538,t
179175,e
267686,b
125658,t
27355,e
260874,t
96813,b
194136,e
285432,e
362278,b
152804,t
365648,e
188570,b
376909,b
413831,t
364866,t
34204,m
37693,b
232647,e
199205,e
80843,b
114081,t
261428,e
176932,b
209746,t
408719,e
398613,b
249535,e
284960,e
220565,t
262213,e
399717,b
292379,e
174893,e
168894,e
166887,b
402564,t
21975,t
102596,t
151540,e
395468,e
130407,e
327542,t
313815,e
323385,t
255559,b
202835,e
158509,m
317166,b
170158,m
194701,e
115617,e
15585,m
234690,b
278164,e
419834,t
335998,t
251208,e
245795,b
368800,e
2857,e
393120,b
181274,b
147795,e
55099,e
229714,m
284172,t
151068,e
337866,e
215760,e
320928,e
158769,b
383721,b
159442,t
239714,e
353491,t
389042,e
296115,b
114605,e
142734,b
49734,e
278906,e
64579,t
240170,e
297564,b
373664,e
131648,m
307921,b
354100,t
77862,b
115103,e
101035,b
388728,t
171480,b
156491,t
382157,e
18811,e
10975,e
212908,b
82432,e
10724,e
391804,t
417958,b
104649,m
144204,t
44192,b
271454,e
147108,t
18927,e
418333,t
281189,e
207803,b
102045,b
29204,b
17186,t
61898,t
307745,b
195659,m
319998,e
276531,b
222467,e
257888,e
269799,e
215453,e
12890,b
28046,e
349754,t
35116,b
305971,b
276399,b
414514,t
79432,m
380691,t
250750,t
287603,e
312383,t
120278,m
355079,e
62773,e
289240,e
97831,t
177965,e
48701,t
263431,b
322631,b
55233,m
335767,t
145205,t
52579,t
191783,b
97897,t
387416,b
258930,m
308068,b
270205,e
21428,t
94614,e
421973,e
196603,t
216388,m
138067,e
326615,b
175730,e
344936,t
37148,m
112485,b
24118,b
232820,e
122893,t
207989,b
185089,b
408455,e
133344,t
37766,b
358786,e
23568,e
83929,m
369566,e
289752,e
142155,e
396667,e
204614,b
256000,b
32167,e
354824,e
165246,e
10638,e
170468,m
253107,t
43674,m
250015,b
101576,e
202432,e
9025,b
298162,t
169208,t
26408,e
201598,t
322689,b
324067,t
37564,b
220696,t
94064,e
32933,e
106442,e
396178,e
245691,b
374638,b
26138,t
341541,t
149208,b
403146,e
332617,e
148767,m
229831,m
306501,t
394927,b
402229,t
207586,e
238213,b
174559,t
388395,b
244788,m
388223,t
53985,e
166747,b
418753,b
169150,e
389494,e
61186,b
340118,t
408097,e
177148,t
363612,e
276503,b
31693,t
226394,b
403058,e
96026,b
109289,e
210303,e
105537,t
302369,b
381147,e
66660,b
73253,e
290508,b
49846,m
290976,b
47187,b
408044,e
74172,t
422559,e
327077,b
62511,e
324297,t
226122,b
118716,e
373174,e
189101,b
409732,e
65637,e
368166,t
14263,t
165241,e
340850,b
180525,b
56382,b
139948,t
399668,t
214562,t
266730,m
323150,t
83542,b
374717,b
243738,e
160641,t
341087,b
412728,b
402031,t
342646,e
343380,e
215435,e
374118,e
331918,e
193920,t
329155,e
271769,e
230813,b
163249,t
359531,m
198338,t
8752,b
277418,b
312901,e
421666,e
279631,e
341589,b
240123,e
324204,t
305476,t
199409,e
159933,b
414326,t
263102,b
387860,t
152161,m
85431,t
362867,b
258141,e
84360,b
296118,b
77231,b
402676,t
3096,e
235988,t
106062,t
309696,t
270386,e
123409,e
422120,e
315966,t
114782,e
395393,e
114288,e
4411,b
148292,e
213589,t
79632,m
332256,t
62305,e
151422,e
24636,t
235351,t
252976,b
226698,t
357120,b
179309,e
291918,e
39937,e
279375,e
287121,t
167365,b
271600,e
395447,e
362271,t
302522,b
241407,b
198167,t
69357,e
4912,b
277048,b
272075,m
194928,e
170313,m
333388,e
383470,b
123146,e
174249,b
363995,e
94826,e
397760,m
96031,b
124735,b
12316,t
89073,e
167134,t
159792,b
386420,b
264828,b
70300,e
82979,e
151041,e
169475,e
31642,e
398925,b
5214,b
158357,m
307213,t
289368,e
301583,b
198146,t
374149,e
213420,e
356502,b
289,b
142735,b
145119,t
131844,m
390299,e
308338,t
199971,b
331611,t
253446,t
3242,e
415354,e
349881,t
109400,e
341730,t
52065,t
403717,e
104694,m
284420,t
230561,b
117932,t
88235,e
35135,b
100962,m
45496,e
410937,b
15972,b
397781,m
134126,e
78503,e
314341,m
344320,b
344941,t
360803,e
298429,t
343785,m
357596,t
240854,b
410216,b
135838,m
319132,e
73628,t
226597,t
305035,m
255675,b
185132,b
216429,m
365150,e
297682,b
269534,e
280536,e
267497,b
342217,e
146064,e
54452,e
145187,t
318944,t
35949,b
417479,b
58460,e
384731,t
38081,b
52799,t
330845,b
126674,e
206877,e
420334,e
244784,m
21860,t
180614,b
407357,t
343629,m
69127,e
279380,e
192013,b
231951,t
396743,e
66880,t
406744,b
289814,m
335055,b
345487,t
252238,e
101537,b
186308,t
318356,t
211974,b
283649,t
138727,e
234960,b
23539,e
123221,e
413968,b
363900,e
85307,t
342814,e
409365,m
275972,b
144117,e
158330,m
421556,e
89800,e
360566,b
249797,m
350302,b
72591,e
404780,m
348420,b
228805,e
227827,e
171645,b
324841,e
137171,t
318923,t
373651,e
345723,t
352082,b
33074,e
62338,e
409753,m
417987,b
131059,b
313556,e
332491,e
140758,e
262028,e
61613,t
19860,e
191628,t
268960,t
284248,t
173847,b
60526,b
86157,e
318361,t
240672,e
1296,t
395338,t
365137,t
377081,b
8827,b
209990,e
172239,t
272471,b
184510,t
143381,t
311078,b
245827,b
233181,e
148429,e
130839,e
209337,t
57628,t
323407,t
286137,b
107780,b
287759,e
63101,e
366819,m
367740,b
400239,m
362019,t
271337,e
332167,e
287973,e
108186,t
77488,t
119119,e
113462,t
356444,m
389203,e
260891,t
31960,e
89665,e
177713,e
127592,e
6437,e
377427,b
64666,t
117133,b
85865,e
126138,t
333466,e
380686,b
248447,b
70755,b
417075,e
201059,t
411392,e
361692,m
384743,t
422485,m
54380,e
341389,t
309887,e
311410,b
94470,e
1032,t
83849,b
254572,e
130487,e
245324,b
55979,m
388346,t
10924,e
339242,b
339007,b
317480,b
55763,m
163924,e
159454,b
12631,b
224639,t
14546,e
160933,t
210299,e
412295,b
51843,b
95361,e
383645,b
141815,t
22740,e
127302,e
339239,b
55578,m
157691,e
378896,t
399579,t
51397,b
353646,b
74826,e
298532,t
347852,m
374159,e
92104,t
132192,b
321783,m
249352,e
327165,b
201471,t
247750,m
421422,e
377925,e
56150,t
280438,e
337202,e
168784,e
315536,b
349059,b
5933,e
377288,b
374713,b
259247,b
270794,e
184986,b
102687,t
393369,t
17322,t
325746,e
306805,b
272345,e
11754,e
389960,e
390436,m
314778,b
324194,t
371821,b
225665,b
45556,e
87635,b
386053,b
269173,t
113193,t
381035,e
170626,m
160876,t
4457,b
264007,b
252624,b
378564,t
91893,t
106919,e
234280,b
399939,t
381286,e
318010,b
180934,b
42200,t
190972,m
98402,e
212194,b
374402,b
246964,e
400334,m
165226,e
173640,b
1828,t
45468,t
363764,e
176474,b
275808,b
42788,e
203549,b
230744,b
243445,e
396928,e
143006,b
209769,t
220210,t
241275,b
94657,e
318842,e
56367,b
334920,b
397728,m
271065,e
232675,e
9791,b
47423,b
303681,e
291158,b
363012,t
342486,e
342235,e
420557,e
28538,b
57723,t
32794,e
380579,t
43963,b
166350,e
62566,e
54367,e
187301,e
162194,e
81328,t
118170,t
108368,t
4362,t
376885,b
411428,e
329353,b
55576,m
55894,m
303085,t
392832,t
126739,e
231489,t
113909,b
91198,b
368496,t
273531,t
329800,m
104483,m
376903,b
125299,b
74198,b
88423,t
218136,e
104534,m
208810,t
246729,e
53794,e
30857,t
324041,t
392800,b
170983,b
230229,b
43175,e
267152,b
1729,t
394588,t
330936,b
81244,b
12153,m
47899,t
341437,t
148090,e
293007,e
161845,t
384032,t
132237,b
225881,b
291799,e
298390,b
58635,e
368301,b
148134,e
131889,m
17722,t
322431,b
400509,m
339218,b
366576,e
286483,t
130755,e
208057,b
160465,b
23209,e
341617,t
236992,e
185789,t
388188,t
284801,e
394633,t
285727,m
165364,e
155645,b
12604,t
422405,m
218455,e
387489,b
232342,e
360043,t
379297,m
371405,b
309710,t
34607,m
4946,b
239514,b
992,t
385062,t
152853,t
116999,b
181769,b
98478,e
67978,m
33157,e
258721,e
325195,e
339777,b
203647,b
97592,t
53610,e
354780,e
106438,e
39108,t
373729,e
175864,e
201987,e
151685,e
255230,b
38686,t
89244,b
198260,t
30069,b
110370,t
259082,m
339244,b
71312,t
227627,e
186758,t
317784,b
41808,b
115394,e
184961,b
367118,b
177171,t
135697,m
215812,e
225212,m
14439,e
261009,e
406668,b
395272,t
403663,e
214454,t
136081,b
354481,e
282203,b
414305,t
84262,b
331013,b
369474,e
309023,t
256412,e
373370,e
226926,t
103414,e
98124,t
309349,e
268243,b
124489,t
242962,e
78960,e
311631,t
413852,t
353885,b
145288,t
275953,b
358875,e
212396,b
164349,t
245946,b
297013,m
310458,b
92319,t
67214,e
114340,e
182008,t
217670,t
404595,m
166972,b
398628,b
366639,m
304904,m
261696,e
413083,b
336235,t
345736,t
172020,t
355690,e
81661,t
227461,t
10414,t
316231,t
68069,m
45286,t
92955,t
20734,b
84541,t
229293,e
107035,e
38779,b
354499,e
161091,t
297307,b
44631,m
304181,e
311051,b
341262,t
77820,t
64676,t
363344,e
98069,t
110205,t
279973,e
206057,e
262907,b
293910,b
342573,e
344908,t
121678,b
81729,t
196349,b
277058,b
418867,b
260196,t
303963,e
203582,b
281138,e
416099,e
330263,b
335362,t
253097,t
294761,b
86204,e
366586,e
215930,e
46313,e
402193,t
35239,b
368479,t
392180,t
377906,b
86907,e
422370,m
401027,b
243011,e
163567,b
116544,b
352340,e
125969,t
342172,e
137149,t
366032,e
261088,e
397742,m
400760,e
104656,m
280236,e
183580,e
149136,b
138867,e
295952,e
152451,b
81335,t
401811,t
35238,b
42140,t
5199,b
241885,t
271794,e
383611,b
272985,t
114507,e
116850,b
253362,t
218134,e
84894,t
392491,t
49050,e
147204,t
68322,b
184617,b
197468,b
300162,e
339359,b
187025,e
62533,e
380863,e
386621,m
274831,e
4874,b
308586,b
360512,t
143700,t
374087,e
149603,t
55957,e
112389,b
335633,t
3196,e
250734,t
211047,e
227478,t
69692,e
39879,e
161039,t
38075,b
135199,e
405562,b
352967,m
56989,b
401375,b
354928,e
51879,t
243485,e
317854,b
259303,b
22703,e
189550,t
365276,e
359902,b
187079,e
340018,t
339837,t
370526,m
307541,b
177375,t
240290,e
65438,e
303164,t
369862,e
10348,t
220994,t
19448,e
318136,t
16585,b
2223,e
414032,t
268090,b
282779,b
419897,t
71562,t
234267,m
375538,e
131151,e
401055,b
396411,e
135423,e
174763,t
87299,b
214623,t
8890,b
298190,t
286288,t
87137,m
297488,b
342,b
343871,m
235585,t
357193,b
21740,t
375351,e
205679,e
88489,t
2422,e
184323,b
217038,e
31979,e
89604,e
278416,t
276569,b
379114,m
382531,m
189933,e
101628,b
389723,e
339816,t
71351,t
237152,e
139775,t
297755,b
39327,t
349952,t
231421,e
301088,m
205202,m
218450,e
342684,e
201074,t
209047,t
135886,m
420058,t
278090,b
360350,t
390103,e
6659,e
186471,e
130746,e
312139,b
263687,b
204795,b
255158,b
362500,e
68937,t
74507,e
216270,t
146807,t
318637,t
134590,e
125692,t
94939,m
375192,e
322458,b
230889,b
77307,b
159671,e
128578,b
286201,b
168855,e
220421,t
384657,t
30169,b
302830,t
74659,e
304504,e
91786,b
329348,e
134836,e
313597,e
262214,e
251893,e
12795,b
219771,b
287251,t
13965,t
34116,e
407272,t
145362,t
36140,t
323283,t
201236,t
108122,t
223862,b
88928,e
181609,b
48812,t
138898,e
225988,b
21276,b
333785,m
376332,e
331178,t
495,b
88971,e
246447,t
281966,b
120524,t
219626,b
61462,t
165845,b
416024,e
244613,m
254565,e
207334,m
26848,e
119781,e
134399,e
263884,b
396991,e
5102,b
159607,t
212866,b
41712,b
100740,m
53340,e
83922,b
238114,b
178297,e
109408,e
81124,b
153830,e
273164,t
46873,b
260384,t
39101,t
116837,b
317566,b
27646,e
66104,t
93459,e
390717,b
17466,t
384750,t
182733,e
227825,e
37547,b
30947,t
365968,e
155564,b
209623,t
382155,b
86072,e
83258,m
85947,e
383850,b
92996,e
394830,t
46303,e
44327,b
328624,e
252452,e
215350,e
137095,t
283122,b
362033,e
254596,e
294784,b
59763,m
111342,e
264397,t
334120,b
6975,e
182549,e
59514,b
271494,e
362143,b
215741,e
361153,e
8529,b
220753,t
393056,e
242792,e
88751,t
134153,e
366240,e
103330,e
21718,t
258632,b
39769,e
157785,e
219648,b
337804,e
116010,m
333445,e
402478,t
236699,e
422069,e
215704,e
158762,b
297184,b
178376,e
288177,m
183004,e
201655,t
327676,t
73641,t
277697,t
117579,t
133229,t
350827,e
364470,b
90711,b
351890,e
419771,t
414206,t
422669,m
218463,e
72062,t
206855,e
7756,m
253604,t
152027,m
287093,t
336338,t
283337,t
144597,b
130650,e
244415,b
87356,b
375968,e
304082,e
265989,e
115650,e
380326,t
259714,b
365856,e
338599,b
306762,t
268351,t
198528,e
266432,m
148830,m
44028,b
185552,b
160147,t
260680,t
4203,e
114503,e
246324,t
283525,t
18413,t
112002,b
397280,e
9123,b
377075,b
79242,t
51029,e
292813,e
349995,t
126898,e
85162,t
31095,t
180840,t
111649,e
149268,b
55023,e
311649,t
378379,t
166341,b
344823,b
239929,e
300068,e
211396,m
224327,t
51754,b
223440,b
89797,e
56461,m
405937,b
186777,e
316363,t
276827,b
13697,t
371576,b
118913,e
298625,t
377344,b
285472,e
387650,b
239241,t
6917,e
276623,b
276822,b
174368,t
358750,e
187233,e
413019,b
159987,t
291341,t
48729,t
183126,e
62004,t
415662,e
117603,t
24510,b
154318,e
124572,b
343026,e
351329,e
243693,e
88229,e
394186,b
312561,t
182288,e
277517,b
31762,t
179981,m
280217,e
64515,b
285964,m
362618,e
357445,t
13144,b
230732,b
317197,b
288019,t
256917,t
299951,e
328085,t
243212,e
414045,t
45120,t
97903,t
388047,t
189577,b
10774,e
411099,e
396718,e
331814,t
254065,e
3482,e
189253,t
66240,b
327040,b
145928,e
120545,t
174932,e
230821,b
384316,b
241425,b
356033,b
264268,e
270044,e
196803,b
407511,t
408157,e
376177,e
38089,b
88801,t
316510,t
7607,e
30875,t
152445,b
277658,t
265,b
55667,m
119611,e
418973,e
401694,b
114493,e
212268,b
104433,e
118342,e
69190,e
379056,m
230139,b
269000,b
156283,b
221292,e
102112,b
418417,b
382760,b
238054,b
321831,m
289384,e
210088,e
92459,t
402407,t
386860,e
157319,e
302788,t
280953,e
310199,b
401769,t
149700,b
247240,e
285091,e
129988,e
257834,e
412151,b
397884,m
247102,e
377569,b
114176,e
56383,b
401947,t
277182,b
60101,t
80833,b
173800,b
36755,e
120779,t
400452,m
316696,e
74405,t
178920,e
39007,t
341322,t
217601,t
148028,e
111326,e
393644,b
406038,b
109881,t
312264,t
299110,t
397757,e
40407,e
416576,e
229111,e
115488,e
330456,b
219655,e
299279,t
388088,t
10384,t
413912,t
6210,t
58715,e
49686,e
383368,b
113021,t
148475,e
372546,t
287105,t
256319,t
368077,t
420459,e
339267,b
75678,e
260967,e
32387,e
105193,b
399382,t
312781,t
99285,e
342448,e
230304,b
378271,t
373867,e
193382,t
185950,t
70292,t
109328,e
286229,b
28730,b
148144,e
277112,b
145228,t
145535,e
253350,t
60833,b
193476,t
103547,e
122516,b
63507,m
206611,e
134350,e
364744,t
388704,t
373366,e
242872,e
272566,b
348529,b
39708,e
108189,t
376393,e
135986,b
40947,m
309075,t
65333,e
114344,e
50059,m
203224,e
418834,b
396668,e
122887,t
157298,e
369745,e
24878,b
44360,b
377132,b
409833,m
127565,m
132654,b
167172,b
6006,t
227575,e
80245,b
32010,e
151825,e
235413,b
371755,b
200800,b
267531,b
82858,e
406247,b
304528,e
344326,b
197024,b
1128,t
373428,e
16872,b
154007,e
384378,t
309559,t
96365,b
104827,m
147909,e
91855,t
33915,e
83083,e
193843,t
414003,b
119398,e
238577,b
285560,e
410346,b
160755,t
25318,b
111110,e
1127,t
87661,b
25942,b
233695,e
297644,b
14239,t
106991,e
127417,e
225707,e
25808,t
232535,e
389000,e
111846,b
11534,e
399285,t
375874,e
218425,e
420754,e
70643,b
357104,b
111487,t
32908,e
25687,t
402063,t
339772,t
97412,t
41314,b
402881,e
217087,b
126675,e
411227,e
171178,b
235666,t
374335,b
104725,m
272484,b
205732,e
18519,t
313480,e
260878,t
414917,e
84204,b
405046,m
28225,m
369410,e
106295,t
101396,b
262697,m
220850,t
212451,b
412710,t
231481,t
8192,m
307185,t
394812,t
161893,b
291498,t
417517,b
212812,b
233113,e
149777,b
187721,e
311295,b
90043,e
46627,b
556,b
19586,e
98654,e
2549,e
227781,e
374180,e
38041,b
244347,m
72140,t
316111,t
390272,e
394901,t
249340,e
332746,e
29240,b
71026,b
369674,e
174698,t
107346,e
156978,e
317640,b
402892,e
253187,t
188842,b
56957,b
37941,b
98694,e
97280,t
351578,e
154224,e
387442,b
158915,b
297954,b
369125,e
211505,m
1837,t
259322,b
179388,e
421374,e
129320,t
169768,e
389228,e
53404,e
159924,b
172140,t
61494,t
50103,m
107521,b
387682,b
176317,b
276626,b
150628,t
219975,e
249526,e
155093,e
248778,t
93746,e
385027,t
95976,b
170616,m
334932,b
164643,t
139132,m
49520,e
292647,e
354713,e
135170,e
74119,b
251973,e
103459,e
81992,e
376160,e
162392,e
50025,m
106162,t
235518,t
192524,b
26356,e
308227,b
403210,e
297062,b
112691,b
161475,e
192343,b
393945,b
236306,e
377824,b
307927,b
7369,e
123697,e
74611,e
789,b
171776,t
326344,m
74186,t
82596,e
290796,b
342967,e
183244,e
285899,b
139801,t
357960,e
169441,e
16052,b
154798,t
252227,e
238949,t
131877,m
346275,e
239836,e
217481,t
287463,e
221602,e
314239,m
300797,e
212769,b
271057,e
146297,e
64001,t
7145,t
133122,t
417299,m
187234,e
330250,b
131005,e
397159,e
302063,b
360262,t
312070,t
33221,e
113812,t
135185,e
221323,e
68269,b
174758,t
415347,e
101097,b
364062,m
95524,t
248349,t
19369,e
394865,b
419759,t
319822,e
278179,t
399188,b
276204,b
78034,t
127983,t
248635,t
13813,e
138315,e
194407,e
13942,t
354917,b
227614,e
248216,b
303102,t
138244,e
133733,t
155122,t
323459,t
288291,m
400342,m
247346,e
373422,e
411794,e
94530,e
279250,t
29100,b
255423,b
137239,t
298893,t
19722,e
98794,e
225767,t
325587,e
48223,t
377562,b
180664,b
400359,t
77471,t
402937,e
191988,t
417408,b
202133,e
303611,e
420107,t
87057,m
285791,m
159697,e
242379,e
34168,m
260918,t
347622,e
130246,e
188314,b
77296,b
201382,t
249673,m
274638,e
63767,m
403818,e
114156,e
392876,e
77204,b
392704,t
348119,m
416175,e
118982,e
150701,e
314928,b
169055,e
150375,t
306831,t
146333,e
189016,b
390944,e
186329,t
281785,m
103831,e
299694,e
405677,t
43376,e
323163,t
273372,t
103682,e
71899,t
31121,t
19737,e
306115,b
355477,e
104434,e
258654,b
18308,t
416372,e
243155,e
342074,e
229153,e
191857,b
266698,e
162450,e
255528,m
81357,t
4712,b
84065,b
332870,e
319059,t
70024,m
4998,b
241912,t
318932,b
267710,b
212432,b
265147,e
59744,m
134104,e
24907,b
204364,b
328155,t
394004,b
226087,b
237355,m
36836,e
16104,b
404809,m
359628,b
308801,b
216851,b
344196,b
144614,b
390524,m
319068,t
296025,e
197786,t
215397,e
182705,e
393255,b
365902,e
83986,b
399323,t
44227,e
68806,t
96805,b
230054,t
69973,e
291608,t
203267,m
323002,e
369493,e
244311,m
34393,m
113230,t
109894,t
339093,b
255308,b
377001,b
118562,e
334117,b
185083,t
267376,b
136711,t
82196,e
43659,m
157965,e
113658,t
356009,m
299293,e
32927,e
45080,t
335357,t
377355,b
116440,b
121157,b
141136,m
263445,b
86784,e
341571,t
251522,e
245377,b
29301,b
65151,t
273433,t
228767,e
206857,e
162549,e
166300,m
23190,e
161285,e
26885,e
143425,t
124298,e
384246,t
304473,e
314301,m
388447,t
146925,b
384038,t
139473,b
394934,t
104085,e
330678,t
295696,e
9047,b
249011,e
225991,b
140291,e
143715,e
144148,e
270038,e
306260,b
261081,e
191668,t
422245,m
113547,t
270618,e
172040,t
373566,e
185536,b
106562,e
261675,e
71061,m
189686,t
160765,t
144580,b
118445,e
387597,b
59621,m
191091,m
374318,t
302620,b
118449,e
370786,m
324290,t
253593,t
194218,e
327858,t
2728,e
230397,b
203829,b
62573,e
104646,m
87743,b
288194,m
8716,b
408110,e
47902,t
316314,t
87894,b
132394,b
175663,e
51788,b
164219,t
407420,t
79505,m
355732,e
66870,t
341516,t
222054,e
163991,b
47811,t
62550,e
185500,b
298373,t
198832,e
345832,t
74430,b
112805,t
309201,t
340035,t
152960,t
422351,m
4374,b
53638,e
283710,t
159184,b
212785,b
417940,b
33164,e
10369,e
404627,m
347364,e
275127,e
208120,b
281241,e
7969,m
325280,e
396225,e
7363,e
208842,t
115240,e
54209,e
66259,b
60781,b
383796,b
159122,b
217556,t
250758,t
74175,t
197789,t
369430,e
317066,b
62207,e
230838,b
309213,t
53321,e
319975,e
195388,e
116540,b
243549,e
173300,b
177406,t
95197,m
237266,m
72597,e
331813,t
69681,e
242469,e
15026,e
221083,e
70101,m
237403,m
267310,t
142987,b
214848,e
326970,b
422301,m
118508,e
197587,t
296212,e
326524,b
231089,b
93348,e
160963,t
112396,b
265608,e
142739,b
163410,b
272671,b
216488,m
85620,e
13866,b
337521,e
389566,e
107498,m
343162,e
47912,t
57332,t
133606,t
166866,b
59705,m
322810,b
27666,e
385250,t
390659,m
158398,t
96821,b
345810,t
338170,m
69417,e
213520,t
304917,m
333359,b
368566,t
117630,t
64489,b
64251,b
346431,e
194158,e
138972,e
73535,t
369558,e
333118,e
394950,t
368660,t
380378,e
187256,e
19932,e
182887,e
345676,t
61925,t
241293,b
106190,t
39417,t
267986,b
346887,e
144171,e
77606,t
20888,b
227779,e
215307,e
101509,b
154355,b
104921,b
141579,t
418382,b
164353,t
37985,b
165138,e
61051,b
348595,b
244459,m
397582,m
119288,e
45259,t
100774,m
314391,m
206186,e
417871,b
180997,b
308821,e
262448,e
412182,b
312222,t
8303,m
373441,e
214545,e
212778,b
21452,b
311317,b
267076,b
224051,b
237520,m
327694,t
402158,t
278526,t
314986,b
200136,b
21958,e
376537,m
107835,b
50342,m
238157,b
213877,t
331668,t
122297,t
192409,b
296402,e
88106,b
106856,e
93565,e
282821,b
175088,e
5541,t
329915,m
78062,t
178438,e
387957,t
216608,m
368296,t
25963,b
170327,m
320188,e
134195,e
216163,m
402514,t
192215,b
169930,e
37812,b
325755,e
97077,t
88950,e
360990,b
60903,t
80827,b
399816,t
50044,m
19982,e
135079,e
146837,t
20607,m
194908,e
17472,t
129029,b
97665,t
312630,t
306545,b
193153,t
203220,e
85607,e
269114,t
347994,b
18720,e
106119,t
65441,e
31847,t
291177,b
72134,t
217409,t
176253,b
243777,e
413358,t
189871,e
334283,b
401293,b
75724,e
38490,t
213009,b
74676,e
4785,b
246800,e
159348,t
197510,t
169914,e
230353,b
203718,b
234282,b
305753,b
333647,e
417919,b
416409,e
189202,t
196077,b
97674,t
326769,b
368173,t
19533,e
271217,e
369842,e
364611,b
71501,t
115512,e
222450,e
387449,b
295007,t
222523,e
200286,b
376333,e
252590,t
84195,b
339776,t
357809,t
169411,e
409337,m
219988,b
40446,e
238896,t
29476,b
317719,b
31701,t
200770,b
330056,b
213079,b
212907,b
300524,e
310980,b
117478,t
344610,b
205912,e
108306,t
174678,t
384481,b
167638,t
176375,b
231734,t
44230,b
225622,b
91026,b
181260,b
30524,b
99277,e
317266,b
259340,b
165283,e
405736,b
287875,t
401902,t
325570,e
367286,t
1137,t
398385,b
224447,t
275577,e
49844,m
129099,t
378828,t
64967,t
133278,t
160551,t
199000,e
411153,e
406386,b
273069,b
418733,b
306870,t
105328,b
333940,m
311985,t
214761,t
365630,e
231970,t
297248,b
327614,t
150469,b
148966,m
38682,t
134803,e
322919,b
188587,b
236872,m
166467,b
410019,b
217903,t
335061,b
346076,t
144802,b
331164,b
321801,m
321601,b
374304,e
331978,t
286795,t
416505,e
159304,b
128797,b
381213,e
157297,e
261431,e
147223,t
329919,m
284350,t
132468,b
282442,b
116091,m
224417,b
52272,t
266957,e
310561,b
320627,e
202890,e
273606,t
165001,b
108606,t
358652,e
233570,e
282507,b
255558,t
231434,e
112573,e
271313,e
348364,b
278174,t
64462,b
364588,b
396868,e
24805,b
393641,b
58362,e
378399,t
291880,e
314611,e
104150,e
349857,t
215050,e
217743,t
257749,e
372568,t
282740,b
68002,m
202943,e
34615,m
117101,b
181095,b
63588,m
314097,e
220904,t
114468,e
123356,e
142080,e
236722,e
178992,e
28910,b
253624,t
346325,e
342200,e
237629,m
376320,e
23953,m
226459,t
155371,m
30382,t
268785,t
183208,e
101081,b
219822,b
173555,b
49851,m
82603,e
407283,b
101515,b
290813,b
286540,t
284375,t
115026,e
16404,t
359252,m
323664,t
14582,e
296515,e
269713,t
21215,t
345226,t
95751,b
398624,b
262681,m
163827,b
110439,t
191755,b
61561,t
285292,e
250413,b
379065,m
164779,b
309544,t
371452,b
414186,t
134301,t
280222,e
204774,b
195479,e
31871,t
62283,e
127952,b
280165,e
74687,e
242610,e
282042,b
284267,t
291850,e
105388,b
116258,b
374088,e
132139,b
53395,e
170842,t
156076,b
182507,e
255435,b
372348,t
374338,b
275407,e
402750,t
373281,e
364191,b
72016,b
315396,b
155469,b
143556,t
322664,b
196960,b
330562,b
212042,b
251174,e
157372,e
251472,e
205031,t
385207,t
5167,e
328105,t
234740,b
336012,t
356492,b
99597,e
386194,e
20661,m
284997,e
233681,e
412321,b
396295,e
21163,t
16594,b
238869,b
333274,e
318262,t
319769,e
289047,t
178847,e
12274,m
193201,t
75937,m
7525,e
78380,e
371089,b
118276,t
261702,e
382024,e
337480,t
126251,e
310517,b
196034,b
225494,b
123565,e
217426,t
150801,e
411822,e
115119,e
1390,t
403914,e
218521,e
151303,e
132998,t
351171,e
358510,e
208440,t
393615,b
257813,e
207105,m
164988,t
348819,b
74449,e
351257,e
413253,b
376787,b
46985,b
419498,t
375671,e
247754,m
267533,b
63845,b
270198,e
406441,b
140342,e
364985,t
254317,e
375086,e
353527,b
110715,e
6704,e
368576,t
355673,e
265401,e
13969,t
242332,e
59416,e
401802,t
185038,b
301910,b
302231,b
1103,t
237968,b
105342,b
115477,e
250665,t
131862,m
404711,m
208028,t
73815,t
381928,e
131408,e
89173,e
108597,t
277782,t
270058,e
117618,t
207765,b
27175,e
177450,t
223468,b
208890,t
153951,e
159545,b
275240,e
23098,e
199402,e
168211,e
409831,m
272830,b
203675,b
318,t
234540,b
27534,e
294999,t
