GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore
2018R1708,2018,R17,2018-07-15,12.8,5.4,0.0,Docklands,3:20 PM,"25,633",North Melbourne,5.1,6.2,12.5,15.8,98,Sydney,3.1,8.3,10.6,16.8,104
2018R1709,2018,R17,2018-07-15,17.8,8.8,23.4,Perth Stadium,2:40 PM,"33,190",Fremantle,1.0,1.7,5.10,8.11,59,Port Adelaide,2.3,2.3,4.6,7.8,50
2018R1801,2018,R18,2018-07-20,12.3,6.3,5.4,Docklands,7:50 PM,"36,269",St Kilda,1.2,2.3,5.7,8.9,57,Richmond,6.4,11.7,14.10,16.15,111
2018R1802,2018,R18,2018-07-21,13.1,5.2,0.8,M.C.G.,1:45 PM,"50,393",Collingwood,7.2,13.3,15.5,20.10,130,North Melbourne,2.3,5.6,7.7,9.10,64
2018R1803,2018,R18,2018-07-21,17.5,9.0,0.0,S.C.G.,2:10 PM,"32,565",Sydney,6.4,6.7,6.10,8.16,64,Gold Coast,1.5,7.7,9.12,12.16,88
2018R1804,2018,R18,2018-07-21,13.1,5.2,0.8,Docklands,4:35 PM,"31,564",Essendon,2.5,4.11,9.16,13.21,99,Fremantle,4.0,7.1,10.4,11.4,70
2018R1805,2018,R18,2018-07-21,20.2,9.8,0.0,Gabba,7:25 PM,"20,475",Brisbane Lions,4.1,8.2,9.7,13.10,88,Adelaide,3.4,9.7,12.11,13.15,93
2018R1806,2018,R18,2018-07-21,13.9,4.7,2.6,Kardinia Park,7:25 PM,"30,125",Geelong,2.1,5.3,8.4,16.4,100,Melbourne,2.3,5.8,11.9,14.14,98
2018R1807,2018,R18,2018-07-22,13.9,7.1,0.0,Docklands,1:10 PM,"30,405",Carlton,0.0,1.2,5.7,7.10,52,Hawthorn,4.3,8.7,11.13,18.16,124
2018R1808,2018,R18,2018-07-22,18.8,14.0,20.2,Perth Stadium,1:20 PM,"46,854",West Coast,6.4,8.9,9.15,14.16,100,Western Bulldogs,2.2,3.5,4.8,6.10,46
2018R1809,2018,R18,2018-07-22,17.9,9.5,0.0,Adelaide Oval,4:10 PM,"34,693",Port Adelaide,1.0,3.5,7.8,8.10,58,Greater Western Sydney,4.3,7.7,9.12,11.14,80
2018R1901,2018,R19,2018-07-27,18.5,8.4,0.0,Docklands,7:50 PM,"42,251",Essendon,2.3,6.7,11.11,15.19,109,Sydney,3.3,6.4,10.5,10.6,66
2018R1902,2018,R19,2018-07-28,17.5,8.6,0.8,M.C.G.,1:45 PM,"88,180",Richmond,5.2,8.3,11.6,16.9,105,Collingwood,2.1,7.1,11.2,12.5,77
2018R1903,2018,R19,2018-07-28,18.3,4.8,0.0,Kardinia Park,2:10 PM,"28,226",Geelong,2.4,7.6,11.11,18.12,120,Brisbane Lions,2.4,5.7,7.9,11.12,78
2018R1904,2018,R19,2018-07-28,22.1,4.2,0.0,Sydney Showground,4:35 PM,"12,014",Greater Western Sydney,2.0,5.2,11.5,13.8,86,St Kilda,1.6,3.10,6.11,8.13,61
2018R1905,2018,R19,2018-07-28,25.1,14.8,0.0,Carrara,7:25 PM,"10,776",Gold Coast,3.3,3.6,4.8,5.14,44,Carlton,1.2,3.4,10.6,12.7,79
2018R1906,2018,R19,2018-07-28,15.5,6.4,0.0,Adelaide Oval,7:10 PM,"45,880",Adelaide,4.4,6.8,7.10,10.17,77,Melbourne,3.1,5.7,12.11,13.12,90
2018R1907,2018,R19,2018-07-29,10.9,4.8,3.2,Bellerive Oval,1:10 PM,"11,176",North Melbourne,1.4,5.4,9.7,12.9,81,West Coast,2.0,5.1,6.2,6.5,41
2018R1908,2018,R19,2018-07-29,9.2,5.9,10.4,Eureka Stadium,3:20 PM,"6,450",Western Bulldogs,2.0,4.0,5.4,5.4,34,Port Adelaide,2.2,4.4,7.6,11.12,78
2018R1909,2018,R19,2018-07-29,19.8,11.4,0.0,Perth Stadium,2:40 PM,"41,845",Fremantle,3.3,3.5,4.8,7.11,53,Hawthorn,5.2,8.6,14.8,17.10,112
2018R2001,2018,R20,2018-08-03,18.1,8.5,0.0,M.C.G.,7:50 PM,"67,054",Richmond,4.2,6.6,10.11,12.13,85,Geelong,2.4,5.7,7.8,12.10,82
2018R2002,2018,R20,2018-08-04,14.7,6.9,2.2,M.C.G.,1:45 PM,"68,857",Hawthorn,3.1,9.3,13.5,16.11,107,Essendon,3.3,7.4,12.5,16.7,103
2018R2003,2018,R20,2018-08-04,27.1,11.7,0.0,Gabba,2:10 PM,"18,395",Brisbane Lions,6.0,9.2,13.4,16.8,104,North Melbourne,5.1,12.6,14.9,16.11,107
2018R2004,2018,R20,2018-08-04,17.9,9.9,1.8,Adelaide Oval,4:05 PM,"50,377",Adelaide,5.3,7.8,9.14,13.18,96,Port Adelaide,5.3,9.5,10.9,14.9,93
2018R2005,2018,R20,2018-08-04,20.7,11.3,0.0,S.C.G.,7:25 PM,"39,238",Sydney,3.2,4.4,9.6,11.7,73,Collingwood,4.1,7.3,7.6,10.11,71
2018R2006,2018,R20,2018-08-04,14.7,6.9,2.2,Docklands,7:25 PM,"20,748",St Kilda,4.2,7.4,7.9,9.14,68,Western Bulldogs,0.5,6.6,14.12,15.13,103
2018R2007,2018,R20,2018-08-05,16.7,9.4,0.2,Docklands,1:10 PM,"16,697",Carlton,1.2,4.3,6.4,7.4,46,Greater Western Sydney,5.5,12.6,16.10,23.13,151
2018R2008,2018,R20,2018-08-05,16.7,9.4,0.2,M.C.G.,3:20 PM,"23,072",Melbourne,9.3,14.6,16.12,21.17,143,Gold Coast,1.0,4.2,5.4,7.5,47
2018R2009,2018,R20,2018-08-05,14.5,7.5,12.2,Perth Stadium,2:40 PM,"57,375",West Coast,4.4,9.7,16.10,21.16,142,Fremantle,1.2,4.4,8.6,13.6,84
2018R2101,2018,R21,2018-08-10,19.4,8.5,0.0,Docklands,7:50 PM,"37,483",Essendon,5.3,10.8,14.13,18.14,122,St Kilda,4.4,6.8,7.10,11.13,79
2018R2102,2018,R21,2018-08-11,14.1,7.8,10.2,M.C.G.,1:45 PM,"59,529",Hawthorn,0.4,5.8,9.10,10.11,71,Geelong,2.4,2.6,5.8,8.12,60
2018R2103,2018,R21,2018-08-11,23.6,12.2,0.0,Carrara,2:10 PM,"18,102",Gold Coast,1.1,3.5,3.8,7.9,51,Richmond,4.4,8.5,15.9,19.11,125
2018R2104,2018,R21,2018-08-11,12.4,8.1,9.4,Adelaide Oval,4:05 PM,"32,534",Port Adelaide,5.1,6.2,9.2,9.4,58,West Coast,1.1,3.2,6.5,9.8,62
2018R2105,2018,R21,2018-08-11,16.4,0.4,0.0,Manuka Oval,7:25 PM,"13,249",Greater Western Sydney,4.4,6.9,11.14,15.16,106,Adelaide,4.3,7.7,10.9,13.14,92
2018R2106,2018,R21,2018-08-11,14.1,7.8,10.2,Docklands,7:25 PM,"33,390",Collingwood,1.3,5.7,11.14,14.20,104,Brisbane Lions,3.4,5.4,8.4,11.7,73
2018R2107,2018,R21,2018-08-12,14.8,4.0,6.8,Docklands,1:10 PM,"27,031",North Melbourne,2.2,9.5,11.10,12.13,85,Western Bulldogs,1.4,4.7,12.9,13.14,92
2018R2108,2018,R21,2018-08-12,14.8,4.0,6.8,M.C.G.,3:20 PM,"51,424",Melbourne,2.6,3.12,7.14,10.18,78,Sydney,1.1,7.2,13.6,13.9,87
2018R2109,2018,R21,2018-08-12,21.4,3.5,0.0,Perth Stadium,2:40 PM,"40,028",Fremantle,1.4,5.7,12.10,15.11,101,Carlton,3.6,7.8,7.10,10.12,72
2018R2201,2018,R22,2018-08-17,16.1,6.0,1.0,M.C.G.,7:50 PM,"76,424",Richmond,4.0,5.6,10.8,12.9,81,Essendon,2.3,4.4,7.5,11.7,73
2018R2202,2018,R22,2018-08-18,14.0,7.8,0.4,M.C.G.,1:45 PM,"46,286",Collingwood,4.2,9.7,10.11,17.13,115,Port Adelaide,4.1,7.2,9.4,10.4,64
2018R2203,2018,R22,2018-08-18,12.8,7.5,1.4,Kardinia Park,2:10 PM,"24,507",Geelong,1.5,11.6,17.9,24.14,158,Fremantle,3.2,3.2,3.5,3.7,25
2018R2204,2018,R22,2018-08-18,22.6,4.0,0.0,Sydney Showground,4:35 PM,"21,433",Greater Western Sydney,3.3,6.6,7.9,8.12,60,Sydney,1.2,4.3,5.9,11.14,80
2018R2205,2018,R22,2018-08-18,14.0,7.8,0.4,Docklands,7:25 PM,"24,795",St Kilda,1.3,6.6,10.9,11.10,76,Hawthorn,4.4,7.5,12.6,12.8,80
2018R2206,2018,R22,2018-08-18,24.6,9.4,0.0,Carrara,7:25 PM,"11,907",Gold Coast,1.2,6.4,8.6,11.8,74,Brisbane Lions,3.5,6.10,7.15,10.18,78
2018R2207,2018,R22,2018-08-19,12.4,5.7,10.8,Docklands,1:10 PM,"24,143",Carlton,2.2,4.4,5.6,7.7,49,Western Bulldogs,2.1,4.2,6.4,10.6,66
2018R2208,2018,R22,2018-08-19,24.3,7.3,0.0,Perth Stadium,1:20 PM,"55,824",West Coast,3.0,5.4,11.6,14.7,91,Melbourne,4.4,7.6,12.8,16.12,108
2018R2209,2018,R22,2018-08-19,13.9,9.8,0.8,Adelaide Oval,4:10 PM,"41,444",Adelaide,3.5,7.9,10.13,12.14,86,North Melbourne,3.2,3.5,6.7,11.11,77
2018R2301,2018,R23,2018-08-24,21.0,13.0,0.0,Adelaide Oval,7:20 PM,"39,168",Port Adelaide,1.1,5.6,9.7,13.11,89,Essendon,6.4,9.7,15.8,17.9,111
2018R2302,2018,R23,2018-08-25,16.0,2.3,0.0,Kardinia Park,1:45 PM,"28,004",Geelong,4.6,12.8,17.8,22.10,142,Gold Coast,2.1,3.2,4.8,5.10,40
2018R2303,2018,R23,2018-08-25,17.1,1.3,0.0,M.C.G.,2:10 PM,"56,998",Richmond,5.1,7.7,12.8,15.8,98,Western Bulldogs,6.0,8.3,11.6,14.11,95
2018R2304,2018,R23,2018-08-25,21.0,4.7,0.0,Perth Stadium,2:35 PM,"41,320",Fremantle,5.2,6.6,8.8,9.13,67,Collingwood,3.2,6.3,8.8,11.10,76
2018R2305,2018,R23,2018-08-25,17.1,1.3,0.0,Docklands,7:25 PM,"17,000",Carlton,1.4,5.5,7.8,8.13,61,Adelaide,5.4,13.6,20.8,26.9,165
2018R2306,2018,R23,2018-08-25,20.0,10.7,1.2,S.C.G.,7:25 PM,"39,660",Sydney,2.3,6.7,8.8,10.14,74,Hawthorn,2.4,3.6,7.8,12.11,83
2018R2307,2018,R23,2018-08-26,20.2,14.0,11.2,Gabba,1:10 PM,"16,367",Brisbane Lions,4.0,4.2,7.6,11.6,72,West Coast,5.4,9.7,12.12,14.14,98
2018R2308,2018,R23,2018-08-26,14.9,3.2,0.0,M.C.G.,3:20 PM,"37,285",Melbourne,4.2,7.6,12.9,15.12,102,Greater Western Sydney,4.1,5.5,5.8,8.9,57
2018R2309,2018,R23,2018-08-26,14.9,3.2,0.0,Docklands,4:40 PM,"19,866",St Kilda,3.3,6.4,11.6,14.10,94,North Melbourne,6.7,11.9,14.11,17.15,117
2018QF01,2018,QF,2018-09-06,20.1,11.7,0.2,M.C.G.,7:20 PM,"91,446",Richmond,2.2,5.7,10.13,13.17,95,Hawthorn,2.3,3.5,5.8,9.10,64
2018EF01,2018,EF,2018-09-07,14.5,7.0,3.6,M.C.G.,7:50 PM,"91,767",Melbourne,5.3,5.9,6.13,10.15,75,Geelong,0.2,2.4,3.8,6.10,46
2018EF02,2018,EF,2018-09-08,15.5,12.2,20.0,S.C.G.,4:20 PM,"40,350",Sydney,1.4,2.4,2.6,4.6,30,Greater Western Sydney,2.3,4.7,7.11,10.19,79
2018QF02,2018,QF,2018-09-08,20.1,10.7,2.6,Perth Stadium,6:10 PM,"59,585",West Coast,3.3,6.7,7.11,12.14,86,Collingwood,1.3,7.4,9.9,10.10,70
2018SF01,2018,SF,2018-09-14,22.9,9.0,0.0,M.C.G.,7:50 PM,"90,152",Hawthorn,3.1,3.7,6.9,10.11,71,Melbourne,3.1,6.2,12.5,16.8,104
2018SF02,2018,SF,2018-09-15,14.4,10.6,0.6,M.C.G.,7:25 PM,"72,504",Collingwood,3.6,4.9,6.12,9.15,69,Greater Western Sydney,0.2,4.2,7.3,9.5,59
2018PF01,2018,PF,2018-09-21,19.3,6.6,0.0,M.C.G.,7:50 PM,"94,959",Richmond,1.3,2.8,6.10,8.10,58,Collingwood,5.2,10.4,12.7,15.7,97
2018PF02,2018,PF,2018-09-22,28.0,8.2,0.0,Perth Stadium,1:20 PM,"59,608",West Coast,4.8,10.9,15.10,18.13,121,Melbourne,0.3,0.6,5.9,7.13,55
2018GF01,2018,GF,2018-09-29,14.0,4.0,1.7,M.C.G.,2:30 PM,"100,022",West Coast,2.2,4.3,8.7,11.13,79,Collingwood,5.1,6.3,8.7,11.8,74
2019R0101,2019,R1,2019-03-21,25.9,18.3,0.0,M.C.G.,7:25 PM,"85,016",Carlton,0.1,4.4,8.8,9.10,64,Richmond,5.4,7.8,10.9,14.13,97
2019R0102,2019,R1,2019-03-22,30.0,18.0,0.0,M.C.G.,7:50 PM,"78,017",Collingwood,3.5,4.9,7.10,9.11,65,Geelong,2.2,3.4,7.10,10.12,72
2019R0103,2019,R1,2019-03-23,31.4,18.9,5.0,M.C.G.,1:45 PM,"38,866",Melbourne,4.3,6.5,9.7,9.7,61,Port Adelaide,2.4,6.8,10.9,12.15,87
2019R0104,2019,R1,2019-03-23,23.7,18.7,0.0,Adelaide Oval,4:05 PM,"50,180",Adelaide,1.2,5.4,5.6,7.13,55,Hawthorn,2.4,6.7,9.14,12.15,87
2019R0105,2019,R1,2019-03-23,31.4,18.9,5.0,Docklands,7:25 PM,"32,303",Western Bulldogs,4.5,6.8,9.14,11.16,82,Sydney,1.2,1.5,5.6,9.11,65
2019R0106,2019,R1,2019-03-23,34.3,23.5,0.0,Gabba,7:20 PM,"20,029",Brisbane Lions,1.5,8.6,11.10,15.12,102,West Coast,6.2,7.5,7.5,8.10,58
2019R0107,2019,R1,2019-03-24,30.3,15.2,1.2,Docklands,1:10 PM,"20,291",St Kilda,4.1,9.4,12.4,13.7,85,Gold Coast,5.2,7.3,10.4,13.6,84
2019R0108,2019,R1,2019-03-24,31.7,19.0,0.6,Sydney Showground,3:20 PM,"15,424",Greater Western Sydney,3.2,7.8,10.13,16.16,112,Essendon,0.4,2.5,3.8,5.10,40
2019R0109,2019,R1,2019-03-24,25.3,11.0,0.0,Perth Stadium,3:20 PM,"40,033",Fremantle,5.4,11.9,16.13,21.15,141,North Melbourne,2.0,6.0,7.2,9.5,59
2019R0201,2019,R2,2019-03-28,28.5,9.7,0.0,M.C.G.,7:20 PM,"70,699",Richmond,2.2,6.3,9.4,10.6,66,Collingwood,3.2,7.3,12.4,17.8,110
2019R0202,2019,R2,2019-03-29,28.1,18.5,0.0,S.C.G.,7:50 PM,"32,575",Sydney,1.2,6.6,6.10,8.14,62,Adelaide,4.5,6.10,9.15,12.16,88
2019R0203,2019,R2,2019-03-30,17.8,8.4,2.2,Docklands,4:35 PM,"44,252",Essendon,0.2,4.5,7.8,9.11,65,St Kilda,2.7,7.9,8.12,10.16,76
2019R0204,2019,R2,2019-03-30,17.9,10.8,1.8,Adelaide Oval,4:40 PM,"41,552",Port Adelaide,4.2,8.5,9.8,13.10,88,Carlton,5.2,5.4,9.5,11.6,72
2019R0205,2019,R2,2019-03-30,16.8,8.3,0.0,Kardinia Park,7:25 PM,"27,561",Geelong,6.1,7.4,13.4,20.6,126,Melbourne,2.2,3.4,3.9,6.10,46
2019R0206,2019,R2,2019-03-30,30.7,14.1,0.0,Perth Stadium,5:10 PM,"54,985",West Coast,2.3,8.4,12.5,16.8,104,Greater Western Sydney,1.3,3.6,6.10,7.10,52
2019R0207,2019,R2,2019-03-31,19.7,8.8,2.0,Docklands,1:10 PM,"23,100",North Melbourne,3.4,7.5,9.8,13.9,87,Brisbane Lions,1.2,5.5,9.10,16.11,107
2019R0208,2019,R2,2019-03-31,19.7,8.8,2.0,M.C.G.,3:20 PM,"39,368",Hawthorn,4.2,5.3,12.7,13.9,87,Western Bulldogs,3.4,5.7,7.7,16.10,106
2019R0209,2019,R2,2019-03-31,24.9,14.9,2.6,Carrara,3:40 PM,"10,119",Gold Coast,2.4,4.8,4.16,7.19,61,Fremantle,2.3,4.5,7.7,8.10,58
2019R0301,2019,R3,2019-04-04,31.6,20.2,0.0,Adelaide Oval,7:20 PM,"45,631",Adelaide,3.6,4.9,9.12,10.15,75,Geelong,6.2,8.8,10.9,14.15,99
2019R0302,2019,R3,2019-04-05,28.7,12.1,0.0,M.C.G.,7:50 PM,"52,475",Melbourne,3.1,10.1,12.3,18.4,112,Essendon,6.4,8.6,15.6,20.10,130
2019R0303,2019,R3,2019-04-06,21.2,15.5,0.0,Docklands,1:45 PM,"39,290",Carlton,5.4,6.5,8.8,10.14,74,Sydney,6.1,9.5,11.9,14.9,93
2019R0304,2019,R3,2019-04-06,30.0,15.8,1.6,Sydney Showground,4:35 PM,"12,697",Greater Western Sydney,2.4,8.7,13.10,19.11,125,Richmond,3.6,5.10,9.14,10.16,76
2019R0305,2019,R3,2019-04-06,27.8,18.8,0.0,Gabba,6:25 PM,"19,958",Brisbane Lions,5.2,8.4,11.6,16.11,107,Port Adelaide,3.2,5.9,9.11,13.12,90
2019R0306,2019,R3,2019-04-06,21.2,15.5,0.0,M.C.G.,7:25 PM,"60,878",Collingwood,3.1,6.3,7.6,11.10,76,West Coast,1.2,7.6,10.8,15.8,98
2019R0307,2019,R3,2019-04-07,26.8,7.4,0.0,Docklands,2:20 PM,"22,499",Western Bulldogs,2.4,4.8,5.10,9.14,68,Gold Coast,6.4,7.6,8.11,10.13,73
2019R0308,2019,R3,2019-04-07,26.8,7.4,0.0,M.C.G.,3:20 PM,"36,174",Hawthorn,1.2,5.3,8.6,13.9,87,North Melbourne,4.3,6.6,7.11,10.11,71
2019R0309,2019,R3,2019-04-07,25.9,11.5,0.0,Perth Stadium,3:20 PM,"38,227",Fremantle,3.2,6.2,9.2,11.5,71,St Kilda,1.1,5.3,7.8,9.12,66
2019R0401,2019,R4,2019-04-11,20.0,11.7,0.0,S.C.G.,7:20 PM,"26,669",Sydney,5.4,8.10,9.11,11.12,78,Melbourne,3.2,8.4,12.7,15.10,100
2019R0402,2019,R4,2019-04-12,25.7,5.6,0.0,M.C.G.,7:50 PM,"59,257",Collingwood,1.2,4.6,6.9,11.12,78,Western Bulldogs,0.3,2.7,7.8,9.10,64
2019R0403,2019,R4,2019-04-13,21.8,9.6,0.0,Kardinia Park,1:45 PM,"28,780",Geelong,4.3,7.6,10.8,11.9,75,Greater Western Sydney,1.1,4.3,10.7,11.13,79
2019R0404,2019,R4,2019-04-13,21.3,9.2,0.0,M.C.G.,2:10 PM,"48,289",Essendon,7.2,11.6,13.8,17.10,112,Brisbane Lions,2.2,3.5,7.8,9.11,65
2019R0405,2019,R4,2019-04-13,23.6,12.8,0.0,Adelaide Oval,4:05 PM,"38,864",Port Adelaide,4.1,7.3,11.6,14.8,92,Richmond,2.5,6.8,11.8,15.9,99
2019R0406,2019,R4,2019-04-13,21.3,9.2,0.0,Docklands,7:25 PM,"17,207",North Melbourne,1.6,3.10,7.14,9.17,71,Adelaide,2.4,6.6,7.9,8.11,59
2019R0407,2019,R4,2019-04-13,28.8,18.0,0.0,Perth Stadium,6:10 PM,"58,219",West Coast,5.1,6.3,8.5,10.9,69,Fremantle,0.5,1.9,4.12,7.14,56
2019R0408,2019,R4,2019-04-14,26.2,17.3,0.2,Carrara,2:40 PM,"14,176",Gold Coast,3.1,4.4,5.8,8.11,59,Carlton,1.3,5.4,7.7,8.9,57
2019R0409,2019,R4,2019-04-14,23.5,10.3,0.0,Docklands,3:20 PM,"35,883",St Kilda,3.2,5.5,8.9,10.14,74,Hawthorn,3.2,6.5,10.8,10.9,69
2019R0501,2019,R5,2019-04-18,28.2,17.7,0.2,Gabba,7:35 PM,"34,017",Brisbane Lions,3.2,5.6,7.9,8.13,61,Collingwood,7.5,8.9,16.12,18.15,123
2019R0502,2019,R5,2019-04-19,22.8,8.0,0.0,Docklands,4:20 PM,"48,278",North Melbourne,1.6,3.7,4.12,7.16,58,Essendon,3.4,9.7,13.11,17.14,116
2019R0503,2019,R5,2019-04-19,17.1,10.5,23.4,Perth Stadium,6:10 PM,"49,290",West Coast,1.1,2.2,5.3,8.5,53,Port Adelaide,3.5,9.9,12.12,13.17,95
2019R0504,2019,R5,2019-04-20,25.8,9.8,0.0,Manuka Oval,1:45 PM,"11,277",Greater Western Sydney,3.6,7.9,10.13,11.16,82,Fremantle,4.4,8.7,10.9,16.10,106
2019R0505,2019,R5,2019-04-20,30.3,7.6,0.0,M.C.G.,4:35 PM,"35,558",Melbourne,3.3,4.5,4.8,7.13,55,St Kilda,4.1,7.2,12.5,15.5,95
2019R0506,2019,R5,2019-04-20,30.3,7.6,0.0,Docklands,7:25 PM,"40,053",Richmond,3.3,9.5,11.9,13.11,89,Sydney,2.1,4.2,6.3,10.7,67
2019R0507,2019,R5,2019-04-21,27.2,17.1,0.0,Docklands,1:10 PM,"35,069",Western Bulldogs,3.3,4.10,6.12,7.15,57,Carlton,5.3,8.5,11.6,15.11,101
2019R0508,2019,R5,2019-04-21,20.0,14.6,0.8,Adelaide Oval,4:10 PM,"40,847",Adelaide,1.3,6.7,12.9,18.11,119,Gold Coast,0.2,1.3,4.8,6.10,46
2019R0509,2019,R5,2019-04-22,17.2,12.8,1.0,M.C.G.,3:20 PM,"66,347",Hawthorn,4.2,7.7,10.10,13.12,90,Geelong,4.3,10.6,15.10,17.11,113
2019R0601,2019,R6,2019-04-24,23.4,14.0,0.0,M.C.G.,7:35 PM,"72,704",Richmond,3.1,5.4,7.9,12.13,85,Melbourne,4.1,4.2,5.5,6.6,42
2019R0602,2019,R6,2019-04-25,21.8,8.0,0.0,M.C.G.,3:20 PM,"92,241",Essendon,1.0,5.3,8.6,10.9,69,Collingwood,4.5,7.6,9.9,10.13,73
2019R0603,2019,R6,2019-04-26,18.7,15.1,0.2,Adelaide Oval,7:20 PM,"36,099",Port Adelaide,5.2,7.7,10.9,12.16,88,North Melbourne,2.3,3.3,6.6,11.6,72
2019R0604,2019,R6,2019-04-27,27.4,18.2,0.0,Carrara,1:45 PM,"13,694",Gold Coast,3.2,6.2,7.3,9.8,62,Brisbane Lions,2.5,6.8,11.10,16.15,111
2019R0605,2019,R6,2019-04-27,16.2,7.3,4.0,Docklands,4:35 PM,"28,404",St Kilda,3.6,5.6,8.7,10.8,68,Adelaide,3.0,8.1,10.6,15.7,97
2019R0606,2019,R6,2019-04-27,18.9,14.2,0.0,S.C.G.,7:25 PM,"29,780",Sydney,3.1,7.3,10.6,12.7,79,Greater Western Sydney,5.5,7.8,13.10,18.12,120
2019R0607,2019,R6,2019-04-27,28.9,9.8,0.0,Perth Stadium,6:10 PM,"43,732",Fremantle,4.3,6.7,9.9,13.10,88,Western Bulldogs,2.2,6.6,8.9,9.15,69
2019R0608,2019,R6,2019-04-28,20.6,10.7,0.0,York Park,3:20 PM,"15,888",Hawthorn,2.3,3.3,8.9,13.15,93,Carlton,6.3,8.4,9.8,13.10,88
2019R0609,2019,R6,2019-04-28,17.6,10.6,0.0,Kardinia Park,4:40 PM,"28,085",Geelong,7.1,8.6,12.11,15.14,104,West Coast,2.1,3.3,5.3,7.4,46
2019R0701,2019,R7,2019-05-03,20.7,10.6,0.2,Docklands,7:50 PM,"37,559",Collingwood,7.6,8.12,11.17,15.18,108,Port Adelaide,0.3,5.6,6.7,10.9,69
2019R0702,2019,R7,2019-05-04,16.1,11.9,0.4,M.C.G.,1:45 PM,"40,864",Melbourne,2.3,4.5,9.10,11.13,79,Hawthorn,4.5,5.8,7.8,11.8,74
2019R0703,2019,R7,2019-05-04,19.0,5.0,0.6,Manuka Oval,1:45 PM,"12,633",Greater Western Sydney,8.2,9.4,13.6,18.6,114,St Kilda,2.1,5.4,7.8,10.10,70
2019R0704,2019,R7,2019-05-04,24.2,20.2,0.0,Gabba,4:35 PM,"20,075",Brisbane Lions,5.6,7.8,11.15,14.19,103,Sydney,1.2,7.6,10.6,12.9,81
2019R0705,2019,R7,2019-05-04,16.1,11.9,0.4,Docklands,7:25 PM,"36,151",Western Bulldogs,2.5,6.7,12.8,15.9,99,Richmond,3.2,4.6,7.7,7.10,52
2019R0706,2019,R7,2019-05-04,24.0,11.2,2.0,Perth Stadium,6:10 PM,"47,497",West Coast,3.6,8.8,9.12,11.14,80,Gold Coast,1.3,2.5,5.8,8.9,57
2019R0707,2019,R7,2019-05-05,17.0,10.0,2.2,Docklands,1:10 PM,"42,430",Carlton,0.2,1.7,3.10,8.14,62,North Melbourne,5.4,10.6,15.7,18.12,120
2019R0708,2019,R7,2019-05-05,17.0,10.0,2.2,M.C.G.,3:20 PM,"63,527",Geelong,4.0,7.3,10.7,13.8,86,Essendon,3.3,4.5,5.6,7.12,54
2019R0709,2019,R7,2019-05-05,18.5,13.1,0.0,Adelaide Oval,4:10 PM,"42,383",Adelaide,1.3,1.6,5.9,7.9,51,Fremantle,2.2,2.2,3.2,5.4,34
2019R0801,2019,R8,2019-05-10,20.9,11.5,0.0,S.C.G.,7:50 PM,"26,502",Sydney,2.6,6.8,9.9,11.11,77,Essendon,2.3,7.3,8.6,10.12,72
2019R0802,2019,R8,2019-05-11,16.6,9.0,9.8,M.C.G.,1:45 PM,"69,289",Carlton,1.4,5.6,10.8,13.9,87,Collingwood,2.1,5.6,9.9,16.10,106
2019R0803,2019,R8,2019-05-11,11.6,5.3,13.0,Eureka Stadium,1:45 PM,"9,039",Western Bulldogs,3.1,7.4,11.12,13.14,92,Brisbane Lions,4.4,6.8,8.9,11.10,76
2019R0804,2019,R8,2019-05-11,23.0,12.7,0.0,Carrara,4:35 PM,"9,765",Gold Coast,2.1,3.3,5.6,9.6,60,Melbourne,3.2,3.5,5.9,8.13,61
2019R0805,2019,R8,2019-05-11,16.6,9.0,9.8,Docklands,7:25 PM,"24,246",St Kilda,2.1,4.5,6.8,10.10,70,West Coast,3.3,5.6,11.8,12.16,88
2019R0806,2019,R8,2019-05-11,17.5,11.2,1.0,Adelaide Oval,7:10 PM,"49,675",Port Adelaide,0.2,2.8,3.12,9.14,68,Adelaide,2.1,6.5,10.8,13.10,88
2019R0807,2019,R8,2019-05-12,17.8,11.1,0.1,Docklands,1:10 PM,"21,156",North Melbourne,1.5,4.8,9.8,11.14,80,Geelong,3.0,8.3,14.6,16.8,104
2019R0808,2019,R8,2019-05-12,17.8,11.1,0.1,M.C.G.,3:20 PM,"14,636",Hawthorn,3.1,5.5,7.9,10.11,71,Greater Western Sydney,1.3,4.4,4.5,5.8,38
2019R0809,2019,R8,2019-05-12,24.9,7.7,0.0,Perth Stadium,3:20 PM,"42,641",Fremantle,3.2,5.3,8.11,12.14,86,Richmond,4.3,7.4,13.8,17.9,111
2019R0901,2019,R9,2019-05-17,16.7,5.3,1.8,Perth Stadium,6:10 PM,"51,162",West Coast,3.2,5.4,7.6,13.7,85,Melbourne,3.4,5.8,8.12,9.15,69
2019R0902,2019,R9,2019-05-18,22.0,4.1,0.0,M.C.G.,1:45 PM,"60,702",Collingwood,3.1,6.2,11.4,17.10,112,St Kilda,1.3,4.9,9.11,10.11,71
2019R0903,2019,R9,2019-05-18,23.8,15.4,1.6,Gabba,2:10 PM,"20,405",Brisbane Lions,3.5,7.8,11.11,13.15,93,Adelaide,2.4,6.8,9.11,13.14,92
