PlayerId,DisplayName,Height,Weight,Dob,Position,Origin
2016728510,"Howard, Dougal",199,92,25-Mar-96,Defender,Murray Bushrangers
2015729666,"Howe, Daniel",191,87,4-Dec-95,"Defender, Midfield",Murray Bushrangers
2011725789,"Howe, Jeremy",190,86,29-Jun-90,Defender,Hobart
2010723845,"Howlett, Ben",180,75,21-Oct-88,"Midfield, Forward",Peel Thunder
2013727716,"Hrovat, Nathan",175,78,7-Jun-94,Forward,Northern Knights
2004721793,"Hudson, Ben",196,105,24-Feb-79,Ruck,Werribee
2015723338,"Hughes, Ethan",188,89,7-Dec-94,Defender,Swan Districts
2023728211,"Humphrey, Bailey",186,86,11-Sep-2004,Forward,Gippsland Power
2016725603,"Hunt, Jayden",187,82,3-Apr-95,"Defender, Forward",Brighton Grammar
2001729317,"Hunt, Josh",184,102,14-Mar-82,Defender,Bendigo Pioneers
2011724495,"Hunt, Karmichael",186,92,17-Nov-86,Midfield,Brisbane Broncos
2010723176,"Hunt, Taylor",184,80,5-Nov-90,Defender,Sandringham Dragons
2013723481,"Hunter, Lachie",183,82,13-Dec-94,"Midfield, Forward",Western Jets
2021729078,"Hunter, Paul",200,104,9-Feb-93,Ruck,Redland
2009727654,"Hurley, Michael",192,94,1-Jun-90,Defender,Northern Knights
2006724485,"Hurn, Shannon",187,95,4-Sep-87,Defender,Central District
2023727997,"Hustwaite, Henry",195,84,20-Jul-2004,Midfield,Dandenong Stingrays
2020724875,"Hutchesson, Tom",177,75,4-Apr-95,"Midfield, Forward",Adelaide Football Club
2013728891,"Hutchings, Mark",182,83,25-May-91,"Midfield, Forward",East Perth
2011724392,"Hutchins, Jack",191,92,20-Feb-92,Defender,Sandringham Dragons
2007734931,"Ibbotson, Garrick",186,84,15-Mar-88,Defender,East Fremantle
2019735732,"Idun, Connor",191,91,29-Jul-00,Defender,Geelong Falcons
2006735610,"Iles, Sam",183,76,19-Jun-87,Midfield,Tasmania Devils
2014738925,"Impey, Jarman",178,82,9-Jul-95,"Defender, Forward",Murray Bushrangers
2013742144,"Jack, Brandon",182,80,25-May-94,"Midfield, Forward",Pennant Hills
2007746814,"Jack, Kieren",178,81,28-Jun-87,"Midfield, Forward",NSW-ACT Rams
2004747957,"Jackson, Daniel",188,91,25-Apr-86,Midfield,Oakleigh Chargers
2020747780,"Jackson, Luke",198,84,29-Sep-01,Ruck,East Fremantle
2011747373,"Jacobs, Ben",185,85,9-Jan-92,Midfield,Sandringham Dragons
2009748959,"Jacobs, Sam",200,102,10-Apr-88,Ruck,Woodville-West Torrens
2010744089,"Jaensch, Matthew",180,82,18-Sep-89,Defender,Sturt
2013741198,"Jaksch, Kristian",196,90,7-Oct-94,"Defender, Forward",Oakleigh Chargers
2003742162,"Jamar, Mark",198,101,9-Aug-83,Ruck,North Adelaide
2022748655,"Jamieson, Callum",200,94,31-Jul-2000,Forward,Claremont
2007743432,"Jamison, Michael",193,97,11-Jun-86,Defender,GWV Rebels
2016747613,"Jansen, Jarrad",192,94,2-May-95,"Midfield, Forward",East Fremantle
2020749465,"Jarvis, Ben",189,65,27-Jul-00,Defender,Norwood
2021743503,"Jeffrey, Joel",192,78,12-Mar-02,Defender,Gold Coast Suns Academy
2021743898,"Jeka, Emerson",197,87,18-Sep-01,Forward,Western Jets
2012743763,"Jenkins, Josh",200,108,8-Feb-89,Forward,Frankston FC
2007745836,"Jetta, Leroy",177,75,6-Jul-88,Forward,South Fremantle
2010743044,"Jetta, Lewis",182,80,4-May-89,Defender,Swan Districts
2009746213,"Jetta, Neville",180,83,12-Feb-90,Defender,Melbourne
2019749505,"Jiath, Changkuoth",185,74,13-Jun-99,Defender,Ethiopia
2012749203,"Johannisen, Jason",180,82,8-Nov-92,"Defender, Forward",East Fremantle
2002744632,"Johncock, Graham",178,87,21-Oct-82,"Defender, Forward",Port Adelaide
2017743742,"Johnson, Aidyn",185,81,31-Oct-97,Forward,Bendigo Pioneers
2011747073,"Johnson, Alex",193,91,2-Mar-92,Defender,Oakleigh Chargers
2022747585,"Johnson, Ash",193,87,6-Oct-1997,Forward,Sturt
2000741966,"Johnson, Ben",183,84,5-Apr-81,Midfield,St Marys
2014746616,"Johnson, Blaine",186,84,28-Jul-95,Forward,South Fremantle
2023746838,"Johnson, Matthew",193,84,16-Mar-2003,Midfield,Subiaco
2005742792,"Johnson, Michael",195,92,20-Oct-84,Defender,Melville
2002743458,"Johnson, Steve",189,95,4-Jul-83,Forward,Murray Bushrangers
2011744071,"Johnston, Lewis",193,91,3-Mar-91,Forward,North Adelaide
2023745424,"Johnston, Lloyd",184,76,21-Sep-2004,Defender,NT Thunder
2019742146,"Jok, Tom",190,74,1-Jan-97,Midfield,Collingwood
2001745717,"Jolly, Darren",200,108,6-Nov-81,Ruck,GWV Rebels
2011746753,"Jonas, Tom",188,89,9-Jan-91,Defender,Norwood
2023748190,"Jones, Arthur",180,71,18-Jul-2003,Forward,Claremont
2019748529,"Jones, Chayce",180,77,14-Jan-00,Forward,Launceston
2007745322,"Jones, Clinton",183,83,2-Feb-84,Midfield,South Fremantle
2020741124,"Jones, Harry",185,80,15-Mar-99,Midfield,Wodonga
2021741376,"Jones, Harry",194,75,25-Feb-01,Forward,Calder Cannons
2018744900,"Jones, Jamaine",180,81,29-Sep-98,Forward,GWV Rebels
2021744647,"Jones, Lachie",188,88,9-Apr-02,Defender,-
2010741553,"Jones, Liam",199,97,24-Feb-91,Defender,Scotch College
2013746965,"Jones, Matt",188,81,18-Oct-87,Forward,Box Hill Hawks
2006749514,"Jones, Nathan",180,87,20-Jan-88,"Midfield, Forward",Dandenong Stingrays
2018744038,"Jones, Scott",203,115,20-May-95,"Forward, Ruck",East Perth
2014745540,"Jones, Zak",181,80,15-Mar-95,Midfield,Dandenong Stingrays
2012745000,"Jong, Lin",188,88,4-Jun-93,"Midfield, Forward",Oakleigh Chargers
2021745011,"Jordon, James",186,80,20-Dec-00,Midfield,Oakleigh Chargers
2009743268,"Joseph, Aaron",180,78,4-Jul-89,Defender,Tasmania Devils
2018741884,"Joyce, Darragh",195,90,23-Apr-97,Defender,Kilkenny
2016746929,"Joyce, Jesse",191,84,17-Aug-97,Defender,Palm Beach Currumbin Afc
2002749381,"Judd, Chris",189,88,8-Sep-83,Midfield,Sandringham Dragons
2009744104,"Jurrah, Liam",188,86,22-Sep-88,Forward,Yuendumu Magpies
2011758466,"Karnezis, Patrick",191,88,23-Apr-92,Forward,Oakleigh Chargers
2016753899,"Karpany, Malcolm",176,73,1-Jun-95,Forward,Woodville-West Torrens
2012754326,"Kavanagh, Elliott",185,75,19-May-93,Midfield,Western Jets
2020753798,"Keane, Mark",194,92,17-Mar-00,Defender,
2017759851,"Keath, Alex",197,93,20-Jan-92,Defender,Murray Bushrangers
2016755444,"Keays, Ben",185,89,23-Feb-97,Forward,Brisbane Lions
2011752234,"Keeffe, Lachlan",204,102,14-Apr-90,Defender,Queensland Under 18s
2019754525,"Keilty, Declan",194,94,8-May-95,Defender,Casey Demons
2015754078,"Kelly, Jake",190,89,21-Jan-95,Defender,Oakleigh Chargers
2002755178,"Kelly, James",183,85,29-Dec-83,"Defender, Midfield",Calder Cannons
2014752713,"Kelly, Josh",184,83,12-Feb-95,"Midfield, Forward",Sandringham Dragons
2018758572,"Kelly, Tim",182,81,26-Jul-94,Midfield,South Fremantle
2020753223,"Kelly, Will",194,84,16-Aug-00,Forward,Oakleigh Chargers
2021756692,"Kemp, Brodie",192,82,1-May-01,Midfield,Bendigo Pioneers
2014755458,"Kennedy Harris, Jay",173,68,21-Mar-95,Midfield,Oakleigh Chargers
2012758114,"Kennedy, Adam",182,80,12-Jul-92,Midfield,Western Jets
2013759576,"Kennedy, Ben",175,76,3-Mar-94,Forward,Glenelg
2006757023,"Kennedy, Josh",196,102,25-Aug-87,Forward,East Fremantle
2008757561,"Kennedy, Josh",189,97,20-Jun-88,Midfield,Sandringham Dragons
2016756448,"Kennedy, Matthew",188,89,6-Apr-97,Forward,Collingullie Ashmont Kapooka
2013759685,"Kent, Dean",180,85,24-Feb-94,Forward,Perth
2001755665,"Kerr, Daniel",178,80,16-May-83,Midfield,East Fremantle
2018754945,"Kerr, Pat",194,94,31-Jul-98,Forward,Oakleigh Chargers
2012751590,"Kerridge, Sam",188,86,26-Apr-93,Midfield,Bendigo Pioneers
2014757844,"Kersten, Shane",191,90,15-Mar-93,Defender,South Fremantle
2021753591,"Khamis, Buku",189,82,24-Mar-00,Defender,Western Jets
2019755490,"King, Ben",202,87,7-Jul-00,Forward,Sandringham Dragons
2007752894,"King, Jake",178,82,26-Mar-84,Forward,Coburg Lions
2020755397,"King, Max",202,90,7-Jul-00,Forward,Sandringham Dragons
2017751175,"Kirby, Kayle",182,89,26-Oct-98,Forward,Bendigo Pioneers
2022753480,"Knevitt, Mitch",193,84,8-Jan-2003,Midfield,Geelong Falcons
2015753305,"Knight, Riley",181,80,27-Mar-95,Forward,Woodville-West Torrens
2005755125,"Knights, Chris",184,84,25-Sep-86,Forward,Eastern Ranges
2015755425,"Kolodjashnij, Jake",193,94,9-Aug-95,Defender,Launceston
2014753810,"Kolodjashnij, Kade",190,85,9-Aug-95,Midfield,Launceston
2013755643,"Kommer, Nick",185,78,28-Sep-90,Forward,East Perth
2021759277,"Koschitzke, Jacob",196,94,11-Jul-00,"Defender, Forward",Albury
2001755145,"Koschitzke, Justin",197,94,20-Sep-82,Forward,Murray Bushrangers
2001758724,"Krakouer, Andrew",176,76,4-Feb-83,Forward,South Fremantle
2007756618,"Krakouer, Nathan",182,78,5-May-88,Defender,Claremont
2021754613,"Kreuger, Nathan",196,88,25-Jun-99,Forward,South Adelaide
2008759130,"Kreuzer, Matthew",200,101,13-May-89,Ruck,Northern Knights
2019763449,"Ladhams, Peter",202,95,14-Jan-98,"Forward, Ruck",Norwood
2009765343,"Laidler, Jeremy",190,91,5-Aug-89,Defender,Calder Cannons
2013762245,"Laird, Rory",177,81,29-Dec-93,Defender,West Adelaide
2002767704,"Lake, Brian",195,98,27-Feb-82,Defender,Woodville-West Torrens
2013764158,"Lamb, Jed",181,83,19-Oct-92,Forward,Gippsland Power
2015763666,"Lamb, Tom",193,82,19-Oct-96,Forward,Dandenong Stingrays
2015766910,"Lambert, Kane",178,77,26-Nov-91,Forward,Williamstown
2014769437,"Lang, Darcy",183,81,21-Nov-95,Forward,Geelong Falcons
2015765853,"Langdon, Ed",182,78,1-Feb-96,Midfield,Sandringham Dragons
2014767136,"Langdon, Tom",190,85,9-Jun-94,Defender,Sandringham Dragons
2018762677,"Langdon, Zac",177,81,13-Nov-95,Forward,Claremont
2015769089,"Langford, Kyle",191,87,1-Dec-96,"Midfield, Forward",Northern Knights
2013762405,"Langford, Will",187,83,3-Jul-92,"Midfield, Forward",Easts Fc Sydney
2019769044,"Langlands, Doulton",187,83,29-Jul-99,Midfield,Murray Bushrangers
2017767879,"Larkey, Nick",198,93,6-Jun-98,Forward,Oakleigh Chargers
2023764351,"Laurie, Bailey",179,79,24-Mar-2002,Forward,Oakleigh Chargers
2015764273,"Laverde, Jayden",191,91,12-Apr-96,"Defender, Forward",Western Jets
2021768073,"Lazzaro, Charlie",179,73,25-Mar-02,"Midfield, Forward",Geelong Falcons
2005767865,"LeCras, Mark",184,82,30-Aug-86,Forward,West Perth
2011769646,"Ledger, Tom",178,76,17-Mar-92,Midfield,Claremont
2012765975,"Lee, Brendan",181,78,9-Sep-87,Midfield,East Perth
2013769068,"Lee, Tom",194,91,2-Jan-91,Defender,Claremont
2014766983,"Lemmens, Sean",184,84,2-Nov-94,"Defender, Forward",Port Adelaide
2014765217,"Lennon, Ben",188,84,5-Jul-95,Forward,Northern Knights
2014768460,"Leslie, Jack",197,98,27-Apr-95,Defender,Gippsland Power
2011768267,"Lester, Ryan",192,85,26-Aug-92,Defender,Oakleigh Chargers
2007764226,"Leuenberger, Matthew",203,103,7-Jun-88,Ruck,East Perth
2015761111,"Lever, Jake",195,91,5-Mar-96,Defender,Calder Cannons
2005763817,"Lewis, Jordan",186,86,24-Apr-86,"Defender, Midfield",Geelong Falcons
2018768364,"Lewis, Mitch",198,92,14-Oct-98,Forward,Calder Cannons
2011766698,"Liberatore, Tom",183,83,16-May-92,Midfield,Calder Cannons
2018764219,"Lienert, Jarrod",195,88,5-Aug-94,Defender,Sturt
2020762867,"Ling, Matt",184,79,21-Apr-99,Defender,Geelong Falcons
2017765014,"Lipinski, Patrick",187,84,17-Jul-98,Midfield,Northern Knights
2011767450,"Lisle, Jordan",196,95,12-Jul-90,Forward,Oakleigh Chargers
2017765543,"Lloyd, Daniel",187,85,18-Feb-92,Forward,Killarney Vale
2014767931,"Lloyd, Jake",181,79,20-Sep-93,Defender,GWV Rebels
2014769049,"Lloyd, Sam",180,81,3-Mar-90,Forward,Frankston FC
2014767105,"Lobb, Rory",206,106,9-Feb-93,"Forward, Ruck",Swan Districts
2010768693,"Lobbe, Matthew",200,97,12-Feb-89,Ruck,Eastern Ranges
2019764880,"Lockhart, Jay",177,75,3-Feb-96,Forward,Casey Demons
2005762612,"Logan, Tom",183,83,2-Jul-85,Defender,Waratahs
2017763635,"Logue, Griffin",193,101,13-Apr-98,Defender,Swan Districts
2022763202,"Lohmann, Kai",185,77,6-May-2003,Forward,GWV Rebels
2013763446,"Lonergan, Jesse",184,91,14-Nov-94,Midfield,Launceston
2006766646,"Lonergan, Sam",182,81,26-Mar-87,Midfield,Lauderdale
2005764453,"Lonergan, Tom",197,95,17-May-84,Defender,Calder Cannons
2017766216,"Long, Ben",184,79,21-Aug-97,Defender,NT Thunder
2016766324,"Long, Jake",186,75,3-Feb-96,Midfield,St Marys
2022761008,"Long, Ned",194,92,5-Feb-2003,Midfield,Northern Knights
2023763555,"Long, Noah",179,78,23-Aug-2004,Forward,Bendigo Pioneers
2012768161,"Longer, Billy",202,105,12-May-93,Ruck,Northern Knights
2015767957,"Lonie, Jack",175,70,13-Aug-96,Forward,Dandenong Stingrays
2022762756,"Lord, Alastair",181,75,26-Nov-2003,Defender,Norwood
2023763499,"Lord, Ollie",197,92,2-Jan-2002,Forward,Sandringham Dragons
2016769324,"Lovell, Kieran",174,80,16-May-97,Midfield,Kingborough
2004766827,"Lovett-Murray, Nathan",190,87,18-Nov-82,Midfield,Northern Knights
2014762021,"Lowden, Luke",206,103,22-Feb-91,"Forward, Ruck",Sandringham Dragons
2006762818,"Lower, Nick",189,83,23-Jun-87,Midfield,Norwood
2010761539,"Lucas, Kane",188,79,26-Jun-91,Midfield,East Fremantle
2019762758,"Lukosius, Jack",195,83,9-Aug-00,"Defender, Forward",Woodville-West Torrens
2005769839,"Lumumba, Heritier",188,91,15-Nov-86,Defender,Claremont
2015761767,"Luxford, Michael",186,92,23-Feb-95,Forward,Big V Basketball
2011765875,"Lycett, Scott",203,98,26-Sep-92,Ruck,Port Adelaide
2018764637,"Lynch, Brad",187,79,11-Jul-97,Defender,Swan Districts
2020769362,"Lynch, Max",200,99,12-Sep-98,Ruck,Murray Bushrangers
2002761398,"Lynch, Quinten",192,103,24-Jan-83,Forward,West Perth
2010763943,"Lynch, Tom",193,88,15-Sep-90,Forward,Sandringham Dragons
2011769877,"Lynch, Tom",199,99,31-Oct-92,Forward,Dandenong Stingrays
2012767797,"Lyons, Jarryd",184,84,22-Jul-92,Midfield,Sandringham Dragons
2009775586,"Macaffer, Brent",187,90,29-Feb-88,Midfield,Gippsland Power
2023771999,"Macdonald, Bailey",182,74,4-Aug-2004,Defender,Oakleigh Chargers
2022779148,"Macdonald, Connor",184,77,13-Jan-2003,Forward,Dandenong Stingrays
2004771275,"Macdonald, Joel",188,88,10-Oct-84,Defender,Mt Gravatt
2008774238,"Mackay, David",181,78,25-Jul-88,"Defender, Midfield",Oakleigh Chargers
2023775518,"Mackenzie, Cam",188,82,21-Jan-2004,Forward,Sandringham Dragons
2007772585,"Mackenzie, Eric",197,100,19-May-88,Defender,Claremont
2004773563,"Mackie, Andrew",193,82,7-Aug-84,Defender,Glenelg
2010773291,"Macmillan, Jamie",188,89,23-Sep-91,Defender,Oakleigh Chargers
2016775553,"Macpherson, Darcy",174,78,29-Oct-97,Forward,Northern Knights
2021775741,"Macrae, Finlay",186,78,13-Mar-02,"Midfield, Forward",Oakleigh Chargers
2013773561,"Macrae, Jack",191,85,3-Aug-94,Midfield,Oakleigh Chargers
2017773487,"Macreadie, Harrison",196,89,11-Apr-98,Defender,Henty
2021778288,"Madden, James",186,85,15-Nov-99,"Defender, Forward",Dublin
2018779988,"Madgen, Jack",192,98,25-Apr-93,Defender,Mount Gambier
2011774180,"Magin, Alik",181,72,13-Apr-91,Forward,Nambour
2020773698,"Maginness, Finn",187,80,23-Feb-01,Midfield,Sandringham Dragons
2012774323,"Magner, James",178,82,12-Aug-87,Midfield,Frankston FC
2002778334,"Maguire, Matt",192,101,30-May-84,Defender,Geelong Falcons
2020773938,"Mahony, Jack",176,70,12-Nov-01,"Midfield, Forward",Sandringham Dragons
2008779414,"Maister, Beau",194,98,20-Mar-86,Forward,Claremont
2005779565,"Malceski, Nick",189,86,15-Aug-84,Defender,Eastern Ranges
2021772303,"Mansell, Rhyan",180,70,4-Jun-00,Defender,Woodville-West Torrens
2015774820,"Marchbank, Caleb",193,90,7-Dec-96,Defender,Murray Bushrangers
2016774584,"Marcon, Adam",180,80,28-Jul-92,Midfield,Williamstown
2008775055,"Maric, Addam",176,76,18-Apr-90,Forward,Calder Cannons
2006775039,"Maric, Ivan",200,102,4-Jan-86,Ruck,Calder Cannons
2023776058,"Maric, Ryan",196,93,6-Sep-2004,Forward,Gippsland Power
2016772457,"Markov, Oleg",188,82,8-May-96,Defender,North Adelaide
2011772281,"Markovic, Lukas",193,95,5-Jan-87,Defender,Eastern Ranges
2016778822,"Marsh, Harrison",188,86,13-Jan-94,Defender,East Fremantle
2015776308,"Marsh, Jonathon",193,87,17-Oct-95,Defender,East Fremantle
2017772591,"Marshall, Rowan",201,104,24-Nov-95,"Forward, Ruck",GWV Rebels
2017771202,"Marshall, Todd",198,87,8-Oct-98,Forward,Murray Bushrangers
2009775114,"Martin, Brodie",180,82,6-Nov-88,"Midfield, Forward",Sturt
2010771114,"Martin, Dustin",187,93,26-Jun-91,"Midfield, Forward",Bendigo Pioneers
2014777536,"Martin, Jack",186,83,29-Jan-95,Forward,Geraldton
2013776772,"Martin, Kyle",178,77,17-Sep-90,Midfield,Frankston FC
2022771801,"Martin, Nic",190,86,3-Apr-2001,Midfield,Colts
2008772670,"Martin, Stefan",199,104,17-Nov-86,Ruck,Sandringham
2021778106,"Martyn, Will",186,82,29-Mar-01,Midfield,Brisbane Lions Academy
2008773494,"Masten, Chris",180,78,2-May-89,Midfield,East Fremantle
2011775065,"Matera, Brandon",173,74,11-Mar-92,Forward,South Fremantle
2016773696,"Mathieson, Rhys",188,87,10-Jan-97,"Midfield, Forward",Geelong Falcons
2002774605,"Mattner, Martin",189,86,6-Aug-82,Defender,Sturt
2004772199,"Maxwell, Nick",193,93,3-Jun-83,Defender,Geelong Falcons
2011771473,"May, Steven",193,100,10-Jan-92,Defender,Southern Districts
2013773131,"Mayes, Sam",189,88,20-May-94,Midfield,North Adelaide
2015777207,"Maynard, Brayden",189,90,20-Sep-96,Defender,Sandringham Dragons
2017778711,"Maynard, Corey",185,89,7-Oct-91,Midfield,Bryant University
2008777521,"Mayne, Chris",188,84,2-Nov-88,"Defender, Midfield",Perth
2020773834,"McAdam, Shane",181,78,28-May-95,Forward,Sturt
2023779594,"McAndrew, Lachlan",209,101,26-May-2000,Ruck,Sydney Swans
2020772746,"McAsey, Fischer",197,91,8-Mar-01,Defender,Sandringham Dragons
2015771473,"McBean, Liam",202,93,25-Aug-94,Forward,Calder Cannons
2014774903,"McCarthy, Cam",192,92,1-Apr-95,Forward,South Fremantle
2008779834,"McCarthy, John",189,82,19-Nov-89,Midfield,Dandenong Stingrays
2012775679,"McCarthy, Lincoln",176,84,22-Oct-93,Forward,Glenelg
2012777801,"McCarthy, Pat",196,84,11-Mar-92,Defender,Glenelg
2015771167,"McCartin, Paddy",194,100,19-Apr-96,Forward,Geelong Falcons
2018776402,"McCartin, Tom",193,89,30-Dec-99,"Defender, Forward",Geelong Falcons
2011771867,"McCauley, Broc",202,98,20-Dec-86,Ruck,Southport Sharks
2017777675,"McCluggage, Hugh",187,85,3-Mar-98,Midfield,GWV Rebels
2022772357,"McComb, Robbie",181,82,19-Dec-1995,"Midfield, Forward",Footscray Bulldogs
2021778355,"McCreery, Beau",186,80,19-Apr-01,Forward,South Adelaide
1997774920,"McDonald, James",180,75,5-Oct-76,Midfield,GWV Rebels
2021775073,"McDonald, Logan",196,86,4-Apr-02,Forward,Perth
2014771514,"McDonald, Luke",189,89,9-Feb-95,"Defender, Midfield",Werribee
2015775369,"McDonald, Oscar",196,100,18-Mar-96,Defender,GWV Rebels
2011779716,"McDonald, Tom",194,99,18-Sep-92,Forward,GWV Rebels
2016777834,"McDonald-Tipungwuti, Anthony",171,77,22-Apr-93,Forward,Gippsland Power
2013776806,"McDonough, Matt",180,82,26-Jan-94,Defender,Woodville-West Torrens
2021779675,"McEntee, Jed",176,76,15-Feb-01,Forward,Sturt
2008773550,"McEvoy, Ben",200,102,11-Jul-89,"Defender, Ruck",Murray Bushrangers
2009774395,"McGinnity, Patrick",183,83,18-Feb-89,Forward,Claremont
2006779437,"McGlynn, Ben",172,76,6-Aug-85,Forward,Box Hill Hawks
2014774094,"McGovern, Jeremy",196,99,15-Apr-92,Defender,Claremont
2016777178,"McGovern, Mitch",191,93,11-Oct-94,Forward,Claremont
2017775567,"McGrath, Andrew",178,83,2-Jun-98,Midfield,Sandringham Dragons
2001775390,"McGrath, Ashley",183,86,20-May-83,Forward,South Fremantle
2015774272,"McGrath, Jaden",180,73,15-Jun-96,"Defender, Forward",Bendigo Pioneers
2006778718,"McGuane, Luke",192,90,12-Feb-87,Forward,Broadbeach
2020777569,"McHenry, Ned",179,70,13-Jul-00,Midfield,Geelong Falcons
2019779724,"McInerney, Justin",187,73,18-Aug-00,Midfield,Northern Knights
2018777090,"McInerney, Oscar",205,107,10-Jul-94,"Forward, Ruck",Casey Demons
2012771932,"McInnes, Andrew",191,87,20-Mar-92,Defender,Dandenong Stingrays
2015775207,"McInnes, Fraser",197,91,19-Jul-93,Ruck,Perth
2022773776,"McInnes, Reef",194,87,12-Dec-2002,Forward,Oakleigh Chargers
2005774357,"McIntosh, Hamish",203,103,4-Sep-84,Ruck,Murray Bushrangers
2015771823,"McIntosh, Kamdyn",191,91,3-Apr-94,Midfield,Peel Thunder
2012774233,"McIntyre, Tim",176,79,9-Apr-89,Forward,Sturt
2017775377,"McKay, Ben",201,95,24-Dec-97,Defender,Gippsland Power
2017779237,"McKay, Harry",204,99,24-Dec-97,Forward,Gippsland Power
2011771265,"McKeever, Niall",196,95,16-Feb-89,Defender,Ireland
2015772271,"McKenna, Conor",184,88,28-Mar-96,Defender,"Eglish, Tyrone"
2012773565,"McKenzie, Brad",186,84,29-May-93,"Defender, Midfield",Sturt
2015776577,"McKenzie, Daniel",185,83,17-May-96,Defender,Oakleigh Chargers
2009774052,"McKenzie, Jordie",186,82,21-Jun-90,Midfield,Geelong Falcons
2011773387,"McKenzie, Trent",191,83,3-Apr-92,Defender,Western Jets
2009771825,"McKernan, Shaun",196,100,1-Sep-90,"Forward, Ruck",Calder Cannons
2004774432,"McLean, Brock",184,85,11-Mar-86,Midfield,Calder Cannons
2019773410,"McLean, Hayden",197,93,20-Jan-99,Ruck,Sandringham
2015771528,"McLean, Toby",180,79,31-Jan-96,Forward,Oakleigh Chargers
2007771749,"McMahon, Scott",184,88,2-Jun-86,Defender,Woodville-West Torrens
2023778125,"McMullin, Toby",183,83,6-Aug-2004,Forward,Sandringham Dragons
2021773466,"McNeil, Lachlan",182,80,9-Feb-01,"Midfield, Forward",Woodville-West Torrens
2017779850,"McNiece, Ben",178,76,22-Mar-92,Defender,Essendon
2000774739,"McPharlin, Luke",192,91,1-Dec-81,Defender,East Fremantle
2001778407,"McPhee, Adam",190,91,6-Oct-82,Forward,Dandenong Stingrays
2020772453,"McPherson, Andrew",186,79,20-Jun-99,Defender,Woodville-West Torrens
2005775398,"McQualter, Andrew",179,74,9-Jun-86,Forward,Gippsland Power
2014774590,"McStay, Daniel",195,100,24-Jun-95,Forward,Eastern Ranges
2023777983,"McVee, Judd",185,76,7-Aug-2003,Defender,East Fremantle
2004776824,"McVeigh, Jarrad",184,81,7-Apr-85,Defender,NSW-ACT Under 18s
1999774620,"McVeigh, Mark",184,85,26-Jan-81,"Defender, Midfield",Pennant Hills
2022777516,"Mead, Jackson",184,83,30-Sep-2001,"Midfield, Forward",Woodville-West Torrens
2021775615,"Meek, Lloyd",203,111,22-Apr-98,Ruck,GWV Rebels
2017773724,"Melican, Lewis",195,98,4-Nov-96,Defender,Geelong Falcons
2010772094,"Melksham, Jake",186,83,29-Aug-91,Forward,Calder Cannons
2011774263,"Mellington, Josh",188,80,29-Dec-92,Forward,Murray Bushrangers
2014777376,"Membrey, Tim",190,89,26-May-94,Forward,Gippsland Power
2015771592,"Menadue, Connor",187,80,19-Sep-96,Defender,Western Jets
2016776590,"Menegola, Sam",189,89,7-Mar-92,Midfield,Subiaco
2010771251,"Menzel, Daniel",190,90,13-Sep-91,Forward,Central District
2013777215,"Menzel, Troy",187,84,22-Sep-94,Forward,Central District
2022774199,"Menzie, Jye",180,81,28-Oct-2002,Forward,South Adelaide
2005771138,"Merrett, Daniel",195,103,12-Dec-84,Defender,Southport Sharks
2012773803,"Merrett, Jackson",185,83,27-Feb-93,"Defender, Forward",Geelong Falcons
2014779731,"Merrett, Zach",180,83,3-Oct-95,Midfield,Sandringham Dragons
2022779729,"Michael, Carter",188,83,22-May-2002,Defender,Maroochydore
2013774310,"Michael, Sam",199,98,5-Jul-93,Ruck,Redland
2023773828,"Michalanney, Max",190,80,26-Feb-2004,Defender,Norwood
2013774143,"Michie, Viv",185,85,23-Feb-92,Midfield,Oakleigh Chargers
2019776865,"Miers, Gryan",178,78,30-Mar-99,Forward,Geelong Falcons
2018778422,"Mihocek, Brody",192,97,4-Feb-93,Forward,Port Melbourne
2012773953,"Milera, Terry",185,68,8-Jan-88,Forward,Port Adelaide
2016776481,"Milera, Wayne",184,81,14-Sep-97,"Defender, Midfield",Central District
2012778978,"Miles, Anthony",180,81,28-Feb-92,Midfield,GWS Giants Academy
2017773522,"Miles, Teia",180,70,2-Nov-96,Defender,Geelong Falcons
2021778136,"Miller, Ben",195,95,31-Aug-99,Defender,Subiaco
2002771036,"Miller, Brad",194,96,6-Jul-83,Forward,Mt Gravatt
2015778053,"Miller, Touk",178,83,22-Feb-96,Midfield,Calder Cannons
2016773830,"Mills, Callum",189,83,2-Apr-97,"Defender, Midfield",North Shore
2001772467,"Milne, Stephen",176,83,8-Mar-80,Forward,Dandenong Stingrays
2013774263,"Minchington, Darren",179,82,9-Dec-93,Forward,Dandenong Stingrays
2004771306,"Minson, Will",199,106,11-Apr-85,Ruck,Norwood
2018771785,"Mirra, David",186,89,20-Mar-91,Defender,Box Hill Hawks
2013773804,"Mitchell, Kane",174,74,1-Dec-89,Midfield,Claremont
2012772598,"Mitchell, Luke",198,94,28-Feb-92,Forward,Calder Cannons
2002775293,"Mitchell, Sam",180,84,12-Oct-82,Midfield,Eastern Ranges
2023777956,"Mitchell, Seamus",181,80,3-Jul-2002,Defender,Bendigo Pioneers
2013777613,"Mitchell, Tom",182,84,31-May-93,Midfield,Claremont
2012772311,"Mohr, Tim",196,103,19-Oct-88,Defender,Casey Demons
2013773349,"Moller, Craig",204,86,22-Aug-94,Ruck,Carlton
2003772806,"Moloney, Brent",181,88,28-Jan-84,Midfield,Geelong Falcons
