salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
24716,3903472658,,17.5,,HOURLY,USD,BASE_SALARY
24717,3901388713,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
24718,3901389830,46.0,,37.0,HOURLY,USD,BASE_SALARY
24719,3903477066,,17.0,,HOURLY,USD,BASE_SALARY
24720,3904936830,165000.0,,155000.0,YEARLY,USD,BASE_SALARY
24721,3901397279,140000.0,,115000.0,YEARLY,USD,BASE_SALARY
24722,3901395542,20.0,,18.0,HOURLY,USD,BASE_SALARY
24723,3901374751,23.0,,20.0,HOURLY,USD,BASE_SALARY
24724,3904996724,18.0,,16.0,HOURLY,USD,BASE_SALARY
24725,3905201810,,20.0,,HOURLY,USD,BASE_SALARY
24726,3904990367,,26.5,,HOURLY,USD,BASE_SALARY
24727,3903472121,56000.0,,50000.0,YEARLY,USD,BASE_SALARY
24728,3901372893,56000.0,,52000.0,YEARLY,USD,BASE_SALARY
24729,3901377522,62000.0,,41000.0,YEARLY,USD,BASE_SALARY
24730,3904987480,137000.0,,111000.0,YEARLY,USD,BASE_SALARY
24731,3905226877,,21.0,,YEARLY,USD,BASE_SALARY
24732,3901394252,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24733,3904992060,,14.0,,HOURLY,USD,BASE_SALARY
24734,3901392712,45000.0,,40000.0,YEARLY,USD,BASE_SALARY
24735,3901390713,,18.0,,HOURLY,USD,BASE_SALARY
24736,3901393492,33.0,,28.0,YEARLY,USD,BASE_SALARY
24737,3905238382,110000.0,,85000.0,YEARLY,USD,BASE_SALARY
24738,3903470966,,24.5,,HOURLY,USD,BASE_SALARY
24739,3901392759,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
24740,3901388260,52000.0,,45000.0,YEARLY,USD,BASE_SALARY
24741,3901395293,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
24742,3901388644,24.0,,18.0,HOURLY,USD,BASE_SALARY
24743,3905202546,,20.0,,HOURLY,USD,BASE_SALARY
24744,3901349946,33.0,,27.0,HOURLY,USD,BASE_SALARY
24745,3905243089,170000.0,,130000.0,YEARLY,USD,BASE_SALARY
24746,3901394626,26.0,,24.0,HOURLY,USD,BASE_SALARY
24747,3901394482,199000.0,,147000.0,YEARLY,USD,BASE_SALARY
24748,3903445892,180200.0,,85800.0,YEARLY,USD,BASE_SALARY
24749,3901355665,45.0,,40.0,HOURLY,USD,BASE_SALARY
24750,3901365431,,15.0,,HOURLY,USD,BASE_SALARY
24751,3901391567,80.0,,60.0,HOURLY,USD,BASE_SALARY
24752,3901376097,145000.0,,121000.0,YEARLY,USD,BASE_SALARY
24753,3901389741,,15.0,,HOURLY,USD,BASE_SALARY
24754,3904992051,25.0,,20.0,HOURLY,USD,BASE_SALARY
24755,3901393921,23.92,,23.92,HOURLY,USD,BASE_SALARY
24756,3901393675,70.0,,68.24,HOURLY,USD,BASE_SALARY
24757,3804603307,50.0,,42.0,HOURLY,USD,BASE_SALARY
24758,3901372807,110000.0,,77000.0,YEARLY,USD,BASE_SALARY
24759,3904992222,58000.0,,37220.0,YEARLY,USD,BASE_SALARY
24760,3901355758,213200.0,,101200.0,YEARLY,USD,BASE_SALARY
24761,3901378325,20.0,,17.0,HOURLY,USD,BASE_SALARY
24762,3905222673,,40.0,,HOURLY,USD,BASE_SALARY
24763,3905200238,,70000.0,,YEARLY,USD,BASE_SALARY
24764,3901389875,60.0,,45.0,HOURLY,USD,BASE_SALARY
24765,3901393491,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
24766,3901389318,,17.0,,HOURLY,USD,BASE_SALARY
24767,3904998088,17.0,,17.0,HOURLY,USD,BASE_SALARY
24768,3904986478,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
24769,3901388876,130000.0,,125000.0,YEARLY,USD,BASE_SALARY
24770,3905207526,40.93,,23.81,HOURLY,USD,BASE_SALARY
24771,3901377710,63000.0,,60000.0,YEARLY,USD,BASE_SALARY
24772,3901388229,26.0,,16.0,HOURLY,USD,BASE_SALARY
24773,3901388827,117.0,,78.0,YEARLY,USD,BASE_SALARY
24774,3905240437,55.0,,50.0,HOURLY,USD,BASE_SALARY
24775,3903447792,111550.0,,74200.0,YEARLY,USD,BASE_SALARY
24776,3901392621,225000.0,,175000.0,YEARLY,USD,BASE_SALARY
24777,3903475332,154000.0,,67700.0,YEARLY,USD,BASE_SALARY
24778,3901398090,130000.0,,80000.0,YEARLY,USD,BASE_SALARY
24779,3903441738,40.0,,30.0,YEARLY,USD,BASE_SALARY
24780,3903480118,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
24781,3903471376,,240000.0,,YEARLY,USD,BASE_SALARY
24782,3905213063,210000.0,,130000.0,YEARLY,USD,BASE_SALARY
24783,3905235476,123000.0,,81000.0,YEARLY,USD,BASE_SALARY
24784,3903460235,40.0,,35.0,HOURLY,USD,BASE_SALARY
24785,3905239253,,20.0,,HOURLY,USD,BASE_SALARY
24786,3901392517,220000.0,,180000.0,YEARLY,USD,BASE_SALARY
24787,3901389911,35.0,,35.0,HOURLY,USD,BASE_SALARY
24788,3903490570,29.0,,25.0,HOURLY,USD,BASE_SALARY
24789,3903489676,115000.0,,85000.0,YEARLY,USD,BASE_SALARY
24790,3901394542,,18.0,,HOURLY,USD,BASE_SALARY
24791,3904963209,45000.0,,40000.0,YEARLY,USD,BASE_SALARY
24792,3901388559,85.0,,80.0,HOURLY,USD,BASE_SALARY
24793,3901391083,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
24794,3901394836,67000.0,,62000.0,YEARLY,USD,BASE_SALARY
24795,3904961038,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
24796,3905236735,69383.0,,43361.0,YEARLY,USD,BASE_SALARY
24797,3901388915,,82.0,,HOURLY,USD,BASE_SALARY
24798,3901388369,63.0,,60.0,HOURLY,USD,BASE_SALARY
24799,3901392125,45.0,,40.0,HOURLY,USD,BASE_SALARY
24800,3901394763,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
24801,3905238306,63.0,,55.0,HOURLY,USD,BASE_SALARY
24802,3901389766,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
24803,3903451327,55.0,,52.0,HOURLY,USD,BASE_SALARY
24804,3901375465,105000.0,,85000.0,YEARLY,USD,BASE_SALARY
24805,3903489683,25.0,,19.0,HOURLY,USD,BASE_SALARY
24806,3901376506,179300.0,,69230.0,YEARLY,USD,BASE_SALARY
24807,3901902011,,69.85,,HOURLY,USD,BASE_SALARY
24808,3903485827,177800.0,,73900.0,YEARLY,USD,BASE_SALARY
24809,3901395640,227695.0,,173482.0,YEARLY,USD,BASE_SALARY
24810,3901399170,65.0,,50.0,HOURLY,USD,BASE_SALARY
24811,3904989598,170000.0,,126000.0,YEARLY,USD,BASE_SALARY
24812,3903489342,,30.0,,HOURLY,USD,BASE_SALARY
24813,3903480901,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
24814,3904952853,20.0,,18.0,HOURLY,USD,BASE_SALARY
24815,3903456590,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
24816,3904997496,37000.0,,35000.0,YEARLY,USD,BASE_SALARY
24817,3901390617,51.0,,45.0,HOURLY,USD,BASE_SALARY
24818,3901900169,225000.0,,150000.0,YEARLY,USD,BASE_SALARY
24819,3901397475,325000.0,,275740.0,YEARLY,USD,BASE_SALARY
24820,3903490460,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
24821,3903474304,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
24822,3905238396,12000.0,,10000.0,MONTHLY,USD,BASE_SALARY
24823,3901389726,250000.0,,150000.0,YEARLY,USD,BASE_SALARY
24824,3901397497,22.55,,18.15,HOURLY,USD,BASE_SALARY
24825,3901395356,56.0,,50.0,HOURLY,USD,BASE_SALARY
24826,3901388698,,20.0,,HOURLY,USD,BASE_SALARY
24827,3905214462,48000.0,,42000.0,YEARLY,USD,BASE_SALARY
24828,3905235617,79859.0,,63887.0,YEARLY,USD,BASE_SALARY
24829,3904954451,208000.0,,139200.0,YEARLY,USD,BASE_SALARY
24830,3901901069,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
24831,3905219414,80.0,,75.0,HOURLY,USD,BASE_SALARY
24832,3905202864,,16.5,,HOURLY,USD,BASE_SALARY
24833,3901351928,55000.0,,40000.0,YEARLY,USD,BASE_SALARY
24834,3904993008,50.0,,36.0,HOURLY,USD,BASE_SALARY
24835,3904996152,125600.0,,72100.0,YEARLY,USD,BASE_SALARY
24836,3903490777,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
24837,3905233975,23.0,,22.0,HOURLY,USD,BASE_SALARY
24838,3905235806,110000.0,,85000.0,YEARLY,USD,BASE_SALARY
24839,3901391462,28.47,,18.37,HOURLY,USD,BASE_SALARY
24840,3905210796,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24841,3903471592,137000.0,,60400.0,YEARLY,USD,BASE_SALARY
24842,3903444979,188000.0,,89500.0,YEARLY,USD,BASE_SALARY
24843,3901388492,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
24844,3901395033,75000.0,,68000.0,YEARLY,USD,BASE_SALARY
24845,3903472988,208580.0,,109130.0,YEARLY,USD,BASE_SALARY
24846,3905227311,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
24847,3903482613,225000.0,,200000.0,YEARLY,USD,BASE_SALARY
24848,3905243013,75.0,,60.0,HOURLY,USD,BASE_SALARY
24849,3901389761,39.0,,39.0,HOURLY,USD,BASE_SALARY
24850,3903490577,37.0,,35.0,HOURLY,USD,BASE_SALARY
24851,3903472817,120000.0,,85000.0,YEARLY,USD,BASE_SALARY
24852,3903486650,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24853,3904939910,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24854,3903478222,20.0,,17.0,HOURLY,USD,BASE_SALARY
24855,3901394625,50000.0,,35000.0,YEARLY,USD,BASE_SALARY
24856,3901395575,25.0,,15.0,HOURLY,USD,BASE_SALARY
24857,3901394550,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
24858,3901395697,40.0,,35.0,HOURLY,USD,BASE_SALARY
24859,3901392844,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
24860,3901398047,85000.0,,68000.0,YEARLY,USD,BASE_SALARY
24861,3905200164,20.0,,17.0,HOURLY,USD,BASE_SALARY
24862,3901388736,75000.0,,68000.0,YEARLY,USD,BASE_SALARY
24863,3903491531,55.0,,50.0,HOURLY,USD,BASE_SALARY
24864,3905202150,18.0,,16.0,HOURLY,USD,BASE_SALARY
24865,3901391459,,48.0,,HOURLY,USD,BASE_SALARY
24866,3901393834,38.0,,30.0,HOURLY,USD,BASE_SALARY
24867,3905242125,,20.0,,HOURLY,USD,BASE_SALARY
24868,3901395357,78000.0,,67500.0,YEARLY,USD,BASE_SALARY
24869,3901373216,37.68,,28.0,HOURLY,USD,BASE_SALARY
24870,3903474385,17.5,,15.0,HOURLY,USD,BASE_SALARY
24871,3905241108,41.0,,41.0,HOURLY,USD,BASE_SALARY
24872,3903485874,26.43,,18.1,HOURLY,USD,BASE_SALARY
24873,3905216295,43.0,,28.0,HOURLY,USD,BASE_SALARY
24874,3903472850,268000.0,,252000.0,YEARLY,USD,BASE_SALARY
24875,3905241177,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
24876,3905243092,42.0,,39.0,HOURLY,USD,BASE_SALARY
24877,3901395465,85.0,,80.0,HOURLY,USD,BASE_SALARY
24878,3905241197,54000.0,,50000.0,YEARLY,USD,BASE_SALARY
24879,3901354206,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
24880,3905210223,56.06,,37.17,HOURLY,USD,BASE_SALARY
24881,3904925724,29.38,,18.37,HOURLY,USD,BASE_SALARY
24882,3901392785,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
24883,3901350013,205700.0,,135200.0,YEARLY,USD,BASE_SALARY
24884,3903484938,220200.0,,118400.0,YEARLY,USD,BASE_SALARY
24885,3904959849,286220.0,,221170.0,YEARLY,USD,BASE_SALARY
24886,3905207449,31.3,,18.8,HOURLY,USD,BASE_SALARY
24887,3903476039,,2144.0,,MONTHLY,USD,BASE_SALARY
24888,3905206115,,20.0,,HOURLY,USD,BASE_SALARY
24889,3847143087,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
24890,3905217003,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
24891,3903474511,126750.0,,101500.0,YEARLY,USD,BASE_SALARY
24892,3903495100,85000.0,,78000.0,YEARLY,USD,BASE_SALARY
24893,3901393926,25.0,,21.0,HOURLY,USD,BASE_SALARY
24894,3901393481,199000.0,,147000.0,YEARLY,USD,BASE_SALARY
24895,3905240435,105.0,,95.0,YEARLY,USD,BASE_SALARY
24896,3905234821,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
24897,3901392876,140000.0,,112000.0,YEARLY,USD,BASE_SALARY
24898,3903486682,,24.0,,HOURLY,USD,BASE_SALARY
24899,3901394439,55000.0,,40000.0,YEARLY,USD,BASE_SALARY
24900,3903476146,,16.5,,HOURLY,USD,BASE_SALARY
24901,3903480423,38.0,,34.0,HOURLY,USD,BASE_SALARY
24902,3905243116,65000.0,,55000.0,YEARLY,USD,BASE_SALARY
24903,3901389236,200000.0,,140000.0,YEARLY,USD,BASE_SALARY
24904,3901367311,,18.5,,HOURLY,USD,BASE_SALARY
24905,3901390810,38.0,,28.0,HOURLY,USD,BASE_SALARY
24906,3903451974,24.0,,20.0,HOURLY,USD,BASE_SALARY
24907,3903489686,88000.0,,75000.0,YEARLY,USD,BASE_SALARY
24908,3901902141,240500.0,,143000.0,YEARLY,USD,BASE_SALARY
24909,3901397477,30.0,,20.0,HOURLY,USD,BASE_SALARY
24910,3903488423,239000.0,,122900.0,YEARLY,USD,BASE_SALARY
24911,3904962001,75.0,,50.0,HOURLY,USD,BASE_SALARY
24912,3905242128,22.0,,20.0,HOURLY,USD,BASE_SALARY
24913,3859514569,170000.0,,124000.0,YEARLY,USD,BASE_SALARY
24914,3901394728,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
24915,3905205490,,15.0,,HOURLY,USD,BASE_SALARY
24916,3901392741,155000.0,,115000.0,YEARLY,USD,BASE_SALARY
24917,3904975024,105867.0,,72200.0,YEARLY,USD,BASE_SALARY
24918,3901900488,100000.0,,80000.0,YEARLY,USD,BASE_SALARY
24919,3903447636,215000.0,,100000.0,YEARLY,USD,BASE_SALARY
24920,3903480131,155880.0,,103920.0,YEARLY,USD,BASE_SALARY
24921,3905208321,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
24922,3905240428,22.0,,20.0,HOURLY,USD,BASE_SALARY
24923,3903474677,141275.0,,141275.0,YEARLY,USD,BASE_SALARY
24924,3901388928,400000.0,,160000.0,YEARLY,USD,BASE_SALARY
24925,3903488449,43.05,,19.51,HOURLY,USD,BASE_SALARY
24926,3901394020,131417.0,,73596.0,YEARLY,USD,BASE_SALARY
24927,3905241071,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
24928,3903486897,200000.0,,115000.0,YEARLY,USD,BASE_SALARY
24929,3905241102,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
24930,3901391577,180.0,,140.0,YEARLY,USD,BASE_SALARY
24931,3903474579,184000.0,,145000.0,YEARLY,USD,BASE_SALARY
24932,3901371197,20.5,,15.0,HOURLY,USD,BASE_SALARY
24933,3901390900,,18.5,,HOURLY,USD,BASE_SALARY
24934,3901906170,25.0,,23.0,HOURLY,USD,BASE_SALARY
24935,3904960046,200000.0,,175000.0,YEARLY,USD,BASE_SALARY
24936,3901392266,125000.0,,95000.0,YEARLY,USD,BASE_SALARY
24937,3901388740,150000.0,,125000.0,YEARLY,USD,BASE_SALARY
24938,3901359102,80000.0,,60000.0,YEARLY,USD,BASE_SALARY
24939,3901389881,30.0,,30.0,HOURLY,USD,BASE_SALARY
24940,3903484926,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24941,3905200163,,16.0,,HOURLY,USD,BASE_SALARY
24942,3905216662,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
24943,3901906121,25.0,,20.0,HOURLY,USD,BASE_SALARY
24944,3644730777,,200000.0,,YEARLY,USD,BASE_SALARY
24945,3904980841,32.0,,28.0,HOURLY,USD,BASE_SALARY
24946,3901372773,75.0,,60.0,HOURLY,USD,BASE_SALARY
24947,3903472582,,2112.0,,MONTHLY,USD,BASE_SALARY
24948,3901392818,,17.0,,HOURLY,USD,BASE_SALARY
24949,3901372813,25.0,,21.0,HOURLY,USD,BASE_SALARY
24950,3903487743,90000.0,,80000.0,YEARLY,USD,BASE_SALARY
24951,3905240350,220000.0,,174970.0,YEARLY,USD,BASE_SALARY
24952,3901391816,17.23,,16.23,HOURLY,USD,BASE_SALARY
24953,3903485892,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
24954,3903484075,35.0,,30.0,HOURLY,USD,BASE_SALARY
24955,3905242014,275000.0,,200000.0,YEARLY,USD,BASE_SALARY
24956,3901394665,70.0,,60.0,HOURLY,USD,BASE_SALARY
24957,3901396112,,16.0,,HOURLY,USD,BASE_SALARY
24958,3903487417,70.0,,65.0,HOURLY,USD,BASE_SALARY
24959,3903489319,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24960,3901900062,115000.0,,50000.0,YEARLY,USD,BASE_SALARY
24961,3901388381,26.44,,24.0,HOURLY,USD,BASE_SALARY
24962,3903491165,62000.0,,58000.0,YEARLY,USD,BASE_SALARY
24963,3905243115,250000.0,,215000.0,YEARLY,USD,BASE_SALARY
24964,3903484947,177800.0,,73900.0,YEARLY,USD,BASE_SALARY
24965,3901363881,118800.0,,63900.0,YEARLY,USD,BASE_SALARY
24966,3904985770,20.0,,18.0,HOURLY,USD,BASE_SALARY
24967,3901900015,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
24968,3905213350,34.0,,30.0,HOURLY,USD,BASE_SALARY
24969,3901392806,21.0,,20.0,HOURLY,USD,BASE_SALARY
24970,3903484976,29.0,,19.34,HOURLY,USD,BASE_SALARY
24971,3903489369,9075.0,,4124.7,MONTHLY,USD,BASE_SALARY
24972,3901375677,19.0,,18.0,HOURLY,USD,BASE_SALARY
24973,3901374066,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
24974,3903489340,,60000.0,,YEARLY,USD,BASE_SALARY
24975,3901397487,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
24976,3905240326,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
24977,3901390779,,20.5,,HOURLY,USD,BASE_SALARY
24978,3905223172,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24979,3901397710,,20.0,,HOURLY,USD,BASE_SALARY
24980,3905205746,90000.0,,85000.0,YEARLY,USD,BASE_SALARY
24981,3901900632,,20.0,,HOURLY,USD,BASE_SALARY
24982,3901900380,58.0,,50.0,HOURLY,USD,BASE_SALARY
24983,3901399919,64.14,,57.02,HOURLY,USD,BASE_SALARY
24984,3865209247,100000.0,,70000.0,YEARLY,USD,BASE_SALARY
24985,3905238511,183000.0,,125000.0,YEARLY,USD,BASE_SALARY
24986,3901392732,75.0,,65.0,HOURLY,USD,BASE_SALARY
24987,3903453768,126000.0,,98000.0,YEARLY,USD,BASE_SALARY
24988,3905207609,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
24989,3901392154,160000.0,,125000.0,YEARLY,USD,BASE_SALARY
24990,3901396010,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
24991,3901397857,160000.0,,115000.0,YEARLY,USD,BASE_SALARY
24992,3901389810,175000.0,,100000.0,YEARLY,USD,BASE_SALARY
24993,3903471164,85768.1,,62377.0,YEARLY,USD,BASE_SALARY
24994,3901390216,169148.0,,94127.0,YEARLY,USD,BASE_SALARY
24995,3901397986,150000.0,,50000.0,YEARLY,USD,BASE_SALARY
24996,3903487386,205600.0,,105700.0,YEARLY,USD,BASE_SALARY
24997,3903475369,71.25,,42.5,HOURLY,USD,BASE_SALARY
24998,3904970299,20.0,,15.97,HOURLY,USD,BASE_SALARY
24999,3901393934,,315000.0,,YEARLY,USD,BASE_SALARY
25000,3905225864,83600.0,,50000.0,YEARLY,USD,BASE_SALARY
25001,3901392794,89859.11,,51984.61,YEARLY,USD,BASE_SALARY
25002,3903477573,165000.0,,95000.0,YEARLY,USD,BASE_SALARY
25003,3901389933,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
25004,3905223995,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
25005,3903485834,235200.0,,121000.0,YEARLY,USD,BASE_SALARY
25006,3901390897,,13.0,,HOURLY,USD,BASE_SALARY
25007,3901908139,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
25008,3901395316,,50.0,,HOURLY,USD,BASE_SALARY
25009,3903490214,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
25010,3903477435,189530.0,,99160.0,YEARLY,USD,BASE_SALARY
25011,3901902526,65.0,,50.0,HOURLY,USD,BASE_SALARY
25012,3905231540,18.0,,17.0,HOURLY,USD,BASE_SALARY
25013,3901391820,,18.5,,HOURLY,USD,BASE_SALARY
25014,3901918215,90000.0,,75000.0,YEARLY,USD,BASE_SALARY
25015,3905236673,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
25016,3901395815,,175000.0,,YEARLY,USD,BASE_SALARY
25017,3901397106,35.0,,25.0,HOURLY,USD,BASE_SALARY
25018,3905236886,106345.0,,80683.0,YEARLY,USD,BASE_SALARY
25019,3901393444,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
25020,3901390903,,12.0,,HOURLY,USD,BASE_SALARY
25021,3905240482,33.0,,30.0,HOURLY,USD,BASE_SALARY
25022,3901397503,75.0,,65.0,HOURLY,USD,BASE_SALARY
25023,3901395820,153972.0,,109980.0,YEARLY,USD,BASE_SALARY
25024,3904936784,23.0,,21.0,HOURLY,USD,BASE_SALARY
25025,3904957543,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
25026,3904948759,60528.0,,39520.0,YEARLY,USD,BASE_SALARY
25027,3901907936,26.0,,21.0,HOURLY,USD,BASE_SALARY
25028,3903450195,148750.0,,35000.0,YEARLY,USD,BASE_SALARY
25029,3904955750,70.0,,50.0,HOURLY,USD,BASE_SALARY
25030,3901907064,24.0,,20.0,HOURLY,USD,BASE_SALARY
25031,3901371740,35.0,,32.0,HOURLY,USD,BASE_SALARY
25032,3901398923,185000.0,,160000.0,YEARLY,USD,BASE_SALARY
25033,3904980895,18.5,,17.0,HOURLY,USD,BASE_SALARY
25034,3901901249,50.0,,30.0,HOURLY,USD,BASE_SALARY
25035,3901905744,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
25036,3901902997,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
25037,3609090859,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
25038,3901395817,191053.0,,125480.0,YEARLY,USD,BASE_SALARY
25039,3901904494,225000.0,,180000.0,YEARLY,USD,BASE_SALARY
25040,3903485870,30.5,,23.5,HOURLY,USD,BASE_SALARY
25041,3905243140,33.0,,30.0,HOURLY,USD,BASE_SALARY
25042,3904923304,19.0,,17.5,HOURLY,USD,BASE_SALARY
25043,3905216508,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
25044,3903490537,,20.0,,HOURLY,USD,BASE_SALARY
25045,3901911787,130000.0,,80000.0,YEARLY,USD,BASE_SALARY
25046,3905234839,215000.0,,195000.0,YEARLY,USD,BASE_SALARY
25047,3901900910,45000.0,,40000.0,YEARLY,USD,BASE_SALARY
25048,3903476839,250000.0,,200000.0,YEARLY,USD,BASE_SALARY
25049,3905236854,110000.0,,70000.0,YEARLY,USD,BASE_SALARY
25050,3901390421,65000.0,,40000.0,YEARLY,USD,BASE_SALARY
25051,3901397628,99000.0,,75000.0,YEARLY,USD,BASE_SALARY
25052,3901392819,,32.0,,HOURLY,USD,BASE_SALARY
25053,3903498188,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
25054,3901389695,,60000.0,,YEARLY,USD,BASE_SALARY
25055,3901396280,201585.0,,143990.0,YEARLY,USD,BASE_SALARY
25056,3904943000,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
25057,3901394776,59.23,,44.15,HOURLY,USD,BASE_SALARY
25058,3901396113,,11.0,,HOURLY,USD,BASE_SALARY
25059,3905235956,250000.0,,200000.0,YEARLY,USD,BASE_SALARY
25060,3903491860,55.0,,50.0,HOURLY,USD,BASE_SALARY
25061,3905241206,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
25062,3901393756,18.0,,17.0,HOURLY,USD,BASE_SALARY
25063,3903495392,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
25064,3903487415,65.06,,43.37,YEARLY,USD,BASE_SALARY
25065,3905240348,28.0,,24.0,HOURLY,USD,BASE_SALARY
25066,3903483807,18.0,,16.0,HOURLY,USD,BASE_SALARY
25067,3905237788,75.0,,20.0,HOURLY,USD,BASE_SALARY
25068,3903485894,9075.0,,4124.7,MONTHLY,USD,BASE_SALARY
25069,3901394835,,11.0,,HOURLY,USD,BASE_SALARY
25070,3901905361,,21.5,,HOURLY,USD,BASE_SALARY
25071,3901903054,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
25072,3905235938,130000.0,,110000.0,YEARLY,USD,BASE_SALARY
25073,3905241076,40.0,,25.0,HOURLY,USD,BASE_SALARY
25074,3904974167,238000.0,,106000.0,YEARLY,USD,BASE_SALARY
25075,3901391854,50.0,,45.0,HOURLY,USD,BASE_SALARY
25076,3905237869,65000.0,,45000.0,YEARLY,USD,BASE_SALARY
25077,3901399613,60.0,,45.0,HOURLY,USD,BASE_SALARY
25078,3901396116,70000.0,,56000.0,YEARLY,USD,BASE_SALARY
25079,3905232927,40.0,,35.0,HOURLY,USD,BASE_SALARY
25080,3905241222,26.44,,21.14,HOURLY,USD,BASE_SALARY
25081,3854810848,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
25082,3905243108,75000.0,,65000.0,YEARLY,USD,BASE_SALARY
25083,3901396110,,20.0,,HOURLY,USD,BASE_SALARY
25084,3905240469,28.0,,26.0,HOURLY,USD,BASE_SALARY
25085,3905238519,108000.0,,100000.0,YEARLY,USD,BASE_SALARY
25086,3904960049,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
25087,3903477006,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
25088,3903485889,33.83,,21.19,HOURLY,USD,BASE_SALARY
25089,3901902023,130000.0,,25000.0,YEARLY,USD,BASE_SALARY
25090,3905235805,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
25091,3905208615,146000.0,,118000.0,YEARLY,USD,BASE_SALARY
25092,3901392816,,12.0,,HOURLY,USD,BASE_SALARY
25093,3901358209,129589.63,,59810.6,YEARLY,USD,BASE_SALARY
25094,3901367093,45.0,,14.0,HOURLY,USD,BASE_SALARY
25095,3904976080,55000.0,,50000.0,YEARLY,USD,BASE_SALARY
25096,3904992088,177000.0,,110500.0,YEARLY,USD,BASE_SALARY
25097,3905243125,60.0,,55.0,HOURLY,USD,BASE_SALARY
25098,3901391770,65.0,,50.0,HOURLY,USD,BASE_SALARY
25099,3903497299,24.0,,22.0,HOURLY,USD,BASE_SALARY
25100,3901906635,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
25101,3903488456,23.79,,15.0,HOURLY,USD,BASE_SALARY
25102,3901397291,95000.0,,85000.0,YEARLY,USD,BASE_SALARY
25103,3903468904,,2236.0,,MONTHLY,USD,BASE_SALARY
25104,3901389330,235000.0,,200000.0,YEARLY,USD,BASE_SALARY
25105,3905241121,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
25106,3901903009,65000.0,,60000.0,YEARLY,USD,BASE_SALARY
