Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1446421922,---3015,NY,PAS,06/17/2019,20,SUBN,JEEP,P,61490,26400,26490,20190623,44.0,44,163,949027,0163,0.0,0540P,,BX,F,850,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0.0,2015,-,0,,,,,
1446422185,---8363,NY,PAS,07/16/2019,20,SUBN,HONDA,P,61490,12550,26160,20200731,44.0,44,163,922227,0163,0.0,0540P,,BX,O,641,River Ave,,0,408,C,,BBBBBBB,ALL,ALL,BK,0.0,2001,-,0,,,,,
1446422197,---8464,NY,PAS,07/16/2019,20,SDN,SMART,P,61490,12550,26160,20191217,44.0,44,163,922227,0163,0.0,0540P,,BX,F,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,WH,0.0,2009,-,0,,,,,
1446422240,---6493,NY,PAS,07/15/2019,20,SUBN,JEEP,P,61490,12550,26160,20200304,163.0,163,163,924539,0163,0.0,0945P,,,O,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,RD,0.0,2010,-,0,,,,,
1446422252,---9849,NY,PAS,07/15/2019,20,DELV,TOYOT,P,61490,12550,26160,20210409,44.0,44,163,922227,0163,0.0,0555P,,BX,F,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,BL,0.0,2008,-,0,,,,,
1446422276,---3770,NY,PAS,07/15/2019,20,SUBN,TOYOT,P,61490,12550,26160,20200223,44.0,44,163,922227,0163,0.0,0551P,,BX,O,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,RED,0.0,2010,-,0,,,,,
1446422288,---7032,NY,PAS,07/15/2019,20,SUBN,HONDA,P,61490,12550,26160,20200326,44.0,44,163,922227,0163,0.0,0551P,,BX,O,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GY,0.0,2005,-,0,,,,,
1446422306,---6073,NY,PAS,07/14/2019,20,SUBN,NISSA,P,0,40404,40404,20210606,44.0,44,163,924539,0163,0.0,0340P,,BX,O,651,River,,0,408,D,,BBBBBBB,ALL,ALL,BL,0.0,2008,-,0,,,,,
1446422343,---5394,NY,PAS,07/14/2019,20,SDN,ACURA,P,61490,12550,26160,20210304,44.0,44,163,922224,0163,0.0,1205P,,BX,O,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2003,-,0,,,,,
1446422367,---8361,NY,PAS,07/07/2019,20,SDN,TOYOT,P,61490,12550,26160,20190811,44.0,44,163,922227,0163,0.0,0602P,,BX,F,651,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2007,-,0,,,,,
1446422409,---5331,NY,PAS,06/19/2019,20,SDN,LINCO,P,0,0,0,20200506,44.0,44,163,954300,0163,0.0,0407P,,BX,,,N/E C/O Jerome Ave,E 162ND ST,0,408,D,,BBBBBBB,ALL,ALL,B,0.0,2011,-,0,,,,,
1446422446,---5471,NY,PAS,07/07/2019,48,SUBN,HONDA,P,35020,26400,26490,20191206,44.0,44,163,954300,0163,0.0,0504P,,BX,F,846,Gerard Ave,,0,408,E9,,BBBBBBB,ALL,ALL,BK,0.0,2011,-,0,,,,,
1446422460,---3244,NY,PAS,07/07/2019,48,SUBN,DODGE,P,35020,26490,26520,20190520,44.0,44,163,954300,0163,0.0,0535P,,BX,F,880,Gerard Ave,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1446422800,---4865,NY,PAS,07/14/2019,20,SUBN,DODGE,P,61490,26520,25010,20210130,44.0,44,163,934386,0163,0.0,1010A,,BX,O,950,River Ave,,0,408,D,,BBBBBBY,0800A,0600P,GRY,0.0,2006,-,0,,,,,
1446422847,---9636,NY,PAS,07/14/2019,20,SDN,HYUND,P,61490,26580,26610,20200719,44.0,44,163,934386,0163,0.0,1125A,,BX,F,1035,River Ave,,0,408,D,,BBBBBBY,0800A,0600P,BK,0.0,2013,-,0,,,,,
1446422860,---2772,NY,PAS,07/15/2019,20,SDN,FORD,P,61490,26580,26610,20201226,44.0,44,163,954386,0163,0.0,0850P,,BX,O,1035,River Ave,,0,408,D,,YBBBBBB,0200P,1100P,BK,0.0,2015,-,0,,,,,
1446422872,--------,NY,SRF,07/15/2019,20,SUBN,CHEVR,P,61490,26580,26610,20200805,44.0,44,163,934386,0163,0.0,0855P,,BX,O,1035,River Ave,,0,408,D,,YBBBBBB,0200P,1100P,BK,0.0,2001,-,0,,,,,
1446422884,---1736,99,PAS,07/15/2019,20,SUBN,JEEP,P,61490,26580,26610,20210529,44.0,44,163,934386,0163,0.0,0950P,,BX,F,1035,River Ave,,0,408,D,,YBBBBBB,0200P,1100P,WH,0.0,2015,-,0,,,,,
1446423189,---2851,PA,PAS,06/26/2019,20,SDN,DODGE,P,61490,26370,26400,0,44.0,44,163,949796,0163,0.0,1112A,,BX,F,810,River Ave,,0,408,E3,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1446423190,---4171,NY,PAS,06/25/2019,20,SDN,HONDA,P,61490,26370,26400,20190810,44.0,44,163,949796,0163,0.0,0516P,,BX,O,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2005,-,0,,,,,
1446423207,---7000,PA,PAS,06/23/2019,20,SUBN,CHRYS,P,61490,26370,26400,20191031,44.0,44,163,949796,0163,0.0,1018A,,BX,O,802,River Ave,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1446423232,-62---,NJ,PAS,07/09/2019,46,SDN,ME/BE,P,64720,26670,26700,0,44.0,44,163,949796,0163,0.0,1028P,,BX,F,1221,Sherman Ave,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1446423270,---5344,NY,PAS,07/13/2019,20,SUBN,JEEP,P,61490,26370,26400,20210221,44.0,44,163,949796,0163,0.0,1139A,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1446423281,---1375,NY,PAS,07/03/2019,20,SUBN,CHEVR,P,61490,26400,26490,20200214,44.0,44,163,949796,0163,0.0,0606P,,BX,O,854,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2012,-,0,,,,,
1446423311,---7194,NY,PAS,07/15/2019,20,SDN,ME/BE,P,61490,26400,26490,20200718,44.0,44,163,949796,0163,0.0,0514P,,BX,O,840,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2016,-,0,,,,,
1446423323,---7449,OH,PAS,06/19/2019,20,SUBN,TOYOT,P,61490,26370,26400,20210301,44.0,44,163,949796,0163,0.0,1144A,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,TAN,0.0,2004,-,0,,,,,
1446423335,---6713,NY,PAS,06/19/2019,20,SUBN,INFIN,P,61490,26370,26400,20200523,44.0,44,163,949796,0163,0.0,1140A,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2006,-,0,,,,,
1446423347,---3416,NY,PAS,06/19/2019,20,SDN,CHEVR,P,61490,26370,26400,20210531,44.0,44,163,949796,0163,0.0,1131A,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2012,-,0,,,,,
1446423372,---5064,NY,PAS,06/29/2019,20,SDN,MITSU,P,61490,26370,26400,20200812,44.0,44,163,949796,0163,0.0,0605P,,BX,F,808,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,,,,,
4011362815,---1008,NY,PAS,06/02/2019,5,SUBN,HYUND,V,0,0,0,0,0nan,0,0,0,,,1052A,,BX,,,Sb Webster Ave @ E 1,94TH ST,0,1111,C,T,,,,GR,,2007,,0,,BUS LANE VIOLATION,,,
1446424340,---2109,NY,PAS,07/07/2019,20,SUBN,NISSA,P,61490,26370,26400,20201122,44.0,44,163,919046,0163,0.0,0502P,,BX,F,810,River Ave,,0,408,J5,,BBBBBBB,ALL,ALL,SIL,0.0,2015,-,0,,,,,
1446424352,-95-3-,NJ,PAS,07/07/2019,20,SUBN,JEEP,P,61490,26370,26400,0,44.0,44,163,919046,0163,0.0,0505A,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1446424364,---4850,NY,PAS,07/07/2019,20,SDN,TOYOT,P,61490,26370,26400,20190925,44.0,44,163,919046,0163,0.0,0508P,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,SIL,0.0,2010,-,0,,,,,
1446424376,---6967,NY,PAS,07/07/2019,20,VAN,TOYOT,P,61490,26370,26400,20201031,44.0,44,163,919046,0163,0.0,0509P,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,SIL,0.0,2003,-,0,,,,,
1446424388,---8421,NY,PAS,06/25/2019,20,SUBN,MAZDA,P,61490,26250,26370,20200327,44.0,44,163,949488,0163,0.0,0520P,0500P,BX,F,728,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0.0,2016,-,0,,,,,
1446424390,---9333,NY,PAS,06/25/2019,20,SDN,CHEVR,P,61490,26250,26370,20200418,44.0,44,163,949480,0163,0.0,0523P,0500P,BX,F,728,River Avenue,,20190625,408,D,,BBBBBBB,ALL,ALL,BLUE,0.0,2003,-,0,,,,,
1446424406,---6562,NY,PAS,06/25/2019,20,SUBN,HYUND,P,61490,26250,26370,20201009,44.0,44,163,949488,0163,0.0,0535P,0500P,BX,F,728,River Avenue,,20190625,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2011,-,0,,,,,
1446424418,---6948,NY,PAS,06/25/2019,20,SDN,HYUND,P,61490,26250,26370,20210216,44.0,44,163,949488,0163,0.0,0340P,0500P,BX,F,700,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0,,,,,
1446424420,---3748,NY,PAS,07/03/2019,20,SDN,HONDA,P,61490,26250,26370,20200209,44.0,44,163,949488,0163,0.0,0605P,0530P,BX,O,700,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1446424431,---1029,NY,PAS,06/26/2019,71,SDN,NISSA,P,61490,26250,26370,20210522,44.0,44,163,949488,0163,0.0,1155A,1100A,BX,F,728,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0.0,2013,-,0,,,,,
1446424443,----14,FL,PAS,06/26/2019,20,SDN,ME/BE,P,61490,26250,26370,0,0nan,0,163,949488,0163,0.0,1156A,1130A,BX,F,728,River Ave,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1446424467,---3558,NY,PAS,06/26/2019,20,SUBN,ME/BE,P,61490,26250,26370,20200226,44.0,44,163,949488,0163,0.0,1158A,1130A,BX,F,728,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2010,-,0,,,,,
1446424492,---7937,NY,PAS,06/26/2019,20,SDN,HYUND,P,61490,26250,26370,20200921,44.0,44,163,949488,0163,0.0,1205P,1130A,BX,O,728,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1446424509,---6873,NY,PAS,06/26/2019,20,SDN,ACURA,P,61490,26250,26370,20210306,44.0,44,163,949988,0163,0.0,1205P,1130A,BX,O,728,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1446424522,---8297,NY,PAS,07/03/2019,20,SDN,CHEVR,P,61490,26250,26370,20210112,44.0,44,163,949488,0163,0.0,0531P,0525P,BX,F,728,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2008,-,0,,,,,
1446424534,---8917,NY,PAS,07/07/2019,20,SUBN,ME/BE,P,61490,26250,26370,20201220,44.0,44,163,949488,0163,0.0,0610P,0600P,BX,O,728,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1446424558,---2554,PA,PAS,07/07/2019,20,SUBN,HONDA,P,61490,26250,26370,0,44.0,44,163,949488,0163,0.0,0607P,0600P,BX,O,728,River Avenue,,20190707,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1446424601,---2143,NY,PAS,06/24/2019,20,SUBN,ROVER,P,61490,26370,26400,20190909,44.0,44,163,949027,0163,0.0,0601P,,BX,F,810,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,
1446424613,---3651,NY,PAS,06/24/2019,20,SDN,HONDA,P,61490,26370,26400,20210126,44.0,44,163,949027,0163,0.0,0600P,,BX,F,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0.0,2015,-,0,,,,,
1446424637,---8550,NY,PAS,07/07/2019,20,SUBN,NISSA,P,61490,26370,26400,20201030,44.0,44,163,949027,0163,0.0,0509P,,BX,O,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2015,-,0,,,,,
1446424649,---8618,NY,PAS,07/07/2019,20,SUBN,HONDA,P,61490,26370,26400,20210610,44.0,44,163,949027,0163,0.0,0513P,,BX,O,810,River Ave,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1446424765,---9818,NY,PAS,06/26/2019,20,SUBN,NISSA,P,61490,26400,26490,20200928,44.0,44,163,949027,0163,0.0,1205P,,BX,F,856,River Avenue,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2017,-,0,,,,,
1446424790,---9206,NY,PAS,06/25/2019,20,SUBN,HONDA,P,42820,78550,0,20191027,44.0,44,163,933122,0163,0.0,0528P,,BX,,,Jerome Ave,WOODYCREST AVE,0,408,D,,BBBBBBB,ALL,ALL,BL,0.0,2014,-,0,,,,,
1446424807,---4051,NY,PAS,06/25/2019,20,SDN,HONDA,P,0,0,0,20190715,44.0,44,163,933122,0163,0.0,0533P,,BX,,,N/S Jerome Ave,E/O WOODYCREST AVE,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0.0,2019,-,0,,,,,
1446424819,---7676,NY,PAS,06/25/2019,14,SUBN,CADIL,P,42820,8720,98260,20191114,44.0,44,163,929901,0163,0.0,0615P,,,F,941,Jerome Ave,,0,408,D,,BBBBBBB,ALL,ALL,BK,0.0,2019,-,0,,,,,
1446424832,---8216,99,PAS,07/13/2019,20,SDN,HONDA,P,0,0,0,20210620,44.0,44,163,933122,0163,0.0,1128A,,BX,,,Jerome Avenue,W/O ANDERSON AVE,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,,,,,
1446424856,---5279,NY,PAS,07/14/2019,20,SUBN,BMW,P,0,0,0,20200626,44.0,44,163,933122,0163,0.0,1150A,,BX,,,N/S Jerome Ave,W/O WOODYCREST AVE,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2016,-,0,,,,,
1446429684,---4473,NY,PAS,06/28/2019,46,SDN,NISSA,P,26610,13820,18620,20201218,42.0,42,42,935785,0042,0.0,0948A,,BX,F,591,E 165 St,,0,408,C,,BBBBBBB,ALL,ALL,BK,0.0,2017,-,0,,,,,
1446434370,---4307,NY,PAS,07/06/2019,14,SUBN,HONDA,P,22320,19720,22520,20210411,42.0,42,42,961666,0042,0.0,0855A,,BX,F,1662,Crotona Ave,,0,408,J3,,BBBBBBB,ALL,ALL,WH,0.0,2008,-,0,,,,,
1446437553,---4706,NY,PAS,07/10/2019,46,SDN,TOYOT,P,77150,47520,57720,20191022,49.0,49,49,953092,0049,0.0,0953A,,,F,2170-72,White Plains Rd,,0,408,E2,,BBBBBBB,ALL,ALL,TAN,0.0,0,-,0,,,,,
1446437577,---8141,NY,PAS,07/10/2019,46,SDN,VOLKS,P,77150,47520,57720,20191011,49.0,49,49,953092,0049,0.0,1051A,,BX,F,2184,White Plains Rd,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0.0,2013,-,0,,,,,
1446438272,---1943,NY,PAS,07/02/2019,46,SUBN,FORD,P,22920,47520,57720,20201206,49.0,49,49,949429,0049,0.0,1108P,,BX,F,2167,Cruger Ave,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2006,-,0,,,,,
1446439859,---8216,NY,PAS,07/09/2019,24,SUBN,JEEP,P,57720,70635,70635,20200727,49.0,49,49,957331,0049,0.0,1052A,,BX,F,1400,Pelham Parkway South,,0,408,F1,,BYBBYBB,0800A,0400P,WHITE,0.0,2016,-,0,,,,,
1446440400,---5658,NY,PAS,06/25/2019,98,SUBN,CHEVR,P,34720,10220,50220,20210429,49.0,49,44,963749,0044,0.0,0109A,,,F,1629,Garfield St,,0,408,D,,BBBBBBB,ALL,ALL,BURGU,0.0,2007,-,0,,,,,
1446440965,---1701,NY,PAS,06/16/2019,46,SUBN,NISSA,P,47520,40320,72620,20210219,49.0,49,49,959436,0049,0.0,1244P,,BX,F,750,Lydig Ave,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0.0,2013,-,0,,,,,
1446452980,---2540,NY,PAS,07/07/2019,83,SDN,TOYOT,P,35020,26520,26580,20190601,44.0,44,44,963118,0044,0.0,0940A,,BX,F,918,Gerard Ave,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0.0,2002,-,0,,,,,
1446453133,---1220,NY,PAS,07/10/2019,46,SUBN,HONDA,P,52120,26490,26520,20200624,44.0,44,44,965783,0044,0.0,0432P,0432P,BX,O,880,Morris Avenue,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0.0,2001,-,0,,,,,
1446453145,---4495,NY,PAS,06/30/2019,70,SUBN,TOYOT,P,72720,26670,26700,20190628,44.0,44,44,965783,0044,0.0,1111P,2305A,BX,F,1218,Walton Avenue,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2019,-,0,,,,,
1446453157,---4495,NY,PAS,06/30/2019,68,SUBN,TOYOT,P,0,0,0,20190628,44.0,44,44,965783,0044,0.0,1105P,1105P,BX,F,1218,Rl Walton Avenue,,20190630,408,J3,,BBBBBBB,ALL,ALL,RED,0.0,2014,-,0,,,,,
1446455488,---4323,NY,PAS,07/14/2019,40,SDN,BMW,P,20020,26610,26640,20190722,44.0,44,44,966049,0044,0.0,0600A,,BX,F,1041,Clay Ave,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1446455890,---6312,NY,PAS,06/23/2019,40,SDN,HONDA,P,64620,26820,29520,20201209,44.0,44,44,966405,0044,0.0,0934A,,BX,O,1504,Sheridan Ave,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2018,-,0,,,,,
1446459524,---3551,PA,PAS,06/10/2019,40,,VOLKS,P,26850,40404,40404,0,42.0,42,42,961673,0042,0.0,0546P,,BX,F,1662,E 173 St,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1446459536,---7598,NY,PAS,07/05/2019,40,SDN,HONDA,P,13820,77750,19020,20200311,42.0,42,42,961673,0042,0.0,0438A,,BX,F,1511,Boston Rd,,0,408,D1,,BBBBBBB,ALL,ALL,GRY,0.0,2014,-,0,,,,,
1446459548,---7598,NY,PAS,07/05/2019,74,SDN,HONDA,P,13820,77750,19020,20200311,42.0,42,42,961673,0042,0.0,0438A,,BX,F,1511,Boston Rd,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0.0,2014,-,0,,,,,
1446460411,---1761,NY,PAS,07/04/2019,41,SUBN,NISSA,P,22320,19720,0,20200104,42.0,42,42,963863,0042,0.0,0531P,0520P,BX,,,Crotona Ave,CLAREMONT PKWY,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,
1446460423,---1088,NY,PAS,07/04/2019,41,SUBN,NISSA,P,0,19720,0,20200309,42.0,42,42,963863,0042,0.0,0533P,,BX,,,Crotona,CLAREMONT PKWY,0,408,,,BBBBBBB,ALL,ALL,BLUE,0.0,2014,-,0,,,,,
1446460460,---5691,NY,PAS,07/04/2019,41,VAN,HONDA,P,0,19720,0,20210429,42.0,42,42,963863,0042,0.0,0549P,0520P,BX,,,Crotona,CLAREMONT PKWY,0,408,,,BBBBBBB,ALL,ALL,SIL,0.0,2008,-,0,,,,,
1446460472,----65,FL,PAS,07/04/2019,41,SDN,TOYOT,P,0,19720,0,0,42.0,42,42,963863,0042,0.0,0544P,0520P,BX,,,Crotona,CLAREMONT PKWY,0,408,,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,,,,,
1446460484,---0411,PA,PAS,07/04/2019,41,VAN,PLYMO,P,0,19720,0,20190518,42.0,42,42,963863,0042,0.0,0525P,,BX,,,Crotona,CLAREMONT PKWY,0,408,,,BBBBBBB,ALL,ALL,GRE,0.0,0,-,0,,,,,
1446460502,---1609,NY,PAS,07/04/2019,41,SUBN,FORD,P,0,19720,0,20210114,42.0,42,42,963863,0042,0.0,0518P,,BX,,,Crotona,CLAREMONT PKWY,0,408,,,BBBBBBB,ALL,ALL,GRAY,0.0,2018,-,0,,,,,
1446461300,---1097,NY,PAS,06/29/2019,98,SDN,HONDA,P,22320,19720,22520,20210211,42.0,42,42,962429,0042,0.0,0454P,,BX,F,1720,Crotona Ave,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1446461336,---5576,NY,PAS,07/06/2019,71,VAN,CHRYS,P,22420,40404,40404,20210502,42.0,42,42,962429,0042,0.0,0749P,,BX,O,1515,Crotona Park East,,0,408,J7,,BBBBBBB,ALL,ALL,RED,0.0,2013,-,0,,,,,
1446461762,---3287,NY,PAS,07/04/2019,20,SDN,BMW,P,44,26160,10835,20191023,44.0,44,44,954846,0044,0.0,0650P,,BX,O,610,Exterior St,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1448690778,---7069,PA,PAS,06/08/2019,40,SDN,CADIL,P,24890,18990,19010,20200229,23.0,23,23,960240,0023,0.0,0555P,,NY,F,1595,Lexington Avenue,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
1448690900,---5826,NY,PAS,06/20/2019,19,SDN,LEXUS,P,24890,18990,19010,20210322,23.0,23,23,954845,0023,0.0,1015P,,NY,F,1598,Lexington Ave,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1448691035,---4380,PA,PAS,06/16/2019,40,SDN,AYDU,P,24890,19210,19250,20200531,23.0,23,23,960168,0023,0.0,0901P,,NY,F,1850,Lexington Ave,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0.0,2005,-,2,,,,,
1448694176,---7420,NY,PAS,07/06/2019,48,SDN,NISSA,P,35890,14510,25690,20200719,24.0,24,24,962951,0024,0.0,0640P,,NY,F,23,West 106 Street,,0,408,E9,,BBBBBBB,ALL,ALL,SILV,0.0,2013,-,0,,,,,
1448705721,---5941,99,PAS,06/25/2019,20,SUBN,LEXUS,P,19150,10110,10010,20210325,23.0,23,23,947044,0023,0.0,0129P,,NY,F,341,E 109 St,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0.0,2018,-,0,,,,,
1448705745,---0452,PA,PAS,06/13/2019,20,SUBN,ACURA,P,19010,10210,10110,20190430,23.0,23,23,947044,0023,0.0,0845A,,NY,F,230,E 102 St,,0,408,F1,,BBBBBBB,ALL,ALL,GREY,0.0,2007,-,0,,,,,
1448712920,---3081,PA,PAS,06/28/2019,20,SUBN,NISSA,P,35410,15710,11710,0,20.0,20,20,956365,0020,0.0,1116A,,NY,F,150,West 82 Street,,0,408,N8,,BYBBYBB,1100A,1230P,BLK,0.0,0,-,0,,,,,
1448714096,---9758,PA,PAS,07/02/2019,14,SDN,FORD,P,35430,40404,40404,20200430,20.0,20,20,904050,0020,0.0,1245A,,NY,F,1345,West 83 St,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0.0,2018,-,0,,,,,
1448714102,---508,FL,PAS,07/02/2019,14,SDN,NISSA,P,35430,15710,11710,20200630,20.0,20,10,958343,0010,0.0,0043A,,NY,F,134,W 83 St,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2017,-,0,,,,,
1448714114,----70,FL,PAS,07/01/2019,14,SDN,CHEVR,P,35430,15710,11710,20200630,20.0,20,20,958343,0020,0.0,0356A,,NY,F,164,W 83 St,,0,408,D,,BBBBBBB,ALL,ALL,WHT,0.0,2018,-,0,,,,,
1448714140,----96,FL,PAS,07/01/2019,14,SDN,TOYOT,P,35430,15710,11710,20200630,20.0,20,20,958343,0020,0.0,0142A,,NY,F,140,W 83 Street,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1448714151,----08,FL,PAS,07/01/2019,20,SDN,NISSA,P,35430,15710,11710,20200630,20.0,20,20,958343,0020,0.0,0135A,,NY,F,134,W 83 Street,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2017,-,0,,,,,
1448714163,---9758,PA,PAS,07/01/2019,14,SDN,FORD,P,35430,15710,11710,20200430,20.0,20,20,904050,0020,0.0,0134A,,,F,140,W 83 Street,,0,408,D,,BBBBBBB,ALL,ALL,WHT,0.0,2018,-,0,,,,,
1448714217,---1361,NY,PAS,06/26/2019,14,SUBN,GMC,P,35430,15710,11710,20190930,20.0,20,20,904050,0020,0.0,1229A,,NY,F,158,West 83 Street,,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0.0,2019,-,0,,,,,
1448714229,---1209,NY,PAS,06/25/2019,46,SUBN,HONDA,P,44990,35410,35430,20200423,20.0,20,20,904050,0020,0.0,0401A,,NY,F,465,West End Ave,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,2012,-,0,,,,,
1448714266,---9758,PA,PAS,07/03/2019,14,SDN,FORD,P,35430,15710,11710,20200430,20.0,20,20,958343,0020,0.0,0105A,,NY,F,134,W 83 St,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0.0,2018,-,0,,,,,
1448715120,---3396,NY,PAS,06/23/2019,17,SDN,HONDA,P,35430,14510,15710,20210224,20.0,20,20,943171,0020,0.0,0305P,,NY,F,70,W 83,,0,408,C,,BBBBBBB,ALL,ALL,GY,0.0,2008,-,0,,,,,
1448721428,---2523,PA,PAS,06/08/2019,40,SDN,INFIN,P,0,40404,40404,0,20.0,20,20,960647,0020,0.0,0542P,,,F,29,W 70,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,3,,,,,
1448735452,---7372,PA,PAS,06/23/2019,40,SUBN,CHEVR,P,29090,19290,19310,20200430,25.0,25,25,960062,0025,0.0,0341A,,NY,F,324,Pleasant Ave,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,,,,,
1448736079,---4519,NY,PAS,06/16/2019,98,SDN,NISSA,P,27790,19470,19490,20210612,25.0,25,25,949697,0025,0.0,1215P,,,F,1842,Park Ave,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0.0,2014,-,0,,,,,
1448749104,---5277,NY,PAS,06/23/2019,46,SUBN,CADIL,P,36570,10610,10810,20200520,32.0,32,32,966608,0032,0.0,0221A,,NY,F,203,W 140 St,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0,,,,,
