date,close,volume,open,high,low
2018-09-27,151.5,3475431,152.01,152.3888,151.16
2018-09-28,151.21,3305324,151.16,151.625,150.79
2018-10-01,153.0,3737903,151.71,153.42,151.71
2018-10-02,153.75,3025052,152.99,153.84,152.5
2018-10-03,153.22,3315292,154.0,154.36,152.8
2018-10-04,151.31,4237519,151.69,152.8,150.36
2018-10-05,149.03,4602216,150.9,151.79,147.87
2018-10-08,148.39,3229339,148.5,149.07,147.18
2018-10-09,147.24,3641387,148.08,148.36,146.93
2018-10-10,142.69,5272862,147.5,147.69,142.5
2018-10-11,139.02,8702607,142.62,144.19,138.78
2018-10-12,140.85,6391828,141.12,141.54,139.08
2018-10-15,141.13,4611820,140.38,142.26,140.14
2018-10-16,145.12,8573985,142.93,145.45,141.58
2018-10-17,134.05,18961040,135.89,137.15,133.4193
2018-10-18,130.55,9989208,132.73,133.4,130.04
2018-10-19,129.1,7720795,130.65,131.89,127.96
2018-10-22,130.02,5629672,129.58,130.4379,128.4
2018-10-23,131.21,6461726,129.02,131.9,128.41
2018-10-24,127.21,5646273,131.17,131.69,127.0
2018-10-25,126.45,10269570,127.25,127.79,125.14
2018-10-26,124.79,8758967,125.21,125.78,123.71
2018-10-29,119.64,20130510,119.34,123.95,118.3
2018-10-30,115.4,21412910,120.48,121.5,115.15
2018-10-31,115.43,21631840,116.49,116.5,114.09
2018-11-01,116.83,13619520,115.5,117.0,115.11
2018-11-02,115.67,10507760,117.51,117.75,114.5384
2018-11-05,120.06,9127909,116.1,120.77,116.0
2018-11-06,123.12,9593084,120.7,123.81,120.31
2018-11-07,124.84,12371100,123.79,125.06,122.33
2018-11-08,123.38,10392940,122.66,124.404,122.63
2018-11-09,123.54,6961728,123.61,124.57,121.96
2018-11-12,120.9,5374419,123.5,123.57,120.65
2018-11-13,120.84,4058494,121.19,122.2505,119.9
2018-11-14,120.2,4753027,121.11,121.93,119.77
2018-11-15,121.44,5203470,119.66,121.44,119.51
2018-11-16,121.57,4076283,120.89,121.85,120.5405
2018-11-19,120.31,4129149,121.63,122.18,119.77
2018-11-20,117.2,6232010,118.49,119.49,116.6955
2018-11-21,118.57,5333589,117.61,119.51,117.39
2018-11-23,117.19,2334730,118.09,118.3382,116.91
2018-11-26,119.56,4983724,118.37,120.25,118.06
2018-11-27,120.03,4902206,118.38,120.04,118.37
2018-11-28,123.0,5103750,121.01,123.09,120.22
2018-11-29,121.48,5083509,122.44,123.1208,121.4
2018-11-30,124.27,7250091,121.66,124.69,121.48
2018-12-03,125.31,5764562,125.67,126.59,124.36
2018-12-04,121.6,5732774,124.49,124.92,121.33
2018-12-06,123.91,6917204,119.72,123.91,119.301
2018-12-07,119.34,6946644,123.9,124.05,118.87
2018-12-10,121.13,6545975,119.74,121.6822,118.52
2018-12-11,120.89,4806171,123.25,123.81,120.0
2018-12-12,121.16,3560423,122.51,122.88,121.0
2018-12-13,120.73,3913588,121.26,121.79,120.17
2018-12-14,119.9,4552052,119.5,121.11,119.44
2018-12-17,116.1,7332780,119.07,119.78,115.07
2018-12-18,116.65,6161819,116.9,118.23,116.02
2018-12-19,116.43,6912152,117.15,120.27,115.97
2018-12-20,113.02,8393880,115.7,116.45,111.7
2018-12-21,110.94,10371780,112.5,115.28,110.44
2018-12-24,107.57,3821376,109.9,111.0,107.5
2018-12-26,111.39,6593685,108.0,111.39,105.94
2018-12-27,113.78,5839611,109.99,113.78,109.4699
2018-12-28,113.03,5116291,114.22,114.8,112.5
2018-12-31,113.67,4981706,113.33,114.35,112.4201
2019-01-02,115.21,4233847,112.01,115.98,111.69
2019-01-03,112.91,4154119,114.53,114.88,112.69
2019-01-04,117.32,4430160,114.91,117.49,114.44
2019-01-07,118.15,3732918,117.5,118.83,116.67
2019-01-08,119.83,4700622,119.66,120.57,118.98
2019-01-09,120.69,3619359,120.91,121.4,119.87
2019-01-10,121.79,3837848,120.08,121.86,119.95
2019-01-11,121.46,3664065,121.58,121.615,120.2
2019-01-14,120.39,5217705,120.51,120.6548,119.7607
2019-01-15,121.73,3507503,120.96,121.93,120.82
2019-01-16,121.62,3789197,121.58,122.0,120.83
2019-01-17,122.19,5014762,120.56,122.4085,120.55
2019-01-18,123.82,6004928,123.27,124.7175,122.71
2019-01-22,122.52,9734454,123.3,123.8,121.54
2019-01-23,132.89,22051560,131.37,135.0,130.31
2019-01-24,132.53,6310355,132.63,133.2054,131.43
2019-01-25,133.97,5707375,132.87,134.44,132.43
2019-01-28,134.27,5124522,133.1,134.805,132.58
2019-01-29,134.33,5034563,134.29,135.4149,133.6
2019-01-30,134.38,4488827,134.0,135.03,133.25
2019-01-31,134.42,4880772,134.45,134.716,133.74
2019-02-01,134.1,3802091,134.97,135.2,133.35
2019-02-04,135.19,3954689,134.02,135.2,132.99
2019-02-05,135.55,5396802,135.28,135.82,134.92
2019-02-06,136.32,4876834,135.22,136.65,135.17
2019-02-07,133.19,4372136,133.55,134.47,132.12
2019-02-08,133.71,3156272,132.34,133.71,132.19
2019-02-11,133.99,3095030,134.29,135.15,133.91
2019-02-12,136.05,3313222,135.15,136.2,134.86
2019-02-13,137.52,4252066,136.92,137.92,136.41
2019-02-14,136.48,2789396,137.17,137.6019,136.21
2019-02-15,138.03,3843467,137.58,138.185,137.385
2019-02-19,138.7,3383978,137.81,138.7,137.36
2019-02-20,138.0,3801087,138.76,139.24,137.2203
2019-02-21,137.84,2937236,137.82,138.35,137.35
2019-02-22,139.25,3111900,138.73,139.38,138.43
2019-02-25,139.46,3193627,140.0,140.47,139.32
2019-02-26,139.72,3059551,139.67,140.49,139.47
2019-02-27,139.17,2530848,139.25,139.57,138.4007
2019-02-28,138.13,3450137,138.77,139.055,137.72
2019-03-01,139.2,2979597,139.31,140.04,138.64
2019-03-04,138.43,3404089,139.99,140.08,137.17
2019-03-05,137.88,4196775,138.37,138.74,137.555
2019-03-06,136.98,2768250,138.12,138.3892,136.72
2019-03-07,135.36,4358264,136.61,136.89,134.6343
2019-03-08,135.09,3773562,134.21,135.24,133.58
2019-03-11,137.71,3935904,136.03,137.73,135.84
2019-03-12,138.28,3954350,138.52,139.695,137.86
2019-03-13,138.56,3168333,138.05,139.325,137.85
2019-03-14,138.79,2738418,138.51,138.94,138.06
2019-03-15,139.43,7153180,139.37,140.33,139.23
2019-03-18,140.21,3267620,139.83,140.365,138.72
2019-03-19,140.49,3454919,140.96,141.7024,140.002
2019-03-20,139.6,3646608,140.53,140.7,138.98
2019-03-21,141.44,3576952,139.1,142.12,138.88
2019-03-22,139.45,3877002,140.97,141.44,138.9
2019-03-25,139.18,2771582,139.06,139.91,138.35
2019-03-26,140.22,2406340,139.93,141.02,139.42
2019-03-27,139.24,3091432,140.41,140.49,138.4
2019-03-28,139.92,2571619,139.91,140.44,139.1
2019-03-29,141.1,3101419,140.5,141.22,140.15
2019-04-01,143.3,3811916,141.51,143.41,141.51
2019-04-02,143.0,2400493,143.35,143.95,142.6
2019-04-03,143.63,2681044,143.65,144.22,143.01
2019-04-04,142.78,2771087,143.62,144.14,142.54
2019-04-05,143.28,2730860,143.29,143.5,142.46
2019-04-08,143.39,2116945,143.02,143.42,142.87
2019-04-09,142.11,3037700,142.66,142.95,141.84
2019-04-10,143.02,2674521,142.2,143.495,141.98
2019-04-11,143.78,2941983,143.8,144.11,143.03
2019-04-12,144.35,2818340,144.26,144.44,143.7
2019-04-15,143.9,3444614,144.4,144.4597,143.27
2019-04-16,145.14,6234362,144.4,145.39,144.02
2019-04-17,139.11,12513600,137.37,141.98,136.26
2019-04-18,140.33,4827584,139.0,140.49,138.7
2019-04-22,138.89,4493876,139.42,140.56,138.48
2019-04-23,140.44,4421083,139.15,140.92,138.9399
2019-04-24,139.95,2628270,140.6,141.31,139.78
2019-04-25,138.63,2910104,139.7,139.7482,137.71
2019-04-26,139.44,2319706,139.34,139.89,138.81
2019-04-29,139.05,2764845,139.15,139.63,138.81
2019-04-30,140.27,4195775,139.11,140.44,138.68
2019-05-01,140.56,3053683,140.55,141.81,140.17
2019-05-02,139.59,3541352,140.5,141.28,139.41
2019-05-03,140.25,2580034,139.7,141.0,139.63
2019-05-06,140.38,2793655,138.3,140.69,137.9
2019-05-07,137.64,4726771,139.15,139.51,136.19
2019-05-08,138.0,3818909,137.77,138.7,137.13
2019-05-09,135.34,4192942,134.89,135.5848,133.03
2019-05-10,135.32,3977686,134.88,135.75,132.42
2019-05-13,131.42,4958021,133.28,133.57,130.96
2019-05-14,133.31,3280374,131.82,134.32,131.68
2019-05-15,134.4,2551009,132.59,134.59,132.37
2019-05-16,135.88,3017472,134.74,136.11,134.64
2019-05-17,134.32,2619135,134.68,135.41,133.94
2019-05-20,135.12,3264649,133.53,135.43,132.9308
2019-05-21,136.45,2503504,136.12,137.06,135.79
2019-05-22,136.35,1849821,136.0,136.75,135.7116
2019-05-23,132.39,5343437,135.13,135.13,130.44
2019-05-24,132.28,2596121,133.53,134.245,131.59
2019-05-28,130.46,4909121,132.13,132.64,130.27
2019-05-29,129.69,3678978,130.0,130.28,128.32
2019-05-30,129.57,2741880,129.74,129.97,128.93
2019-05-31,126.99,3539343,128.44,128.44,126.85
2019-06-03,128.27,4267080,127.1,128.56,127.06
2019-06-04,132.69,3913535,129.56,132.74,129.085
2019-06-05,131.49,3161584,133.38,133.61,130.47
2019-06-06,132.22,2298248,132.19,132.65,130.9
2019-06-07,133.31,2553398,132.47,134.72,132.21
2019-06-10,134.74,2911327,134.38,135.3526,133.91
2019-06-11,135.95,3407345,135.32,136.46,135.05
2019-06-12,134.87,2254741,135.56,135.94,134.41
2019-06-13,135.76,2955419,135.13,136.27,135.09
2019-06-14,135.15,2193367,135.44,135.88,134.43
2019-06-17,134.95,2194129,135.39,136.03,134.7
2019-06-18,136.38,2914698,135.2,137.19,135.2
2019-06-19,137.08,2382520,136.43,138.36,136.24
2019-06-20,138.85,3071017,138.93,139.54,138.2
2019-06-21,139.2,5288759,138.44,139.54,138.39
2019-06-24,139.35,2186137,139.2,140.15,139.05
2019-06-25,138.36,2801251,139.46,139.55,138.13
2019-06-26,138.52,2284567,138.87,139.68,138.4073
2019-06-27,138.52,2149824,138.72,139.3,137.95
2019-06-28,137.9,6154039,138.57,139.14,137.84
2019-07-01,139.88,3387184,139.6,141.49,139.28
2019-07-02,140.22,2410092,139.75,140.43,139.47
2019-07-03,141.54,1930361,140.72,141.82,140.43
2019-07-05,141.38,2135085,140.87,141.49,139.91
2019-07-08,140.57,2395487,141.05,141.285,140.27
2019-07-09,139.33,3365227,140.61,140.99,139.13
2019-07-10,140.47,2513931,140.0,141.91,139.79
2019-07-11,141.24,2133327,140.79,141.58,140.3
2019-07-12,142.74,2786276,141.92,142.92,141.66
2019-07-15,143.32,2368309,142.89,143.51,142.12
2019-07-16,143.53,3474688,143.17,144.04,143.02
2019-07-17,143.07,6064265,143.61,143.8,141.95
2019-07-18,149.63,12695390,142.5,150.31,142.2
2019-07-19,149.68,7290678,149.96,151.58,149.55
2019-07-22,149.74,4093239,150.16,151.94,149.7
2019-07-23,150.38,3742204,150.57,150.72,148.38
2019-07-24,150.03,2952435,150.12,151.45,149.195
2019-07-25,150.39,3102113,149.82,150.62,148.61
2019-07-26,151.36,2904494,151.0,151.41,150.1
2019-07-29,150.88,2075528,151.11,151.48,150.32
2019-07-30,149.77,2632726,150.0,150.4,149.22
2019-07-31,148.24,3722907,149.7,150.18,146.39
2019-08-01,150.32,6344006,148.9,152.82,148.5
2019-08-02,147.25,8101720,149.03,152.95,145.59
2019-08-05,140.76,7114871,144.98,145.1,139.15
2019-08-06,140.73,5070650,142.03,142.47,139.31
2019-08-07,139.11,5931883,138.74,139.58,136.4115
2019-08-08,140.1,5261444,138.45,140.42,137.76
2019-08-09,136.13,5244594,139.27,139.31,135.35
2019-08-12,133.67,4083850,135.66,135.87,133.18
2019-08-13,135.79,4551170,133.8,136.57,132.8058
2019-08-14,131.25,5114159,133.91,134.16,130.98
2019-08-15,131.92,3738945,131.22,132.37,130.25
2019-08-16,133.76,3011993,133.04,134.59,132.9539
2019-08-19,135.04,3165436,134.88,136.33,134.88
2019-08-20,133.0,3018934,135.24,135.28,132.81
2019-08-21,134.25,2806774,134.96,135.94,133.8
2019-08-22,134.32,2695009,134.69,135.68,133.81
2019-08-23,129.57,4818759,133.63,134.26,128.83
