year,country_id,gdp,population,nobel_prize_winners
2007-01-01,34,1.46498E+12,32887928,
2007-01-01,35,1513933983,486438,
2007-01-01,36,,51483,
2007-01-01,37,1697565949,4275800,
2007-01-01,38,8638711443,10775708,
2007-01-01,39,1.73606E+11,16491687,
2007-01-01,40,3.55218E+12,1317885000,
2007-01-01,41,,,
2007-01-01,42,2.07416E+11,44374572,
2007-01-01,43,462453582.9,641620,
2007-01-01,44,8394688284,3976246,
2007-01-01,45,16737071816,58417562,
2007-01-01,46,,,
2007-01-01,47,26743874206,4369469,
2007-01-01,48,20343635320,19085941,
2007-01-01,49,60093222709,4436000,
2007-01-01,50,58603900000,11303687,
2007-01-01,51,24077470572,1063712,
2007-01-01,52,1.89227E+11,10298828,
2007-01-01,53,3.19423E+11,5461438,
2007-01-01,54,847918929.1,809402,
2007-01-01,55,421375851.9,70950,
2007-01-01,56,44169678153,9504353,
2007-01-01,57,51007777000,14205453,
2007-01-01,58,1.30479E+11,79537253,
2007-01-01,59,17011750900,6083475,
2007-01-01,60,13071718759,829327,
2007-01-01,61,1317974491,4153332,
2007-01-01,62,22237061730,1340680,
2007-01-01,63,19707616773,81000409,
2007-01-01,64,256548100,105078,
2007-01-01,65,3405050612,834812,
2007-01-01,66,2.55385E+11,5288720,
2007-01-01,67,2.65721E+12,64016227,2
2007-01-01,68,12438956756,1489193,
2007-01-01,69,798885556.5,1539116,
2007-01-01,70,10172869680,4082000,
2007-01-01,71,3.43995E+12,82266372,2
2007-01-01,72,24758819718,22700212,
2007-01-01,73,3.07436E+12,61322463,1
2007-01-01,74,3.18498E+11,11048473,
2007-01-01,75,758683592.6,103586,
2007-01-01,76,4375000000,158855,
2007-01-01,77,34113107086,13700286,
2007-01-01,78,5836261225,10096727,
2007-01-01,79,695990208.4,1445958,
2007-01-01,80,1740334782,747869,
2007-01-01,81,5885325590,9556889,
2007-01-01,82,12275501784,7707972,
2007-01-01,83,2.11597E+11,6916300,
2007-01-01,84,1.39851E+11,10055780,
2007-01-01,85,21319946740,311566,
2007-01-01,86,1.20111E+12,1179681239,
2007-01-01,87,,,
2007-01-01,88,4.32217E+11,232989141,
2007-01-01,89,3.49882E+11,72031103,
2007-01-01,90,2.69918E+11,4398942,
2007-01-01,91,1.78707E+11,7180100,
2007-01-01,92,2.20305E+12,58438310,
2007-01-01,93,12824094990,2775467,
2007-01-01,94,4.51526E+12,128001000,
2007-01-01,95,17110587447,6193191,
2007-01-01,96,1.0485E+11,15484192,
2007-01-01,97,31958195182,38085909,
2007-01-01,98,130754915.9,96311,
2007-01-01,99,4833561456,1733404,
2007-01-01,100,3802566171,5268400,
2007-01-01,101,4222962988,5949787,
2007-01-01,102,30901399261,2200325,
2007-01-01,103,24577114428,4086466,
2007-01-01,104,1820811281,1982287,
2007-01-01,105,739027200,3512932,
2007-01-01,106,67516236338,5970362,
2007-01-01,107,4601299567,35322,
2007-01-01,108,39738180077,3231294,
2007-01-01,109,50888134410,479993,
2007-01-01,110,8336478142,2065458,
2007-01-01,111,7342923489,19433523,
2007-01-01,112,4432192844,13840969,
2007-01-01,113,1.93548E+11,26625845,
2007-01-01,114,1868383461,336070,
2007-01-01,115,8145694632,13675606,
2007-01-01,116,7880509171,406724,
2007-01-01,117,150776500,52137,
2007-01-01,118,3356757064,3312665,
2007-01-01,119,8150138757,1239630,
2007-01-01,120,1.0527E+12,111836346,
2007-01-01,121,4401154128,3576910,
2007-01-01,122,5974371696,35111,
2007-01-01,123,4234999823,2591670,
2007-01-01,124,3680710375,615875,
2007-01-01,125,79041294874,31225881,
2007-01-01,126,9366742309,22188387,
2007-01-01,127,20182477481,49171586,
2007-01-01,128,8740865600,2079915,
2007-01-01,129,10325618017,26214847,
2007-01-01,130,8.3942E+11,16381696,
2007-01-01,131,1.37316E+11,4223800,
2007-01-01,132,7423377429,5522106,
2007-01-01,133,4291363391,14668338,
2007-01-01,134,1.66451E+11,146417024,
2007-01-01,135,,24203289,
2007-01-01,136,4.01083E+11,4709153,
2007-01-01,137,42085305592,2662762,
2007-01-01,138,1.52386E+11,160332974,
2007-01-01,139,193119700,20116,
2007-01-01,140,,,
2007-01-01,141,21295984200,3453807,
2007-01-01,142,9545071325,6627922,
2007-01-01,143,13794910634,5966159,
2007-01-01,144,1.02171E+11,28292724,
2007-01-01,145,1.4936E+11,89293490,
2007-01-01,146,4.29064E+11,38120560,
2007-01-01,147,2.40169E+11,10542964,
2007-01-01,148,89524131600,3782995,
2007-01-01,149,79712087912,1189633,
2007-01-01,150,,,
2007-01-01,151,1.75934E+11,20882982,
2007-01-01,152,1.29971E+12,142805088,
2007-01-01,153,3824788145,9447402,
2007-01-01,154,674008481.5,49783,
2007-01-01,155,1277494148,167288,
2007-01-01,156,651833333.3,109047,
2007-01-01,157,550970655.5,182286,
2007-01-01,158,2488365727,29977,
2007-01-01,159,144616696.8,163101,
2007-01-01,160,4.15965E+11,25252569,
2007-01-01,161,11284603071,11873557,
2007-01-01,162,40289556656,7381579,
2007-01-01,163,1033561654,85033,
2007-01-01,164,2158496873,6015417,
2007-01-01,165,1.79981E+11,4588599,
2007-01-01,166,86304245825,5374622,
2007-01-01,167,48114688201,2018122,
2007-01-01,168,516074229,492940,
2007-01-01,169,,11038596,
2007-01-01,170,2.99034E+11,49887181,
2007-01-01,171,1.12268E+12,48683638,
2007-01-01,172,,8856800,
2007-01-01,173,1.47934E+12,45226803,
2007-01-01,174,32351184234,19810789,
2007-01-01,175,45898948564,32282526,
2007-01-01,176,2936612022,509705,
2007-01-01,177,3469363996,1138434,
2007-01-01,178,4.87816E+11,9148092,
2007-01-01,179,4.79913E+11,7551117,
2007-01-01,180,40405006007,19632806,
2007-01-01,181,3719497371,7152385,
2007-01-01,182,21501741757,41923715,
2007-01-01,183,2.62943E+11,66195615,
2007-01-01,184,2881025963,1064973,
2007-01-01,185,2523462557,5997385,
2007-01-01,186,300143056.9,102357,
2007-01-01,187,21642304046,1309260,
2007-01-01,188,38908069299,10298087,
2007-01-01,189,6.7577E+11,69597281,
2007-01-01,190,12664165103,4870137,
2007-01-01,191,27030374.03,10243,
2007-01-01,192,12292813603,30590487,
2007-01-01,193,1.42719E+11,46509350,
2007-01-01,194,2.57916E+11,6044067,
2007-01-01,195,1.44776E+13,301231207,5
2007-01-01,196,4803000000,108339,
2007-01-01,197,23410572634,3339741,
2007-01-01,198,22311393928,26868000,
2007-01-01,199,2.30364E+11,27691965,
2007-01-01,200,77414425532,85889590,
2007-01-01,201,21656517484,21751605,
2007-01-01,202,14056957976,12725974,
2007-01-01,203,5291950100,13329909,
2008-01-01,1,10190529882,27294031,
2008-01-01,2,12881352688,2947314,
2008-01-01,3,1.71001E+11,34860715,
2008-01-01,4,563000000,57030,
2008-01-01,5,4007353157,83861,
2008-01-01,6,84178035579,21759420,
2008-01-01,7,1368431037,92478,
2008-01-01,8,3.61558E+11,40382389,
2008-01-01,9,11662040714,2908220,
2008-01-01,10,2791960894,101353,
2008-01-01,11,1.05258E+12,21249200,
2008-01-01,12,4.30294E+11,8321496,
2008-01-01,13,48852482960,8763400,
2008-01-01,14,10526000000,348676,
2008-01-01,15,25710877660,1114590,
2008-01-01,16,91631278239,148805814,
2008-01-01,17,4607300000,277319,
2008-01-01,18,60763483146,9527985,
2008-01-01,19,5.18626E+11,10709973,
2008-01-01,20,1368625150,306165,
2008-01-01,21,7132787397,8696916,
2008-01-01,22,6109928000,65273,
2008-01-01,23,16674324634,9599855,
2008-01-01,24,19112739664,3763599,
2008-01-01,25,10945070442,1946351,
2008-01-01,26,1.69582E+12,192979029,
2008-01-01,27,,25604,
2008-01-01,28,14393099069,379252,
2008-01-01,29,54409138498,7492561,
2008-01-01,30,8369637065,14689726,
2008-01-01,31,1611634332,8212264,
2008-01-01,32,10351914093,13880509,
2008-01-01,33,26409781215,18907008,
2008-01-01,34,1.54913E+12,33245773,
2008-01-01,35,1789333749,491723,
2008-01-01,36,,52926,
2008-01-01,37,1985240986,4345386,
2008-01-01,38,10351932604,11133861,
2008-01-01,39,1.79638E+11,16661942,
2008-01-01,40,4.59821E+12,1324655000,
2008-01-01,41,,,
2008-01-01,42,2.43982E+11,44901544,
2008-01-01,43,523134897,657229,
2008-01-01,44,11859013281,4115435,
2008-01-01,45,19788515874,60373608,
2008-01-01,46,,,
2008-01-01,47,30612932876,4429508,
2008-01-01,48,24224903100,19497986,
2008-01-01,49,70481451449,4434508,
2008-01-01,50,60806300000,11309754,
2008-01-01,51,27839460964,1081563,
2008-01-01,52,2.35719E+11,10384603,
2008-01-01,53,3.53361E+11,5493621,
2008-01-01,54,999105339.3,822934,
2008-01-01,55,458190185.2,71074,
2008-01-01,56,48288967303,9636520,
2008-01-01,57,61762635000,14447562,
2008-01-01,58,1.62818E+11,80953881,
2008-01-01,59,17986886200,6110301,
2008-01-01,60,19749893536,868418,
2008-01-01,61,1380188800,4232636,
2008-01-01,62,24194039256,1337090,
2008-01-01,63,27066912635,83184892,
2008-01-01,64,262868600,104478,
2008-01-01,65,3523185920,843340,
2008-01-01,66,2.83742E+11,5313399,
2008-01-01,67,2.91838E+12,64374989,2
2008-01-01,68,15508574820,1536411,
2008-01-01,69,965781078.2,1588572,
2008-01-01,70,12795044473,4030000,
2008-01-01,71,3.75237E+12,82110097,1
2008-01-01,72,28526891010,23298640,
2008-01-01,73,2.89056E+12,61806995,
2008-01-01,74,3.54461E+11,11077841,
2008-01-01,75,825977888.9,103930,
2008-01-01,76,4621000000,159035,
2008-01-01,77,39136893345,14006366,
2008-01-01,78,7009809997,10323142,
2008-01-01,79,864654795.3,1480841,
2008-01-01,80,1922598121,746314,
2008-01-01,81,6548530572,9705029,
2008-01-01,82,13789715133,7872658,
2008-01-01,83,2.1928E+11,6957800,
2008-01-01,84,1.57998E+11,10038188,
2008-01-01,85,17658408759,317414,
2008-01-01,86,1.18695E+12,1197146906,
2008-01-01,87,,,
2008-01-01,88,5.10229E+11,236159276,
2008-01-01,89,4.06071E+11,72845542,
2008-01-01,90,2.7502E+11,4489544,
2008-01-01,91,2.1584E+11,7308800,
2008-01-01,92,2.39073E+12,58826731,
2008-01-01,93,13678606692,2790122,
2008-01-01,94,5.03791E+12,128063000,3
2008-01-01,95,21972004086,6489822,
2008-01-01,96,1.33442E+11,15674000,
2008-01-01,97,35895153328,39148416,
2008-01-01,98,139125482.3,98440,
2008-01-01,99,5687488209,1747383,
2008-01-01,100,5139957785,5318700,
2008-01-01,101,5443915121,6052190,
2008-01-01,102,35596016664,2177322,
2008-01-01,103,29227350570,4111047,
2008-01-01,104,1870722801,1999930,
2008-01-01,105,850040500,3662993,
2008-01-01,106,87140405361,6053078,
2008-01-01,107,5081432924,35541,
2008-01-01,108,47850551149,3198231,
2008-01-01,109,55849686539,488650,
2008-01-01,110,9909548411,2067378,
2008-01-01,111,9413002921,19996469,
2008-01-01,112,5320925102,14271234,
2008-01-01,113,2.30814E+11,27111069,
2008-01-01,114,2271646188,345054,
2008-01-01,115,9750822511,14138216,
2008-01-01,116,8977149553,409379,
2008-01-01,117,152788700,52218,
2008-01-01,118,3978425881,3407541,
2008-01-01,119,9990370016,1244121,
2008-01-01,120,1.10999E+12,113661809,
2008-01-01,121,6054806101,3570108,
2008-01-01,122,6919241412,35853,
2008-01-01,123,5623216449,2628131,
2008-01-01,124,4545674528,616969,
2008-01-01,125,92507257784,31596855,
2008-01-01,126,11494837053,22846758,
2008-01-01,127,31862554102,49479752,
2008-01-01,128,8486721917,2106375,
2008-01-01,129,12545438605,26475859,
2008-01-01,130,9.36228E+11,16445593,
2008-01-01,131,1.3328E+11,4259800,
2008-01-01,132,8496965842,5594506,
2008-01-01,133,5403363917,15228525,
2008-01-01,134,2.08065E+11,150347390,
2008-01-01,135,,24335146,
2008-01-01,136,4.62554E+11,4768212,
2008-01-01,137,60905331599,2759014,
2008-01-01,138,1.70078E+11,163644603,
2008-01-01,139,196845300,20228,
2008-01-01,140,,,
2008-01-01,141,25155888600,3516268,
2008-01-01,142,11670678864,6787187,
2008-01-01,143,18504130753,6047117,
2008-01-01,144,1.20551E+11,28641980,
2008-01-01,145,1.74195E+11,90751864,
2008-01-01,146,5.33816E+11,38125759,
2008-01-01,147,2.62008E+11,10558177,
2008-01-01,148,93639316000,3760866,
2008-01-01,149,1.1527E+11,1389342,
2008-01-01,150,,,
2008-01-01,151,2.13605E+11,20537875,
2008-01-01,152,1.66084E+12,142742350,
2008-01-01,153,4860093843,9708169,
2008-01-01,154,738942555.6,50332,
2008-01-01,155,1282215407,169220,
2008-01-01,156,695428851.9,109165,
2008-01-01,157,644132488.9,183526,
2008-01-01,158,2752307016,30351,
2008-01-01,159,188021168.8,166913,
2008-01-01,160,5.19797E+11,25940770,
2008-01-01,161,13439023281,12203957,
2008-01-01,162,49259526053,7350222,
2008-01-01,163,967199594,86956,
2008-01-01,164,2505458705,6165372,
2008-01-01,165,1.92226E+11,4839396,
2008-01-01,166,1.00325E+11,5379233,
2008-01-01,167,55589849128,2021316,
2008-01-01,168,608293860.3,504477,
2008-01-01,169,,11369276,
2008-01-01,170,2.871E+11,50412129,
2008-01-01,171,1.00222E+12,49054708,
2008-01-01,172,,9263136,
2008-01-01,173,1.63502E+12,45954106,
2008-01-01,174,40715240469,19945832,
2008-01-01,175,54526580232,32955496,
2008-01-01,176,3532969035,515148,
2008-01-01,177,3294093485,1158897,
2008-01-01,178,5.13966E+11,9219637,
2008-01-01,179,5.54363E+11,7647675,
2008-01-01,180,,20325443,
2008-01-01,181,5161336170,7309728,
2008-01-01,182,27368386358,43270144,
2008-01-01,183,2.91383E+11,66545760,
2008-01-01,184,4391333476,1078110,
2008-01-01,185,3163416242,6161796,
2008-01-01,186,349484427.6,103005,
2008-01-01,187,27870257894,1315372,
2008-01-01,188,44856586316,10407336,
2008-01-01,189,7.64336E+11,70440032,
2008-01-01,190,19271523179,4935762,
2008-01-01,191,30290219.76,10340,
2008-01-01,192,14239026630,31663896,
2008-01-01,193,1.79992E+11,46258200,
2008-01-01,194,3.15475E+11,6894278,
2008-01-01,195,1.47186E+13,304093966,6
2008-01-01,196,4250000000,108399,
2008-01-01,197,30366213119,3350824,
2008-01-01,198,29549438884,27302800,
2008-01-01,199,3.15953E+11,28141701,
2008-01-01,200,99130304099,86707801,
2008-01-01,201,26910851362,22356391,
2008-01-01,202,17910858638,13082517,
2008-01-01,203,4415702800,13558469,
2009-01-01,1,12486943506,28004331,
2009-01-01,2,12044212904,2927519,
2009-01-01,3,1.37211E+11,35465760,
2009-01-01,4,678000000,56227,
2009-01-01,5,3660530703,84462,
2009-01-01,6,75492385928,22549547,
2009-01-01,7,1224253000,93581,
2009-01-01,8,3.32976E+11,40799407,
2009-01-01,9,8647936748,2888584,
2009-01-01,10,2498932961,101453,
2009-01-01,11,9.26448E+11,21691700,
2009-01-01,12,4.00172E+11,8343323,
2009-01-01,13,44291490421,8947243,
2009-01-01,14,9981960000,354856,
2009-01-01,15,22938218085,1185029,
2009-01-01,16,1.02478E+11,150454708,
2009-01-01,17,4434050000,278470,
2009-01-01,18,49209523810,9506765,
2009-01-01,19,4.84553E+11,10796493,
2009-01-01,20,1336957250,313929,
2009-01-01,21,7097198712,8944706,
2009-01-01,22,5806378000,65636,
2009-01-01,23,17339992165,9758748,
2009-01-01,24,17613836210,3746561,
2009-01-01,25,10267133178,1979882,
2009-01-01,26,1.66702E+12,194895996,
2009-01-01,27,,26447,
2009-01-01,28,10732366286,383772,
2009-01-01,29,51884481410,7444443,
2009-01-01,30,8369175126,15141099,
2009-01-01,31,1739781489,8489031,
2009-01-01,32,10401851851,14090208,
2009-01-01,33,26017925552,19432541,
2009-01-01,34,1.37115E+12,33628571,
2009-01-01,35,1711817182,496963,
2009-01-01,36,,54279,
2009-01-01,37,1981732634,4404230,
2009-01-01,38,9253484108,11502786,
2009-01-01,39,1.72389E+11,16829442,
2009-01-01,40,5.10995E+12,1331260000,1
2009-01-01,41,,,
2009-01-01,42,2.33822E+11,45416181,
2009-01-01,43,524157261,673252,
2009-01-01,44,9593537551,4253712,
2009-01-01,45,18648373312,62409435,
2009-01-01,46,,,
2009-01-01,47,30562361123,4488263,
2009-01-01,48,24277493862,19936366,
2009-01-01,49,62703143057,4429078,
2009-01-01,50,62080000000,11318602,
2009-01-01,51,25942622951,1098076,
2009-01-01,52,2.0618E+11,10443936,
2009-01-01,53,3.21241E+11,5523095,
2009-01-01,54,1049110685,836840,
2009-01-01,55,489074333.3,71229,
2009-01-01,56,48376555306,9767758,
2009-01-01,57,62519686000,14691275,
2009-01-01,58,1.88982E+11,82465022,
2009-01-01,59,17601616000,6137276,
2009-01-01,60,15027795173,909111,
2009-01-01,61,1856695551,4310334,
2009-01-01,62,19652492637,1334515,
2009-01-01,63,32437389116,85416253,
2009-01-01,64,279966700,103960,
2009-01-01,65,2870624636,851967,
2009-01-01,66,2.51499E+11,5338871,
2009-01-01,67,2.69022E+12,64707044,
2009-01-01,68,12065138273,1586754,
2009-01-01,69,900639534,1639560,
2009-01-01,70,10766809099,3978000,
2009-01-01,71,3.41801E+12,81902307,
2009-01-01,72,25977847814,23903831,
2009-01-01,73,2.38283E+12,62276270,2
2009-01-01,74,3.3E+11,11107017,
2009-01-01,75,771278111.1,104296,
2009-01-01,76,4781000000,159231,
2009-01-01,77,37733994976,14316208,
2009-01-01,78,6493151288,10556524,
2009-01-01,79,826798659.8,1517448,
2009-01-01,80,2061323854,745693,
2009-01-01,81,6584649419,9852870,
2009-01-01,82,14587496229,8035021,
2009-01-01,83,2.14046E+11,6972800,
2009-01-01,84,1.30594E+11,10022650,
2009-01-01,85,12944114736,318499,
2009-01-01,86,1.32394E+12,1214270132,
2009-01-01,87,,,
2009-01-01,88,5.3958E+11,239340478,
2009-01-01,89,4.14059E+11,73687565,
2009-01-01,90,2.36311E+11,4535375,
2009-01-01,91,2.07419E+11,7485600,1
2009-01-01,92,2.18516E+12,59095365,
2009-01-01,93,12038829246,2804082,
2009-01-01,94,5.23138E+12,128047000,
2009-01-01,95,23820230000,6821116,
2009-01-01,96,1.15309E+11,16092822,
2009-01-01,97,37021512049,40237204,
2009-01-01,98,130465372,100568,
2009-01-01,99,5653792720,1761474,
2009-01-01,100,4690062255,5383300,
2009-01-01,101,5832915387,6152036,
2009-01-01,102,26169854045,2141669,
2009-01-01,103,35477118070,4183156,
2009-01-01,104,1865963015,2019209,
2009-01-01,105,1155147400,3811528,
2009-01-01,106,63028320702,6121053,
2009-01-01,107,4504549214,35766,
2009-01-01,108,37440673478,3162916,
2009-01-01,109,51370543206,497783,
2009-01-01,110,9401731496,2069093,
2009-01-01,111,8550363975,20569121,
2009-01-01,112,6190991712,14714602,
2009-01-01,113,2.02258E+11,27605383,
2009-01-01,114,2345294875,354501,
2009-01-01,115,10181021770,14606597,
2009-01-01,116,8528202278,412477,
2009-01-01,117,152617500,52320,
2009-01-01,118,3670515288,3506288,
2009-01-01,119,9128843109,1247429,
2009-01-01,120,9.00045E+11,115505228,
2009-01-01,121,5439422031,3565604,
2009-01-01,122,5557245122,36534,
2009-01-01,123,4583850368,2668289,
2009-01-01,124,4159330370,618294,
2009-01-01,125,92897320376,31989897,
2009-01-01,126,10911698208,23524063,
2009-01-01,127,36906181381,49800690,
2009-01-01,128,8876191121,2137040,
2009-01-01,129,12854985464,26741103,
2009-01-01,130,8.57933E+11,16530388,
2009-01-01,131,1.21339E+11,4302600,
2009-01-01,132,8298695145,5666581,
2009-01-01,133,5397121856,15813913,
2009-01-01,134,1.69481E+11,154402181,
2009-01-01,135,,24463021,
2009-01-01,136,3.86622E+11,4828726,
2009-01-01,137,48388296489,2882942,
2009-01-01,138,1.68153E+11,167049580,
2009-01-01,139,182679900,20342,
2009-01-01,140,,,
2009-01-01,141,27116635600,3579385,
2009-01-01,142,11619541940,6947447,
2009-01-01,143,15929902138,6127837,
2009-01-01,144,1.20823E+11,29001507,
2009-01-01,145,1.68335E+11,92220879,
2009-01-01,146,4.39796E+11,38151603,
2009-01-01,147,2.43746E+11,10568247,
2009-01-01,148,96385638000,3740410,
2009-01-01,149,97798351648,1590780,
2009-01-01,150,,,
2009-01-01,151,1.72612E+11,20367487,
2009-01-01,152,1.22264E+12,142785342,
2009-01-01,153,5378925895,9977446,
2009-01-01,154,723209111.1,50886,
2009-01-01,155,1262973407,171022,
2009-01-01,156,674922481.5,109253,
2009-01-01,157,560959527.8,184826,
2009-01-01,158,2363156432,30723,
2009-01-01,159,187821029,170813,
2009-01-01,160,4.29098E+11,26661492,
2009-01-01,161,12814961485,12550917,
2009-01-01,162,42616653300,7320807,
2009-01-01,163,847397850.1,87298,
2009-01-01,164,2453899847,6310260,
2009-01-01,165,1.92408E+11,4987573,
2009-01-01,166,88945625174,5386406,
2009-01-01,167,50244793832,2039669,
2009-01-01,168,597765363.1,516079,
2009-01-01,169,,11707990,
2009-01-01,170,2.97217E+11,50970818,
2009-01-01,171,9.01935E+11,49307835,
2009-01-01,172,,9670667,
2009-01-01,173,1.4991E+12,46362946,
2009-01-01,174,42067974595,20075086,
2009-01-01,175,53150209168,33650619,
2009-01-01,176,3875409836,520619,
2009-01-01,177,3580417067,1180675,
2009-01-01,178,4.29657E+11,9298515,
2009-01-01,179,5.41507E+11,7743831,
2009-01-01,180,,20824893,
2009-01-01,181,4979481980,7472819,
2009-01-01,182,28573777052,44664231,
2009-01-01,183,2.8171E+11,66881867,
2009-01-01,184,3199550317,1092021,
2009-01-01,185,3163000529,6330472,
2009-01-01,186,318166562.8,103604,
2009-01-01,187,19175196446,1321618,
2009-01-01,188,43454935940,10521834,
2009-01-01,189,6.4464E+11,71339185,
2009-01-01,190,20214385965,5007950,
2009-01-01,191,27101076.28,10441,
2009-01-01,192,18168902154,32771895,
2009-01-01,193,1.17228E+11,46053300,
2009-01-01,194,2.53547E+11,7666393,
2009-01-01,195,1.44187E+13,306771529,10
2009-01-01,196,4203000000,108405,
2009-01-01,197,31660911277,3362755,
2009-01-01,198,33689223673,27767400,
2009-01-01,199,3.29788E+11,28587323,
2009-01-01,200,1.06015E+11,87565407,
2009-01-01,201,25130274124,22974929,
2009-01-01,202,15328342304,13456417,
2009-01-01,203,8621573600,13810599,
2010-01-01,1,15936800636,28803167,
2010-01-01,2,11926953259,2913021,
2010-01-01,3,1.61207E+11,36117637,
2010-01-01,4,576000000,55637,
2010-01-01,5,3355695364,84449,
2010-01-01,6,82526143645,23369131,
2010-01-01,7,1152469074,94661,
2010-01-01,8,4.23627E+11,41223889,
2010-01-01,9,9260284938,2877311,
2010-01-01,10,2467703911,101669,
2010-01-01,11,1.14426E+12,22031750,
2010-01-01,12,3.91893E+11,8363404,
2010-01-01,13,52902703376,9054332,
2010-01-01,14,10095760000,360832,
2010-01-01,15,25713271277,1240862,
2010-01-01,16,1.15279E+11,152149102,
2010-01-01,17,4461650000,279569,
2010-01-01,18,57222490769,9490583,
2010-01-01,19,4.83548E+11,10895586,
2010-01-01,20,1397113450,321608,
2010-01-01,21,6970240895,9199259,
2010-01-01,22,5744414000,65124,
2010-01-01,23,19649631308,9918242,
2010-01-01,24,17176781337,3722084,
2010-01-01,25,12786654366,2014866,
2010-01-01,26,2.20887E+12,196796269,
2010-01-01,27,,27224,
2010-01-01,28,13707370737,388662,
2010-01-01,29,50610058210,7395599,
2010-01-01,30,8979966766,15605217,
2010-01-01,31,2026864469,8766930,
2010-01-01,32,11242275199,14308740,
2010-01-01,33,26143818510,19970495,
2010-01-01,34,1.61346E+12,34005274,
2010-01-01,35,1664310770,502384,
2010-01-01,36,,55507,
2010-01-01,37,1986015906,4448525,
2010-01-01,38,10657705536,11887202,
2010-01-01,39,2.18538E+11,16993354,
2010-01-01,40,6.10062E+12,1337705000,
2010-01-01,41,,,
2010-01-01,42,2.87018E+11,45918097,
2010-01-01,43,530493353.2,689692,
2010-01-01,44,12007880439,4386693,
2010-01-01,45,21565722425,64523263,
2010-01-01,46,,,
2010-01-01,47,37268635287,4545280,
2010-01-01,48,24884505035,20401331,
2010-01-01,49,59829574391,4417781,
2010-01-01,50,64328000000,11333051,
2010-01-01,51,25562251656,1112607,
2010-01-01,52,2.07478E+11,10474410,
2010-01-01,53,3.21995E+11,5547683,1
2010-01-01,54,1128611700,851146,
2010-01-01,55,493824407.4,71440,
2010-01-01,56,53982886258,9897985,
2010-01-01,57,69555367000,14934690,
2010-01-01,58,2.18888E+11,84107606,
2010-01-01,59,18447922400,6164626,
2010-01-01,60,16298542028,951104,
2010-01-01,61,2117039512,4390840,
2010-01-01,62,19490936349,1331475,
2010-01-01,63,29933790334,87702670,
2010-01-01,64,296525300,103616,
2010-01-01,65,3140508836,859950,
2010-01-01,66,2.478E+11,5363352,
2010-01-01,67,2.64261E+12,65027507,
2010-01-01,68,14358631634,1640210,
2010-01-01,69,951806368.7,1692149,
2010-01-01,70,11638536834,3926000,
2010-01-01,71,3.41709E+12,81776930,
2010-01-01,72,32174772956,24512104,
2010-01-01,73,2.44117E+12,62766365,4
2010-01-01,74,2.99362E+11,11121341,
2010-01-01,75,771015888.9,104677,
2010-01-01,76,4895000000,159444,
2010-01-01,77,41338595381,14630417,
2010-01-01,78,6992497899,10794170,
2010-01-01,79,850633309.8,1555880,
2010-01-01,80,2273225042,746556,
2010-01-01,81,6622541529,9999617,
2010-01-01,82,15839344592,8194778,
2010-01-01,83,2.28638E+11,7024200,
2010-01-01,84,1.30923E+11,10000023,
2010-01-01,85,13310567803,318041,
2010-01-01,86,1.65662E+12,1230980691,
2010-01-01,87,,,
2010-01-01,88,7.55094E+11,242524123,
2010-01-01,89,4.8707E+11,74567511,
2010-01-01,90,2.21951E+11,4560155,
2010-01-01,91,2.3361E+11,7623600,
2010-01-01,92,2.12506E+12,59277417,
2010-01-01,93,13191645686,2817210,
2010-01-01,94,5.7001E+12,128070000,1
2010-01-01,95,26425379437,7182390,
2010-01-01,96,1.48047E+11,16321872,
2010-01-01,97,40000088347,41350152,
2010-01-01,98,153275912.7,102652,
2010-01-01,99,5829933775,1775680,
2010-01-01,100,4794357795,5447900,
2010-01-01,101,7127792630,6246274,
2010-01-01,102,23757368290,2097555,
2010-01-01,103,38419626628,4337141,
2010-01-01,104,2385950664,2040551,
2010-01-01,105,1292697100,3948125,
2010-01-01,106,74773444901,6169140,
2010-01-01,107,5082366478,36003,
2010-01-01,108,37120517694,3097282,
2010-01-01,109,53212476812,506953,
2010-01-01,110,9407168702,2070739,
2010-01-01,111,8729936136,21151640,
2010-01-01,112,6959697194,15167095,
2010-01-01,113,2.55017E+11,28112289,
2010-01-01,114,2588176055,364511,
2010-01-01,115,10678749467,15075085,
2010-01-01,116,8741059603,414508,
2010-01-01,117,164969100,52425,
2010-01-01,118,4343665075,3609543,
2010-01-01,119,10003670690,1250400,
2010-01-01,120,1.0578E+12,117318941,
2010-01-01,121,5811604052,3562045,
2010-01-01,122,5350674803,37094,
2010-01-01,123,7189481824,2712650,
2010-01-01,124,4139192053,619428,
2010-01-01,125,93216746662,32409639,
2010-01-01,126,10154238250,24221405,
2010-01-01,127,49540813342,50155896,
2010-01-01,128,11282192605,2173170,
2010-01-01,129,16002656434,27023137,
2010-01-01,130,8.3639E+11,16615394,
2010-01-01,131,1.46584E+11,4350700,
2010-01-01,132,8758622329,5737723,
2010-01-01,133,5718589799,16425578,
2010-01-01,134,3.69062E+11,158578261,
2010-01-01,135,,24591599,
2010-01-01,136,4.29131E+11,4889252,
2010-01-01,137,58642392718,3041460,
2010-01-01,138,1.77407E+11,170560182,
2010-01-01,139,182843800,20470,
2010-01-01,140,,,
2010-01-01,141,29440287600,3643222,
2010-01-01,142,14250726290,7108239,
2010-01-01,143,20030528043,6209877,
2010-01-01,144,1.47529E+11,29373646,
2010-01-01,145,1.99591E+11,93726624,
