generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead
454.0,579.0,0.0,5558.0,6773.0,319.0,0.0,0.0,0.0,0.0,544.0,1185.0,0.0,6904.0,90.0,64.0,49.0,261.0,0.0,2766.0,45.0,2739.0,25962.0,25873.0,58.98
558.0,270.0,0.0,4704.0,4723.0,300.0,0.0,0.0,0.0,383.0,599.0,848.0,0.0,5040.0,51.0,66.0,60.0,274.0,0.0,1889.0,9.0,1979.0,20114.0,19866.0,46.85
363.0,104.0,0.0,5352.0,3112.0,310.0,0.0,0.0,0.0,938.0,1099.0,2458.0,0.0,4029.0,41.0,74.0,668.0,153.0,0.0,7403.0,588.0,7474.0,23630.0,23390.0,35.5
551.0,852.0,0.0,9861.0,7763.0,397.0,0.0,0.0,0.0,0.0,655.0,2733.0,0.0,6792.0,84.0,78.0,3850.0,247.0,0.0,2831.0,3840.0,3130.0,36512.0,37255.0,68.98
320.0,819.0,0.0,8357.0,5649.0,301.0,0.0,0.0,0.0,0.0,455.0,1804.0,0.0,6996.0,52.0,90.0,4430.0,288.0,0.0,1351.0,4429.0,1290.0,29688.0,29889.0,53.58
506.0,0.0,0.0,4778.0,4930.0,304.0,0.0,0.0,0.0,992.0,510.0,934.0,0.0,5989.0,81.0,71.0,89.0,258.0,0.0,1918.0,32.0,1879.0,19928.0,19928.0,44.22
340.0,0.0,0.0,4169.0,1753.0,259.0,0.0,0.0,0.0,0.0,1075.0,2939.0,0.0,6973.0,57.0,88.0,5116.0,249.0,0.0,6329.0,5194.0,6178.0,28680.0,29737.0,39.32
371.0,545.0,0.0,5555.0,2662.0,342.0,0.0,0.0,0.0,0.0,555.0,670.0,0.0,6852.0,54.0,85.0,542.0,330.0,0.0,3171.0,505.0,3148.0,25919.0,25992.0,44.07
331.0,929.0,0.0,5879.0,5045.0,296.0,0.0,0.0,0.0,152.0,461.0,370.0,0.0,7011.0,58.0,80.0,44.0,300.0,0.0,4641.0,10.0,4719.0,23436.0,22796.0,50.0
387.0,872.0,0.0,5705.0,5293.0,281.0,0.0,0.0,0.0,656.0,565.0,374.0,0.0,5054.0,54.0,96.0,38.0,297.0,0.0,5038.0,11.0,4899.0,24787.0,24797.0,48.69
385.0,891.0,0.0,11907.0,6188.0,336.0,0.0,0.0,0.0,0.0,430.0,480.0,0.0,5963.0,51.0,103.0,4410.0,334.0,0.0,936.0,4559.0,921.0,31083.0,31082.0,62.58
528.0,0.0,0.0,5932.0,2348.0,364.0,0.0,0.0,0.0,0.0,1490.0,6971.0,0.0,7101.0,40.0,84.0,208.0,190.0,0.0,9972.0,368.0,9934.0,35496.0,35354.0,56.0
330.0,554.0,0.0,5490.0,2527.0,335.0,0.0,0.0,0.0,745.0,538.0,1157.0,0.0,6832.0,61.0,101.0,4632.0,309.0,0.0,6665.0,4734.0,6589.0,31348.0,30414.0,47.99
358.0,586.0,0.0,5374.0,5107.0,315.0,0.0,0.0,0.0,31.0,1081.0,1271.0,0.0,7105.0,58.0,98.0,29.0,275.0,0.0,5249.0,54.0,5354.0,29291.0,28985.0,49.98
333.0,545.0,0.0,5484.0,5289.0,317.0,0.0,0.0,0.0,0.0,1034.0,3578.0,0.0,6946.0,50.0,95.0,4580.0,258.0,0.0,3132.0,4577.0,3201.0,33761.0,33510.0,40.63
499.0,0.0,0.0,4314.0,2682.0,268.0,0.0,0.0,0.0,1121.0,1319.0,2048.0,0.0,6730.0,84.0,65.0,206.0,162.0,0.0,4689.0,183.0,4871.0,21953.0,21822.0,37.75
356.0,610.0,0.0,6045.0,4907.0,309.0,0.0,0.0,0.0,70.0,939.0,2324.0,0.0,6934.0,57.0,97.0,3927.0,323.0,0.0,3698.0,3330.0,4440.0,33199.0,33609.0,64.67
371.0,389.0,0.0,4314.0,3271.0,274.0,0.0,0.0,0.0,1507.0,849.0,789.0,0.0,6941.0,59.0,102.0,328.0,316.0,0.0,6576.0,334.0,5694.0,25669.0,25696.0,55.3
354.0,590.0,0.0,7465.0,5585.0,296.0,0.0,0.0,0.0,237.0,1643.0,2690.0,0.0,4059.0,57.0,99.0,88.0,261.0,0.0,1637.0,257.0,1690.0,27298.0,26965.0,65.94
353.0,596.0,0.0,5739.0,5648.0,228.0,0.0,0.0,0.0,1.0,519.0,2194.0,0.0,7099.0,59.0,94.0,2614.0,313.0,0.0,1968.0,2503.0,2021.0,27333.0,28307.0,60.15
259.0,224.0,0.0,3899.0,1466.0,273.0,0.0,0.0,0.0,1707.0,1000.0,933.0,0.0,7111.0,59.0,87.0,163.0,272.0,0.0,6981.0,189.0,6977.0,24253.0,24109.0,33.0
317.0,931.0,0.0,7743.0,5575.0,300.0,0.0,0.0,0.0,0.0,456.0,1384.0,0.0,7005.0,52.0,89.0,271.0,313.0,0.0,1981.0,178.0,2062.0,26567.0,26777.0,51.1
520.0,0.0,0.0,3619.0,1619.0,263.0,0.0,0.0,0.0,436.0,924.0,4502.0,0.0,5045.0,86.0,72.0,960.0,173.0,0.0,9918.0,852.0,9905.0,27070.0,26945.0,39.5
369.0,760.0,0.0,7912.0,4957.0,312.0,0.0,0.0,0.0,0.0,873.0,4079.0,0.0,6947.0,56.0,110.0,873.0,324.0,0.0,3925.0,557.0,4030.0,31237.0,31473.0,79.93
314.0,0.0,0.0,3356.0,1425.0,172.0,0.0,0.0,0.0,4438.0,1196.0,1424.0,0.0,6746.0,56.0,73.0,20.0,267.0,0.0,12582.0,6.0,12883.0,21668.0,21708.0,12.4
549.0,942.0,0.0,5330.0,7735.0,320.0,0.0,0.0,0.0,0.0,626.0,2001.0,0.0,6869.0,88.0,67.0,716.0,245.0,0.0,3062.0,666.0,3170.0,29652.0,28287.0,62.93
338.0,0.0,0.0,3740.0,1235.0,279.0,0.0,0.0,0.0,957.0,1629.0,2679.0,0.0,5062.0,59.0,88.0,220.0,280.0,0.0,7598.0,139.0,7041.0,22317.0,23355.0,35.59
536.0,580.0,0.0,4235.0,5705.0,326.0,0.0,0.0,0.0,5.0,562.0,704.0,0.0,6739.0,87.0,70.0,177.0,234.0,0.0,6310.0,245.0,6236.0,26571.0,26163.0,47.1
314.0,864.0,0.0,7675.0,5016.0,337.0,0.0,0.0,0.0,58.0,366.0,732.0,0.0,5864.0,54.0,94.0,142.0,281.0,0.0,2580.0,25.0,2622.0,25984.0,25829.0,47.64
493.0,0.0,0.0,3132.0,2244.0,322.0,0.0,0.0,0.0,159.0,1565.0,6977.0,0.0,7106.0,97.0,73.0,5016.0,202.0,0.0,8171.0,5020.0,7774.0,34309.0,34150.0,27.3
482.0,246.0,0.0,5013.0,4639.0,397.0,0.0,0.0,0.0,777.0,1210.0,5663.0,0.0,6019.0,94.0,78.0,4946.0,155.0,0.0,7498.0,4941.0,7346.0,36393.0,36021.0,39.98
332.0,707.0,0.0,9448.0,6242.0,256.0,0.0,0.0,0.0,1.0,1106.0,3669.0,0.0,5054.0,56.0,98.0,822.0,272.0,0.0,5431.0,1038.0,5725.0,34361.0,34512.0,68.49
356.0,604.0,0.0,5670.0,6236.0,287.0,0.0,0.0,0.0,66.0,463.0,776.0,0.0,7099.0,59.0,106.0,30.0,338.0,0.0,5210.0,10.0,5264.0,27186.0,26483.0,59.58
382.0,185.0,0.0,4862.0,2253.0,330.0,0.0,0.0,0.0,77.0,1568.0,7426.0,0.0,7112.0,92.0,63.0,731.0,208.0,0.0,7937.0,787.0,8050.0,34690.0,34544.0,33.63
515.0,0.0,0.0,4172.0,4437.0,286.0,0.0,0.0,0.0,537.0,716.0,768.0,0.0,5948.0,83.0,67.0,58.0,259.0,0.0,6365.0,21.0,6190.0,24450.0,24577.0,43.0
375.0,834.0,0.0,6343.0,6729.0,324.0,0.0,0.0,0.0,1242.0,376.0,219.0,0.0,5054.0,54.0,97.0,15.0,283.0,0.0,4463.0,1.0,4444.0,24641.0,24352.0,53.25
327.0,977.0,0.0,6434.0,6433.0,290.0,0.0,0.0,0.0,0.0,722.0,4540.0,0.0,7098.0,54.0,105.0,50.0,282.0,0.0,1723.0,244.0,1639.0,33351.0,33216.0,72.15
561.0,0.0,0.0,4566.0,3595.0,238.0,0.0,0.0,0.0,351.0,492.0,810.0,0.0,4967.0,84.0,70.0,2018.0,218.0,0.0,6626.0,2239.0,6662.0,26608.0,27291.0,42.09
341.0,618.0,0.0,7386.0,5692.0,319.0,0.0,0.0,0.0,0.0,1637.0,2536.0,0.0,4055.0,57.0,102.0,260.0,269.0,0.0,2738.0,161.0,3121.0,26799.0,26514.0,65.15
291.0,567.0,0.0,7663.0,5453.0,342.0,0.0,0.0,0.0,0.0,683.0,1944.0,0.0,7050.0,60.0,109.0,5.0,314.0,0.0,1046.0,86.0,1237.0,26251.0,26392.0,70.0
321.0,425.0,0.0,5717.0,2448.0,186.0,0.0,0.0,0.0,778.0,1156.0,1667.0,0.0,5766.0,58.0,90.0,712.0,278.0,0.0,2012.0,1020.0,2019.0,20863.0,22644.0,63.59
272.0,591.0,0.0,5046.0,2539.0,258.0,0.0,0.0,0.0,1224.0,973.0,1176.0,0.0,6455.0,15.0,109.0,28.0,326.0,0.0,2484.0,17.0,2546.0,19704.0,19565.0,50.69
389.0,442.0,0.0,4849.0,2119.0,275.0,0.0,0.0,0.0,202.0,844.0,765.0,0.0,6101.0,49.0,87.0,708.0,310.0,0.0,4857.0,600.0,4648.0,22890.0,23034.0,56.41
567.0,924.0,0.0,4533.0,5182.0,360.0,0.0,0.0,0.0,576.0,695.0,1801.0,0.0,5036.0,87.0,69.0,156.0,211.0,0.0,3269.0,121.0,3248.0,23447.0,22967.0,51.25
241.0,67.0,0.0,4338.0,1516.0,261.0,0.0,0.0,0.0,556.0,1151.0,988.0,0.0,7093.0,58.0,80.0,607.0,258.0,0.0,4816.0,482.0,4844.0,21858.0,21483.0,36.85
371.0,965.0,0.0,10058.0,4184.0,356.0,0.0,0.0,0.0,0.0,452.0,2525.0,0.0,6784.0,61.0,98.0,456.0,322.0,0.0,4661.0,614.0,4564.0,32510.0,32856.0,52.93
392.0,576.0,0.0,3557.0,4724.0,245.0,0.0,0.0,0.0,281.0,652.0,718.0,0.0,6966.0,57.0,75.0,77.0,261.0,0.0,2569.0,69.0,2587.0,22111.0,22505.0,40.49
363.0,661.0,0.0,6168.0,4365.0,279.0,0.0,0.0,0.0,0.0,1414.0,4984.0,0.0,6002.0,60.0,95.0,2670.0,318.0,0.0,1882.0,3133.0,1586.0,33843.0,33370.0,63.97
485.0,297.0,0.0,5457.0,6404.0,304.0,0.0,0.0,0.0,0.0,827.0,2149.0,0.0,5942.0,89.0,73.0,3517.0,254.0,0.0,4710.0,3798.0,4713.0,30215.0,30212.0,55.17
373.0,919.0,0.0,6037.0,7074.0,302.0,0.0,0.0,0.0,0.0,703.0,3520.0,0.0,7110.0,60.0,106.0,26.0,339.0,0.0,8226.0,14.0,8358.0,36757.0,36570.0,76.77
380.0,976.0,0.0,7483.0,7079.0,298.0,0.0,0.0,0.0,0.0,721.0,4036.0,0.0,7105.0,61.0,109.0,531.0,330.0,0.0,8264.0,767.0,8304.0,38477.0,37990.0,90.0
326.0,0.0,0.0,4572.0,1533.0,246.0,0.0,0.0,0.0,1367.0,1137.0,1146.0,0.0,7045.0,57.0,79.0,706.0,251.0,0.0,6098.0,655.0,6049.0,23132.0,23342.0,32.51
379.0,382.0,0.0,4283.0,2897.0,259.0,0.0,0.0,0.0,385.0,1434.0,2329.0,0.0,7114.0,58.0,101.0,163.0,314.0,0.0,6338.0,275.0,5860.0,26927.0,26902.0,44.43
390.0,838.0,0.0,7094.0,6557.0,315.0,0.0,0.0,0.0,563.0,372.0,235.0,0.0,5051.0,56.0,96.0,16.0,284.0,0.0,3050.0,1.0,3027.0,24379.0,24254.0,52.94
365.0,662.0,0.0,6651.0,5018.0,309.0,0.0,0.0,0.0,0.0,1125.0,2704.0,0.0,5977.0,69.0,103.0,1957.0,313.0,0.0,5357.0,1936.0,4782.0,32689.0,32691.0,64.5
487.0,645.0,0.0,9476.0,7294.0,410.0,0.0,0.0,0.0,0.0,739.0,4618.0,0.0,5888.0,88.0,65.0,4592.0,249.0,0.0,4123.0,4060.0,4140.0,37884.0,38963.0,62.7
533.0,924.0,0.0,5436.0,6627.0,383.0,0.0,0.0,0.0,417.0,567.0,631.0,0.0,6735.0,89.0,66.0,719.0,276.0,0.0,5145.0,616.0,5150.0,26948.0,26848.0,48.7
349.0,417.0,0.0,6150.0,2595.0,286.0,0.0,0.0,0.0,198.0,1511.0,4519.0,0.0,5046.0,60.0,102.0,390.0,277.0,0.0,3005.0,529.0,4307.0,28632.0,28993.0,60.49
240.0,0.0,0.0,3870.0,1321.0,199.0,0.0,0.0,0.0,2344.0,1536.0,1956.0,0.0,5031.0,55.0,92.0,182.0,163.0,0.0,7683.0,180.0,8048.0,20216.0,20250.0,34.05
544.0,607.0,0.0,4531.0,4816.0,358.0,0.0,0.0,0.0,2216.0,532.0,375.0,0.0,6093.0,86.0,69.0,13.0,232.0,0.0,3532.0,7.0,3498.0,21118.0,21006.0,40.5
378.0,442.0,0.0,3727.0,2935.0,341.0,0.0,0.0,0.0,1762.0,842.0,1080.0,0.0,5636.0,63.0,89.0,2217.0,302.0,0.0,15020.0,2407.0,15203.0,33242.0,32442.0,41.58
558.0,765.0,0.0,4852.0,5883.0,351.0,0.0,0.0,0.0,0.0,612.0,1299.0,0.0,6622.0,91.0,67.0,2277.0,263.0,0.0,3348.0,1930.0,3415.0,29566.0,28561.0,60.28
502.0,0.0,0.0,3437.0,2084.0,314.0,0.0,0.0,0.0,488.0,1659.0,4547.0,0.0,6528.0,85.0,67.0,4169.0,219.0,0.0,12211.0,3747.0,11974.0,33796.0,33230.0,38.4
339.0,928.0,0.0,8682.0,7190.0,286.0,0.0,0.0,0.0,0.0,704.0,2090.0,0.0,7021.0,59.0,96.0,2683.0,275.0,0.0,1301.0,2508.0,1330.0,32800.0,32298.0,68.14
329.0,614.0,0.0,12109.0,5467.0,322.0,0.0,0.0,0.0,0.0,454.0,2776.0,0.0,5883.0,56.0,106.0,48.0,311.0,0.0,3766.0,58.0,3748.0,33246.0,32777.0,67.03
369.0,568.0,0.0,4075.0,3873.0,276.0,0.0,0.0,0.0,832.0,684.0,612.0,0.0,6957.0,12.0,96.0,109.0,315.0,0.0,5223.0,229.0,4766.0,24839.0,24984.0,58.5
513.0,0.0,0.0,3566.0,2433.0,270.0,0.0,0.0,0.0,1659.0,1413.0,2404.0,0.0,7095.0,83.0,66.0,56.0,140.0,0.0,7331.0,87.0,7184.0,22547.0,22967.0,29.78
342.0,556.0,0.0,3156.0,4794.0,233.0,0.0,0.0,0.0,692.0,548.0,588.0,0.0,6961.0,55.0,88.0,158.0,323.0,0.0,4275.0,276.0,4279.0,23127.0,23137.0,35.7
396.0,216.0,0.0,3923.0,2936.0,225.0,0.0,0.0,0.0,1918.0,914.0,782.0,0.0,7114.0,55.0,92.0,18.0,327.0,0.0,4822.0,4.0,4778.0,23051.0,22851.0,44.01
541.0,918.0,0.0,6334.0,7378.0,431.0,0.0,0.0,0.0,0.0,755.0,2458.0,0.0,6555.0,86.0,77.0,482.0,230.0,0.0,4055.0,576.0,3912.0,32079.0,31400.0,62.9
342.0,616.0,0.0,4088.0,4730.0,213.0,0.0,0.0,0.0,1.0,680.0,875.0,0.0,5040.0,57.0,78.0,243.0,255.0,0.0,6005.0,329.0,5839.0,26069.0,26640.0,47.97
321.0,853.0,0.0,5492.0,4963.0,295.0,0.0,0.0,0.0,813.0,568.0,313.0,0.0,5044.0,58.0,93.0,53.0,302.0,0.0,13194.0,28.0,12959.0,28038.0,28284.0,46.0
254.0,536.0,0.0,4423.0,3237.0,304.0,0.0,0.0,0.0,0.0,1194.0,3157.0,0.0,6057.0,57.0,106.0,5449.0,295.0,0.0,3212.0,5506.0,3266.0,28834.0,29338.0,48.69
314.0,0.0,0.0,4543.0,1296.0,268.0,0.0,0.0,0.0,1183.0,1082.0,771.0,0.0,6076.0,60.0,101.0,15.0,314.0,0.0,7663.0,9.0,6747.0,22010.0,22122.0,50.39
320.0,220.0,0.0,3717.0,3089.0,239.0,0.0,0.0,0.0,2239.0,877.0,611.0,0.0,7069.0,47.0,75.0,25.0,268.0,0.0,11535.0,0.0,11501.0,22726.0,22340.0,5.48
348.0,0.0,0.0,4954.0,2022.0,277.0,0.0,0.0,0.0,479.0,468.0,623.0,0.0,6884.0,54.0,91.0,1533.0,303.0,0.0,5874.0,1591.0,5648.0,26865.0,26648.0,42.55
362.0,698.0,0.0,8311.0,5014.0,303.0,0.0,0.0,0.0,42.0,1053.0,1571.0,0.0,6042.0,58.0,101.0,12.0,279.0,0.0,4804.0,17.0,4985.0,29800.0,29497.0,63.47
434.0,937.0,0.0,5773.0,7104.0,361.0,0.0,0.0,0.0,948.0,587.0,688.0,0.0,6088.0,88.0,70.0,40.0,216.0,0.0,2048.0,12.0,2175.0,23461.0,23485.0,51.34
485.0,0.0,0.0,5175.0,4146.0,429.0,0.0,0.0,0.0,669.0,1234.0,5888.0,0.0,6090.0,96.0,82.0,1577.0,209.0,0.0,10106.0,1574.0,10006.0,35870.0,35631.0,44.0
519.0,927.0,0.0,6330.0,7301.0,420.0,0.0,0.0,0.0,1.0,688.0,1637.0,0.0,6688.0,97.0,73.0,1854.0,236.0,0.0,4281.0,1962.0,4190.0,31971.0,32046.0,60.01
282.0,0.0,0.0,3380.0,1058.0,252.0,0.0,0.0,0.0,2857.0,1738.0,2877.0,0.0,6072.0,53.0,91.0,25.0,302.0,0.0,12230.0,7.0,12733.0,23215.0,22942.0,25.81
394.0,128.0,0.0,4645.0,3164.0,304.0,0.0,0.0,0.0,4.0,681.0,1253.0,0.0,6942.0,56.0,79.0,742.0,309.0,0.0,4081.0,575.0,4044.0,24517.0,24834.0,44.6
559.0,80.0,0.0,4263.0,2523.0,300.0,0.0,0.0,0.0,674.0,1121.0,4982.0,0.0,6092.0,87.0,74.0,266.0,229.0,0.0,4073.0,326.0,4090.0,27411.0,27845.0,39.49
471.0,0.0,0.0,4810.0,1873.0,365.0,0.0,0.0,0.0,0.0,1803.0,8195.0,0.0,7096.0,54.0,82.0,1510.0,155.0,0.0,7268.0,1537.0,7446.0,33174.0,33087.0,39.75
369.0,958.0,0.0,10904.0,6011.0,299.0,0.0,0.0,0.0,0.0,726.0,1987.0,0.0,6758.0,24.0,91.0,4629.0,305.0,0.0,3051.0,4736.0,2945.0,36669.0,37055.0,53.16
402.0,558.0,0.0,4967.0,2093.0,314.0,0.0,0.0,0.0,1046.0,474.0,669.0,0.0,6826.0,59.0,92.0,3822.0,317.0,0.0,8455.0,3578.0,8313.0,30280.0,30258.0,44.95
442.0,0.0,0.0,4642.0,4754.0,321.0,0.0,0.0,0.0,0.0,1304.0,3739.0,0.0,4987.0,85.0,67.0,5384.0,156.0,0.0,1068.0,5251.0,1030.0,28458.0,28516.0,55.68
527.0,953.0,0.0,5291.0,7102.0,321.0,0.0,0.0,0.0,0.0,942.0,2372.0,0.0,7096.0,76.0,76.0,2871.0,266.0,0.0,6284.0,2660.0,6419.0,33302.0,33376.0,60.76
363.0,414.0,0.0,4790.0,2957.0,218.0,0.0,0.0,0.0,208.0,1179.0,1349.0,0.0,5957.0,56.0,92.0,4542.0,317.0,0.0,3068.0,4343.0,3085.0,27331.0,27041.0,60.95
246.0,0.0,0.0,3973.0,1388.0,306.0,0.0,0.0,0.0,1202.0,1821.0,3974.0,0.0,6032.0,24.0,93.0,3673.0,262.0,0.0,14370.0,3802.0,13298.0,33260.0,33423.0,30.64
301.0,887.0,0.0,6054.0,4571.0,301.0,0.0,0.0,0.0,573.0,382.0,1142.0,0.0,5961.0,57.0,104.0,95.0,315.0,0.0,2043.0,59.0,2055.0,23184.0,23158.0,53.17
320.0,0.0,0.0,5555.0,1478.0,327.0,0.0,0.0,0.0,105.0,1797.0,3143.0,0.0,5049.0,50.0,113.0,2809.0,232.0,0.0,7627.0,2587.0,7852.0,30311.0,30381.0,54.94
314.0,609.0,0.0,5518.0,2752.0,335.0,0.0,0.0,0.0,115.0,496.0,365.0,0.0,6854.0,55.0,88.0,556.0,295.0,0.0,3596.0,465.0,3510.0,25126.0,25177.0,39.19
322.0,594.0,0.0,4618.0,5376.0,290.0,0.0,0.0,0.0,329.0,859.0,779.0,0.0,6978.0,59.0,82.0,277.0,334.0,0.0,3819.0,296.0,3868.0,25682.0,25780.0,41.1
370.0,0.0,0.0,6118.0,3518.0,326.0,0.0,0.0,0.0,0.0,800.0,2056.0,0.0,7018.0,55.0,70.0,742.0,305.0,0.0,7218.0,730.0,7087.0,31173.0,30345.0,42.19
543.0,739.0,0.0,4865.0,4896.0,285.0,0.0,0.0,0.0,763.0,1574.0,3802.0,0.0,7096.0,82.0,66.0,629.0,145.0,0.0,2404.0,471.0,2419.0,25701.0,25830.0,47.96
377.0,523.0,0.0,6225.0,3145.0,316.0,0.0,0.0,0.0,0.0,1609.0,6167.0,0.0,5039.0,54.0,104.0,952.0,270.0,0.0,3933.0,845.0,4217.0,32290.0,32395.0,61.99
488.0,958.0,0.0,8813.0,7677.0,414.0,0.0,0.0,0.0,110.0,724.0,3228.0,0.0,5921.0,86.0,67.0,5281.0,238.0,0.0,3956.0,5240.0,3988.0,37956.0,37647.0,67.57
346.0,0.0,0.0,5232.0,2179.0,247.0,0.0,0.0,0.0,48.0,1623.0,4839.0,0.0,5049.0,59.0,99.0,64.0,316.0,0.0,1233.0,175.0,1706.0,23863.0,24305.0,55.75
371.0,744.0,0.0,3563.0,1863.0,206.0,0.0,0.0,0.0,2599.0,500.0,477.0,0.0,5053.0,58.0,83.0,24.0,289.0,0.0,9575.0,7.0,9500.0,21429.0,21648.0,34.96
408.0,805.0,0.0,4429.0,3652.0,261.0,0.0,0.0,0.0,1056.0,1053.0,2713.0,0.0,5046.0,84.0,70.0,473.0,157.0,0.0,3374.0,377.0,3456.0,20881.0,21006.0,43.98
311.0,213.0,0.0,3798.0,3203.0,280.0,0.0,0.0,0.0,4.0,1153.0,1147.0,0.0,5079.0,54.0,108.0,3111.0,256.0,0.0,6697.0,3346.0,6675.0,28066.0,28150.0,42.0
439.0,198.0,0.0,3195.0,3595.0,291.0,0.0,0.0,0.0,2833.0,1129.0,5271.0,0.0,6026.0,93.0,73.0,27.0,142.0,0.0,4828.0,1.0,4975.0,24418.0,24646.0,19.89
369.0,0.0,0.0,4292.0,2464.0,220.0,0.0,0.0,0.0,0.0,722.0,3214.0,0.0,6940.0,55.0,73.0,291.0,318.0,0.0,5888.0,634.0,5536.0,25990.0,26887.0,41.6
222.0,278.0,0.0,3707.0,2782.0,199.0,0.0,0.0,0.0,0.0,962.0,1746.0,0.0,7084.0,14.0,94.0,4169.0,315.0,0.0,3056.0,4320.0,3075.0,27167.0,27572.0,49.54
357.0,971.0,0.0,15069.0,7022.0,340.0,0.0,0.0,0.0,0.0,483.0,2112.0,0.0,5043.0,11.0,102.0,2784.0,271.0,0.0,1005.0,2677.0,988.0,32301.0,32523.0,68.05
311.0,0.0,0.0,5565.0,2222.0,288.0,0.0,0.0,0.0,0.0,1536.0,7525.0,0.0,5090.0,18.0,92.0,902.0,271.0,0.0,1009.0,1249.0,1144.0,29036.0,29259.0,40.03
541.0,940.0,0.0,4628.0,5122.0,265.0,0.0,0.0,0.0,622.0,673.0,1722.0,0.0,4592.0,85.0,73.0,1258.0,281.0,0.0,5119.0,1502.0,5163.0,24678.0,24499.0,44.97
379.0,939.0,0.0,10596.0,4763.0,329.0,0.0,0.0,0.0,0.0,541.0,1725.0,0.0,6835.0,56.0,89.0,1485.0,308.0,0.0,1391.0,1521.0,1539.0,32011.0,32154.0,52.69
350.0,385.0,0.0,6165.0,2812.0,244.0,0.0,0.0,0.0,0.0,377.0,1449.0,0.0,5143.0,56.0,99.0,231.0,282.0,0.0,7875.0,290.0,7878.0,27933.0,27514.0,60.29
359.0,402.0,0.0,3500.0,3729.0,280.0,0.0,0.0,0.0,978.0,553.0,648.0,0.0,6995.0,54.0,81.0,313.0,317.0,0.0,6715.0,226.0,6696.0,24418.0,24330.0,37.0
350.0,0.0,0.0,4258.0,1955.0,333.0,0.0,0.0,0.0,535.0,1194.0,1618.0,0.0,7091.0,42.0,52.0,125.0,173.0,0.0,8022.0,102.0,8098.0,23070.0,23313.0,41.1
531.0,677.0,0.0,4310.0,6289.0,319.0,0.0,0.0,0.0,1090.0,550.0,510.0,0.0,6283.0,84.0,67.0,1001.0,245.0,0.0,4787.0,975.0,4753.0,25997.0,26703.0,43.86
355.0,857.0,0.0,3971.0,4667.0,264.0,0.0,0.0,0.0,2877.0,596.0,431.0,0.0,7102.0,60.0,99.0,30.0,327.0,0.0,9995.0,12.0,10135.0,26298.0,26096.0,49.94
400.0,820.0,0.0,4807.0,3457.0,285.0,0.0,0.0,0.0,0.0,1135.0,2898.0,0.0,7106.0,60.0,107.0,2238.0,317.0,0.0,2779.0,2485.0,2931.0,29977.0,30235.0,55.51
390.0,314.0,0.0,9750.0,4625.0,354.0,0.0,0.0,0.0,0.0,769.0,1373.0,0.0,5910.0,29.0,93.0,1971.0,272.0,0.0,3000.0,1746.0,3215.0,33187.0,33439.0,51.5
346.0,613.0,0.0,5037.0,5927.0,209.0,0.0,0.0,0.0,208.0,373.0,1169.0,0.0,6994.0,56.0,91.0,595.0,300.0,0.0,4079.0,764.0,4105.0,24741.0,25252.0,51.81
406.0,680.0,0.0,6458.0,4073.0,336.0,0.0,0.0,0.0,325.0,463.0,377.0,0.0,6847.0,56.0,91.0,65.0,319.0,0.0,2733.0,23.0,2799.0,24990.0,24756.0,47.0
355.0,629.0,0.0,4747.0,6134.0,297.0,0.0,0.0,0.0,1355.0,831.0,448.0,0.0,7107.0,56.0,108.0,22.0,304.0,0.0,6009.0,8.0,6084.0,24760.0,24613.0,53.3
302.0,0.0,0.0,4997.0,1644.0,225.0,0.0,0.0,0.0,203.0,1785.0,6910.0,0.0,6075.0,56.0,101.0,193.0,339.0,0.0,8139.0,78.0,8248.0,31944.0,31049.0,49.7
383.50645644574445,449.1056179775281,0.0,5628.587979311575,4262.136793294097,298.2900406649069,0.0,0.0,0.0,474.375758008133,970.1253477919669,2602.640841804887,0.0,6269.2257098016835,60.25635812377386,85.6402354200107,1432.255395041912,269.3886708996219,0.0,5455.5796326021045,4215.0,9072.0,23614.0,28700.6778372591,32.5
467.0,0.0,0.0,3532.0,1138.0,354.0,0.0,0.0,0.0,810.0,1299.0,3423.0,0.0,7104.0,84.0,76.0,3086.0,233.0,0.0,14965.0,2877.0,14813.0,33412.0,33377.0,26.1
323.0,897.0,0.0,8645.0,6192.0,287.0,0.0,0.0,0.0,0.0,754.0,4652.0,0.0,5027.0,57.0,96.0,53.0,294.0,0.0,7979.0,9.0,7857.0,34157.0,34688.0,63.97
383.0,625.0,0.0,4180.0,1938.0,301.0,0.0,0.0,0.0,8.0,512.0,1482.0,0.0,6876.0,53.0,102.0,5133.0,339.0,0.0,4130.0,5162.0,4086.0,28732.0,28801.0,45.0
353.0,487.0,0.0,4539.0,4628.0,266.0,0.0,0.0,0.0,1157.0,674.0,586.0,0.0,6991.0,57.0,85.0,49.0,329.0,0.0,4000.0,48.0,3500.0,22694.0,22872.0,63.09
273.0,0.0,0.0,5056.0,2839.0,328.0,0.0,0.0,0.0,0.0,1716.0,4108.0,0.0,5015.0,68.0,109.0,3498.0,223.0,0.0,3098.0,3506.0,3172.0,28981.0,29282.0,57.09
