work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2022,EN,FT,Data Scientist,82000,USD,82000,US,L
2022,EN,PT,Data Scientist,110000,USD,110000,FR,M
2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,L
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,S
2022,EN,FT,Data Analyst,50000,USD,50000,AR,L
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,L
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,L
2022,EN,FT,Data Analyst,150000,USD,150000,US,L
2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,M
2022,EN,FT,Data Analyst,55000,USD,55000,US,S
2022,EN,FT,Data Scientist,49500,EUR,52008,BE,S
2022,EN,FT,Analytics Engineer,130000,USD,130000,US,L
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,L
2022,EN,FT,Data Analyst,27000,EUR,28368,FR,M
2022,EN,FT,Data Engineer,129000,USD,129000,US,L
2022,EN,FT,Data Engineer,86000,USD,86000,US,L
2022,EN,FT,Machine Learning Developer,180000,USD,180000,US,L
2022,EN,FT,Data Analyst,15000,USD,15000,ID,L
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,US,L
2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GB,L
2022,EN,FT,Data Engineer,40000,GBP,49253,GB,M
2022,EN,FT,Data Engineer,35000,GBP,43096,GB,M
2022,EN,FT,Data Analyst,67000,USD,67000,CA,M
2022,EN,FT,Data Analyst,52000,USD,52000,CA,M
2022,EN,FT,Data Scientist,1400000,INR,17805,IN,M
2022,EN,FT,Data Engineer,65000,USD,65000,US,S
2022,EN,FT,Computer Vision Engineer,10000,USD,10000,LU,M
2022,EN,FT,Data Scientist,66500,CAD,51081,CA,L
2022,EN,FT,Data Scientist,40000,USD,40000,MY,L
2022,EN,FT,Data Scientist,120000,AUD,83171,AU,M
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30469,CZ,M
2022,EN,FT,Data Engineer,52800,EUR,55475,DE,M
2022,EN,FT,Research Scientist,120000,USD,120000,US,L
2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,M
2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,S
2022,EN,PT,Data Scientist,100000,USD,100000,DZ,M
2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,L
2022,EN,FT,Data Engineer,120000,USD,120000,US,M
2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,M
2022,EN,FT,ML Engineer,20000,EUR,21013,PT,L
2022,EX,FT,Data Science Manager,106000,USD,106000,RU,L
2022,EX,FT,Data Engineer,200000,USD,200000,US,M
2022,EX,FT,Data Engineer,145000,USD,145000,US,M
2022,EX,FT,Data Engineer,310000,USD,310000,US,M
2022,EX,FT,Data Engineer,239000,USD,239000,US,M
2022,EX,FT,Data Scientist,159000,USD,159000,US,M
2022,EX,FT,Data Scientist,130000,USD,130000,US,M
2022,EX,FT,Data Engineer,310000,USD,310000,US,M
2022,EX,FT,Data Engineer,239000,USD,239000,US,M
2022,EX,FT,Head of Data,205000,USD,205000,US,M
2022,EX,FT,Head of Data,160000,USD,160000,US,M
2022,EX,FT,Analytics Engineer,210000,USD,210000,US,M
2022,EX,FT,Analytics Engineer,157000,USD,157000,US,M
2022,EX,FT,Data Manager,164000,CAD,125976,CA,L
2022,EX,FT,Data Engineer,187200,USD,187200,US,M
2022,EX,FT,Data Engineer,116100,USD,116100,US,M
2022,EX,FT,Data Science Manager,222640,USD,222640,US,M
2022,EX,FT,Data Science Manager,182160,USD,182160,US,M
2022,EX,FT,Data Engineer,297500,USD,297500,US,M
2022,EX,FT,Data Engineer,260000,USD,260000,US,M
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,S
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,S
2022,EX,FT,AI Scientist,200000,USD,200000,US,S
2022,EX,FT,Analytics Engineer,200000,USD,200000,US,M
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,M
2022,EX,FT,Research Scientist,80000,EUR,84053,NL,L
2022,EX,FT,Data Science Manager,260500,USD,260500,US,M
2022,EX,FT,Data Science Manager,175100,USD,175100,US,M
2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CA,S
2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IN,L
2022,EX,FT,Data Engineer,242000,USD,242000,US,M
2022,EX,FT,Data Engineer,200000,USD,200000,US,M
2022,EX,FT,Data Analyst,130000,USD,130000,US,M
2022,EX,FT,Data Analyst,110000,USD,110000,US,M
2022,EX,FT,Head of Data Science,224000,USD,224000,US,M
2022,EX,FT,Head of Data Science,167875,USD,167875,US,M
2022,EX,FT,Analytics Engineer,175000,USD,175000,US,M
2022,EX,FT,Analytics Engineer,135000,USD,135000,US,M
2022,EX,FT,Data Engineer,324000,USD,324000,US,M
2022,EX,FT,Data Engineer,216000,USD,216000,US,M
2022,EX,FT,Director of Data Science,250000,CAD,192037,CA,L
2022,MI,FT,Machine Learning Engineer,1650000,INR,20984,IN,L
2022,MI,FT,Data Scientist,70000,EUR,73546,DE,M
2022,MI,FT,Business Data Analyst,48000,BRL,9289,BR,M
2022,MI,FT,Research Scientist,23000,USD,23000,IN,L
2022,MI,FT,Data Scientist,155000,USD,155000,US,L
2022,MI,FT,Computer Vision Engineer,1250000,INR,15897,IN,M
2022,MI,FT,Data Scientist,110000,USD,110000,US,L
2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,L
2022,MI,FT,Data Analyst,1125000,INR,14307,IN,L
2022,MI,FT,Data Scientist,1100000,INR,13989,IN,L
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Scientist,150000,USD,150000,US,M
2022,MI,FT,Data Scientist,127500,USD,127500,US,M
2022,MI,FT,Data Engineer,260000,USD,260000,US,M
2022,MI,FT,Data Engineer,175000,USD,175000,US,M
2022,MI,FT,Data Scientist,90000,EUR,94560,FR,M
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,M
2022,MI,FT,Data Scientist,150000,USD,150000,US,M
2022,MI,FT,Data Scientist,110000,USD,110000,US,M
2022,MI,FT,Data Engineer,130000,USD,130000,US,M
2022,MI,FT,Data Engineer,115000,USD,115000,US,M
2022,MI,FT,Data Scientist,75000,GBP,92350,GB,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,M
2022,MI,FT,Data Engineer,105000,USD,105000,US,M
2022,MI,FT,Data Engineer,70000,USD,70000,US,M
2022,MI,FT,Data Analyst,75000,USD,75000,US,M
2022,MI,FT,Data Analyst,60000,USD,60000,US,M
2022,MI,FT,Data Scientist,145000,USD,145000,US,M
2022,MI,FT,Data Scientist,100000,USD,100000,US,M
2022,MI,FT,Data Scientist,2500000,INR,31795,US,M
2022,MI,FT,NLP Engineer,198000,PLN,44365,PL,S
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,2800000,INR,35610,IN,L
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Analytics Engineer,122500,USD,122500,US,M
2022,MI,FT,Analytics Engineer,100000,USD,100000,US,M
2022,MI,FT,Computer Vision Engineer,56000,EUR,58837,FR,S
2022,MI,FT,Data Analyst,102640,USD,102640,US,M
2022,MI,FT,Data Analyst,66100,USD,66100,US,M
2022,MI,FT,Data Engineer,130000,USD,130000,US,M
2022,MI,FT,Data Engineer,80000,USD,80000,US,M
2022,MI,FT,Data Engineer,187000,USD,187000,US,M
2022,MI,FT,Data Engineer,153000,USD,153000,US,M
2022,MI,FT,Data Analyst,350000,GBP,430967,GB,M
2022,MI,FT,Data Analyst,45000,GBP,55410,GB,M
2022,MI,FT,Data Analyst,75000,USD,75000,US,M
2022,MI,FT,Data Analyst,60000,USD,60000,US,M
2022,MI,FT,MLOps Engineer,134000,USD,134000,US,M
2022,MI,FT,MLOps Engineer,124000,USD,124000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Analyst,65000,USD,65000,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,M
2022,MI,FT,Machine Learning Researcher,150000,USD,150000,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD,100000,US,M
2022,MI,FT,Machine Learning Engineer,230000,USD,230000,US,M
2022,MI,FT,Machine Learning Engineer,150000,USD,150000,US,M
2022,MI,FT,Machine Learning Researcher,130000,USD,130000,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD,100000,US,M
2022,MI,FT,Data Scientist,180000,USD,180000,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,M
2022,MI,FT,Data Scientist,60000,EUR,63040,FR,M
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,M
2022,MI,FT,Machine Learning Scientist,165000,USD,165000,US,M
2022,MI,FT,Machine Learning Scientist,135000,USD,135000,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,105120,EUR,110446,LT,M
2022,MI,FT,Data Engineer,75360,EUR,79178,LT,M
2022,MI,FT,Data Science Consultant,57000,GBP,70186,GB,M
2022,MI,FT,Data Science Consultant,42000,GBP,51716,GB,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,M
2022,MI,FT,Data Engineer,75000,USD,75000,US,M
2022,MI,FT,Data Scientist,61000,EUR,64090,DE,M
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,M
2022,MI,FT,Data Scientist,130000,USD,130000,US,M
2022,MI,FT,Data Scientist,90000,USD,90000,US,M
2022,MI,FT,Data Analyst,165000,USD,165000,US,M
2022,MI,FT,Data Analyst,124000,USD,124000,US,M
2022,MI,FT,Machine Learning Researcher,137000,CAD,105236,CA,L
2022,MI,FT,Data Analyst,160000,USD,160000,US,M
2022,MI,FT,Data Analyst,109000,USD,109000,US,M
2022,MI,FT,Data Analyst,206000,USD,206000,US,M
2022,MI,FT,Data Analyst,160000,USD,160000,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,M
2022,MI,FT,Data Analyst,80000,USD,80000,US,L
2022,MI,FT,Data Analytics Manager,155000,USD,155000,US,M
2022,MI,FT,Data Analytics Manager,140000,USD,140000,US,M
2022,MI,FT,Data Scientist,180000,USD,180000,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,160000,USD,160000,US,M
2022,MI,FT,Data Engineer,90000,USD,90000,US,M
2022,MI,FT,Data Specialist,165000,USD,165000,US,M
2022,MI,FT,Data Specialist,135000,USD,135000,US,M
2022,MI,FT,Deep Learning Engineer,70000,GBP,86193,GB,M
2022,MI,FT,Deep Learning Engineer,40000,GBP,49253,GB,M
2022,MI,FT,BI Data Analyst,100000,EUR,105066,FR,M
2022,MI,FT,Analytics Engineer,85000,GBP,104663,GB,M
2022,MI,FT,Analytics Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data Analyst,165000,USD,165000,US,M
2022,MI,FT,Data Analyst,124000,USD,124000,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,CA,M
2022,MI,FT,Data Analyst,65000,USD,65000,CA,M
2022,MI,FT,Data Engineer,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,95000,USD,95000,US,M
2022,MI,FT,Data Engineer,161000,USD,161000,US,M
2022,MI,FT,Data Engineer,118000,USD,118000,US,M
2022,MI,FT,Data Engineer,80000,USD,80000,US,M
2022,MI,FT,Data Engineer,65000,USD,65000,US,M
2022,MI,FT,Data Engineer,175000,USD,175000,US,M
2022,MI,FT,Data Engineer,135000,USD,135000,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,GB,M
2022,MI,FT,Machine Learning Engineer,65000,GBP,80036,GB,M
2022,MI,FT,Machine Learning Engineer,100000,CHF,104697,CH,L
2022,MI,FT,Data Engineer,170000,USD,170000,US,M
2022,MI,FT,Data Engineer,145000,USD,145000,US,M
2022,MI,FT,Data Analyst,206000,USD,206000,US,M
2022,MI,FT,Data Analyst,160000,USD,160000,US,M
2022,MI,FT,Data Analyst,109000,USD,109000,US,M
2022,MI,FT,Data Analyst,79000,USD,79000,US,M
2022,MI,FT,Data Analyst,160000,USD,160000,US,M
2022,MI,FT,Data Analyst,109000,USD,109000,US,M
2022,MI,FT,Data Scientist Lead,85000,EUR,89306,AT,L
2022,MI,FT,Data Engineer,160000,USD,160000,US,M
2022,MI,FT,Data Engineer,90000,USD,90000,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,M
2022,MI,FT,Data Scientist,100000,USD,100000,US,M
2022,MI,FT,Data Scientist,85000,USD,85000,US,M
2022,MI,FT,Data Scientist,78000,USD,78000,US,M
2022,MI,FT,Data Analyst,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,100000,USD,100000,US,M
2022,MI,FT,Data Scientist,47000,GBP,57872,GB,M
2022,MI,FT,Research Engineer,240000,USD,240000,US,M
2022,MI,FT,ML Engineer,180000,USD,180000,US,M
2022,MI,FT,ML Engineer,100000,USD,100000,US,M
2022,MI,FT,Data Analyst,80000,USD,80000,US,M
2022,MI,FT,Data Analyst,52500,USD,52500,US,M
2022,MI,FT,Data Scientist,30000,USD,30000,MX,L
2022,MI,FT,Analytics Engineer,78000,USD,78000,BR,M
2022,MI,FT,Analytics Engineer,48000,USD,48000,BR,M
2022,MI,FT,Data Engineer,78000,USD,78000,BR,M
2022,MI,FT,Data Engineer,42000,USD,42000,BR,M
2022,MI,FT,BI Analyst,78000,USD,78000,BR,M
2022,MI,FT,BI Analyst,48000,USD,48000,BR,M
2022,MI,FT,Data Scientist,84000,USD,84000,BR,M
2022,MI,FT,Data Scientist,54000,USD,54000,BR,M
2022,MI,FT,Data Analyst,85000,USD,85000,US,M
2022,MI,FT,Data Analyst,65000,USD,65000,US,M
2022,MI,FT,Data Engineer,90000,GBP,110820,GB,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M
2022,MI,FT,ML Engineer,148500,USD,148500,US,L
2022,MI,FT,ML Engineer,98200,USD,98200,US,L
2022,MI,FT,Data Manager,134000,USD,134000,US,M
2022,MI,FT,Data Manager,98000,USD,98000,US,M
2022,MI,FT,Data Analyst,105000,USD,105000,US,M
2022,MI,FT,Data Analyst,62000,USD,62000,US,M
2022,MI,FT,Data Scientist,144200,USD,144200,US,M
2022,MI,FT,Data Scientist,115360,USD,115360,US,M
2022,MI,FT,Data Scientist,120000,AUD,83171,AU,L
2022,MI,FT,Data Scientist,108000,USD,108000,US,L
2022,MI,FT,Data Scientist,72000,EUR,75648,DE,S
2022,MI,FT,NLP Engineer,120000,CZK,5132,CZ,M
2022,MI,FT,Research Scientist,120000,EUR,126080,DE,S
2022,MI,FT,Research Scientist,80000,EUR,84053,DE,S
2022,MI,FT,Analytics Engineer,108000,USD,108000,US,M
2022,MI,FT,Analytics Engineer,85000,USD,85000,US,M
2022,MI,FT,BI Data Analyst,65000,AUD,45050,AU,L
2022,MI,FT,Data Analytics Engineer,135000,USD,135000,US,L
2022,MI,FT,Data Scientist,10000,USD,10000,TR,M
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,M
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,M
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,M
2022,MI,FT,Business Data Analyst,150000,USD,150000,US,L
2022,MI,FT,Data Scientist,83000,GBP,102200,GB,M
2022,MI,CT,NLP Engineer,60000,USD,60000,US,S
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,M
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,M
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,M
2022,MI,FT,Data Engineer,100000,USD,100000,US,M
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,M
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,M
2022,MI,FT,Data Manager,134000,USD,134000,US,M
2022,MI,FT,Data Manager,98000,USD,98000,US,M
2022,MI,FT,Data Analyst,136000,USD,136000,US,M
2022,MI,FT,Data Analyst,112000,USD,112000,US,M
2022,MI,FT,Data Analyst,97500,USD,97500,US,L
2022,MI,FT,Data Scientist,70000,EUR,73546,NL,L
2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,M
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,M
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,M
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,M
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,M
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,M
2022,MI,FT,Data Scientist,96000,GBP,118208,GB,M
2022,MI,FT,Data Scientist,90000,GBP,110820,GB,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,US,M
2022,MI,CT,Analytics Engineer,7500,USD,7500,BO,M
2022,MI,FT,Data Analyst,113000,USD,113000,US,L
2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,L
2022,MI,FT,Product Data Analyst,140000,USD,140000,US,M
2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,M
2022,MI,FT,Research Scientist,145000,USD,145000,US,L
2022,MI,FT,Data Scientist,225000,USD,225000,US,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,M
2022,MI,FT,Data Scientist,52000,EUR,54634,NL,S
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,L
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,M
2022,MI,FT,Data Science Manager,158000,USD,158000,US,M
2022,MI,FT,Data Science Manager,134000,USD,134000,US,M
2022,MI,FT,Data Scientist,110000,EUR,115573,NL,M
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data Analyst,450000,INR,5723,IN,S
2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,S
2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,S
2022,MI,FT,Data Engineer,24000,USD,24000,US,M
2022,MI,FT,Data Engineer,24000,USD,24000,US,M
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,M
2022,MI,FT,Data Analyst,216200,USD,216200,US,M
2022,MI,FT,Data Analyst,144100,USD,144100,US,M
2022,MI,FT,Data Scientist,4200000,INR,53416,ID,L
2022,MI,FT,Data Scientist,107000,GBP,131752,GB,M
2022,MI,FT,Data Analyst,130000,USD,130000,US,M
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,S
2022,MI,FT,Analytics Engineer,200000,USD,200000,US,M
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,M
2022,MI,FT,Data Engineer,74000,GBP,91118,GB,M
2022,MI,FT,Data Engineer,50000,GBP,61566,GB,M
2022,MI,FT,Data Scientist,58000,EUR,60938,DE,S
2022,MI,FT,Data Scientist,65000,GBP,80036,GB,M
2022,MI,FT,Data Engineer,110000,GBP,135446,GB,M
2022,MI,FT,Data Engineer,85000,GBP,104663,GB,M
2022,MI,FT,Data Scientist,25000,USD,25000,TR,M
2022,MI,FT,Data Analyst,90000,SGD,65257,SG,M
2022,MI,FT,AI Scientist,200000,USD,200000,US,M
2022,MI,FT,Data Scientist,153000,USD,153000,US,L
2022,MI,FT,Machine Learning Scientist,22800,USD,22800,EG,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,M
2022,MI,FT,Data Engineer,62500,EUR,65666,DE,S
2022,MI,FT,AI Scientist,200000,USD,200000,US,L
2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GB,M
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GB,M
2022,MI,FT,AI Scientist,120000,USD,120000,US,M
2022,MI,FT,Data Engineer,90000,GBP,110820,GB,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,DE,M
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,M
2022,MI,FT,ETL Developer,50000,EUR,52533,GR,M
2022,MI,FT,Data Analyst,40000,GBP,49253,GB,M
2022,MI,FT,Data Analyst,30000,GBP,36940,GB,M
2022,MI,FT,Data Analyst,40000,EUR,42026,ES,M
2022,MI,FT,Data Analyst,30000,EUR,31520,ES,M
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,M
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,M
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,M
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,M
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,M
2022,MI,FT,Data Analyst,40000,EUR,42026,GR,M
2022,MI,FT,Data Analyst,30000,EUR,31520,GR,M
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data Engineer,60000,EUR,63040,ES,M
2022,MI,FT,Data Engineer,45000,EUR,47280,ES,M
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,M
2022,MI,FT,Data Scientist,35000,GBP,43096,GB,M
2022,MI,FT,Data Engineer,60000,EUR,63040,GR,M
2022,MI,FT,Data Engineer,45000,EUR,47280,GR,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data Engineer,45000,GBP,55410,GB,M
2022,MI,FT,Data Engineer,82900,USD,82900,US,M
2022,MI,FT,Data Engineer,63900,USD,63900,US,M
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,L
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,L
2022,MI,FT,Data Science Manager,241000,USD,241000,US,M
2022,MI,FT,Data Science Manager,159000,USD,159000,US,M
2022,MI,FT,Data Analyst,58000,USD,58000,US,S
2022,MI,FT,Data Analyst,58000,USD,58000,US,S
2022,MI,FT,Data Scientist,50000,GBP,61566,GB,M
2022,MI,FT,Data Scientist,30000,GBP,36940,GB,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,M
2022,MI,FT,Data Engineer,40000,GBP,49253,GB,M
2022,MI,FT,Data Analyst,126500,USD,126500,US,M
2022,MI,FT,Data Analyst,106260,USD,106260,US,M
2022,MI,FT,Data Scientist,130000,USD,130000,US,M
2022,MI,FT,Data Scientist,90000,USD,90000,US,M
2022,MI,FT,Data Engineer,170000,USD,170000,US,M
2022,MI,FT,Data Engineer,150000,USD,150000,US,M
2022,MI,FT,Data Analyst,167000,USD,167000,US,M
2022,MI,FT,Data Analyst,115500,USD,115500,US,M
2022,MI,FT,Data Analyst,85000,USD,85000,CA,M
2022,MI,FT,Data Analyst,75000,USD,75000,CA,M
2022,MI,FT,Data Scientist,141300,USD,141300,US,M
2022,MI,FT,Data Scientist,102100,USD,102100,US,M
2022,MI,FT,Data Engineer,206699,USD,206699,US,M
2022,MI,FT,Data Engineer,99100,USD,99100,US,M
2022,MI,FT,Data Analyst,50000,GBP,61566,GB,M
2022,MI,FT,Data Analyst,35000,GBP,43096,GB,M
2022,MI,FT,Data Scientist,160000,USD,160000,US,M
2022,MI,FT,Data Scientist,130000,USD,130000,US,M
2022,MI,FT,Data Analyst,135000,USD,135000,US,M
2022,MI,FT,Data Analyst,50000,USD,50000,US,M
2022,MI,FT,Data Scientist,140000,GBP,172386,GB,M
2022,MI,FT,Data Scientist,70000,GBP,86193,GB,M
2022,MI,FT,Data Scientist,200000,USD,200000,US,M
2022,MI,FT,Data Scientist,120000,USD,120000,US,M
2022,MI,FT,Machine Learning Developer,100000,CAD,76814,CA,M
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,S
2022,MI,FT,Business Data Analyst,1400000,INR,17805,IN,M
2022,MI,FT,Data Scientist,2400000,INR,30523,IN,L
2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,55685,PT,L
2022,MI,PT,Data Engineer,50000,EUR,52533,DE,L
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,US,L
2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,L
2022,MI,FT,Business Data Analyst,90000,CAD,69133,CA,L
2022,MI,FT,Data Scientist,88000,CAD,67597,CA,M
2022,MI,FT,Data Analyst,20000,USD,20000,GR,S
2022,MI,FT,Data Scientist,78000,USD,78000,US,M
2022,MI,FT,Machine Learning Engineer,121000,AUD,83864,AU,L
2022,MI,FT,Head of Data,30000,EUR,31520,EE,S
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,M
2022,MI,FT,Data Scientist,150000,PLN,33609,PL,L
2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,S
2022,MI,FT,Research Scientist,59000,EUR,61989,AT,L
2022,MI,FT,Data Scientist,135000,USD,135000,US,L
2022,MI,FT,Data Scientist,115000,CHF,120402,CH,L
2022,MI,FT,Data Engineer,62000,EUR,65141,FR,M
2022,MI,FT,Data Scientist,48000,USD,48000,US,S
2022,MI,FL,Data Scientist,100000,USD,100000,US,M
2022,SE,FT,Data Scientist,84000,EUR,88256,GB,L
2022,SE,FT,AI Developer,275000,USD,275000,CA,S
2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,L
2022,SE,FT,BI Developer,130000,USD,130000,US,L
2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,L
2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,M
2022,SE,FT,Machine Learning Engineer,80000,EUR,84053,FR,L
2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,L
2022,SE,FT,Manager Data Management,125000,USD,125000,US,L
2022,SE,FT,Data Engineer,175000,USD,175000,US,M
2022,SE,FT,Data Engineer,155000,USD,155000,US,M
2022,SE,FT,Data Engineer,153600,USD,153600,US,M
2022,SE,FT,Data Engineer,106800,USD,106800,US,M
2022,SE,FT,Data Scientist,150000,USD,150000,US,M
