"index","Store_ID","Date","Dept","Weekly_Sales"
12367,2,"2010-08-27T00:00:00.000",16,18214.97
12368,2,"2010-08-27T00:00:00.000",10,38751.23
12369,2,"2010-08-27T00:00:00.000",24,19731.92
12370,2,"2010-08-27T00:00:00.000",87,24731.49
12371,2,"2010-08-27T00:00:00.000",67,9134.32
12372,2,"2010-08-27T00:00:00.000",20,4799.14
12373,2,"2010-08-27T00:00:00.000",2,69300.7
12374,2,"2010-08-27T00:00:00.000",9,37779.83
12375,2,"2010-08-27T00:00:00.000",31,11830.25
12376,2,"2010-08-27T00:00:00.000",44,7214.68
12377,2,"2010-08-27T00:00:00.000",48,1139
12378,2,"2010-08-27T00:00:00.000",82,18606.76
12379,2,"2010-08-27T00:00:00.000",80,24816.6
12380,2,"2010-08-27T00:00:00.000",95,144605.31
12381,2,"2010-08-27T00:00:00.000",92,141542.88
12382,2,"2010-08-27T00:00:00.000",30,7495.98
12383,2,"2010-08-27T00:00:00.000",14,19669.65
12384,2,"2010-08-27T00:00:00.000",52,4082.6
12385,2,"2010-08-27T00:00:00.000",59,1133.18
12386,2,"2010-08-27T00:00:00.000",32,10280.49
12387,2,"2010-08-27T00:00:00.000",94,67105.64
12388,2,"2010-08-27T00:00:00.000",11,20351.03
12389,2,"2010-08-27T00:00:00.000",17,14713.96
12390,2,"2010-08-27T00:00:00.000",81,30135.89
12391,2,"2010-08-27T00:00:00.000",3,66752.04
12392,2,"2010-08-27T00:00:00.000",42,8238.3
12393,2,"2010-08-27T00:00:00.000",55,8354.73
12394,2,"2010-08-27T00:00:00.000",49,15838.95
12395,2,"2010-08-27T00:00:00.000",41,2764.81
12396,2,"2010-08-27T00:00:00.000",23,37043.28
12397,2,"2010-08-27T00:00:00.000",56,1371.55
12398,2,"2010-08-27T00:00:00.000",46,25612.13
12399,2,"2010-08-27T00:00:00.000",27,2334.73
12400,2,"2010-08-27T00:00:00.000",7,25264.69
12401,2,"2010-08-27T00:00:00.000",19,4137.69
12402,2,"2010-08-27T00:00:00.000",4,45934.74
12403,2,"2010-08-27T00:00:00.000",91,76424.83
12404,2,"2010-08-27T00:00:00.000",83,5391.6
12405,2,"2010-08-27T00:00:00.000",29,7727.05
12406,2,"2010-08-27T00:00:00.000",21,10921.49
12407,2,"2010-08-27T00:00:00.000",97,38550.45
12408,2,"2010-08-27T00:00:00.000",54,151.97
12409,2,"2010-08-27T00:00:00.000",35,3044
12410,2,"2010-08-27T00:00:00.000",22,11915.81
12411,2,"2010-08-27T00:00:00.000",40,70850.91
12412,2,"2010-08-27T00:00:00.000",45,11.47
12413,2,"2010-08-27T00:00:00.000",72,71573.73
12414,2,"2010-08-27T00:00:00.000",98,11897.55
12415,2,"2010-08-27T00:00:00.000",90,91337.63
12416,2,"2010-08-27T00:00:00.000",33,14442.75
12417,2,"2010-08-27T00:00:00.000",18,103
12418,2,"2010-08-27T00:00:00.000",36,1353.5
12419,2,"2010-08-27T00:00:00.000",96,32278.8
12420,2,"2010-08-27T00:00:00.000",12,8522.05
12421,2,"2010-08-27T00:00:00.000",34,18040.11
12422,2,"2010-08-27T00:00:00.000",13,48739.12
12423,2,"2010-09-03T00:00:00.000",82,19551.6
12424,2,"2010-09-03T00:00:00.000",46,25915.18
12425,2,"2010-09-03T00:00:00.000",87,26709.38
12426,2,"2010-09-03T00:00:00.000",85,4064.98
12427,2,"2010-09-03T00:00:00.000",28,593.64
12428,2,"2010-09-03T00:00:00.000",93,66862.35
12429,2,"2010-09-03T00:00:00.000",52,4425.47
12430,2,"2010-09-03T00:00:00.000",30,4971.12
12431,2,"2010-09-03T00:00:00.000",32,11614.06
12432,2,"2010-09-03T00:00:00.000",79,37757.42
12433,2,"2010-09-03T00:00:00.000",58,23460
12434,2,"2010-09-03T00:00:00.000",27,1108.39
12435,2,"2010-09-03T00:00:00.000",92,158203.22
12436,2,"2010-09-03T00:00:00.000",38,81351.93
12437,2,"2010-09-03T00:00:00.000",24,6059.35
12438,2,"2010-09-03T00:00:00.000",90,97853.43
12439,2,"2010-09-03T00:00:00.000",20,6468.2
12440,2,"2010-09-03T00:00:00.000",12,7936.47
12441,2,"2010-09-03T00:00:00.000",9,61719.22
12442,2,"2010-09-03T00:00:00.000",56,2125.07
12443,2,"2010-09-03T00:00:00.000",44,6426.06
12444,2,"2010-09-03T00:00:00.000",1,23901.32
12445,2,"2010-09-03T00:00:00.000",2,70081.13
12446,2,"2010-09-03T00:00:00.000",48,2799
12447,2,"2010-09-03T00:00:00.000",83,5214.5
12448,2,"2010-09-03T00:00:00.000",16,23042.29
12449,2,"2010-09-03T00:00:00.000",10,42172.3
12450,2,"2010-09-03T00:00:00.000",19,4137.17
12451,2,"2010-09-03T00:00:00.000",14,20221.83
12452,2,"2010-09-03T00:00:00.000",59,1022.27
12453,2,"2010-09-03T00:00:00.000",37,5374.27
12454,2,"2010-09-03T00:00:00.000",25,13813.27
12455,2,"2010-09-03T00:00:00.000",94,69152.42
12456,2,"2010-09-03T00:00:00.000",8,58793.43
12457,2,"2010-09-03T00:00:00.000",91,80432.59
12458,2,"2010-09-03T00:00:00.000",45,22.94
12459,2,"2010-09-03T00:00:00.000",72,69176.28
12460,2,"2010-09-03T00:00:00.000",74,18098.11
12461,2,"2010-09-03T00:00:00.000",95,147451
12462,2,"2010-09-03T00:00:00.000",3,27296.57
12463,2,"2010-09-03T00:00:00.000",71,4751.44
12464,2,"2010-09-03T00:00:00.000",5,23507.43
12465,2,"2010-09-03T00:00:00.000",40,81729.86
12466,2,"2010-09-03T00:00:00.000",26,8230.82
12467,2,"2010-09-03T00:00:00.000",35,2686
12468,2,"2010-09-03T00:00:00.000",22,10452.24
12469,2,"2010-09-03T00:00:00.000",11,19706.72
12470,2,"2010-09-03T00:00:00.000",21,11285.44
12471,2,"2010-09-03T00:00:00.000",17,14536.02
12472,2,"2010-09-03T00:00:00.000",98,12975.72
12473,2,"2010-09-03T00:00:00.000",23,24405.12
12474,2,"2010-09-03T00:00:00.000",97,42644.18
12475,2,"2010-09-03T00:00:00.000",13,52807.63
12476,2,"2010-09-03T00:00:00.000",29,6722.31
12477,2,"2010-09-03T00:00:00.000",36,1047
12478,2,"2010-09-03T00:00:00.000",96,38075.85
12479,2,"2010-09-03T00:00:00.000",31,3926.13
12480,2,"2010-09-03T00:00:00.000",67,8962.88
12481,2,"2010-09-03T00:00:00.000",55,8628.72
12482,2,"2010-09-03T00:00:00.000",80,26258.43
12483,2,"2010-09-03T00:00:00.000",81,31517.02
12484,2,"2010-09-03T00:00:00.000",33,4927.66
12485,2,"2010-09-03T00:00:00.000",6,5343.92
12486,2,"2010-09-03T00:00:00.000",49,16900.78
12487,2,"2010-09-03T00:00:00.000",42,9382.39
12488,2,"2010-09-03T00:00:00.000",7,27545.9
12489,2,"2010-09-03T00:00:00.000",18,251
12490,2,"2010-09-03T00:00:00.000",41,4407.83
12491,2,"2010-09-03T00:00:00.000",34,15156.48
12492,2,"2010-09-03T00:00:00.000",54,253
12493,2,"2010-09-03T00:00:00.000",4,48202.94
12494,2,"2010-09-10T00:00:00.000",82,18926.63
12495,2,"2010-09-10T00:00:00.000",59,826.24
12496,2,"2010-09-10T00:00:00.000",60,8.8
12497,2,"2010-09-10T00:00:00.000",40,76308.01
12498,2,"2010-09-10T00:00:00.000",2,65663.65
12499,2,"2010-09-10T00:00:00.000",52,5541.71
12500,2,"2010-09-10T00:00:00.000",31,4095.91
12501,2,"2010-09-10T00:00:00.000",8,56459.59
12502,2,"2010-09-10T00:00:00.000",27,1282.02
12503,2,"2010-09-10T00:00:00.000",85,3995.45
12504,2,"2010-09-10T00:00:00.000",16,20287.38
12505,2,"2010-09-10T00:00:00.000",30,4848.94
12506,2,"2010-09-10T00:00:00.000",44,7902.39
12507,2,"2010-09-10T00:00:00.000",58,18126
12508,2,"2010-09-10T00:00:00.000",67,9268.12
12509,2,"2010-09-10T00:00:00.000",46,25014.77
12510,2,"2010-09-10T00:00:00.000",23,20399.29
12511,2,"2010-09-10T00:00:00.000",20,5750.5
12512,2,"2010-09-10T00:00:00.000",91,80809.21
12513,2,"2010-09-10T00:00:00.000",24,5180.93
12514,2,"2010-09-10T00:00:00.000",48,1216
12515,2,"2010-09-10T00:00:00.000",26,8250.78
12516,2,"2010-09-10T00:00:00.000",55,9577.42
12517,2,"2010-09-10T00:00:00.000",25,14026.13
12518,2,"2010-09-10T00:00:00.000",38,87381.99
12519,2,"2010-09-10T00:00:00.000",28,629.37
12520,2,"2010-09-10T00:00:00.000",37,4754.09
12521,2,"2010-09-10T00:00:00.000",22,11873.87
12522,2,"2010-09-10T00:00:00.000",14,20507.83
12523,2,"2010-09-10T00:00:00.000",45,191.17
12524,2,"2010-09-10T00:00:00.000",56,2128.36
12525,2,"2010-09-10T00:00:00.000",1,25710.17
12526,2,"2010-09-10T00:00:00.000",17,12247.21
12527,2,"2010-09-10T00:00:00.000",74,17692.71
12528,2,"2010-09-10T00:00:00.000",92,159630.1
12529,2,"2010-09-10T00:00:00.000",13,49352.6
12530,2,"2010-09-10T00:00:00.000",87,22302.04
12531,2,"2010-09-10T00:00:00.000",80,25599.37
12532,2,"2010-09-10T00:00:00.000",71,3683.68
12533,2,"2010-09-10T00:00:00.000",42,9089.61
12534,2,"2010-09-10T00:00:00.000",5,21516.68
12535,2,"2010-09-10T00:00:00.000",12,8909.92
12536,2,"2010-09-10T00:00:00.000",10,41516.79
12537,2,"2010-09-10T00:00:00.000",79,33913.42
12538,2,"2010-09-10T00:00:00.000",33,4450.39
12539,2,"2010-09-10T00:00:00.000",36,843
12540,2,"2010-09-10T00:00:00.000",72,66592.68
12541,2,"2010-09-10T00:00:00.000",83,5867.65
12542,2,"2010-09-10T00:00:00.000",35,2122
12543,2,"2010-09-10T00:00:00.000",4,45649
12544,2,"2010-09-10T00:00:00.000",3,16018.45
12545,2,"2010-09-10T00:00:00.000",6,6567.2
12546,2,"2010-09-10T00:00:00.000",98,13519.12
12547,2,"2010-09-10T00:00:00.000",19,5330.96
12548,2,"2010-09-10T00:00:00.000",95,146868.91
12549,2,"2010-09-10T00:00:00.000",97,42141.91
12550,2,"2010-09-10T00:00:00.000",96,36303.03
12551,2,"2010-09-10T00:00:00.000",94,69995.67
12552,2,"2010-09-10T00:00:00.000",32,9564.69
12553,2,"2010-09-10T00:00:00.000",34,12288.77
12554,2,"2010-09-10T00:00:00.000",9,45678.25
12555,2,"2010-09-10T00:00:00.000",29,6458.7
12556,2,"2010-09-10T00:00:00.000",90,96806.44
12557,2,"2010-09-10T00:00:00.000",49,16371.73
12558,2,"2010-09-10T00:00:00.000",41,4030.97
12559,2,"2010-09-10T00:00:00.000",93,70118.6
12560,2,"2010-09-10T00:00:00.000",81,31354.52
12561,2,"2010-09-10T00:00:00.000",21,9745.75
12562,2,"2010-09-10T00:00:00.000",54,127
12563,2,"2010-09-10T00:00:00.000",18,1083.84
12564,2,"2010-09-10T00:00:00.000",7,30132.5
12565,2,"2010-09-10T00:00:00.000",11,20700.25
12566,2,"2010-09-17T00:00:00.000",92,154929.79
12567,2,"2010-09-17T00:00:00.000",27,1224
12568,2,"2010-09-17T00:00:00.000",42,7942.4
12569,2,"2010-09-17T00:00:00.000",2,64649.52
12570,2,"2010-09-17T00:00:00.000",40,78273.6
12571,2,"2010-09-17T00:00:00.000",56,2163.44
12572,2,"2010-09-17T00:00:00.000",67,10419.98
12573,2,"2010-09-17T00:00:00.000",31,3090.72
12574,2,"2010-09-17T00:00:00.000",14,18320.26
12575,2,"2010-09-17T00:00:00.000",23,21264
12576,2,"2010-09-17T00:00:00.000",25,12650.03
12577,2,"2010-09-17T00:00:00.000",81,30509.71
12578,2,"2010-09-17T00:00:00.000",90,95261.34
12579,2,"2010-09-17T00:00:00.000",46,25292.82
12580,2,"2010-09-17T00:00:00.000",37,4732.32
12581,2,"2010-09-17T00:00:00.000",48,846
12582,2,"2010-09-17T00:00:00.000",26,7579.61
12583,2,"2010-09-17T00:00:00.000",59,919.54
12584,2,"2010-09-17T00:00:00.000",72,52366.93
12585,2,"2010-09-17T00:00:00.000",83,5957.52
12586,2,"2010-09-17T00:00:00.000",30,5200.78
12587,2,"2010-09-17T00:00:00.000",58,26963
12588,2,"2010-09-17T00:00:00.000",52,6555.19
12589,2,"2010-09-17T00:00:00.000",95,150160.71
12590,2,"2010-09-17T00:00:00.000",20,5620.06
12591,2,"2010-09-17T00:00:00.000",71,4190.26
12592,2,"2010-09-17T00:00:00.000",87,26318.2
12593,2,"2010-09-17T00:00:00.000",8,55673.16
12594,2,"2010-09-17T00:00:00.000",24,4892.42
12595,2,"2010-09-17T00:00:00.000",35,3003.5
12596,2,"2010-09-17T00:00:00.000",44,8570.83
12597,2,"2010-09-17T00:00:00.000",16,17120.84
12598,2,"2010-09-17T00:00:00.000",33,4332.34
12599,2,"2010-09-17T00:00:00.000",38,79192.04
12600,2,"2010-09-17T00:00:00.000",54,121
12601,2,"2010-09-17T00:00:00.000",80,26106.6
12602,2,"2010-09-17T00:00:00.000",6,7218.06
12603,2,"2010-09-17T00:00:00.000",12,8489.21
12604,2,"2010-09-17T00:00:00.000",3,14566.42
12605,2,"2010-09-17T00:00:00.000",74,15294.56
12606,2,"2010-09-17T00:00:00.000",1,26266.39
12607,2,"2010-09-17T00:00:00.000",17,13889.59
12608,2,"2010-09-17T00:00:00.000",10,38871.31
12609,2,"2010-09-17T00:00:00.000",28,744.07
12610,2,"2010-09-17T00:00:00.000",55,13285.82
12611,2,"2010-09-17T00:00:00.000",13,50605.99
12612,2,"2010-09-17T00:00:00.000",91,82014.9
12613,2,"2010-09-17T00:00:00.000",45,30.43
12614,2,"2010-09-17T00:00:00.000",97,42131.32
12615,2,"2010-09-17T00:00:00.000",32,9128.6
12616,2,"2010-09-17T00:00:00.000",85,3556.91
12617,2,"2010-09-17T00:00:00.000",82,19557.6
12618,2,"2010-09-17T00:00:00.000",36,607
12619,2,"2010-09-17T00:00:00.000",93,65176.36
12620,2,"2010-09-17T00:00:00.000",41,4485
12621,2,"2010-09-17T00:00:00.000",49,18255.81
12622,2,"2010-09-17T00:00:00.000",96,32682.44
12623,2,"2010-09-17T00:00:00.000",11,19389.59
12624,2,"2010-09-17T00:00:00.000",98,13480.96
12625,2,"2010-09-17T00:00:00.000",9,31843.64
12626,2,"2010-09-17T00:00:00.000",22,11555.48
12627,2,"2010-09-17T00:00:00.000",5,21767.57
12628,2,"2010-09-17T00:00:00.000",94,64265.54
12629,2,"2010-09-17T00:00:00.000",79,30854.32
12630,2,"2010-09-17T00:00:00.000",19,5856.07
12631,2,"2010-09-17T00:00:00.000",21,10302.25
12632,2,"2010-09-17T00:00:00.000",4,43583.12
12633,2,"2010-09-17T00:00:00.000",18,3857.76
12634,2,"2010-09-17T00:00:00.000",29,7080.17
12635,2,"2010-09-17T00:00:00.000",7,26473.56
12636,2,"2010-09-17T00:00:00.000",34,14321.32
12637,2,"2010-09-24T00:00:00.000",27,1308.12
12638,2,"2010-09-24T00:00:00.000",59,890.84
12639,2,"2010-09-24T00:00:00.000",92,140346.71
12640,2,"2010-09-24T00:00:00.000",16,17588.99
12641,2,"2010-09-24T00:00:00.000",90,88249.37
12642,2,"2010-09-24T00:00:00.000",87,25775.83
12643,2,"2010-09-24T00:00:00.000",67,9892.64
12644,2,"2010-09-24T00:00:00.000",56,2078.11
12645,2,"2010-09-24T00:00:00.000",71,3306.52
12646,2,"2010-09-24T00:00:00.000",52,5279.42
12647,2,"2010-09-24T00:00:00.000",25,12821.48
12648,2,"2010-09-24T00:00:00.000",30,4883.06
12649,2,"2010-09-24T00:00:00.000",35,2375
12650,2,"2010-09-24T00:00:00.000",23,20399.84
12651,2,"2010-09-24T00:00:00.000",2,65789.27
12652,2,"2010-09-24T00:00:00.000",14,16957.73
12653,2,"2010-09-24T00:00:00.000",38,89120.97
12654,2,"2010-09-24T00:00:00.000",44,7338.45
12655,2,"2010-09-24T00:00:00.000",42,7780.23
12656,2,"2010-09-24T00:00:00.000",83,5038.98
12657,2,"2010-09-24T00:00:00.000",12,7606.59
12658,2,"2010-09-24T00:00:00.000",40,77898.82
12659,2,"2010-09-24T00:00:00.000",46,23928.1
12660,2,"2010-09-24T00:00:00.000",96,33980.35
12661,2,"2010-09-24T00:00:00.000",58,17382
12662,2,"2010-09-24T00:00:00.000",20,4501.11
12663,2,"2010-09-24T00:00:00.000",55,9624.73
12664,2,"2010-09-24T00:00:00.000",26,7630.38
12665,2,"2010-09-24T00:00:00.000",33,4415.48
12666,2,"2010-09-24T00:00:00.000",74,14226.07
12667,2,"2010-09-24T00:00:00.000",81,29350.11
12668,2,"2010-09-24T00:00:00.000",6,7809.65
12669,2,"2010-09-24T00:00:00.000",3,12302.36
12670,2,"2010-09-24T00:00:00.000",1,26127.76
12671,2,"2010-09-24T00:00:00.000",45,49.39
12672,2,"2010-09-24T00:00:00.000",80,25875.55
12673,2,"2010-09-24T00:00:00.000",97,39287.12
12674,2,"2010-09-24T00:00:00.000",41,3888.9
12675,2,"2010-09-24T00:00:00.000",72,62637.81
12676,2,"2010-09-24T00:00:00.000",24,4884.66
12677,2,"2010-09-24T00:00:00.000",18,5123.79
12678,2,"2010-09-24T00:00:00.000",48,1247
12679,2,"2010-09-24T00:00:00.000",54,200
12680,2,"2010-09-24T00:00:00.000",28,655.78
12681,2,"2010-09-24T00:00:00.000",91,75974.79
12682,2,"2010-09-24T00:00:00.000",34,14356.45
12683,2,"2010-09-24T00:00:00.000",85,3592.37
12684,2,"2010-09-24T00:00:00.000",37,4101.17
12685,2,"2010-09-24T00:00:00.000",22,13615.73
12686,2,"2010-09-24T00:00:00.000",94,62190.78
12687,2,"2010-09-24T00:00:00.000",98,13148.61
12688,2,"2010-09-24T00:00:00.000",17,12856.2
12689,2,"2010-09-24T00:00:00.000",82,20654.18
12690,2,"2010-09-24T00:00:00.000",36,324
12691,2,"2010-09-24T00:00:00.000",5,23831.77
12692,2,"2010-09-24T00:00:00.000",21,9809.48
12693,2,"2010-09-24T00:00:00.000",13,47396.93
12694,2,"2010-09-24T00:00:00.000",49,15666.17
12695,2,"2010-09-24T00:00:00.000",31,3373.83
12696,2,"2010-09-24T00:00:00.000",95,141185.27
12697,2,"2010-09-24T00:00:00.000",9,30205.99
12698,2,"2010-09-24T00:00:00.000",10,35952.05
12699,2,"2010-09-24T00:00:00.000",93,58401.63
12700,2,"2010-09-24T00:00:00.000",8,54894.49
12701,2,"2010-09-24T00:00:00.000",4,43343.92
12702,2,"2010-09-24T00:00:00.000",19,5079.03
12703,2,"2010-09-24T00:00:00.000",7,26189.63
12704,2,"2010-09-24T00:00:00.000",29,6783.81
12705,2,"2010-09-24T00:00:00.000",79,27800.49
12706,2,"2010-09-24T00:00:00.000",32,9104.05
12707,2,"2010-09-24T00:00:00.000",11,16869.33
12708,2,"2010-10-01T00:00:00.000",87,35362.84
12709,2,"2010-10-01T00:00:00.000",42,9449.57
12710,2,"2010-10-01T00:00:00.000",2,66423.44
12711,2,"2010-10-01T00:00:00.000",27,1743.31
12712,2,"2010-10-01T00:00:00.000",30,5038.1
12713,2,"2010-10-01T00:00:00.000",38,94561.74
12714,2,"2010-10-01T00:00:00.000",59,980.5
12715,2,"2010-10-01T00:00:00.000",56,3734.26
12716,2,"2010-10-01T00:00:00.000",20,5797.55
12717,2,"2010-10-01T00:00:00.000",71,3216.86
12718,2,"2010-10-01T00:00:00.000",14,18869.84
12719,2,"2010-10-01T00:00:00.000",40,81829.64
12720,2,"2010-10-01T00:00:00.000",58,24176
12721,2,"2010-10-01T00:00:00.000",67,9960.31
12722,2,"2010-10-01T00:00:00.000",90,90958.11
12723,2,"2010-10-01T00:00:00.000",92,152095.59
12724,2,"2010-10-01T00:00:00.000",13,51662.65
12725,2,"2010-10-01T00:00:00.000",8,58821.79
12726,2,"2010-10-01T00:00:00.000",3,12390.87
12727,2,"2010-10-01T00:00:00.000",23,24515.96
12728,2,"2010-10-01T00:00:00.000",81,30572.39
12729,2,"2010-10-01T00:00:00.000",37,4169.48
12730,2,"2010-10-01T00:00:00.000",45,18.96
12731,2,"2010-10-01T00:00:00.000",80,25737.8
12732,2,"2010-10-01T00:00:00.000",85,3732.17
12733,2,"2010-10-01T00:00:00.000",1,27023.35
12734,2,"2010-10-01T00:00:00.000",74,16120.19
12735,2,"2010-10-01T00:00:00.000",25,13783.66
12736,2,"2010-10-01T00:00:00.000",16,13570.97
12737,2,"2010-10-01T00:00:00.000",55,10113.94
12738,2,"2010-10-01T00:00:00.000",6,6989.57
12739,2,"2010-10-01T00:00:00.000",82,20599.14
12740,2,"2010-10-01T00:00:00.000",22,14696.41
12741,2,"2010-10-01T00:00:00.000",96,33770.47
12742,2,"2010-10-01T00:00:00.000",26,12894.67
12743,2,"2010-10-01T00:00:00.000",31,3549.84
12744,2,"2010-10-01T00:00:00.000",24,7490.25
12745,2,"2010-10-01T00:00:00.000",97,40245.49
12746,2,"2010-10-01T00:00:00.000",83,4489.48
12747,2,"2010-10-01T00:00:00.000",35,2850
12748,2,"2010-10-01T00:00:00.000",28,1001.1
12749,2,"2010-10-01T00:00:00.000",33,6561.3
12750,2,"2010-10-01T00:00:00.000",93,60469.4
12751,2,"2010-10-01T00:00:00.000",41,4525.99
12752,2,"2010-10-01T00:00:00.000",17,13697.8
12753,2,"2010-10-01T00:00:00.000",95,137781.63
12754,2,"2010-10-01T00:00:00.000",48,1495
12755,2,"2010-10-01T00:00:00.000",9,36075.43
12756,2,"2010-10-01T00:00:00.000",98,13144.28
12757,2,"2010-10-01T00:00:00.000",46,26497.01
12758,2,"2010-10-01T00:00:00.000",19,5888.99
12759,2,"2010-10-01T00:00:00.000",10,37086.82
12760,2,"2010-10-01T00:00:00.000",54,205
12761,2,"2010-10-01T00:00:00.000",49,17873.1
12762,2,"2010-10-01T00:00:00.000",79,31881.2
12763,2,"2010-10-01T00:00:00.000",32,9692.44
12764,2,"2010-10-01T00:00:00.000",21,10544.26
12765,2,"2010-10-01T00:00:00.000",72,55586.84
12766,2,"2010-10-01T00:00:00.000",5,29935.83
12767,2,"2010-10-01T00:00:00.000",34,17236.82
12768,2,"2010-10-01T00:00:00.000",7,27350.84
12769,2,"2010-10-01T00:00:00.000",4,44705.44
12770,2,"2010-10-01T00:00:00.000",29,6677.74
12771,2,"2010-10-01T00:00:00.000",11,19715.97
12772,2,"2010-10-01T00:00:00.000",12,8915.64
12773,2,"2010-10-01T00:00:00.000",36,774
12774,2,"2010-10-01T00:00:00.000",52,4747.68
12775,2,"2010-10-01T00:00:00.000",91,76509.73
12776,2,"2010-10-01T00:00:00.000",94,60873.36
12777,2,"2010-10-01T00:00:00.000",18,6984.65
12778,2,"2010-10-01T00:00:00.000",44,8997.98
12779,2,"2010-10-08T00:00:00.000",40,81721.13
12780,2,"2010-10-08T00:00:00.000",25,14718.65
12781,2,"2010-10-08T00:00:00.000",16,13689.36
12782,2,"2010-10-08T00:00:00.000",90,90304.5
12783,2,"2010-10-08T00:00:00.000",42,10643.84
12784,2,"2010-10-08T00:00:00.000",38,89101.92
12785,2,"2010-10-08T00:00:00.000",30,4648.72
12786,2,"2010-10-08T00:00:00.000",56,3604.52
12787,2,"2010-10-08T00:00:00.000",26,12999.08
12788,2,"2010-10-08T00:00:00.000",72,57109.67
12789,2,"2010-10-08T00:00:00.000",59,879.63
12790,2,"2010-10-08T00:00:00.000",71,5367.59
12791,2,"2010-10-08T00:00:00.000",6,5869.56
12792,2,"2010-10-08T00:00:00.000",27,1816.94
12793,2,"2010-10-08T00:00:00.000",2,64252.04
12794,2,"2010-10-08T00:00:00.000",60,7
12795,2,"2010-10-08T00:00:00.000",95,141966.54
12796,2,"2010-10-08T00:00:00.000",81,31469.32
12797,2,"2010-10-08T00:00:00.000",92,160680.64
12798,2,"2010-10-08T00:00:00.000",80,25097.45
12799,2,"2010-10-08T00:00:00.000",83,4870.22
12800,2,"2010-10-08T00:00:00.000",17,13840.58
12801,2,"2010-10-08T00:00:00.000",24,8597.51
12802,2,"2010-10-08T00:00:00.000",87,24865.2
12803,2,"2010-10-08T00:00:00.000",55,10022.26
12804,2,"2010-10-08T00:00:00.000",33,7012.28
12805,2,"2010-10-08T00:00:00.000",28,1058.31
12806,2,"2010-10-08T00:00:00.000",96,33335.45
12807,2,"2010-10-08T00:00:00.000",67,10930.2
12808,2,"2010-10-08T00:00:00.000",20,5129.94
12809,2,"2010-10-08T00:00:00.000",23,28017.14
12810,2,"2010-10-08T00:00:00.000",85,3414.71
12811,2,"2010-10-08T00:00:00.000",82,21036.25
12812,2,"2010-10-08T00:00:00.000",1,31524.86
12813,2,"2010-10-08T00:00:00.000",97,43424.28
12814,2,"2010-10-08T00:00:00.000",58,23687
12815,2,"2010-10-08T00:00:00.000",3,14480.96
12816,2,"2010-10-08T00:00:00.000",13,49015.78
12817,2,"2010-10-08T00:00:00.000",4,45818.11
12818,2,"2010-10-08T00:00:00.000",93,67136.02
12819,2,"2010-10-08T00:00:00.000",34,17116
12820,2,"2010-10-08T00:00:00.000",46,25668.65
12821,2,"2010-10-08T00:00:00.000",14,18464.96
12822,2,"2010-10-08T00:00:00.000",22,14939.1
12823,2,"2010-10-08T00:00:00.000",52,4757.16
12824,2,"2010-10-08T00:00:00.000",19,5269.76
12825,2,"2010-10-08T00:00:00.000",54,116.92
12826,2,"2010-10-08T00:00:00.000",74,14090.02
12827,2,"2010-10-08T00:00:00.000",11,19673.95
12828,2,"2010-10-08T00:00:00.000",48,1674
12829,2,"2010-10-08T00:00:00.000",49,13049.14
12830,2,"2010-10-08T00:00:00.000",18,10066.17
12831,2,"2010-10-08T00:00:00.000",94,63512.56
12832,2,"2010-10-08T00:00:00.000",31,3293.13
12833,2,"2010-10-08T00:00:00.000",10,37285.32
12834,2,"2010-10-08T00:00:00.000",37,4596.03
12835,2,"2010-10-08T00:00:00.000",12,9030.65
12836,2,"2010-10-08T00:00:00.000",79,36906.42
12837,2,"2010-10-08T00:00:00.000",21,9604.46
12838,2,"2010-10-08T00:00:00.000",8,59685.25
12839,2,"2010-10-08T00:00:00.000",41,4660.98
12840,2,"2010-10-08T00:00:00.000",29,6979.49
12841,2,"2010-10-08T00:00:00.000",45,18.96
12842,2,"2010-10-08T00:00:00.000",5,27101.46
12843,2,"2010-10-08T00:00:00.000",32,9418.28
12844,2,"2010-10-08T00:00:00.000",98,13082.49
12845,2,"2010-10-08T00:00:00.000",44,8503.22
12846,2,"2010-10-08T00:00:00.000",9,35123.12
12847,2,"2010-10-08T00:00:00.000",7,28039.79
12848,2,"2010-10-08T00:00:00.000",91,80803.84
12849,2,"2010-10-08T00:00:00.000",35,3229
12850,2,"2010-10-08T00:00:00.000",36,996
12851,2,"2010-10-15T00:00:00.000",40,79973.9
12852,2,"2010-10-15T00:00:00.000",2,63597.23
12853,2,"2010-10-15T00:00:00.000",71,3232.34
12854,2,"2010-10-15T00:00:00.000",81,30264.11
12855,2,"2010-10-15T00:00:00.000",17,11289.27
12856,2,"2010-10-15T00:00:00.000",56,3074.19
12857,2,"2010-10-15T00:00:00.000",38,91778.08
12858,2,"2010-10-15T00:00:00.000",55,11004.44
12859,2,"2010-10-15T00:00:00.000",16,11764.12
12860,2,"2010-10-15T00:00:00.000",26,11695.89
12861,2,"2010-10-15T00:00:00.000",87,23752.15
12862,2,"2010-10-15T00:00:00.000",90,89694.28
12863,2,"2010-10-15T00:00:00.000",85,3473.68
12864,2,"2010-10-15T00:00:00.000",25,12614.9
12865,2,"2010-10-15T00:00:00.000",92,162005.99
12866,2,"2010-10-15T00:00:00.000",80,25440.59
12867,2,"2010-10-15T00:00:00.000",13,46042.26
12868,2,"2010-10-15T00:00:00.000",30,5018.38
12869,2,"2010-10-15T00:00:00.000",82,20406.28
