date,close,volume,open,high,low
07/07/2015,165,3549861,164.94,165.35,162.2317
06/07/2015,164.73,3077410,163.83,165.23,163.52
02/07/2015,165.09,2851396,165.05,165.32,164.42
01/07/2015,164.49,3214437,163.97,165.61,163.6
30/06/2015,162.66,3597257,163.99,164,162.12
29/06/2015,162.97,3313914,163.92,165.35,162.89
26/06/2015,165.46,8925498,166.23,166.8116,165.23
25/06/2015,166.08,2408705,167.8,168.13,166.08
24/06/2015,166.97,3548079,168.71,168.84,166.8301
23/06/2015,168.62,3700989,168.38,169.97,167.573
22/06/2015,167.73,2335796,167.65,168.34,167.2
19/06/2015,166.99,7015534,167.62,168.42,166.77
18/06/2015,168.25,3330764,167.05,168.72,167.05
17/06/2015,167.17,2862993,167,167.8476,166.1
16/06/2015,166.84,3249752,166.33,167.4,165.91
15/06/2015,166.26,4242795,165.33,166.44,164.25
12/06/2015,166.99,3062125,168.23,168.3,166.69
11/06/2015,168.78,3463893,169.26,170.44,168.54
10/06/2015,168.92,4680002,166.49,169.39,166.06
09/06/2015,165.68,3394390,165.34,166.02,163.37
08/06/2015,165.34,3758676,167.17,167.28,165.02
05/06/2015,167.4,3100401,168.25,168.9103,167.2
04/06/2015,168.38,3076991,169.53,170.6,167.93
03/06/2015,169.92,2131031,170.5,171.5601,169.63
02/06/2015,169.65,2571662,169.66,170.45,168.43
01/06/2015,170.18,2982367,170.21,171.04,169.03
29/05/2015,169.65,4075576,171.35,171.35,169.65
28/05/2015,171.71,1731347,171.45,171.84,170.66
27/05/2015,172,2764328,171.16,172.48,170.49
26/05/2015,170.13,3841937,172.11,172.12,169.13
22/05/2015,172.22,2849142,173.04,173.39,172.19
21/05/2015,173.34,2293645,173.32,174.14,173.035
20/05/2015,173.76,2300693,173.33,174.44,172.46
19/05/2015,173.48,2522984,172.97,173.75,171.93
18/05/2015,173.06,1930206,173.44,173.49,172.3
15/05/2015,173.26,2916087,173.91,174.41,172.6
14/05/2015,174.05,2438669,173.5,174.4,173.22
13/05/2015,172.28,2457170,171.24,172.74,170.75
12/05/2015,170.55,2954387,170.55,171.4899,168.84
11/05/2015,171.12,2657123,172.65,172.99,170.86
08/05/2015,172.68,3092479,172.94,173.33,172.24
07/05/2015,170.99,2472627,169.63,171.98,169.04
06/05/2015,170.05,3610295,172.9,174.05,168.86
05/05/2015,173.08,3593415,173.51,174.23,171.96
04/05/2015,173.97,4023794,174.47,176.3,173.7
01/05/2015,173.67,3311743,173.2,174,172.42
30/04/2015,171.29,5058348,173.77,174.28,170.3
29/04/2015,174.4,4515143,173.4,175.1303,172.8
28/04/2015,173.92,5814978,170.83,174.69,170.02
27/04/2015,170.73,3166588,170.89,171.49,170.3
24/04/2015,169.78,3887859,170.23,170.85,168.74
23/04/2015,170.24,8226707,165.23,171.91,165.14
22/04/2015,165.36,4022236,164.39,166,162.89
21/04/2015,164.26,9681557,166.07,167.38,164.05
20/04/2015,166.16,9572126,162.1,166.64,161.9
17/04/2015,160.67,4308880,161.75,161.86,160.03
16/04/2015,163.13,3130813,163.31,163.98,162.54
15/04/2015,164.13,3495848,162.63,164.96,162.5
14/04/2015,162.3,2716418,162.42,162.7352,160.79
13/04/2015,162.38,3868071,162.37,164,162.36
10/04/2015,162.86,2511035,162.34,163.33,161.25
09/04/2015,162.34,2263480,161.7,162.47,160.72
08/04/2015,161.85,2521583,161.72,163.55,161.01
07/04/2015,162.07,3147566,161.67,163.84,161.62
06/04/2015,162.04,3465581,159.69,162.8,158.702
02/04/2015,160.45,4671478,159.52,162.54,158.89
01/04/2015,159.18,3694519,160.23,160.62,158.39
31/03/2015,160.5,4254808,161.08,162.33,160.4
30/03/2015,162.67,4137986,161.31,163.6,161.25
27/03/2015,160.4,3477801,160.79,160.9,159.23
26/03/2015,160.59,4391017,159.27,161.25,158.91
25/03/2015,159.2,5428222,163.08,163.08,159.2
24/03/2015,163,4331090,164.79,164.89,162.9
23/03/2015,164.63,5929727,162.77,165.35,162.73
20/03/2015,162.88,9001842,160.95,163,160.35
19/03/2015,159.81,3871119,159.7,160.92,158.81
18/03/2015,159.81,5737794,156.85,160.7,155.8
17/03/2015,156.96,3311792,156.2,157.29,155.37
16/03/2015,157.08,3749638,155.05,157.09,154.8
13/03/2015,154.28,6057170,157.46,157.52,153.4
12/03/2015,157.98,4566291,156.27,158.72,156.27
11/03/2015,156.8,5709280,158.57,159.14,155.935
10/03/2015,157.81,4600260,159.6,160.23,157.81
09/03/2015,160.77,5193874,158.2,161.15,158.2
06/03/2015,158.5,4538724,160.19,161.44,158.06
05/03/2015,161.18,3787426,159.86,161.5,159.703
04/03/2015,159.42,3633335,160.54,160.56,158.72
03/03/2015,161.03,3234006,160.27,161.75,160
02/03/2015,160.48,5910972,161.68,161.89,159.8101
27/02/2015,161.94,4403866,161.05,162.29,160.16
26/02/2015,160.87,7107766,163.74,164.14,159.77
25/02/2015,162.81,4003088,164.94,164.96,162.58
24/02/2015,164.83,4048109,162.49,164.99,161.51
23/02/2015,162.91,2712218,164.23,164.4,162.5
20/02/2015,163.65,3346955,163.64,164.34,162.09
19/02/2015,163.89,3504269,162.05,164.49,161.44
18/02/2015,162.19,4358252,161.86,162.47,160.64
17/02/2015,160.96,2892929,159.75,161.41,159.73
13/02/2015,160.4,3706909,158.78,160.8,158.64
12/02/2015,158.52,3331904,158.72,159.5,158.09
11/02/2015,158.2,3626629,157.76,159.09,157.17
10/02/2015,158.56,4440579,156.74,158.56,155.08
09/02/2015,155.75,2981444,156,157.5,155.4
06/02/2015,156.72,3256440,157.34,158.08,156.23
05/02/2015,157.91,5253628,157.29,158.59,157.1501
04/02/2015,156.96,3676106,157.21,158.71,156.7
03/02/2015,158.47,5536804,154.75,158.6,154.75
02/02/2015,154.66,4711986,154,154.66,151.51
30/01/2015,153.31,6563442,153.91,155.24,153.04
29/01/2015,155.48,8312100,151.38,155.58,149.52
28/01/2015,151.55,4493190,154,154.53,151.55
27/01/2015,153.67,5659328,154.94,155.09,152.59
26/01/2015,156.36,7887907,158.26,159.46,155.77
23/01/2015,155.87,4830128,155.03,157.6,154.89
22/01/2015,155.39,6118450,151.94,155.72,151.76
21/01/2015,152.09,11891690,153.03,154.5,151.07
20/01/2015,156.95,8368458,156.7,157.33,154.03
16/01/2015,157.14,5755866,153.82,157.63,153.82
15/01/2015,154.57,4251472,156.69,156.97,154.16
14/01/2015,155.8,4679570,154.86,156.49,153.74
13/01/2015,156.81,4376654,157.26,159.97,155.68
12/01/2015,156.44,4185540,159,159.25,155.76
09/01/2015,159.11,4485123,158.42,160.34,157.25
08/01/2015,158.42,4240432,156.24,159.044,155.55
07/01/2015,155.05,4694891,157.2,157.2,154.03
06/01/2015,156.07,6140885,159.67,159.96,155.17
05/01/2015,159.51,4877949,161.27,161.27,159.19
02/01/2015,162.06,5521275,161.31,163.31,161
31/12/2014,160.44,4007568,160.41,161.5,160.38
30/12/2014,160.05,2820875,160.02,160.82,159.79
29/12/2014,160.51,3328597,162,162.34,159.45
26/12/2014,162.34,1912278,162.27,163.09,162.01
24/12/2014,161.82,1869977,162.88,162.99,161.61
23/12/2014,162.24,4044120,162.23,162.9,161.61
22/12/2014,161.44,4671176,158.33,161.91,158.33
19/12/2014,158.51,8863708,157.49,160.41,157.49
18/12/2014,157.68,7289467,153.58,157.68,153.3
17/12/2014,151.93,5135799,151.52,153.308,151.11
16/12/2014,151.41,6781567,152.03,154.89,150.5
15/12/2014,153.06,6489279,155.93,156.739,152.84
12/12/2014,155.38,8603486,160.25,160.5,155.33
11/12/2014,161.07,3987625,160.82,162.93,160.52
10/12/2014,160.51,4081495,163.01,163.33,160.03
09/12/2014,162.99,3865355,160.84,163.02,160.8
08/12/2014,161.86,2851383,163.29,163.29,161.54
05/12/2014,163.27,3013455,163.61,164.5,162.91
04/12/2014,164.05,3860288,164.01,164.5,163.01
03/12/2014,164.52,6432090,162.47,164.52,162
02/12/2014,162.67,3465647,162.47,162.73,161.64
01/12/2014,161.54,4165523,161.64,163.315,161.35
28/11/2014,162.17,2405512,162.75,163.37,161.44
26/11/2014,161.95,3966022,161.93,162.1,161.01
25/11/2014,161.76,4062338,162.65,163.5,161.56
24/11/2014,162.15,6615896,161.54,163.86,161.06
21/11/2014,160.92,4076193,161.83,161.95,160.75
20/11/2014,160.64,4182186,160.95,161.5,159.8
19/11/2014,161.43,3801179,162.05,162.1,160.96
18/11/2014,161.89,5410056,164.73,164.75,161.89
17/11/2014,164.16,4795042,164.16,164.97,163.72
14/11/2014,164.16,4974605,162.1,164.49,161.69
13/11/2014,162.79,3239343,162,162.8,161.8
12/11/2014,161.92,3377542,162.28,163,161.76
11/11/2014,163.3,3534400,163.7,163.9,162.6
10/11/2014,163.49,4956409,161.9,164.47,161.61
07/11/2014,162.07,3491874,161.42,162.2069,160.85
06/11/2014,161.46,4067487,161.28,161.53,160.05
05/11/2014,161.82,4102438,163.13,163.54,161.56
04/11/2014,162.65,4241264,164.34,164.36,162.24
03/11/2014,164.36,4683808,164.25,164.54,163.375
31/10/2014,164.4,5817961,165.48,165.59,163.6165
30/10/2014,164.35,3895869,163.5,164.62,163.02
29/10/2014,163.46,4738734,164.33,164.615,162.76
28/10/2014,163.6,7894973,162,163.6,161.8
27/10/2014,161.87,4989112,162,162.91,161.81
24/10/2014,162.08,6652126,162.08,162.44,161.45
23/10/2014,162.18,7599154,162.12,162.83,161.54
22/10/2014,161.79,11084830,162.41,165.41,161.1
21/10/2014,163.23,20947830,166.4,166.68,161.68
20/10/2014,169.1,23393800,166.845,170.331,166.69
17/10/2014,182.05,4350238,181.24,182.84,180.22
16/10/2014,179.84,5578469,179.8,181.48,178.69
15/10/2014,181.75,6895843,182.46,183.79,178.7488
14/10/2014,183.8,3924621,184.89,185.72,183.59
13/10/2014,183.52,3596738,185.49,186.65,183.42
10/10/2014,185.93,5090174,185.86,187.74,185.1
09/10/2014,186.42,2625359,189.12,189.5,186.09
08/10/2014,189.36,2982451,185.97,189.6,185.61
07/10/2014,185.71,2990954,187.77,188.12,185.54
06/10/2014,189.04,2099525,189.69,190.89,188.71
03/10/2014,188.67,3071521,188.11,189.37,187.56
02/10/2014,186.91,2281749,187.66,187.78,186.24
01/10/2014,187.17,3705432,189.91,190.4,186.79
30/09/2014,189.83,2870283,189.64,190.85,189.15
29/09/2014,189.64,2336317,188.51,189.96,188.12
26/09/2014,190.06,2493862,188.93,190.33,188.61
25/09/2014,189.01,4151355,192.05,192.5,188.97
24/09/2014,192.31,3082583,191,192.45,189.88
23/09/2014,191.62,3300715,192.75,193.07,191.52
22/09/2014,193.11,3288454,193.72,194.14,192.63
19/09/2014,194,8847306,194.54,195,193.19
18/09/2014,193.75,2963346,192.79,194.13,192.71
17/09/2014,192.8,3126159,193.22,193.64,192.3
16/09/2014,192.96,2561528,191.25,193.57,190.82
15/09/2014,191.81,2456411,191.42,192.49,190.58
12/09/2014,191.28,2900953,191.47,191.6,190.57
11/09/2014,191.72,2297955,191.08,192.78,190.12
10/09/2014,191.54,2763994,190.12,192.15,190.1
09/09/2014,189.99,2390391,190.34,190.74,189.78
08/09/2014,190.14,2524233,190.75,191.2,189.51
05/09/2014,191.2,2260202,190.53,191.75,190.09
04/09/2014,190.68,2864944,191.69,192.69,190.06
03/09/2014,191.95,1822765,192.39,192.95,191.86
02/09/2014,191.56,2679529,192.68,192.97,190.93
29/08/2014,192.3,2909422,192.28,192.75,191.14
28/08/2014,192,1503582,191.47,192.2986,190.66
27/08/2014,192.25,2190185,193.03,194.133,191.56
26/08/2014,192.99,3158767,191.02,193.53,191.02
25/08/2014,191.16,1723557,191.39,191.81,190.71
