,Unnamed: 0,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
3273,3273,249195926,sandan đồng nai ( dép quai ngang nam nữ ) đế trắng quai ngang xl viền trắng đủ size,     ...,89999,89999,dropship,OEM,0,0.0,0,False,LYNA Sandal,166,4,2409,False,Root,0
3238,3238,157660562,Dép Chaco Nam Ảnh Thật D54,"       Shop sẽ gửi hàng theo thông tin đơn hàng của khách đặt, Quý khách vui lòng không đặt 1 đằng ghi chú 1 nẻo hoặc đặt mẫu này nhắn tin yêu cầu đổi mẫu khác. Shop sẽ không giải quyết tất cả nhữ...",180000,180000,dropship,OEM,0,0.0,0,True,Giày Thái Lan,608,9,0,False,Root,1
3131,3131,251253572,(Có 2 Màu) Giày lười vải nam thời trang Sport kiểu dáng đơn giản,"Thông Tin Sản Phẩm : Xuất Xứ: Quảng Châu️ Màu săc; Đen - GhiSize: 39-43️️ Đế giày được thiết kế chịu ma sát tốt, , nhẹ, êm, cân bằng và thoáng khí️ Kiểu dáng hottrend của năm nay.️ Giày đẹp, nhẹ...",76000,76000,dropship,OEM,0,0.0,0,False,haiquynh06,155,2,0,False,Giày lười vải nam,0
3683,3683,181362843,Dép Có Quai Hậu Nam Da Nhập Khẩu Nguyên Tấm Đế Cao Su Đúc Nguyên Khối Cao Cấp SANDAL VIntage Chính Hãng B21- Shoemaker,"Trong thời kỳ chiến tranh thế giới những người thợ thủ công đã có những nguyên vật liệu tốt có sẵn tại chỗ nhưng họ không có kỹ thuật công nghệ để tạo ra những chiếc giày, dép với độ bền cao. Họ chỉ l...",1000000,1000000,dropship,B21 B21 SHOEMAKER,0,0.0,0,True,B21 Shoemaker Official,481,10,26772,False,Giày sandals nam quai ngang,0
2578,2578,251576113,Giày Boot Ecco Nam St1 Hybrid 83681402114 212,     ...,7990000,5593000,dropship,Ecco,0,0.0,0,True,ECCO Official Store,152,9,0,False,Root,0
4527,4527,98139748,Giày Boot Nam Cao Cổ Khâu Đế Màu Nâu Cực Chất - M91(T),"       GIÀY THỂ THAO NAM -M91   ➫ Shop đảm bảo hàng bán ra giống hình 100%   ➫ Mẫu thiết kế trẻ trung, sang trọng & hợp thời trang, dễ phối với nhiều loại trang phục.   ➫Giày được may tỉ mỉ...",240500,240500,dropship,OEM,0,0.0,0,True,AROTI,846,2,0,False,Root,0
49,49,101869422,"DÉP QUAI NGANG NAM DA CAO CẤP, MAY QUAI CHẮC CHẮN BAO ĐI MỌI ĐỊA HÌNH","DÉP QUAI NGANG NAM DA CAO CẤP, MAY QUAI CHẮC CHẮN BAO ĐI MỌI ĐỊA HÌNHChất liệu: Da cao cấpĐế cao su tốt đi siêu êm, chống chơn, trượt.Da được may vào đế cẩn thận, đẹp bao đi nướcHàng đảm bảo giống hì...",70000,49000,dropship,DONAVY,35,4.2,0,False,DONAVY SHOP,837,8,0,True,Dép nam quai ngang,109
5608,5608,12122426,"Chai tẩy trắng giày dép, túi xách - 100ml","Thông tin sản phẩm:       Giày dép, túi xách của bạn sau một thời gian sử dụng thường bị ố màu, sạm đem, bám bẩn làm mất giá trị thẩm mỹ, khiến bạn không còn tự tin khi sử dụng. Với chai tẩy trắng gi...",14000,14000,dropship,OEM,41,4.2,0,False,Hitech07,1634,4,377,False,Giày - Dép nam,183
4617,4617,105523072,"Giày Thể Thao Vải Nam Buộc Dây, Đế Cao Su Chống Trơn Trượt Kiểu Dáng Năng Động G177","       I. THÔNG TIN SẢN PHẨM   – Chất liệu: Vải Sợi Dệt Cao Cấp Thoáng khí   – Chất liệu đế: Cao su nguyên chất   – Màu sắc: Đen – Vàng   – Size: 39, 40, 41, 42, 43   – Form giày ôm chân, thi...",90000,59000,dropship,OEM,1,1.0,0,False,Giày thủ đô,822,8,0,False,Root,5
858,858,111986185,"Giày da nam công sở thanh lịch, nhã nhặn , màu nâu hot 2019 M519","  GIÀY LƯỜI NAM   ➫ Shop đảm bảo hàng bán ra giống hình 100%   ➫ Mẫu thiết kế trẻ trung, sang trọng & hợp thời trang, dễ phối với nhiều loại trang phục.   ➫Giày được may tỉ mỉ chắc chắn đến từ...",77000,77000,dropship,AROTI,0,0.0,0,False,AROTI FASHION,794,5,0,False,Root,4
3225,3225,84199171,Giày Sandals Vento Nam Quai Chéo dạo phố/đi chơi/đi học NV7189,Lòng đế trong rất êm tạo cảm giác thoải mái khi di chuyểnĐế ngoài thiết kế chống trơn trượt cao và được ép nhiệt nên rất bền. Sử dụng trong mọi thời tiết và địa hìnhSản phẩm được người trong nước ti...,260000,260000,dropship,Vento,1,4.0,0,True,Giày Dép Sandal,895,4,0,False,Root,1
1072,1072,197727381,Giày tây nam XT08,"       Giày tây XT08##   Sản phẩm giày Việt Nam   Size 38 đến 42   Đế đc khâu cẩn thận   Thích hợp đi làm, đi tiệc, chú rể, chụp hình cưới,    Hot line 03645 44 446   ...",129000,129000,dropship,OEM,0,0.0,0,True,RIO FASHION,360,8,0,False,Root,0
719,719,125159283,Giày Lười Da Nam Cao Cấp - Chất Liệu Da Mềm 100% - Đế Cao Su CAO 3CM - Mã G004 Màu Đen,"       Từ một ĐÔI GIÀY, có thể NHÌN THẤU ĐỜI NGƯỜI.    Bạn đang mang một đôi giày cũ kĩ, bẩn thỉu? Hay đôi giày của bạn đã mua quá lâu mà chưa hề thay đổi mẫu mới?    ĐÔI GIÀY nói lên TÍNH CÁCH ...",198000,198000,dropship,OEM,0,0.0,0,True,Giày Chất Store,719,5,0,False,Root,0
2199,2199,217275142,Dép xỏ ngón nam da bò thật TiTi Đô cao cấp DNA2195d,"Dép xỏ ngón nam da bò thật TiTi Đô cao cấp DNA2195d- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô TảTHÔNG TIN SẢN PHẨM- ...",380000,239000,dropship,OEM,0,0.0,0,True,Shoes TiTi Đô,216,10,0,False,Dép nam xỏ ngón,0
2631,2631,76827077,Giày Công Sở Đi Mưa Thời Trang Nam Cao Cấp,"Giới thiệu sản phẩm:- 3 màu : đen, nâu, xanh- Có từ size 39 đến 44.- Phần đế làm bằng cao su tổng hợp với phần rãnh chống trơn trượt, đảm bảo sự an toàn cho người mang. Chất liệu đế mềm, có thể uốn...",119000,119000,dropship,HT Sports,36,4.5,0,True,HT Sports Official,952,4,3185,False,Giày lười nhựa nam,104
5596,5596,168120938,Giấy lau giày Sneaker gói 30 tờ,"       Giấy ướt lau giày cực tiện luôn ạ, nhất là khi đi du lịch hay đi xa, mà chẳng may giày bị bẩn, muốn lau cái là sạch đẹp mà ko cần phải dùng bất kỳ dụng cụ kỳ cọ hay phải đem theo chai tẩy g...",30200,30200,dropship,OEM,0,0.0,0,False,AT HOME,552,4,0,False,Root,2
1660,1660,175806424,Giày Trung Tuổi Giày C.A Giày Nam Da MỀM Trung Niên Bền Bỉ Sang Trọng Lịch Lãm tặng kèm Tất Xanh,     ...,155000,155000,dropship,OEM,0,0.0,0,True,Chất Store 247,511,7,0,False,Root,0
1656,1656,4155851,Giày sneaker thời trang - GV08,"MÔ TẢ SẢN PHẨM Giày Lười Vải Nam được thiết kế theo phong cách trẻ trung và năng động, phù hợp với mọi địa hình di chuyển.Chất liệu vải cao cấp, bền đẹp.Đế bằng cao su tạo cảm giác êm ái, tho...",99000,99000,dropship,OEM,0,0.0,0,False,GH Store,1839,3,0,False,Thời Trang,0
2425,2425,110006065,Giày nam ngoại cỡ 44/45/46/47/48/49 da bò thật 100%,"       Giày SẢN XUẤT và thiết kế tại xưởng , sang trọng với đường chỉ khâu + keo đế chắc chắn   - Bảo hành 6 tháng DA VÀ keo đế   - Cam kết ảnh thật 100%   ----------   Hướng dẫn sử dụng:   •...",359000,359000,dropship,OEM,0,0.0,0,True,shoptamnham,801,1,0,False,Root,0
4352,4352,7997300,Giày Converse Chuck Taylor All Star 1970s Hi Top - 162050V,"Chất liệu vải nhẹ, dày dặn, cao cấpGiày Sneaker Unisex Converse Chuck Taylor All Star 1970s Black/w 2018 được thiết kế từ chất liệu vải canvas nhẹ, dày dặn, cứng form hơn. Là dòng giày tiêu biểu và đ...",2000000,1700000,dropship,Converse,80,4.7,0,True,WearVN,1740,5,0,False,Thời Trang,661
4840,4840,191005308,1 Cặp Lót Đế Giày Tăng Chiều Cao Chất Liệu Cao Su Nhiều Lớp Có Đệm Khí Cả Bàn Chân Cao Cấp PVC110 Tăng 3-4.5-6cm Chiều Cao Chống Mùi,1 Cặp Lót Đế Giày Tăng Chiều Cao Chất Liệu Cao Su Nhiều Lớp Có Đệm Khí Cả Bàn Chân Cao Cấp PVC110 Tăng 3-4.5-6cm Chiều Cao Chống MùiGiới thiệu Cặp Lót Giày Tăng Chiều Cao Đệm Khí Cả Bàn ChânLợi íc...,35000,35000,dropship,OEM,1,5.0,0,False,Beean store,425,9,937,True,Miếng lót giày nam,2
5710,5710,160223664,"Chai Tẩy Trắng Giày Dép, Túi Xách PLAC - Nước Lau Sạch Giày PLAC","        Thông Tin Sản Phẩm: Chai tẩy giày siêu sạch PLAC.    Tẩy sạch mọi vết BẨN khó ưa.    Tích hợp đầu cọ vô cùng tiện dụng, thích cọ chỗ nào thì cọ.    Kích thước nhỏ, gọn, dễ dàng mang đi ...",43000,43000,dropship,OEM,0,0.0,0,False,KEN SHOPP,598,8,0,False,Root,0
4210,4210,174508079,Giày tây công sở da bò cao cấp nhất nhập khẩu nguyên tấm 20892,"       MÔ TẢ SẢN PHẨM GIÀY GIÀY NAM CAO CẤP CÔNG SỞ   Ngoài mặt cực đẹp, chất liệu Da Bò và Đế cao su ngoại hình thuần tuý nhưng với tới sự sang trọng, TRẺ TRUNG, tông màu đen và nâu giúp khách h...",413340,413340,dropship,OEM,0,0.0,0,True,Túi xách tlg,517,10,11066,False,Root,0
3097,3097,203150672,Giày Vans Classic Slip-On Eco Theory Checkerboard VN0A5JMH705,"Đối với Vans, ý thức con người về trái đất không chỉ ở việc sử dụng một cách có trách nhiệm tài nguyên mà nó còn là thực hiện một cách tiếp cận toàn diện đối với sức khỏe và tính bền vững. Những giá t...",1550000,1550000,dropship,Vans,0,0.0,0,True,Frey Vietnam,318,8,26772,False,Giày lười vải nam,0
5139,5139,225203281,Khoen ore 6mm Khuy bấm giày xỏ lỗ dây dù giày thể thao Bằng Nhôm bọc sơn Nhiều màu Túi 100 cái Có long đền,"       Khoen ore 6mm Khuy bấm giày xỏ lỗ dây dù giày thể thao bấm bạt, bấm túi giấy   Bằng Nhôm bọc sơn Nhiều màu   Túi 100 cái Có long đền   Khoen,khuy ore 6ly Bằng nhôm màu nguyên bản / bọc s...",40000,40000,dropship,OEM,0,0.0,0,False,BSR Shop,204,9,0,False,Root,0
5625,5625,162577903,Chai Tẩy giày plac,"       Chỉ 03 phút mỗi lần - Khỏi lo ố, bẩn   TIẾT KIỆM bằng 1/10 ra hiệu xử lý   Bộ sản phẩm 10k   BẠN CÓ TIN??? KO TIN PHẢI THỬ    Sạch như mới trong vòng 3 PHÚT    Không sợ bạc màu, hư hỏn...",19000,19000,dropship,OEM,0,0.0,0,False,AT HOME,572,6,0,False,Giày - Dép nam,0
5457,5457,161393115,"Keo Dán Giày Dép Chuyên Dụng SEAGLUE, Không Màu, Chịu Lực, Chịu Nước tốt",       1. Sản phẩm keo dán SEAGLUE chuyên dụng có những tính chất vượt trội hơn hẳn so với các loại keo khác trên thị trường:   + Keo dán SeaGlue bám dính chắc trên giày dép sau khi khô.   + Keo...,131000,131000,dropship,	OEM,0,0.0,0,True,VẬT DỤNG XANH HOÀNG MAI,567,7,0,False,Giày - Dép nam,3
3189,3189,157654180,Dép Sandal Nam Chaco Đế Cứng Mã D180,"       Dép chaco nam cỡ 38-43 đế ko nhăn ko lún.   Hàng loại 1 chất lượng hoàn toàn khác hàng gia công giá rẻ trôi nổi trên thị thường   - Dây dép ko dính cố định mà thông nhau bên trong đế, có ...",180000,180000,dropship,OEM,1,4.0,0,True,Giày Thái Lan,608,9,0,False,Root,1
2934,2934,114626043,Giày lười đi làm đi lao động mầu đen kiểu dáng ôm chân loại đẹp vải dày SSN(ẢNH THẬT),CHÀO MỪNG BẠN GHÉ THĂM SHOP GIÀY THỂ THAO NAM SSN ️ Các chương trình khuyến mại bất ngờ cực kỳ hấp dẫn sẽ có tại Shop mời bạn ấn theo dõi để biết thêm chi tiết ️ FRRESHIP / HỖ TRỢ PHÍ VẬN CHUYỂN ( K...,89000,89000,dropship,OEM,2,4.5,0,False,Shop Giày Song Ngọc,782,5,2382,False,Giày lười vải nam,9
4730,4730,166495005,1 Đôi  Lót giày Nam - Lót Quế Khử Mùi Hôi Hiệu Quả,Miếng lót giầy quế là dòng sản phẩm có chất lượng vượt trội và cũng là dòng sản phẩm chủ lực của cty Huần Thuận. Miếng lót giày quế cao cấp rất được khách hàng ưa chuộngSize : 39 - 43Thành phần : Là...,7800,6006,dropship,	OEM,13,4.2,0,False,Spi Shop,557,4,0,False,Miếng lót giày nam,246
4050,4050,169645699,"Giày Dr Nam , Da Bò Mịn - Mã NA29","Mô Tả Sản PhẩmQuý khách mua sản phẩm chất lượng với giá tiền tương ứng, không như các mẫu giày làm giống bán tràn lan nhưng với chất liệu da rẻ tiền, da công nghiệp. Được giao nhận tại nhà, kiểm ...",390000,390000,dropship,	OEM,0,0.0,0,True,NAboutique,546,7,0,False,Giày tây nam có dây,1
2606,2606,132096902,Giày cao cổ nam Moctoe Boots da bò sáp ngựa điên cao cấp thời trang vintager phong cách bụi,Moctoe boots  Mang thiết kế ankle boots nhưng phần đường chữ U chạy dọc theo thân trước. Phần thiết kế này sẽ giúp cho đôi giày của bạn trở nên cực kì khỏe khoắn và nổi bật bởi hình dáng đặc biệt của ...,1200000,950000,dropship,OEM,0,0.0,0,True,MAD Shoes,691,5,0,False,Giày boots nam cổ cao,0
1385,1385,131032038,"Giày bảo hộ lao động ABC/XP - chống đinh, trọng lượng nhẹ, giá rẻ.", Tên sản phẩm: Giày Bảo Hộ ABC/XPS Mũi Thép - Đế ThépMàu : Đen- Chống va đập.- Chống đâm xuyên.- Bảo vệ đôi chân bạn.COD toàn quốc!“ Tất cả vì sự an toàn của bạn”!...,99000,99000,dropship,OEM,18,4.7,0,False,BẢO HỘ LAO ĐỘNG SGA,692,8,0,False,Giày thể thao nam cổ thấp,82
4550,4550,216265378,"Giày Thể Thao Nam Mẫu Mới 2022, Giày Sneaker Nam Tăng Chiều Cao 5cm - Phong Cách Trẻ Trung","       Giày Thể Thao Nam Mẫu Mới 2022, Giày Sneaker Nam Tăng Chiều Cao 5cm - Phong Cách Trẻ Trung   CHÀO MỪNG BẠN GHÉ THĂM SHOP   ️ Các chương trình khuyến mại bất ngờ cực kỳ hấp dẫn sẽ có tại S...",457600,457600,dropship,OEM,0,0.0,0,True,KLshop123,222,10,0,False,Root,0
1399,1399,76418296,Sneaker DX2 - Giày Thể Thao Nam,"Chất liệu mặt trong: Vải khử mùiChất liệu mặt ngoài: Vải sợi cao cấp thoáng khíChất liệu đế: Cao su non đúcSize: 39 - 43Màu: Xám, Đen.Trọng lượng: 500 gramXuất xứ: Việt NamThông Tin Nổi Bật:Sản ph...",116000,116000,dropship,OEM,23,4.3,0,True,Shop Giày Song Ngọc,962,9,3105,False,Root,63
1195,1195,186877653,giày tây nam lịch lãm giá rẻ mũi nhọn đen lì,"       Thông số sản phẩm:   - Chất liệu: da   - Đế giày: Cao su giảm tiếng ồn   - Lót giày: Làm bằng da thuộc hút ẩm tốt   - Bề mặt bên trong: Da thường thoáng khí   - Đường may: Tỉ mỉ, cẩn t...",195000,195000,dropship,OEM,0,0.0,0,True,Giày Chất Store,448,2,0,False,Root,0
1408,1408,150672798,Giày thể thao nam cổ thấp thời trang,"Thiết kế trẻ trung, năng động Chất liệu cao cấp bền đẹp Kiểu dáng thời trang, dễ phối đồ Màu sắt tinh tế, thanh lịch Phong cách hoang dã-Chất liệu đế: cao su cao cấp-Chất liệu mặt giày: tổng hợp chấ...",139000,139000,dropship,TIZINIS,22,3.2,0,True,Tizinis,630,3,0,False,Giày thể thao nam cổ thấp,77
1845,1845,92440438,Dép xỏ ngón nam da bò cao cấp HKT55,"Chất liệu: Quai da bò thật 100%Size: 38 - 43Đế Cao: 1 cmĐế cao su nhẹ êm chống trơnSản phẩm được bảo hành 1 nămKiểu dáng thời trang, dễ phối đồThiết kế đơn giản, trang nhã và thanh lịchHướng d...",400000,289000,dropship,OEM,0,0.0,0,True,Giày dép HKT Cao Cấp,874,4,0,False,Dép nam xỏ ngón,3
1798,1798,242704196,Dép siêu nhân cho bé trai 3 đến 8 tuổi,       Chào Anh/Chị   ️Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   ️Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàng chuẩn xịn giá hợp ...,39000,39000,dropship,OEM,0,0.0,0,False,ShopDUMPS,190,9,0,False,Root,0
1475,1475,111152032,Giày thể thao nam SSN8 giày cao 4cm đi lại nhẹ nhàng-chất liệu vải thoáng khí-thấm hút tốt( 2 mầu),CHÀO MỪNG BẠN GHÉ THĂM SHOP GIÀY THỂ THAO NAM SSN ️ Các chương trình khuyến mại bất ngờ cực kỳ hấp dẫn sẽ có tại Shop mời bạn ấn theo dõi để biết thêm chi tiết ️ FRRESHIP / HỖ TRỢ PHÍ VẬN CHUYỂN ( K...,138000,138000,dropship,OEM,3,3.0,0,True,Shop Giày Song Ngọc,796,7,3694,False,Giày thể thao nam cổ thấp,9
4153,4153,169467101,Giày tây nam lịch lãm - mã NA18,"Mô Tả Sản PhẩmGiày Da màu đen, với thiết kế buộc dây đơn giản.  Da sử dụng là da thật 100%, da thuộc mềm, chịu lửa, không bị nổ da. Đế cao su 3cm, đế mềm có khâu chỉ gia cường chăc chắn, g...",420000,420000,dropship,	OEM,0,0.0,0,True,NAboutique,547,7,0,False,Giày tây nam có dây,0
35,35,242703834,Dép nhựa cho người lớn tuổi đi đế thấp( Ảnh thật ),       Chào Anh/Chị   ️Mẫu ảnh bên shop chụp ảnh thật nên các Anh/Chị yên tâm 100% như hình nhé.   ️Hãy INBOX ( Nhắn tin) cho shop để lấy size CHUẨN nha .   Shop cam kết hàng chuẩn xịn giá hợp ...,27000,27000,dropship,OEM,0,0.0,0,False,ShopDUMPS,190,5,0,False,Root,0
5706,5706,169306629,Giấy lau giày Sneaker gói 30 tờ,"       Giấy ướt lau giày cực tiện luôn ạ, nhất là khi đi du lịch hay đi xa, mà chẳng may giày bị bẩn, muốn lau cái là sạch đẹp mà ko cần phải dùng bất kỳ dụng cụ kỳ cọ hay phải đem theo chai tẩy g...",30100,30100,dropship,OEM,0,0.0,0,False,AT HOME,547,4,0,False,Root,0
2345,2345,164041223,"giày nam da cồ cao phong cách bụi bặm, giày bốt nam","       giày nam da cồ cao phong cách bụi bặm, giày bốt nam   THÔNG TIN SẢN PHẨM   ● Loại sản phẩm: Giày Boots Dr.1460 cồ cao nam   ● Xuất xứ: Việt Nam   ● Chất liệu: Da bò nguyên tấm Nappna xứ...",610000,610000,dropship,OEM,0,0.0,0,True,dodatriviet,567,8,0,False,Root,0
444,444,125240913,"GIÀY LƯỜI NAM CÔNG SỞ - GIÀY DA NAM THỜI TRANG, CHẤT LIỆU DA PU MỀM 100%, ĐẾ CAO SU ĐÚC - MÃ L192 ĐEN",       GIÀY LƯỜI NAM TỰ SẢN XUẤT - KHÔNG QUA TRUNG GIAN - GIÁ TẠI XƯỞNG   SIÊU KHUYẾN MÃI CÓ 1-0-2 CHỈ CÓ TẠI XOĂN SHOP   + ẢNH THẬT 100%   + KHÔNG VỪA ĐỔI SIZE   + BẢO HÀNH DA 6 THÁNG   ----...,210000,210000,dropship,OEM,0,0.0,0,True,Giày da thật 24H,719,6,0,False,Root,2
3312,3312,191740447,Giày Sandal Nam The Bily Quai Chéo Đôi -  Đế Trắng Lót Đen Màu Xám BLDTMD02,"Giày Sandal Nam Nữ Unisex The BiLy Quai Chéo Đôi Dây Dù Đế Phylon Siêu Êm Nhẹ Nhiều Màu-BLDTMD02+Mô Tả Sản Phẩm:- Dòng sản phẩm The Bily 02 có nhiều size dành cho nam và nữ, có nhiều màu sắc, thời tra...",329000,329000,dropship,THE BILY,0,0.0,0,True,THE BILY STORE,417,5,8808,True,Giày sandals nam quai chéo,1
2359,2359,207207031,"Giày Boot Nam AROTI Cổ Lửng Chất Da Bò Đẹp Cao Cấp,Đế Khâu Chắc Chắn Form Mạnh Mẽ,Cực Nam Tính Màu Xám - Đủ size G605-X","  Giày Boot Nam AROTI Cổ Lửng Chất Da Bò Đẹp Cao Cấp,Đế Khâu Chắc Chắn Form Mạnh Mẽ,Cực Nam Tính Màu Xám - Đủ size G605-X   THÔNG TIN SẢN PHẨM:   Giày với thiết kế trẻ trung, năng động và cũng rất ...",359000,341050,dropship,AROTI,0,0.0,0,True,AROTI FASHION,291,9,0,False,Giày boots nam cổ thấp,0
3006,3006,177374075,Giày lười nam - Slip on nam vải Vải polyester 3 màu - NEW 2022," Giày cao cấp nội địa TQ Mũ giày bằng Vải polyester thoáng khí Đế giày bằng cao su đế khâu chắc chắn, siêu bền, êm và chống trơn trượt----- Mã SP: H006 Size: 39-44 (size chuẩn)----- Hướng dẫn chọn siz...",169000,169000,dropship,OEM,0,0.0,0,True,solomonshoes,502,4,0,False,Giày lười vải nam,2
3654,3654,73364613,Sandal nam cao cấp Pierre Cardin PCMFWLE136BLK,"MÔ TẢ SẢN PHẨM:Biến hóa linh động với thiết kế mới nhất từ Sandals Pierre Cardin. Lấy cảm hứng từ mẫu Sandals quai đôi truyền thống, phối hợp quai giữa với họa tiết dập nổi giả khóa bền chắc và sành ...",1990000,995000,dropship,Pierre Cardin,3,5.0,0,True,Pierre Cardin International,1018,4,0,False,Giày sandals nam quai ngang,14
2206,2206,55612574,Tông nam. Dép sỏ ngón  quai vải dù nam. tông sốp nam cao cấp 4922,...,240000,240000,dropship,OEM,0,0.0,0,True,Shop Giày Mỹ Hạnh,1201,2,0,False,Thời Trang,1
4137,4137,82857383,Giày tây nam da bò thật dập vân cá sấu happyshoes -HS52,"Ngày nay, những đôi giày lười không còn bó buộc trong không gian nhỏ hẹp của chốn văn phòng mà còn mở rộng sang những môi trường rộng lớn hơn : tiệc tùng, cưới xin, hội họp, dự tiệác môi trường trang ...",650000,650000,dropship,OEM,0,0.0,0,True,happyjew,908,9,0,False,Giày tây nam có dây,0
4917,4917,262091857,Giày Thể Thao Nam [NHIỀU MÀU] Tăng Chiều Cao 3-5 Cm Siêu Nhẹ Siêu Thoáng - GN378,       [HOT TREND] Giày Thể Thao Nam [NHIỀU MÀU] Tăng Chiều Cao 3-5 Cm Siêu Nhẹ Siêu Thoáng - GN378   ---------------------------------------------------------------------------------   ĐC HƯỚNG...,1000000,1000000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,105,10,133860,False,Root,0
3657,3657,162371588,GIày Sandal Nam Da Bò Cao Cấp SD98,"Mô Tả Sản PhẩmSandal Nam với chất liệu bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Sandal nam đ...",317900,317900,dropship,OEM,1,5.0,0,True,muasam 247,573,18,8510,False,Giày sandals nam quai ngang,1
3179,3179,161399852,dép quai ngang nam nữ ( đế bò sữa quai cùng màu ) size từ 35 nữ đến 42 nam,     ...,81999,81999,dropship,OEM,0,0.0,0,False,Dép Sandanl đồng nai,563,4,0,False,Giày sandals nam quai chéo,0
3422,3422,249188555,dép cặp nam nữ sandal đồng nai ( đế trắng quai dù ) đủ màu đủ size có từ 35 nữ đến 42 nam,     ...,169000,169000,dropship,OEM,0,0.0,0,True,LYNA Sandal,166,4,4524,False,Root,0
1286,1286,175806631,Giày tây Giày lười Da Nam Bóng Đai Kim Loại Chống Gỉ Đế Cao Su Non Mã L195 Hàng Việt Nam ( Đen ),"       Giày sục nam bằng nhung mềm Mã L195   Giày Nam đem tới nét Lịch Lãm, sự Sang Trọng cùng cảm hứng bất tận về Tuổi trẻ, về sự Tự tin không ngừng bước tới!   - Giày sục nam bằng nhung mềm Th...",155000,155000,dropship,OEM,0,0.0,0,True,Chất Store 247,511,5,0,False,Root,1
4251,4251,262703682,freeship Giày tây nam da bò cao cấp GN310,       MÔ TẢ SẢN PHẨM   MÔ TẢ SẢN PHẨM   Thông Tin Sản Phẩm :   - Chất liệu mặt trong : Da Nguyên Miếng   - Chất liệu mặt ngoài : Da Nguyên Miếng   - Chất liệu đế : Cao su non đúc   - Size :...,1180000,1180000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,99,5,157955,False,Root,0
349,349,125781244,Dép nhựa quai ngang nam,"       Dép nhựa mềm quai ngang nam bằng chất liệu nhựa mềm mại,rất êm chân khi mang,kiểu dáng thời trang rất dễ phối đồ khi ra ngoài,có màu trắng xanh,nâu,đen và xám,rêu,nhắn tin shop lấy màu nha...",95000,95000,dropship,OEM,2,5.0,0,False,khangtranduyshop,715,2,0,False,Root,5
3416,3416,249193873,sandal đồng nai dép cặp nam và nữ đế đen quai đen size từ 35 nữ đến 42 nam đủ màu đủ size ib chọn thêm,     ...,168000,168000,dropship,OEM,0,0.0,0,True,LYNA Sandal,166,5,4497,False,Root,0
2137,2137,161255676,DÉP XỎ NGÓN NAM DA BÒ CAO CẤP - ĐÍNH KHUY CLASS THỜI TRANG ,"DÉP XỎ NGÓN NAM DA BÒ CAO CẤP - ĐÍNH KHUY CLASS THỜI TRANG Chất liệu: Da bò thật thật 100% da bò tự nhiênĐế cao su tốt đi siêu êm, chống chơn, trượt.Da được may vào đế cẩn thận, đẹp bao đi nướcHàng đ...",499000,499000,dropship,OEM,0,0.0,0,True,Shop Tường Ngọc,579,6,0,True,Dép nam xỏ ngón,0
2691,2691,213962937,Giày siêu nhẹ nam EVA lỗ thoáng khí đi mưa 4 sọc siêu bền chống nước iDÉP G028,   GIÀY NHỰA LỖ NAM ĐI MƯA GIÀY ĐI BIỂN    Đôi giày nên có trong cốp xe mùa mưa ngập - Với: Đế và mũ giày được đúc-ép liền khối bằng chất liệu nhựa xốp EVA SIÊU NHẸ KHÔNG THẤM NƯỚC.   ---------   ...,69000,69000,dropship,OEM,0,0.0,0,False,IDÉP Giày Dép Nam Nữ,255,3,0,False,Root,0
3878,3878,161558317,Sandal đế bằng nam - SPS.133,"       Sandal nam SPS.133 với các tông màu cá tính và mạnh mẽ làm chủ đạo.   Sản phẩm có thiết kế trẻ trung, nam tính, phần quai dán có thể điều chỉnh tiện lợi, thích hợp cho mọi hoàn cảnh. SPS.1...",592000,592000,dropship,OEM,0,0.0,0,True,TLG GOLD,577,1,15849,False,Root,0
4071,4071,251576264,Giày Tây Ecco Nam St1 Hybrid Lite 83725402086 201,"       - Sản phẩm được bảo hành miễn phí trong vòng 90 ngày kể từ ngày mua hàng được ghi trên hóa đơn mua hàng do lỗi kỹ thuật lỗi bong keo, sứt chỉ… Quá thời hạn trên, việc bảo hành cho sản phẩm ...",4990000,2994000,dropship,Ecco,0,0.0,0,True,ECCO Official Store,152,8,0,False,Root,0
