Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1446972525,GXV3917,NY,PAS,2019-06-23,14,SDN,,P,60805,62200,0,,100.0,100,3,160634,0003,0.0,0257P,,Q,F,,ROCKAWAY BEACH,SHORE FRONT PKWY,0,408,C,,BBBBBBB,ALL,ALL,GY,0.0,2010,-,0,,,,,
1446972537,JJK8852,NY,PAS,2019-06-23,14,SUBN,,P,60805,62200,0,,100.0,100,3,160634,0003,0.0,0305P,,Q,F,,ROCKAWAY BEACH,SHORE FRONT PKWY,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0.0,2016,-,0,,,,,
1446972549,JBZ4898,NY,PAS,2019-06-23,14,SDN,,P,60805,62200,0,,100.0,100,3,160634,0003,0.0,0308P,,Q,F,,ROCKAWAY BEACH,SHORE FRONT PKWY,0,408,C,,BBBBBBB,ALL,ALL,BL,0.0,2015,-,0,,,,,
1446972550,HWT6881,NY,PAS,2019-06-29,14,SDN,,P,60805,62200,0,,100.0,100,3,160634,0003,0.0,1224P,,Q,F,,ROCKAWAY BEACH,SHORE FRONT PKWY,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2018,-,0,,,,,
1446974352,HXH4400,NY,PAS,2019-06-20,20,FOUR,,P,14190,0,0,,,0,1,160147,0001,0.0,0140P,,NY,,,CENTRAL PARK,EAST DRIVE EAST 63,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1446975605,HCA9307,NY,PAS,2019-07-04,24,SDN,,K,56195,47823,47823,,123.0,123,5,160503,0005,0.0,0953A,,R,,,WOLFES POND,,0,408,D,,BBBBBBB,ALL,ALL,WH,0.0,2018,-,0,,,,,
1446983535,HVW3980,NY,PAS,2019-06-29,14,SDN,,P,0,15920,0,,45.0,45,2,161093,0002,0.0,0128A,,BX,,,WILKSON,BRUCKNER BLVD,0,408,D,,YYYYYYY,1159P,1159A,BLK,0.0,2015,-,0,,,,,
1446985167,HBA4211,NY,PAS,2019-06-22,71,SUBN,,K,71420,75170,75175,,50.0,50,2,160112,0002,0.0,1120A,,BX,,,VAN CORTLANDT PK,,0,408,J6,,BBBBBBB,ALL,ALL,GRY,0.0,2015,-,0,,,,,
1446985180,JBP3063,NY,PAS,2019-06-22,20,SDN,,K,71420,0,0,,50.0,50,2,160112,0002,0.0,1212P,,BX,,,VAN CORTLANDT PK,MOSH GOLF PK,0,408,E3,,BBBBBBB,ALL,ALL,BLK,0.0,2017,-,0,,,,,
1446985209,HEE4344,NY,PAS,2019-06-22,45,SDN,,K,71420,0,0,,50.0,50,2,160112,0002,0.0,0131P,,BX,,,VAN CORTLANDT PK,RIVERDALE,0,408,F6,,BBBBBBB,ALL,ALL,RED,0.0,2010,-,0,,,,,
1446985969,JGY9360,NY,PAS,2019-06-26,98,SDN,,P,0,40404,40404,,41.0,41,2,167045,0002,0.0,1057A,,BX,O,831,DAWSON AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2016,-,0,,,,,
1446990461,HAY2249,NY,PAS,2019-06-28,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0144P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2019,-,0,,,,,
1446990746,L41ESD,NJ,PAS,2019-05-27,14,Unknown,,P,62200,19940,0,,100.0,100,3,160525,0003,0.0,1104A,,Q,,,SHORE FRONT PKWY,106 ST,0,408,C,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1446990813,HCZ7978,NY,PAS,2019-06-26,14,SDN,,P,62200,60805,0,,100.0,100,3,160334,0003,0.0,0228P,,Q,F,97-01,SHORE FRONT PKWY,ROCKAWAY BEACH,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2004,-,0,,,,,
1446990825,JFG2482,NY,PAS,2019-06-26,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0250P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0.0,2017,-,0,,,,,
1446990837,JGT7332,NY,PAS,2019-06-26,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0256P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2019,-,0,,,,,
1446990849,K57HSW,NJ,PAS,2019-06-26,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0300P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1446990850,GXV7419,NY,PAS,2019-06-26,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0303P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2009,-,0,,,,,
1446990862,GCE2732,NY,PAS,2019-06-26,14,SUBN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0306P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,2008,-,0,,,,,
1446990874,JHZ5423,NY,PAS,2019-06-27,14,SDN,,P,33690,62200,0,,100.0,100,3,160334,0003,0.0,0301P,,Q,F,,B 106TH,SHORE FRONT PKWY,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2016,-,0,,,,,
1446990886,HZY8580,NY,PAS,2019-06-27,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0310P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0.0,2017,-,0,,,,,
1446990916,JDX1777,NY,PAS,2019-06-27,14,SUBN,,K,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0327P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2016,-,0,,,,,
1446990928,JHT8220,NY,PAS,2019-06-27,14,SUBN,,K,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0330P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,2019,-,0,,,,,
1446990930,JDL8277,NY,OMS,2019-06-27,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0333P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2019,-,0,,,,,
1446990941,JAJ4745,NY,OMS,2019-06-28,14,SUBN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0132P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0.0,2018,-,0,,,,,
1446990953,JDU9404,NY,PAS,2019-06-28,14,SDN,,P,62200,33340,33390,,100.0,100,3,160334,0003,0.0,0138P,,Q,F,97-01,SHORE FRONT PKWY,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2014,-,0,,,,,
1446991040,HXS6111,NY,PAS,2019-05-27,14,SUBN,,P,62200,19840,0,,100.0,100,3,160525,0003,0.0,0444P,,Q,F,,SHORE FRONT,105 ST,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2017,-,0,,,,,
1446991052,HTL7170,NY,PAS,2019-05-27,14,SUBN,,K,62200,19840,0,,100.0,100,3,160525,0003,0.0,0441P,,Q,,,SHORE FRONT,105 ST,0,408,C,,BBBBBBB,ALL,ALL,BLU,0.0,2011,-,0,,,,,
1446991120,JHS8440,NY,PAS,2019-05-27,14,SUBN,,P,62200,19090,0,,100.0,100,3,160525,0003,0.0,0109P,,Q,F,,SHORE FRONT PKWY,98 ST,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1446991155,KKW7790,PA,PAS,2019-05-27,14,Unknown,,P,62200,18890,0,,100.0,100,3,160525,0003,0.0,1207P,,Q,,,SHORE FRONT PKWY,96 ST,0,408,C,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1446991179,GYX9732,NY,PAS,2019-05-27,14,SUBN,,P,62200,18890,0,,100.0,100,3,160525,0003,0.0,1205P,,Q,,,SHORE FRONT PKWY,96 ST,0,408,C,,BBBBBBB,ALL,ALL,GRY,0.0,2018,-,0,,,,,
1446991593,KWX1836,PA,PAS,2019-05-27,14,Unknown,,P,62200,19290,0,,100.0,100,3,160525,0003,0.0,0549P,,Q,,,SHORE FRONT,100 ST,0,408,C,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1446992007,JAA7223,NY,PAS,2019-07-04,20,SDN,,K,13235,10990,11090,,110.0,110,3,160256,0003,0.0,1141A,,Q,O,,FMCP MARINA,,0,408,D5,,BBBBBBB,ALL,ALL,WH,0.0,2015,-,0,,,,,
1446992019,HMC2092,NY,PAS,2019-07-04,20,Unknown,,K,13235,10990,11090,,110.0,110,3,160256,0003,0.0,1145A,,Q,O,,FMCP MARINA,,0,408,D,,BBBBBBB,ALL,ALL,GREY,0.0,2016,-,0,,,,,
1446993632,JBX8899,NY,PAS,2019-06-09,20,SUBN,,K,0,0,0,,10.0,10,1,160898,0001,0.0,0737A,,NY,F,,HRP PIER 83,12 AVE,0,408,E1,,BBBBBBB,ALL,ALL,GREY,0.0,2005,-,0,,,,,
1446994168,GMA9276,NY,PAS,2019-06-09,45,Unknown,,K,409,34250,0,,10.0,10,1,160072,0001,0.0,0817P,,NY,F,,HUDSON RIVER PARK,W 24 ST,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,2015,-,0,,,,,
1446995069,HXG9977,NY,PAS,2019-06-08,24,SUBN,,P,30640,45607,0,,1.0,1,1,160458,0001,0.0,0121P,,NY,F,1,SOUTH ST,BATTERY PARK,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0.0,2018,-,0,,,,,
1446995094,HYS9284,NY,PAS,2019-06-28,20,SDN,,P,12075,0,0,,73.0,73,4,160545,0004,0.0,1237P,,NY,F,,BETSY HEAD PK,THOMAS BOYLAND AVE,0,408,D,,BBBBBBB,ALL,ALL,GREY,0.0,2006,-,0,,,,,
1446995380,LBZ241,NB,PAS,2019-06-28,53,Unknown,,P,409,29229,0,,,0,1,160678,0001,0.0,0953A,,NY,F,,HUDSON RIVER PARK,PIER 83,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1446995586,HNG8913,NY,PAS,2019-06-19,53,TRK,,K,0,0,0,,6.0,6,1,160642,0001,0.0,0845A,,NY,F,,HUDSON RIVER PARK PI,353 WEST ST,0,408,D5,,BBBBBBB,ALL,ALL,BLACK,0.0,2009,-,0,,,,,
1446995987,HVJ7645,NY,PAS,2019-06-22,39,SDN,,K,409,0,0,,6.0,6,1,160291,0001,0.0,1146A,1110A,NY,F,,HUDSON RIVER PARK,353 WEST ST,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2017,-,0,,,,,
1446996815,JAD4444,NY,PAS,2019-06-22,20,SUBN,,K,409,34250,0,,10.0,10,1,161444,0001,0.0,1154P,,NY,F,,HUDSON RIVER PARK,WEST 24 ST,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2018,-,0,,,,,
1447002842,HXZ3133,NY,PAS,2019-07-02,20,SUBN,,X,73120,19720,26820,,42.0,42,0,831000,0BIC,0.0,1000P,,BX,F,1595,WASHINGTON AVENUE,,0,408,J7,,BBBBBBB,ALL,ALL,GREY,0.0,2009,-,0,,,,,
1447002854,HXZ3133,NY,PAS,2019-07-02,71,SUBN,,X,73120,19720,26820,,42.0,42,0,831000,0BIC,0.0,1000P,,,F,1595,WASHINGTON AVENUE,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0.0,2009,-,0,,,,,
1447006940,HZE5092,PA,PAS,2019-06-25,21,SDN,,X,60520,16120,46620,,41.0,41,0,831207,0B1C,0.0,0130A,,BX,O,1320,RANDALL AVE,,0,408,D1,,BYBBYBB,1200A,0300A,GREY,0.0,0,-,0,,,,,
1447006963,HKV9439,NY,PAS,2019-06-25,21,TRK,,X,60520,16120,46620,,41.0,41,0,831207,0BIC,0.0,0134A,,BX,O,1320,RANDALL AVE,,0,408,D1,,BYBBYBB,1200A,0300A,GREY,0.0,2016,-,0,,,,,
1447006987,JEM8065,NY,PAS,2019-06-25,21,SDN,,X,60520,31820,16120,,41.0,41,0,831207,0BIC,0.0,0142A,,BX,O,1312,RANDALL AVE,,0,408,D1,,BYBBYBB,1200A,0300A,WHITE,0.0,2017,-,0,,,,,
1447009265,JEY1731,NY,PAS,2019-06-25,17,SDN,,P,14510,35010,35030,,20.0,20,0,952577,TD01,0.0,0740P,,NY,O,25,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0.0,2019,-,0,,,,,
1447009277,JEY1731,NY,PAS,2019-06-26,17,SDN,,P,0,0,0,,20.0,20,0,952577,TD01,0.0,0615P,,NY,,,N/E C/O W 62 ST,CPW,0,408,C4,,BBBBBBB,ALL,ALL,WHT,0.0,2019,-,0,,,,,
1447009289,GFD8873,NY,PAS,2019-06-27,17,SUBN,,P,14510,34990,35010,,20.0,20,0,952577,TD01,0.0,0515P,,NY,O,15,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,WHT,0.0,2018,-,0,,,,,
1447009435,HZT7035,NY,999,2019-07-03,17,SDN,,P,14510,35010,35030,,20.0,20,0,958994,TD01,0.0,0110A,,NY,F,25,CENTRAL PARK WEST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1447009850,HES6172,NY,PAS,2019-07-08,17,SDN,,P,14510,35010,35030,,20.0,20,860,967014,0860,0.0,0139P,,NY,O,25,CPW,,0,408,C4,,BBBBBBB,ALL,ALL,GY,0.0,2012,-,0,,,,,
1447011156,L47JVB,NJ,PAS,2019-06-17,17,SDN,,P,14510,35010,35030,,20.0,20,860,966790,0860,0.0,0606P,,NY,F,25,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1447011168,K0K1990,PA,PAS,2019-06-20,17,SUBN,,P,14510,34990,35010,,20.0,20,860,966290,0860,0.0,0933P,,NY,O,15,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1447011193,JGK4038,TX,PAS,2019-07-01,17,SUBN,,P,14510,35010,35030,,18.0,18,860,965971,0860,0.0,0444P,,NY,O,25,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,BIEGE,0.0,0,-,0,,,,,
1447011338,G14GBZ,NJ,PAS,2019-06-30,19,SDN,,P,35210,14510,15710,,20.0,20,860,937210,0860,0.0,0416P,,NY,F,6,WEST 72 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BL,0.0,0,-,0,,,,,
1447011363,HCU5815,PA,PAS,2019-07-08,17,SDN,,P,14510,35010,35030,,20.0,20,860,966397,0860,0.0,0131P,,NY,O,25,CENTRAL PK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,SR,0.0,2019,-,0,,,,,
1447011387,HXY1879,NY,PAS,2019-07-07,17,SDN,,P,14510,15715,34990,,20.0,20,860,966397,0860,0.0,0200P,,,O,1,CENTRAL PK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,GY,0.0,2019,-,0,,,,,
1447011510,HES6172,NY,PAS,2019-07-03,17,SUBN,,P,14510,35010,35030,,20.0,20,0,952577,TD01,0.0,0505P,,NY,O,25,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0.0,2012,-,0,,,,,
1447011521,JJS7202,NY,PAS,2019-07-03,17,SUBN,,P,14510,35010,35030,,20.0,20,0,952577,TD01,0.0,0630P,,NY,O,25,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0.0,2014,-,0,,,,,
1447011570,KCL9067,PA,PAS,2019-07-04,16,SUBN,,P,14510,15715,34990,,20.0,20,860,953497,0860,0.0,0655P,,NY,O,1,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1447011594,HVN1803,PA,PAS,2019-06-29,14,SUBN,,P,14510,35010,35030,,20.0,20,860,926032,0860,0.0,0330P,,,O,25,CPW,,0,408,C4,,BBBBBBB,ALL,ALL,BK,0.0,0,-,0,,,,,
1447011648,HWW2077,NY,PAS,2019-06-30,17,SUBN,,P,14190,97560,13113,,20.0,20,860,966381,0860,0.0,0154P,1353P,NY,O,1,CENTRAL PARK,,0,408,C,,BBBBBBB,ALL,ALL,W,0.0,2017,-,0,,,,,
1447011715,JHT8599,NY,PAS,2019-07-09,17,SUBN,,P,14510,40404,40404,,20.0,20,0,952577,TD01,0.0,0655P,,NY,O,ONE,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1447011740,GGT4298,OH,PAS,2019-07-05,17,SUBN,,P,14510,15715,34990,,18.0,18,0,965197,TD01,0.0,0458P,,NY,O,1,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1447011752,HZV1603,PA,PAS,2019-07-05,17,SDN,,P,14510,35010,35030,,18.0,18,0,965197,TD01,0.0,0525P,,NY,O,25,CENTRAL PARK WEST,,0,408,C4,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1447031738,JGJ8749,NY,PAS,2019-06-25,40,SDN,,P,0,40404,40404,,33.0,33,0,932199,TD03,0.0,0350A,,,F,16,JUMEL TERRECE,,0,408,C4,,BBBBBBB,ALL,ALL,GRY,0.0,2009,-,0,,,,,
1447073563,JET9252,NY,PAS,2019-06-13,60,SDN,,P,0,0,0,,33.0,33,33,963986,0033,0.0,0230A,,NY,,,C/O W 161 ST,RIVERSIDE DRIVE,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2006,-,0,,,,,
1447075845,HZH3584,NY,PAS,2019-06-15,14,SUBN,,P,36930,0,0,,33.0,33,33,945762,0033,0.0,0930P,0920P,NY,,,WEST 158 STREET,HENRY HUDSON,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2015,-,0,,,,,
1447082084,JFY8971,NY,PAS,2019-07-03,14,SUBN,,P,0,40404,40404,,19.0,19,19,927773,0019,0.0,0412P,,,O,1257,RAND AVE,,0,408,F1,,YYYYYYB,0800P,0800P,WHT,0.0,2019,-,0,,,,,
1447090524,JET1345,NY,PAS,2019-06-17,20,SDN,,P,36430,11710,27390,,26.0,26,26,963673,0026,0.0,0255P,,,O,553,WEST 133 STREET,,0,408,L2,,YYYYYBB,0800A,0600P,SILVE,0.0,0,-,0,,,,,
1447093800,GRA6288,99,PAS,2019-06-27,40,SDN,,P,36810,15910,11710,,30.0,30,30,958231,0030,0.0,0322A,,NY,F,469,W 152 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0.0,2007,-,0,,,,,
1447098134,JOZ3670,NY,PAS,2019-06-22,67,SDN,,P,0,40404,40404,,23.0,23,33,957499,0033,0.0,0740P,,NY,,,C/O N/W 500 W 159 S,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2016,-,0,,,,,
1447104122,JGL4427,NY,PAS,2019-06-20,17,SUBN,,P,19010,10210,10110,,23.0,23,23,968396,0023,0.0,0831A,,NY,F,220,E 102 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2016,-,0,,,,,
1447104134,G47GYK,NJ,PAS,2019-06-20,17,SDN,,P,19010,10210,10110,,23.0,23,23,958396,0023,0.0,0825A,,NY,F,210,E 102 ST,,0,408,C4,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1447107354,HYU1982,NY,PAS,2019-06-28,17,SUBN,,P,10210,19210,19250,,23.0,23,23,942439,0023,0.0,0817A,,NY,O,2089,3 AVENUE,,0,408,F1,,YYYYYBB,0700A,0400P,GREY,0.0,2018,-,0,,,,,
1447107366,HSF5635,NY,PAS,2019-06-28,17,SUBN,,P,10210,19210,19250,,23.0,23,23,960038,0023,0.0,0819A,,,O,2089,3 AVE,,0,408,C4,,BBBBBBB,ALL,ALL,GREY,0.0,2007,-,0,,,,,
1447108607,JKH1738,NY,PAS,2019-06-19,98,Unknown,,P,19170,24890,10210,,23.0,23,23,964059,0023,0.0,1044P,,NY,F,161,E 110 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,2016,-,0,,,,,
1447109041,JJYL04,FL,PAS,2019-06-13,20,VAN,,P,19010,10210,10110,,23.0,23,23,964565,0023,0.0,0843A,,NY,F,230,E 102ND ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1447115569,HSK8075,NY,PAS,2019-06-28,98,SDN,,P,10110,19270,19290,,25.0,25,25,959289,0025,0.0,0905A,,NY,O,2277,2 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2014,-,0,,,,,
1447117335,GLR1228,NY,PAS,2019-07-06,72,SUBN,,P,29090,10010,13113,,25.0,25,25,964646,0025,0.0,0409P,,NY,F,20,PALADINO AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,RD,0.0,2008,-,0,,,,,
1447142238,JHZ7189,NY,PAS,2019-06-20,14,SUBN,,P,18290,10210,10110,,19.0,19,19,963220,0019,0.0,0825A,,NY,F,250,E 65 STREET,,0,408,E2,,YYYYYYB,0800A,0700P,GRAY,0.0,2019,-,0,,,,,
1447149737,HVF2995,NY,PAS,2019-06-26,14,SDN,,P,45590,18330,18350,,19.0,19,19,960032,0019,0.0,0511A,,NY,O,1275,YORK AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2012,-,0,,,,,
1447150193,JGX7433,NY,PAS,2019-06-17,17,SUBN,,P,35130,13610,11710,,19.0,19,14,927062,0014,0.0,0844A,,,O,164,W 68 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2003,-,0,,,,,
1447152293,LBA3339,PA,PAS,2019-06-17,21,SUBN,,P,36290,11710,27390,,26.0,26,26,964055,0026,0.0,0922A,,,O,504,W 126 STREET,,0,408,D,,YBBYBBB,0900A,1030A,GOLD,0.0,0,-,0,,,,,
1447152335,GYB0069,PA,PAS,2019-06-28,20,SUBN,,P,36290,11710,27390,,26.0,26,26,964055,0026,0.0,0923A,,NY,O,516,W 126 STREET,,0,408,C4,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1447152359,GHE8740,NY,PAS,2019-06-28,21,SUBN,,P,36290,11710,27390,,26.0,26,26,964055,0026,0.0,0935A,,NY,F,504,W 126 STREET,,0,408,D1,,BYBBYBB,0900A,1030A,GREY,0.0,0,-,0,,,,,
1447152384,JEL8372,NY,PAS,2019-06-28,21,SDN,,P,27390,36290,36350,,26.0,26,26,964055,0026,0.0,0955A,,NY,F,21,OLD BROADWAY,,0,408,F7,,BYBBYBB,0900A,1030A,ORANG,0.0,0,-,0,,,,,
1449197905,HNY4067,NY,PAS,2019-07-06,48,SDN,,P,15620,28230,28260,,47.0,47,47,947517,0047,0.0,0132A,,BX,F,3829,BRONXWOOD AV,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,2015,-,0,,,,,
1449199033,JL5031,ID,PAS,2019-06-25,85,TR,,P,16520,28740,53720,,47.0,47,47,955008,0047,0.0,0425A,,BX,F,4381,BULLARD AVE,,0,408,K5,,BBBBBBB,ALL,ALL,BL,0.0,2020,-,0,,,,,
1449199860,KKP6907,PA,PAS,2019-07-07,48,SDN,,P,25800,65620,23020,,40.0,40,40,963084,0040,0.0,0405P,,BX,F,589,E 138 STREET,,0,408,E9,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1449200746,HPK2575,NY,PAS,2019-07-12,14,SDN,,P,61350,40404,40404,,40.0,40,40,941022,0040,0.0,0608A,0608A,BX,F,170,RIDER AVE,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1449201532,GEE7227,NY,PAS,2019-07-04,62,SUBN,,P,55960,12550,12550,,45.0,45,163,954476,0163,0.0,0350P,,BX,,1,ORCHARD BEACH RD,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0.0,2004,-,0,,,,,
1449201544,HZV9178,NY,PAS,2019-07-04,14,Unknown,,P,55960,12550,12550,,45.0,45,163,954476,0163,0.0,0427P,,BX,,1,ORCHARD BEACH RD,,0,408,D4,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1449201570,KGG5342,PA,PAS,2019-07-04,20,SUBN,,P,55960,12550,12550,,45.0,45,163,954489,0163,0.0,0817A,,BX,F,1,ORCHARD BEACH RD,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1449201581,JFP8486,NY,PAS,2019-07-04,20,SUBN,,P,55960,12550,12550,,45.0,45,163,954489,0163,0.0,0813P,,BX,F,1,ORCHARD BEACH RD,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1449202834,HDZ4139,NY,PAS,2019-07-17,46,Unknown,,P,0,40404,40404,,40.0,40,40,963845,0040,0.0,0517P,,,F,371,EAST 149,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0.0,2019,-,0,,,,,
1449203772,JHS4073,NY,PAS,2019-06-18,46,SDN,,P,50320,12550,26160,,40.0,40,40,962138,0040,0.0,0307P,,BX,F,559,MELROSE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,
1449204429,HBJ9192,NC,PAS,2019-06-30,40,SDN,,P,33620,26640,26670,,42.0,42,42,947902,0042,0.0,0558A,,BX,O,1122,FRANKLIN AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,RD,0.0,0,-,0,,,,,
1449204788,HND3703,NY,PAS,2019-07-08,98,SUBN,,P,13620,26880,12550,,42.0,42,42,933320,0042,0.0,0605A,,BX,F,1801,BOONE AVE,,0,408,E9,,BBBBBBB,ALL,ALL,PURPL,0.0,2007,-,0,,,,,
1449207443,KFW0989,PA,PAS,2019-07-04,98,SUBN,,P,19020,26760,13820,,42.0,42,42,960820,0042,0.0,0503A,,BX,F,1540,CHARLOTTE ST,,0,408,E2,,BBBBBBB,ALL,ALL,MAR,0.0,0,-,0,,,,,
1449208873,JHB7174,NY,PAS,2019-06-23,46,SDN,,P,22320,19720,22520,,42.0,42,42,965693,0042,0.0,1134P,,BX,O,1700,CROTONA AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2009,-,0,,,,,
1449209180,HHH7575,NY,PAS,2019-07-05,20,SUBN,,P,13820,14720,66620,,42.0,42,42,958477,0042,0.0,0502A,,BX,F,1480,BOSTON RD,,0,408,E9,,BBBBBBB,ALL,ALL,SIL,0.0,2009,-,0,,,,,
1449209282,JGL4847,NY,PAS,2019-06-16,19,SDN,,P,77750,13820,19720,,42.0,42,42,958477,0042,0.0,0624P,,BX,O,1565,WILKINS AVE,,0,408,E5,,BBBBBBB,ALL,ALL,GRY,0.0,2017,-,0,,,,,
