"garage_id","user_id","user_type","start_plugin","start_plugin_hour","end_plugout","end_plugout_hour","el_kwh","duration_hours","month_plugin","weekdays_plugin"
"AsO2","Share-20","Shared","2019-11-03T21:57:00.000",21,"2019-11-04T07:30:00.000",7,17.03,9.548888889,"Nov","Sunday"
"AsO10","AsO10-1","Private","2019-11-03T22:09:00.000",22,"2019-11-04T07:23:00.000",7,7.06,9.238611111,"Nov","Sunday"
"SR2","SR2-3","Private","2019-11-03T23:41:00.000",23,"2019-11-04T07:45:00.000",7,49.22,8.058888889,"Nov","Sunday"
"Bl2","Bl2-4","Private","2019-11-03T23:51:00.000",23,"2019-11-04T10:53:00.000",10,18.06,11.02138889,"Nov","Sunday"
"AdO1","AdO1-1","Private","2019-11-04T07:52:00.000",7,"2019-11-04T15:21:00.000",15,19.56,7.487222222,"Nov","Monday"
"UT15","UT15-1","Private","2019-11-04T09:24:00.000",9,"2019-11-04T11:18:00.000",11,6.56,1.900555556,"Nov","Monday"
"SR14","SR14-2","Private","2019-11-04T09:45:00.000",9,"2019-11-04T10:12:00.000",10,3.12,0.437777778,"Nov","Monday"
"SR14","SR14-2","Private","2019-11-04T11:10:00.000",11,"2019-11-04T14:35:00.000",14,24,3.404722222,"Nov","Monday"
"UT15","UT15-1","Private","2019-11-04T13:12:00.000",13,"2019-11-04T13:41:00.000",13,1.47,0.473055556,"Nov","Monday"
"UT1","UT1-1","Private","2019-11-04T13:50:00.000",13,"2019-11-04T15:11:00.000",15,4.91,1.350555556,"Nov","Monday"
"AsO10","AsO10-5","Private","2019-11-04T14:57:00.000",14,"2019-11-04T17:44:00.000",17,20.07,2.780833333,"Nov","Monday"
"UT15","UT15-1","Private","2019-11-04T14:58:00.000",14,"2019-11-05T10:24:00.000",10,6.75,19.43055556,"Nov","Monday"
"NR1","NR1-2","Private","2019-11-04T15:26:00.000",15,"2019-11-05T06:27:00.000",6,2.45,15.03027778,"Nov","Monday"
"MS22","AsO4-2","Private","2019-11-04T15:44:00.000",15,"2019-11-04T17:09:00.000",17,4.35,1.426388889,"Nov","Monday"
"AsO2","AsO6-1","Shared","2019-11-04T15:45:00.000",15,"2019-11-04T20:35:00.000",20,35.29,4.839166667,"Nov","Monday"
"UT15","UT15-2","Private","2019-11-04T15:53:00.000",15,"2019-11-05T07:27:00.000",7,20.65,15.56583333,"Nov","Monday"
"Bl2","Bl2-7","Private","2019-11-04T15:56:00.000",15,"2019-11-04T18:38:00.000",18,8.56,2.699166667,"Nov","Monday"
"Bl2","Bl2-3","Private","2019-11-04T16:03:00.000",16,"2019-11-05T07:34:00.000",7,6.51,15.52166667,"Nov","Monday"
"MS22","MS22-1","Private","2019-11-04T16:06:00.000",16,"2019-11-05T06:55:00.000",6,34.79,14.82416667,"Nov","Monday"
"MS1","MS1-2","Private","2019-11-04T16:12:00.000",16,"2019-11-04T19:43:00.000",19,6.18,3.510277778,"Nov","Monday"
"AdA6","AdA6-1","Private","2019-11-04T16:15:00.000",16,"2019-11-04T18:27:00.000",18,3.26,2.193055556,"Nov","Monday"
"SR14","SR14-2","Private","2019-11-04T16:41:00.000",16,"2019-11-05T07:21:00.000",7,45.92,14.67972222,"Nov","Monday"
"Bl2","Bl2-5","Private","2019-11-04T16:42:00.000",16,"2019-11-04T21:36:00.000",21,4.71,4.905,"Nov","Monday"
"AsO2","AsO2-1","Private","2019-11-04T16:47:00.000",16,"2019-11-05T07:27:00.000",7,12.4,14.67777778,"Nov","Monday"
"UT1","UT1-1","Private","2019-11-04T16:49:00.000",16,"2019-11-04T18:14:00.000",18,5.14,1.41,"Nov","Monday"
"Bl2","Bl2-8","Private","2019-11-04T17:00:00.000",17,"2019-11-04T18:38:00.000",18,10.2,1.638333333,"Nov","Monday"
"UT7","UT7-5","Private","2019-11-04T17:36:00.000",17,"2019-11-05T07:52:00.000",7,5.49,14.27555556,"Nov","Monday"
"UT1","UT1-1","Private","2019-11-04T19:25:00.000",19,"2019-11-05T01:24:00.000",1,10.05,5.982777778,"Nov","Monday"
"AsO10","AsO10-5","Private","2019-11-04T19:26:00.000",19,"2019-11-05T07:26:00.000",7,45.24,12.00694444,"Nov","Monday"
"AdA6","AdA6-1","Private","2019-11-04T19:39:00.000",19,"2019-11-05T07:46:00.000",7,4.48,12.11861111,"Nov","Monday"
"Bl2","Bl2-2","Private","2019-11-04T19:55:00.000",19,"2019-11-04T21:47:00.000",21,6.72,1.865833333,"Nov","Monday"
"SR2","SR2-3","Private","2019-11-04T20:06:00.000",20,"2019-11-05T07:54:00.000",7,16.11,11.80638889,"Nov","Monday"
"AsO4","AsO4-1","Private","2019-11-04T20:12:00.000",20,"2019-11-05T07:27:00.000",7,9.92,11.25361111,"Nov","Monday"
"UT9","Share-11","Shared","2019-11-04T20:14:00.000",20,"2019-11-04T22:53:00.000",22,15.7,2.649444444,"Nov","Monday"
"Bl2","Bl2-7","Private","2019-11-04T20:20:00.000",20,"2019-11-05T07:56:00.000",7,4.16,11.60611111,"Nov","Monday"
"UT7","UT7-2","Private","2019-11-04T20:22:00.000",20,"2019-11-05T07:31:00.000",7,11.43,11.14944444,"Nov","Monday"
"MS22","AsO4-2","Private","2019-11-04T21:20:00.000",21,"2019-11-05T06:45:00.000",6,5.95,9.4225,"Nov","Monday"
"UT7","UT7-3","Private","2019-11-04T21:42:00.000",21,"2019-11-05T08:24:00.000",8,11.99,10.70388889,"Nov","Monday"
"Bl7","Bl7-1","Private","2019-11-04T22:02:00.000",22,"2019-11-05T07:40:00.000",7,61.09,9.631944444,"Nov","Monday"
"NR1","NR1-1","Private","2019-11-04T22:08:00.000",22,"2019-11-05T07:25:00.000",7,6.36,9.273333333,"Nov","Monday"
"MS1","MS1-2","Private","2019-11-04T22:22:00.000",22,"2019-11-05T10:02:00.000",10,11.45,11.67444444,"Nov","Monday"
"Bl2","Bl2-2","Private","2019-11-05T00:32:00.000",0,"2019-11-05T10:55:00.000",10,9.69,10.39,"Nov","Tuesday"
"UT15","UT15-1","Private","2019-11-05T13:47:00.000",13,"2019-11-05T17:35:00.000",17,3.86,3.797222222,"Nov","Tuesday"
"NR1","NR1-1","Private","2019-11-05T14:43:00.000",14,"2019-11-06T09:15:00.000",9,8.72,18.52222222,"Nov","Tuesday"
"UT9","Share-12","Shared","2019-11-05T15:13:00.000",15,"2019-11-05T17:42:00.000",17,15.47,2.489444444,"Nov","Tuesday"
"AdA6","AdA6-1","Private","2019-11-05T15:40:00.000",15,"2019-11-06T07:57:00.000",7,1.17,16.28722222,"Nov","Tuesday"
"MS22","AsO4-2","Private","2019-11-05T15:40:00.000",15,"2019-11-05T19:48:00.000",19,1.95,4.120833333,"Nov","Tuesday"
"Bl2","Share-29","Shared","2019-11-05T15:47:00.000",15,"2019-11-05T19:58:00.000",19,13.16,4.189444444,"Nov","Tuesday"
"AdO3","AdO3-2","Private","2019-11-05T16:03:00.000",16,"2019-11-05T19:01:00.000",19,4.07,2.970833333,"Nov","Tuesday"
"AsO2","AsO6-1","Shared","2019-11-05T16:05:00.000",16,"2019-11-05T17:57:00.000",17,13.88,1.866111111,"Nov","Tuesday"
"Bl2","Share-3","Shared","2019-11-05T16:16:00.000",16,"2019-11-05T18:35:00.000",18,12.18,2.308888889,"Nov","Tuesday"
"AsO4","AsO4-1","Private","2019-11-05T16:25:00.000",16,"2019-11-05T20:33:00.000",20,11.2,4.124444444,"Nov","Tuesday"
"Bl2","Bl2-5","Private","2019-11-05T16:26:00.000",16,"2019-11-05T17:43:00.000",17,4.56,1.273888889,"Nov","Tuesday"
"SR2","SR2-3","Private","2019-11-05T16:28:00.000",16,"2019-11-05T20:20:00.000",20,23.93,3.873055556,"Nov","Tuesday"
"UT15","UT15-2","Private","2019-11-05T16:31:00.000",16,"2019-11-06T07:36:00.000",7,17.55,15.07027778,"Nov","Tuesday"
"Bl2","Bl2-3","Private","2019-11-05T16:36:00.000",16,"2019-11-06T07:35:00.000",7,15.17,14.99472222,"Nov","Tuesday"
"AsO2","AsO2-1","Private","2019-11-05T16:53:00.000",16,"2019-11-06T07:06:00.000",7,13.91,14.22805556,"Nov","Tuesday"
"Bl2","Bl2-1","Private","2019-11-05T17:00:00.000",17,"2019-11-05T21:07:00.000",21,13.7,4.126944444,"Nov","Tuesday"
"SR2","SR2-2","Private","2019-11-05T17:00:00.000",17,"2019-11-06T08:52:00.000",8,7.33,15.855,"Nov","Tuesday"
"Bl2","Bl2-8","Private","2019-11-05T17:13:00.000",17,"2019-11-05T19:18:00.000",19,13.03,2.078055556,"Nov","Tuesday"
"AdO1","AdO1-3","Private","2019-11-05T17:41:00.000",17,"2019-11-08T09:58:00.000",9,59.14,64.27861111,"Nov","Tuesday"
"AsO10","AsO10-1","Private","2019-11-05T18:18:00.000",18,"2019-11-06T07:09:00.000",7,7,12.85277778,"Nov","Tuesday"
"Bl2","Bl2-5","Private","2019-11-05T18:19:00.000",18,"2019-11-05T19:26:00.000",19,3.92,1.111111111,"Nov","Tuesday"
"UT15","UT15-1","Private","2019-11-05T18:40:00.000",18,"2019-11-07T11:36:00.000",11,5.99,40.92916667,"Nov","Tuesday"
"SR14","SR14-1","Private","2019-11-05T18:49:00.000",18,"2019-11-06T07:21:00.000",7,42.19,12.54611111,"Nov","Tuesday"
"UT1","UT1-1","Private","2019-11-05T19:08:00.000",19,"2019-11-05T20:06:00.000",20,3.53,0.973888889,"Nov","Tuesday"
"Bl2","Share-25","Shared","2019-11-05T19:10:00.000",19,"2019-11-06T06:32:00.000",6,53.62,11.36222222,"Nov","Tuesday"
"UT7","UT7-2","Private","2019-11-05T19:12:00.000",19,"2019-11-06T07:27:00.000",7,9.44,12.25722222,"Nov","Tuesday"
"NR1","NR1-2","Private","2019-11-05T19:16:00.000",19,"2019-11-06T06:45:00.000",6,2.42,11.4925,"Nov","Tuesday"
"AdO3","Share-16","Shared","2019-11-05T19:29:00.000",19,"2019-11-05T22:34:00.000",22,22.79,3.082777778,"Nov","Tuesday"
"Bl2","Bl2-2","Private","2019-11-05T19:36:00.000",19,"2019-11-05T20:43:00.000",20,4.03,1.125,"Nov","Tuesday"
"Bl2","Bl2-5","Private","2019-11-05T20:16:00.000",20,"2019-11-06T07:41:00.000",7,9.72,11.41666667,"Nov","Tuesday"
"AdO1","AdO1-1","Private","2019-11-05T20:18:00.000",20,"2019-11-06T06:27:00.000",6,15.12,10.14388889,"Nov","Tuesday"
"MS22","AsO4-2","Private","2019-11-05T20:22:00.000",20,"2019-11-06T06:51:00.000",6,0.93,10.47416667,"Nov","Tuesday"
"Bl2","Bl2-8","Private","2019-11-05T20:29:00.000",20,"2019-11-06T07:31:00.000",7,10.61,11.03416667,"Nov","Tuesday"
"UT7","UT7-5","Private","2019-11-05T20:30:00.000",20,"2019-11-06T09:01:00.000",9,5.8,12.51111111,"Nov","Tuesday"
"UT1","UT1-1","Private","2019-11-05T21:21:00.000",21,"2019-11-06T07:57:00.000",7,8.33,10.60888889,"Nov","Tuesday"
"Bl2","Bl2-7","Private","2019-11-05T22:00:00.000",22,"2019-11-06T07:48:00.000",7,12.86,9.791388889,"Nov","Tuesday"
"MS1","MS1-2","Private","2019-11-05T22:31:00.000",22,"2019-11-06T08:12:00.000",8,9.84,9.683055556,"Nov","Tuesday"
"Bl2","Share-30","Shared","2019-11-06T07:58:00.000",7,"2019-11-06T11:22:00.000",11,24.83,3.391111111,"Nov","Wednesday"
"AdO3","AdO3-1","Shared","2019-11-06T09:03:00.000",9,"2019-11-06T14:12:00.000",14,6.18,5.1475,"Nov","Wednesday"
"Bl2","Bl2-1","Private","2019-11-06T09:05:00.000",9,"2019-11-06T09:15:00.000",9,0.61,0.179166667,"Nov","Wednesday"
"AsO2","Share-20","Shared","2019-11-06T12:18:00.000",12,"2019-11-06T15:06:00.000",15,9.77,2.811388889,"Nov","Wednesday"
"UT9","Share-12","Shared","2019-11-06T14:20:00.000",14,"2019-11-06T17:22:00.000",17,18.15,3.040277778,"Nov","Wednesday"
"NR1","NR1-1","Private","2019-11-06T15:07:00.000",15,"2019-11-07T07:26:00.000",7,8.71,16.32333333,"Nov","Wednesday"
"Bl2","Bl2-1","Private","2019-11-06T15:42:00.000",15,"2019-11-06T16:02:00.000",16,1.2,0.343055556,"Nov","Wednesday"
"AsO2","Share-5","Shared","2019-11-06T15:48:00.000",15,"2019-11-06T20:30:00.000",20,35.14,4.713333333,"Nov","Wednesday"
"Bl2","Bl2-3","Private","2019-11-06T15:55:00.000",15,"2019-11-06T16:50:00.000",16,6.6,0.92,"Nov","Wednesday"
"AdA6","AdA6-1","Private","2019-11-06T16:02:00.000",16,"2019-11-07T07:46:00.000",7,4.51,15.74277778,"Nov","Wednesday"
"AdO3","AdO3-3","Private","2019-11-06T16:08:00.000",16,"2019-11-07T06:42:00.000",6,20.73,14.57694444,"Nov","Wednesday"
"Bl2","Bl2-5","Private","2019-11-06T16:09:00.000",16,"2019-11-06T16:49:00.000",16,2.38,0.669166667,"Nov","Wednesday"
"AsO10","AsO10-1","Private","2019-11-06T16:17:00.000",16,"2019-11-06T16:54:00.000",16,2.21,0.615555556,"Nov","Wednesday"
"UT1","UT1-1","Private","2019-11-06T16:18:00.000",16,"2019-11-06T17:36:00.000",17,4.67,1.301944444,"Nov","Wednesday"
"Bl2","Share-30","Shared","2019-11-06T16:18:00.000",16,"2019-11-06T19:19:00.000",19,16.02,3.012777778,"Nov","Wednesday"
"UT15","UT15-2","Private","2019-11-06T16:21:00.000",16,"2019-11-07T07:25:00.000",7,17.35,15.06805556,"Nov","Wednesday"
"Bl2","Bl2-1","Private","2019-11-06T16:22:00.000",16,"2019-11-06T21:12:00.000",21,17.2,4.826944444,"Nov","Wednesday"
"SR2","SR2-1","Private","2019-11-06T16:24:00.000",16,"2019-11-07T18:37:00.000",18,16.9,26.21722222,"Nov","Wednesday"
"Bl2","Share-7","Shared","2019-11-06T16:25:00.000",16,"2019-11-07T05:11:00.000",5,54.53,12.75333333,"Nov","Wednesday"
"AsO4","AsO4-1","Private","2019-11-06T16:25:00.000",16,"2019-11-07T07:33:00.000",7,9.28,15.12916667,"Nov","Wednesday"
"MS22","AsO4-2","Private","2019-11-06T16:35:00.000",16,"2019-11-06T18:02:00.000",18,4.42,1.445833333,"Nov","Wednesday"
"MS1","MS1-2","Private","2019-11-06T16:40:00.000",16,"2019-11-07T11:00:00.000",11,5.97,18.33277778,"Nov","Wednesday"
"AsO10","AsO10-4","Private","2019-11-06T16:52:00.000",16,"2019-11-07T07:16:00.000",7,19.25,14.39944444,"Nov","Wednesday"
"Bl2","Bl2-3","Private","2019-11-06T17:26:00.000",17,"2019-11-07T07:31:00.000",7,9.09,14.08388889,"Nov","Wednesday"
"NR1","NR1-2","Private","2019-11-06T18:10:00.000",18,"2019-11-07T06:43:00.000",6,5.28,12.54694444,"Nov","Wednesday"
"UT7","UT7-5","Private","2019-11-06T18:16:00.000",18,"2019-11-07T01:46:00.000",1,4.14,7.496388889,"Nov","Wednesday"
"AsO2","AsO2-1","Private","2019-11-06T18:43:00.000",18,"2019-11-07T07:25:00.000",7,14.09,12.68444444,"Nov","Wednesday"
"MS22","MS22-1","Private","2019-11-06T18:54:00.000",18,"2019-11-07T07:00:00.000",7,36.15,12.1025,"Nov","Wednesday"
"Bl2","Bl2-5","Private","2019-11-06T19:15:00.000",19,"2019-11-06T20:18:00.000",20,3.75,1.059166667,"Nov","Wednesday"
"UT7","UT7-2","Private","2019-11-06T19:15:00.000",19,"2019-11-07T07:24:00.000",7,11.23,12.14916667,"Nov","Wednesday"
"AsO10","AsO10-1","Private","2019-11-06T19:20:00.000",19,"2019-11-07T07:06:00.000",7,9.48,11.77805556,"Nov","Wednesday"
"UT7","UT7-3","Private","2019-11-06T19:39:00.000",19,"2019-11-07T08:30:00.000",8,9.72,12.84694444,"Nov","Wednesday"
"MS1","MS1-1","Private","2019-11-06T19:51:00.000",19,"2019-11-07T17:51:00.000",17,8.97,21.98805556,"Nov","Wednesday"
"Bl2","Bl2-7","Private","2019-11-06T20:15:00.000",20,"2019-11-07T10:52:00.000",10,8.64,14.61611111,"Nov","Wednesday"
"Bl2","Bl2-2","Private","2019-11-06T20:31:00.000",20,"2019-11-06T21:41:00.000",21,4.15,1.155,"Nov","Wednesday"
"Bl2","Bl2-5","Private","2019-11-06T20:58:00.000",20,"2019-11-06T21:13:00.000",21,0.87,0.248611111,"Nov","Wednesday"
"MS22","AsO4-2","Private","2019-11-06T20:59:00.000",20,"2019-11-07T06:20:00.000",6,9.93,9.3575,"Nov","Wednesday"
"UT9","Share-36","Shared","2019-11-06T21:22:00.000",21,"2019-11-06T23:40:00.000",23,3.9,2.303333333,"Nov","Wednesday"
"Bl2","Bl2-5","Private","2019-11-06T21:57:00.000",21,"2019-11-07T10:15:00.000",10,13.98,12.31111111,"Nov","Wednesday"
"Bl2","Bl2-2","Private","2019-11-06T22:04:00.000",22,"2019-11-07T08:04:00.000",8,18.54,10.00916667,"Nov","Wednesday"
"SR2","SR2-3","Private","2019-11-06T22:33:00.000",22,"2019-11-07T07:43:00.000",7,37.55,9.163888889,"Nov","Wednesday"
"AdA1","AdA1-1","Private","2019-11-06T22:36:00.000",22,"2019-11-07T12:01:00.000",12,3.87,13.41083333,"Nov","Wednesday"
"Bl2","Share-3","Shared","2019-11-07T00:43:00.000",0,"2019-11-07T08:18:00.000",8,27.03,7.583611111,"Nov","Thursday"
"AsO2","Share-20","Shared","2019-11-07T02:28:00.000",2,"2019-11-07T15:32:00.000",15,16.68,13.06083333,"Nov","Thursday"
"AdO1","AdO1-1","Private","2019-11-07T07:52:00.000",7,"2019-11-07T13:57:00.000",13,17.27,6.087222222,"Nov","Thursday"
"Bl2","Share-30","Shared","2019-11-07T08:12:00.000",8,"2019-11-07T13:09:00.000",13,35.68,4.948333333,"Nov","Thursday"
"Bl2","Bl2-1","Private","2019-11-07T12:05:00.000",12,"2019-11-07T13:07:00.000",13,3.64,1.026944444,"Nov","Thursday"
"Bl2","Bl2-6","Private","2019-11-07T14:05:00.000",14,"2019-11-11T11:24:00.000",11,13.25,93.31083333,"Nov","Thursday"
"UT15","UT15-1","Private","2019-11-07T14:07:00.000",14,"2019-11-08T12:36:00.000",12,7.78,22.48361111,"Nov","Thursday"
"Bl2","Share-29","Shared","2019-11-07T14:46:00.000",14,"2019-11-07T19:02:00.000",19,11.41,4.273888889,"Nov","Thursday"
"Bl2","Share-30","Shared","2019-11-07T14:52:00.000",14,"2019-11-07T17:39:00.000",17,14.32,2.7725,"Nov","Thursday"
"NR1","NR1-2","Private","2019-11-07T15:05:00.000",15,"2019-11-08T06:49:00.000",6,2.49,15.72972222,"Nov","Thursday"
"Bl2","Bl2-5","Private","2019-11-07T15:23:00.000",15,"2019-11-07T16:17:00.000",16,3.08,0.899166667,"Nov","Thursday"
"NR1","NR1-1","Private","2019-11-07T15:23:00.000",15,"2019-11-08T08:44:00.000",8,6.9,17.33861111,"Nov","Thursday"
"Bl2","Bl2-1","Private","2019-11-07T15:37:00.000",15,"2019-11-07T17:58:00.000",17,8.33,2.35,"Nov","Thursday"
"AdA6","AdA6-1","Private","2019-11-07T15:43:00.000",15,"2019-11-07T16:55:00.000",16,1.03,1.1975,"Nov","Thursday"
"UT7","UT7-5","Private","2019-11-07T15:50:00.000",15,"2019-11-07T16:39:00.000",16,2.97,0.811666667,"Nov","Thursday"
"Bl2","Bl2-3","Private","2019-11-07T15:51:00.000",15,"2019-11-08T07:29:00.000",7,12.11,15.63055556,"Nov","Thursday"
"Bl2","Bl2-8","Private","2019-11-07T16:09:00.000",16,"2019-11-07T17:59:00.000",17,10.94,1.834166667,"Nov","Thursday"
"MS1","MS1-2","Private","2019-11-07T16:19:00.000",16,"2019-11-07T18:41:00.000",18,7.27,2.365555556,"Nov","Thursday"
"AsO4","AsO4-1","Private","2019-11-07T16:23:00.000",16,"2019-11-08T07:31:00.000",7,7.52,15.13194444,"Nov","Thursday"
"UT15","UT15-2","Private","2019-11-07T16:29:00.000",16,"2019-11-08T07:43:00.000",7,16.65,15.22027778,"Nov","Thursday"
"UT1","UT1-1","Private","2019-11-07T16:29:00.000",16,"2019-11-07T17:09:00.000",17,2.4,0.663055556,"Nov","Thursday"
"AdA6","AdA6-1","Private","2019-11-07T17:18:00.000",17,"2019-11-07T17:48:00.000",17,1.44,0.508888889,"Nov","Thursday"
"MS22","AsO4-2","Private","2019-11-07T17:23:00.000",17,"2019-11-07T18:00:00.000",18,1.84,0.6075,"Nov","Thursday"
"NR1","NR1-3","Private","2019-11-07T17:52:00.000",17,"2019-11-07T18:59:00.000",18,7.42,1.12,"Nov","Thursday"
"AdA6","AdA6-1","Private","2019-11-07T18:00:00.000",18,"2019-11-07T18:50:00.000",18,1.78,0.8275,"Nov","Thursday"
"UT1","UT1-1","Private","2019-11-07T18:08:00.000",18,"2019-11-08T15:46:00.000",15,8.43,21.64583333,"Nov","Thursday"
"SR2","SR2-3","Private","2019-11-07T18:13:00.000",18,"2019-11-07T20:00:00.000",20,12.11,1.781666667,"Nov","Thursday"
"AsO2","Share-22","Shared","2019-11-07T18:16:00.000",18,"2019-11-07T20:52:00.000",20,15.2,2.601944444,"Nov","Thursday"
"UT7","UT7-2","Private","2019-11-07T18:22:00.000",18,"2019-11-08T07:32:00.000",7,4.17,13.16416667,"Nov","Thursday"
"AsO2","AsO2-1","Private","2019-11-07T18:23:00.000",18,"2019-11-08T07:05:00.000",7,14.37,12.70666667,"Nov","Thursday"
"UT7","UT7-5","Private","2019-11-07T18:58:00.000",18,"2019-11-07T19:43:00.000",19,2.66,0.756111111,"Nov","Thursday"
"MS22","MS22-1","Private","2019-11-07T19:03:00.000",19,"2019-11-08T06:15:00.000",6,40.26,11.20222222,"Nov","Thursday"
"Bl2","Share-25","Shared","2019-11-07T19:15:00.000",19,"2019-11-08T06:32:00.000",6,36.45,11.29194444,"Nov","Thursday"
"UT9","Share-36","Shared","2019-11-07T20:30:00.000",20,"2019-11-08T00:28:00.000",0,7.95,3.973888889,"Nov","Thursday"
"Bl2","Bl2-7","Private","2019-11-07T20:30:00.000",20,"2019-11-08T14:22:00.000",14,11.66,17.85222222,"Nov","Thursday"
"SR2","SR2-3","Private","2019-11-07T20:47:00.000",20,"2019-11-08T08:00:00.000",8,6.29,11.21555556,"Nov","Thursday"
"MS1","MS1-1","Private","2019-11-07T21:11:00.000",21,"2019-11-09T09:04:00.000",9,5.04,35.88861111,"Nov","Thursday"
"AsO10","AsO10-1","Private","2019-11-07T21:18:00.000",21,"2019-11-08T07:08:00.000",7,14.61,9.837777778,"Nov","Thursday"
"MS22","AsO4-2","Private","2019-11-07T21:51:00.000",21,"2019-11-08T06:30:00.000",6,8.94,8.640555556,"Nov","Thursday"
"MS1","MS1-2","Private","2019-11-07T21:52:00.000",21,"2019-11-08T07:45:00.000",7,4.15,9.886944444,"Nov","Thursday"
"NR1","NR1-3","Private","2019-11-07T22:08:00.000",22,"2019-11-08T07:05:00.000",7,19.5,8.942777778,"Nov","Thursday"
"AdA6","AdA6-1","Private","2019-11-07T22:18:00.000",22,"2019-11-08T07:43:00.000",7,4.62,9.418055556,"Nov","Thursday"
"AsO8","AsO8-3","Private","2019-11-07T22:53:00.000",22,"2019-11-08T06:41:00.000",6,21.58,7.800833333,"Nov","Thursday"
"Bl2","Bl2-5","Private","2019-11-07T23:11:00.000",23,"2019-11-08T04:41:00.000",4,4.34,5.489166667,"Nov","Thursday"
"Bl2","Bl2-8","Private","2019-11-07T23:57:00.000",23,"2019-11-08T07:08:00.000",7,23.11,7.175833333,"Nov","Thursday"
"Bl2","Bl2-5","Private","2019-11-08T06:42:00.000",6,"2019-11-08T10:24:00.000",10,13.19,3.687777778,"Nov","Friday"
"AdO3","AdO3-3","Private","2019-11-08T07:43:00.000",7,"2019-11-08T17:18:00.000",17,7.34,9.586944444,"Nov","Friday"
"Bl2","Bl2-5","Private","2019-11-08T10:52:00.000",10,"2019-11-08T11:20:00.000",11,1.63,0.463611111,"Nov","Friday"
"AdO3","AdO3-1","Shared","2019-11-08T11:19:00.000",11,"2019-11-08T15:44:00.000",15,4.07,4.405833333,"Nov","Friday"
"Bl2","Bl2-2","Private","2019-11-08T12:07:00.000",12,"2019-11-08T15:45:00.000",15,12.07,3.625833333,"Nov","Friday"
"UT15","UT15-1","Private","2019-11-08T14:42:00.000",14,"2019-11-10T16:12:00.000",16,7.41,49.50111111,"Nov","Friday"
"NR1","NR1-1","Private","2019-11-08T15:05:00.000",15,"2019-11-08T16:51:00.000",16,6.21,1.769444444,"Nov","Friday"
"NR1","NR1-2","Private","2019-11-08T15:13:00.000",15,"2019-11-09T15:41:00.000",15,2.12,24.47277778,"Nov","Friday"
"Bl2","Share-28","Shared","2019-11-08T15:13:00.000",15,"2019-11-08T17:28:00.000",17,5.26,2.258055556,"Nov","Friday"
"MS22","AsO4-2","Private","2019-11-08T15:13:00.000",15,"2019-11-08T16:48:00.000",16,4.56,1.58,"Nov","Friday"
"SR14","SR14-2","Private","2019-11-08T15:40:00.000",15,"2019-11-08T18:08:00.000",18,17.81,2.4675,"Nov","Friday"
"UT7","UT7-2","Private","2019-11-08T15:44:00.000",15,"2019-11-09T07:53:00.000",7,4.01,16.155,"Nov","Friday"
"Bl2","Share-29","Shared","2019-11-08T15:45:00.000",15,"2019-11-08T19:11:00.000",19,10.53,3.4325,"Nov","Friday"
"Bl2","Bl2-3","Private","2019-11-08T15:48:00.000",15,"2019-11-09T10:57:00.000",10,10.18,19.15777778,"Nov","Friday"
"UT9","Share-36","Shared","2019-11-08T15:48:00.000",15,"2019-11-08T18:20:00.000",18,5.32,2.532777778,"Nov","Friday"
"AsO4","AsO4-1","Private","2019-11-08T15:53:00.000",15,"2019-11-09T10:09:00.000",10,6.57,18.27111111,"Nov","Friday"
"UT1","UT1-2","Private","2019-11-08T15:57:00.000",15,"2019-11-10T09:54:00.000",9,35.69,41.9525,"Nov","Friday"
"MS1","MS1-2","Private","2019-11-08T16:23:00.000",16,"2019-11-10T01:03:00.000",1,6.33,32.65305556,"Nov","Friday"
"SR2","SR2-2","Private","2019-11-08T16:28:00.000",16,"2019-11-09T15:02:00.000",15,7.47,22.56388889,"Nov","Friday"
"Bl2","Bl2-8","Private","2019-11-08T16:57:00.000",16,"2019-11-08T18:25:00.000",18,9.27,1.475,"Nov","Friday"
"AsO2","AsO2-1","Private","2019-11-08T16:58:00.000",16,"2019-11-09T11:17:00.000",11,13.51,18.31222222,"Nov","Friday"
"UT7","UT7-3","Private","2019-11-08T17:40:00.000",17,"2019-11-09T11:16:00.000",11,7.46,17.615,"Nov","Friday"
"AsO8","AsO8-3","Private","2019-11-08T17:50:00.000",17,"2019-11-10T10:11:00.000",10,15.5,40.34777778,"Nov","Friday"
"UT15","UT15-2","Private","2019-11-08T17:54:00.000",17,"2019-11-11T08:05:00.000",8,13.24,62.17416667,"Nov","Friday"
"MS22","AsO4-2","Private","2019-11-08T17:55:00.000",17,"2019-11-09T12:42:00.000",12,4.91,18.79277778,"Nov","Friday"
"Bl2","Bl2-7","Private","2019-11-08T18:35:00.000",18,"2019-11-09T12:40:00.000",12,5.23,18.08555556,"Nov","Friday"
"Bl2","Bl2-1","Private","2019-11-08T18:44:00.000",18,"2019-11-09T12:29:00.000",12,16.35,17.75305556,"Nov","Friday"
"SR14","SR14-2","Private","2019-11-08T18:53:00.000",18,"2019-11-09T07:01:00.000",7,45.2,12.12944444,"Nov","Friday"
"UT9","Share-12","Shared","2019-11-08T19:05:00.000",19,"2019-11-08T22:30:00.000",22,21.47,3.429166667,"Nov","Friday"
"Bl2","Bl2-5","Private","2019-11-08T19:12:00.000",19,"2019-11-09T09:33:00.000",9,8.67,14.35583333,"Nov","Friday"
