ride_id,rideable_type,started_at,ended_at,start_station_id,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length
4543,standard_bike,2016-01-15 14:56:05,2016-01-15 15:02:36,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,390
4544,standard_bike,2016-01-15 15:03:30,2016-01-15 15:08:38,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,307
4545,standard_bike,2016-01-15 15:03:36,2016-01-15 15:05:42,3203,3211,40.727595966,-74.044247311,40.72152515,-74.046304543,Subscriber,125
4546,standard_bike,2016-01-15 15:09:38,2016-01-15 15:23:14,3225,3186,40.7236589,-74.0641943,40.71958611647166,-74.04311746358871,Subscriber,816
4547,standard_bike,2016-01-15 15:11:36,2016-01-15 15:13:45,3186,3211,40.71958611647166,-74.04311746358871,40.72152515,-74.046304543,Subscriber,128
4548,standard_bike,2016-01-15 15:12:16,2016-01-15 15:31:42,3202,3184,40.7272235,-74.0337589,40.7141454,-74.0335519,Subscriber,1165
4549,standard_bike,2016-01-15 15:15:14,2016-01-15 15:22:21,3214,3185,40.7127742,-74.0364857,40.7177325,-74.043845,Subscriber,426
4550,standard_bike,2016-01-15 15:15:51,2016-01-15 15:23:52,3215,3220,40.7467299,-74.0492509,40.73496102000952,-74.0595030784607,Subscriber,481
4551,standard_bike,2016-01-15 15:39:57,2016-01-15 15:54:31,3187,3186,40.7211236,-74.03805095,40.71958611647166,-74.04311746358871,Subscriber,874
4552,standard_bike,2016-01-15 15:40:19,2016-01-15 15:54:30,3187,3186,40.7211236,-74.03805095,40.71958611647166,-74.04311746358871,Subscriber,851
4553,standard_bike,2016-01-15 15:47:49,2016-01-15 15:54:02,3202,3185,40.7272235,-74.0337589,40.7177325,-74.043845,Subscriber,372
4554,standard_bike,2016-01-15 15:47:51,2016-01-15 15:54:16,3202,3185,40.7272235,-74.0337589,40.7177325,-74.043845,Subscriber,384
4555,standard_bike,2016-01-15 15:49:25,2016-01-15 15:58:47,3214,3214,40.7127742,-74.0364857,40.7127742,-74.0364857,Subscriber,562
4556,standard_bike,2016-01-15 15:51:19,2016-01-15 15:54:51,3186,3187,40.71958611647166,-74.04311746358871,40.7211236,-74.03805095,Subscriber,212
4557,standard_bike,2016-01-15 16:01:51,2016-01-15 16:09:02,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,431
4558,standard_bike,2016-01-15 16:02:36,2016-01-15 16:07:38,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,302
4559,standard_bike,2016-01-15 16:02:42,2016-01-15 16:13:41,3225,3195,40.7236589,-74.0641943,40.73074262530658,-74.06378388404846,Subscriber,659
4560,standard_bike,2016-01-15 16:04:00,2016-01-15 16:13:55,3186,3214,40.71958611647166,-74.04311746358871,40.7127742,-74.0364857,Subscriber,594
4561,standard_bike,2016-01-15 16:12:23,2016-01-15 16:24:34,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,731
4562,standard_bike,2016-01-15 16:14:04,2016-01-15 16:20:50,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,406
4563,standard_bike,2016-01-15 16:17:58,2016-01-15 16:27:08,3212,3195,40.734785818,-74.050443636,40.73074262530658,-74.06378388404846,Subscriber,550
4564,standard_bike,2016-01-15 16:18:23,2016-01-15 16:20:31,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,127
4565,standard_bike,2016-01-15 16:19:12,2016-01-15 16:23:12,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,239
4566,standard_bike,2016-01-15 16:21:20,2016-01-15 16:28:50,3203,3202,40.727595966,-74.044247311,40.7272235,-74.0337589,Subscriber,449
4567,standard_bike,2016-01-15 16:22:02,2016-01-15 16:40:24,3192,3192,40.7112423,-74.0557013,40.7112423,-74.0557013,Customer,1102
4568,standard_bike,2016-01-15 16:24:55,2016-01-15 16:32:19,3187,3199,40.7211236,-74.03805095,40.7287448,-74.0321082,Subscriber,443
4569,standard_bike,2016-01-15 16:25:12,2016-01-15 16:35:28,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,615
4570,standard_bike,2016-01-15 16:26:17,2016-01-15 16:48:22,3186,3186,40.71958611647166,-74.04311746358871,40.71958611647166,-74.04311746358871,Subscriber,1324
4571,standard_bike,2016-01-15 16:28:17,2016-01-15 16:35:18,3214,3184,40.7127742,-74.0364857,40.7141454,-74.0335519,Subscriber,420
4572,standard_bike,2016-01-15 16:31:13,2016-01-15 16:38:35,3184,3186,40.7141454,-74.0335519,40.71958611647166,-74.04311746358871,Subscriber,442
4573,standard_bike,2016-01-15 16:32:10,2016-01-15 16:41:38,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,568
4574,standard_bike,2016-01-15 16:40:44,2016-01-15 16:47:31,3213,3183,40.71848892,-74.047726625,40.7162469,-74.0334588,Subscriber,406
4575,standard_bike,2016-01-15 16:48:11,2016-01-15 16:52:58,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,286
4576,standard_bike,2016-01-15 16:49:45,2016-01-15 17:06:34,3185,3207,40.7177325,-74.043845,40.7376037,-74.0524783,Subscriber,1008
4577,standard_bike,2016-01-15 16:53:00,2016-01-15 17:01:32,3193,3188,40.7246050998869,-74.07840594649315,40.7101087,-74.0858489,Subscriber,511
4578,standard_bike,2016-01-15 16:54:46,2016-01-15 17:22:45,3186,3186,40.71958611647166,-74.04311746358871,40.71958611647166,-74.04311746358871,Subscriber,1679
4579,standard_bike,2016-01-15 16:55:08,2016-01-15 16:58:52,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,223
4580,standard_bike,2016-01-15 17:02:43,2016-01-15 17:05:27,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,163
4581,standard_bike,2016-01-15 17:05:39,2016-01-15 17:10:19,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,279
4582,standard_bike,2016-01-15 17:05:55,2016-01-15 17:10:18,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,263
4583,standard_bike,2016-01-15 17:06:07,2016-01-15 17:09:40,3186,3205,40.71958611647166,-74.04311746358871,40.71653978099194,-74.0496379137039,Subscriber,213
4584,standard_bike,2016-01-15 17:07:59,2016-01-15 17:18:32,3199,3214,40.7287448,-74.0321082,40.7127742,-74.0364857,Subscriber,632
4585,standard_bike,2016-01-15 17:08:36,2016-01-15 17:22:54,3202,3210,40.7272235,-74.0337589,40.742677141,-74.051788633,Subscriber,858
4586,standard_bike,2016-01-15 17:12:12,2016-01-15 17:17:29,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,316
4587,standard_bike,2016-01-15 17:16:28,2016-01-15 17:26:25,3188,3193,40.7101087,-74.0858489,40.7246050998869,-74.07840594649315,Subscriber,597
4588,standard_bike,2016-01-15 17:16:43,2016-01-15 17:34:32,3195,3216,40.73074262530658,-74.06378388404846,40.6970299,-74.0969366,Subscriber,1069
4589,standard_bike,2016-01-15 17:16:53,2016-01-15 17:23:46,3185,3202,40.7177325,-74.043845,40.7272235,-74.0337589,Subscriber,412
4590,standard_bike,2016-01-15 17:16:56,2016-01-15 17:24:05,3185,3202,40.7177325,-74.043845,40.7272235,-74.0337589,Subscriber,428
4591,standard_bike,2016-01-15 17:19:07,2016-01-15 17:23:27,3183,3186,40.7162469,-74.0334588,40.71958611647166,-74.04311746358871,Subscriber,259
4592,standard_bike,2016-01-15 17:19:12,2016-01-15 17:26:50,3202,3211,40.7272235,-74.0337589,40.72152515,-74.046304543,Subscriber,458
4593,standard_bike,2016-01-15 17:25:52,2016-01-15 17:35:41,3183,3192,40.7162469,-74.0334588,40.7112423,-74.0557013,Subscriber,589
4594,standard_bike,2016-01-15 17:27:03,2016-01-15 17:31:28,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,265
4595,standard_bike,2016-01-15 17:29:20,2016-01-15 17:35:17,3187,3203,40.7211236,-74.03805095,40.727595966,-74.044247311,Subscriber,357
4596,standard_bike,2016-01-15 17:31:00,2016-01-15 17:36:58,3184,3205,40.7141454,-74.0335519,40.71653978099194,-74.0496379137039,Subscriber,358
4597,standard_bike,2016-01-15 17:32:56,2016-01-15 17:37:02,3186,3205,40.71958611647166,-74.04311746358871,40.71653978099194,-74.0496379137039,Subscriber,246
4598,standard_bike,2016-01-15 17:33:34,2016-01-16 00:32:41,3183,3211,40.7162469,-74.0334588,40.72152515,-74.046304543,Subscriber,25146
4599,standard_bike,2016-01-15 17:33:53,2016-01-15 17:42:39,3183,3213,40.7162469,-74.0334588,40.71848892,-74.047726625,Subscriber,526
4600,standard_bike,2016-01-15 17:35:56,2016-01-15 17:44:15,3195,3212,40.73074262530658,-74.06378388404846,40.734785818,-74.050443636,Subscriber,498
4601,standard_bike,2016-01-15 17:36:06,2016-01-15 17:40:46,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,279
4602,standard_bike,2016-01-15 17:38:32,2016-01-15 17:48:21,3195,3210,40.73074262530658,-74.06378388404846,40.742677141,-74.051788633,Subscriber,588
4603,standard_bike,2016-01-15 17:39:04,2016-01-15 17:44:29,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,324
4604,standard_bike,2016-01-15 17:40:42,2016-01-15 17:47:01,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,379
4605,standard_bike,2016-01-15 17:42:11,2016-01-15 17:48:26,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,375
4606,standard_bike,2016-01-15 17:43:10,2016-01-15 17:52:16,3183,3203,40.7162469,-74.0334588,40.727595966,-74.044247311,Subscriber,545
4607,standard_bike,2016-01-15 17:45:51,2016-01-15 17:55:42,3184,3199,40.7141454,-74.0335519,40.7287448,-74.0321082,Subscriber,591
4608,standard_bike,2016-01-15 17:46:49,2016-01-15 17:51:45,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,295
4609,standard_bike,2016-01-15 17:48:00,2016-01-15 17:51:34,3186,3211,40.71958611647166,-74.04311746358871,40.72152515,-74.046304543,Subscriber,214
4610,standard_bike,2016-01-15 17:50:43,2016-01-15 17:53:12,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,148
4611,standard_bike,2016-01-15 17:52:06,2016-01-15 17:55:22,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,196
4612,standard_bike,2016-01-15 17:52:11,2016-01-15 18:14:24,3186,3201,40.71958611647166,-74.04311746358871,40.737711,-74.066921,Subscriber,1332
4613,standard_bike,2016-01-15 17:53:11,2016-01-15 18:01:38,3187,3202,40.7211236,-74.03805095,40.7272235,-74.0337589,Subscriber,507
4614,standard_bike,2016-01-15 17:54:07,2016-01-15 18:29:59,3186,3211,40.71958611647166,-74.04311746358871,40.72152515,-74.046304543,Subscriber,2152
4615,standard_bike,2016-01-15 17:54:21,2016-01-15 18:00:00,3183,3187,40.7162469,-74.0334588,40.7211236,-74.03805095,Subscriber,338
4616,standard_bike,2016-01-15 17:55:27,2016-01-15 18:00:02,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,275
4617,standard_bike,2016-01-15 17:55:44,2016-01-15 18:02:39,3184,3211,40.7141454,-74.0335519,40.72152515,-74.046304543,Subscriber,415
4618,standard_bike,2016-01-15 17:56:12,2016-01-15 17:58:47,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,155
4619,standard_bike,2016-01-15 17:59:56,2016-01-15 18:02:59,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,183
4620,standard_bike,2016-01-15 18:00:36,2016-01-15 18:13:33,3195,3210,40.73074262530658,-74.06378388404846,40.742677141,-74.051788633,Subscriber,777
4621,standard_bike,2016-01-15 18:06:55,2016-01-15 18:14:04,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,428
4622,standard_bike,2016-01-15 18:07:58,2016-01-15 18:12:55,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,297
4623,standard_bike,2016-01-15 18:09:27,2016-01-15 18:17:41,3225,3186,40.7236589,-74.0641943,40.71958611647166,-74.04311746358871,Subscriber,493
4624,standard_bike,2016-01-15 18:10:45,2016-01-15 18:16:52,3183,3185,40.7162469,-74.0334588,40.7177325,-74.043845,Subscriber,367
4625,standard_bike,2016-01-15 18:11:51,2016-01-15 18:18:07,3183,3213,40.7162469,-74.0334588,40.71848892,-74.047726625,Subscriber,376
4626,standard_bike,2016-01-15 18:14:04,2016-01-15 18:15:24,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,80
4627,standard_bike,2016-01-15 18:14:41,2016-01-15 18:17:36,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,174
4628,standard_bike,2016-01-15 18:18:25,2016-01-15 18:24:01,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,335
4629,standard_bike,2016-01-15 18:18:43,2016-01-15 18:24:52,3195,3207,40.73074262530658,-74.06378388404846,40.7376037,-74.0524783,Subscriber,369
4630,standard_bike,2016-01-15 18:23:59,2016-01-15 18:29:19,3206,3207,40.7311689,-74.0575736,40.7376037,-74.0524783,Subscriber,319
4631,standard_bike,2016-01-15 18:25:08,2016-01-15 18:30:58,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,350
4632,standard_bike,2016-01-15 18:27:04,2016-01-15 18:30:24,3186,3187,40.71958611647166,-74.04311746358871,40.7211236,-74.03805095,Subscriber,200
4633,standard_bike,2016-01-15 18:27:15,2016-01-15 18:32:00,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,284
4634,standard_bike,2016-01-15 18:28:49,2016-01-15 18:34:15,3202,3214,40.7272235,-74.0337589,40.7127742,-74.0364857,Subscriber,325
4635,standard_bike,2016-01-15 18:34:23,2016-01-15 18:40:26,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,363
4636,standard_bike,2016-01-15 18:36:12,2016-01-15 18:43:29,3184,3186,40.7141454,-74.0335519,40.71958611647166,-74.04311746358871,Subscriber,437
4637,standard_bike,2016-01-15 18:37:13,2016-01-15 18:43:44,3211,3199,40.72152515,-74.046304543,40.7287448,-74.0321082,Subscriber,391
4638,standard_bike,2016-01-15 18:40:37,2016-01-15 18:46:05,3186,3211,40.71958611647166,-74.04311746358871,40.72152515,-74.046304543,Subscriber,327
4639,standard_bike,2016-01-15 18:42:21,2016-01-15 18:46:02,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,220
4640,standard_bike,2016-01-15 18:42:27,2016-01-15 18:53:50,3195,3193,40.73074262530658,-74.06378388404846,40.7246050998869,-74.07840594649315,Subscriber,682
4641,standard_bike,2016-01-15 18:43:41,2016-01-15 18:46:02,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,141
4642,standard_bike,2016-01-15 18:48:03,2016-01-15 18:52:36,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,272
4643,standard_bike,2016-01-15 18:50:04,2016-01-15 18:53:56,3205,3186,40.71653978099194,-74.0496379137039,40.71958611647166,-74.04311746358871,Subscriber,232
4644,standard_bike,2016-01-15 18:51:07,2016-01-15 18:55:16,3203,3186,40.727595966,-74.044247311,40.71958611647166,-74.04311746358871,Subscriber,248
4645,standard_bike,2016-01-15 18:51:12,2016-01-15 19:03:43,3195,3210,40.73074262530658,-74.06378388404846,40.742677141,-74.051788633,Subscriber,751
4646,standard_bike,2016-01-15 18:51:32,2016-01-15 19:05:15,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,822
4647,standard_bike,2016-01-15 18:54:37,2016-01-15 19:00:40,3209,3185,40.7241765,-74.0506564,40.7177325,-74.043845,Subscriber,362
4648,standard_bike,2016-01-15 18:55:21,2016-01-15 19:09:29,3186,3192,40.71958611647166,-74.04311746358871,40.7112423,-74.0557013,Subscriber,848
4649,standard_bike,2016-01-15 18:55:41,2016-01-15 19:03:46,3220,3210,40.73496102000952,-74.0595030784607,40.742677141,-74.051788633,Subscriber,485
4650,standard_bike,2016-01-15 18:55:46,2016-01-15 18:59:44,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,238
4651,standard_bike,2016-01-15 18:56:00,2016-01-15 19:03:30,3183,3203,40.7162469,-74.0334588,40.727595966,-74.044247311,Subscriber,449
4652,standard_bike,2016-01-15 18:58:19,2016-01-15 18:59:45,3186,3185,40.71958611647166,-74.04311746358871,40.7177325,-74.043845,Subscriber,85
4653,standard_bike,2016-01-15 18:58:43,2016-01-15 19:05:27,3195,3207,40.73074262530658,-74.06378388404846,40.7376037,-74.0524783,Subscriber,404
4654,standard_bike,2016-01-15 18:59:17,2016-01-15 19:02:45,3195,3201,40.73074262530658,-74.06378388404846,40.737711,-74.066921,Subscriber,208
4655,standard_bike,2016-01-15 19:05:16,2016-01-15 19:07:54,3205,3186,40.71653978099194,-74.0496379137039,40.71958611647166,-74.04311746358871,Subscriber,157
4656,standard_bike,2016-01-15 19:07:19,2016-01-15 19:18:40,3183,3203,40.7162469,-74.0334588,40.727595966,-74.044247311,Subscriber,680
4657,standard_bike,2016-01-15 19:09:46,2016-01-15 19:12:34,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,167
4658,standard_bike,2016-01-15 19:12:23,2016-01-15 19:16:32,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,249
4659,standard_bike,2016-01-15 19:13:19,2016-01-15 19:16:25,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,185
4660,standard_bike,2016-01-15 19:16:27,2016-01-15 19:27:30,3202,3209,40.7272235,-74.0337589,40.7241765,-74.0506564,Subscriber,663
4661,standard_bike,2016-01-15 19:16:54,2016-01-15 19:23:58,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,423
4662,standard_bike,2016-01-15 19:17:51,2016-01-15 19:28:39,3195,3210,40.73074262530658,-74.06378388404846,40.742677141,-74.051788633,Subscriber,648
4663,standard_bike,2016-01-15 19:23:08,2016-01-15 19:34:39,3203,3209,40.727595966,-74.044247311,40.7241765,-74.0506564,Subscriber,691
4664,standard_bike,2016-01-15 19:24:04,2016-01-15 20:11:48,3210,3199,40.742677141,-74.051788633,40.7287448,-74.0321082,Customer,2864
4665,standard_bike,2016-01-15 19:24:17,2016-01-15 20:12:00,3210,3199,40.742677141,-74.051788633,40.7287448,-74.0321082,Customer,2862
4666,standard_bike,2016-01-15 19:27:00,2016-01-15 19:36:15,3206,3198,40.7311689,-74.0575736,40.74871594538023,-74.04044330120087,Subscriber,555
4667,standard_bike,2016-01-15 19:30:26,2016-01-15 19:34:23,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,236
4668,standard_bike,2016-01-15 19:38:10,2016-01-15 19:47:07,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,537
4669,standard_bike,2016-01-15 19:39:47,2016-01-15 19:45:04,3185,3203,40.7177325,-74.043845,40.727595966,-74.044247311,Subscriber,317
4670,standard_bike,2016-01-15 19:40:08,2016-01-15 19:43:04,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,176
4671,standard_bike,2016-01-15 19:45:07,2016-01-15 19:48:01,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,173
4672,standard_bike,2016-01-15 19:45:08,2016-01-15 19:50:08,3202,3203,40.7272235,-74.0337589,40.727595966,-74.044247311,Subscriber,300
4673,standard_bike,2016-01-15 19:45:57,2016-01-15 19:49:35,3183,3187,40.7162469,-74.0334588,40.7211236,-74.03805095,Subscriber,217
4674,standard_bike,2016-01-15 19:47:18,2016-01-15 19:52:12,3195,3207,40.73074262530658,-74.06378388404846,40.7376037,-74.0524783,Subscriber,294
4675,standard_bike,2016-01-15 19:49:51,2016-01-15 19:54:07,3185,3211,40.7177325,-74.043845,40.72152515,-74.046304543,Subscriber,256
4676,standard_bike,2016-01-15 19:50:56,2016-01-15 19:56:48,3195,3212,40.73074262530658,-74.06378388404846,40.734785818,-74.050443636,Subscriber,351
4677,standard_bike,2016-01-15 19:52:28,2016-01-15 19:58:27,3214,3187,40.7127742,-74.0364857,40.7211236,-74.03805095,Subscriber,359
4678,standard_bike,2016-01-15 19:57:15,2016-01-15 20:03:11,3220,3207,40.73496102000952,-74.0595030784607,40.7376037,-74.0524783,Subscriber,355
4679,standard_bike,2016-01-15 20:02:25,2016-01-15 20:09:25,3209,3186,40.7241765,-74.0506564,40.71958611647166,-74.04311746358871,Subscriber,420
4680,standard_bike,2016-01-15 20:04:09,2016-01-15 20:17:29,3195,3186,40.73074262530658,-74.06378388404846,40.71958611647166,-74.04311746358871,Subscriber,799
4681,standard_bike,2016-01-15 20:09:09,2016-01-15 20:13:12,3211,3203,40.72152515,-74.046304543,40.727595966,-74.044247311,Subscriber,243
4682,standard_bike,2016-01-15 20:09:58,2016-01-15 20:16:27,3203,3185,40.727595966,-74.044247311,40.7177325,-74.043845,Subscriber,389
4683,standard_bike,2016-01-15 20:13:01,2016-01-15 20:22:13,3220,3196,40.73496102000952,-74.0595030784607,40.7443187,-74.0439909,Subscriber,552
4684,standard_bike,2016-01-15 20:13:37,2016-01-15 20:22:42,3195,3215,40.73074262530658,-74.06378388404846,40.7467299,-74.0492509,Subscriber,544
4685,standard_bike,2016-01-15 20:14:19,2016-01-15 20:18:49,3186,3209,40.71958611647166,-74.04311746358871,40.7241765,-74.0506564,Subscriber,270
4686,standard_bike,2016-01-15 20:15:06,2016-01-15 20:19:06,3195,3194,40.73074262530658,-74.06378388404846,40.7253399253558,-74.06762212514877,Subscriber,239
4687,standard_bike,2016-01-15 20:17:15,2016-01-15 20:28:59,3210,3195,40.742677141,-74.051788633,40.73074262530658,-74.06378388404846,Subscriber,704
4688,standard_bike,2016-01-15 20:18:49,2016-01-15 20:21:55,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,185
4689,standard_bike,2016-01-15 20:19:23,2016-01-15 20:30:58,3186,3212,40.71958611647166,-74.04311746358871,40.734785818,-74.050443636,Subscriber,695
4690,standard_bike,2016-01-15 20:21:06,2016-01-15 20:25:05,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,238
4691,standard_bike,2016-01-15 20:21:37,2016-01-15 20:31:11,3211,3205,40.72152515,-74.046304543,40.71653978099194,-74.0496379137039,Subscriber,574
4692,standard_bike,2016-01-15 20:34:25,2016-01-15 20:37:24,3194,3195,40.7253399253558,-74.06762212514877,40.73074262530658,-74.06378388404846,Subscriber,178
4693,standard_bike,2016-01-15 20:36:09,2016-01-15 20:39:37,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,207
4694,standard_bike,2016-01-15 20:40:24,2016-01-15 20:48:38,3186,3225,40.71958611647166,-74.04311746358871,40.7236589,-74.0641943,Subscriber,493
4695,standard_bike,2016-01-15 20:42:04,2016-01-15 20:49:05,3195,3225,40.73074262530658,-74.06378388404846,40.7236589,-74.0641943,Subscriber,420
4696,standard_bike,2016-01-15 20:42:25,2016-01-15 20:45:16,3211,3186,40.72152515,-74.046304543,40.71958611647166,-74.04311746358871,Subscriber,170
4697,standard_bike,2016-01-15 20:51:31,2016-01-15 20:57:55,3183,3187,40.7162469,-74.0334588,40.7211236,-74.03805095,Subscriber,383
4698,standard_bike,2016-01-15 21:02:50,2016-01-15 21:26:10,3183,3210,40.7162469,-74.0334588,40.742677141,-74.051788633,Subscriber,1400
4699,standard_bike,2016-01-15 21:21:53,2016-01-15 21:25:45,3195,3201,40.73074262530658,-74.06378388404846,40.737711,-74.066921,Subscriber,232
4700,standard_bike,2016-01-15 21:25:48,2016-01-15 21:31:22,3186,3203,40.71958611647166,-74.04311746358871,40.727595966,-74.044247311,Subscriber,333
4701,standard_bike,2016-01-15 21:31:13,2016-01-15 21:41:59,3186,3192,40.71958611647166,-74.04311746358871,40.7112423,-74.0557013,Subscriber,645
4702,standard_bike,2016-01-15 21:40:25,2016-01-15 21:49:30,3213,3187,40.71848892,-74.047726625,40.7211236,-74.03805095,Subscriber,544
4703,standard_bike,2016-01-15 21:42:59,2016-01-15 21:47:48,3186,3187,40.71958611647166,-74.04311746358871,40.7211236,-74.03805095,Subscriber,289
4704,standard_bike,2016-01-15 21:58:20,2016-01-15 22:10:00,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,700
4705,standard_bike,2016-01-15 22:08:37,2016-01-15 22:17:25,3186,3225,40.71958611647166,-74.04311746358871,40.7236589,-74.0641943,Subscriber,527
4706,standard_bike,2016-01-15 22:15:10,2016-01-15 22:23:57,3195,3212,40.73074262530658,-74.06378388404846,40.734785818,-74.050443636,Subscriber,526
4707,standard_bike,2016-01-15 22:22:12,2016-01-15 22:28:31,3193,3195,40.7246050998869,-74.07840594649315,40.73074262530658,-74.06378388404846,Subscriber,378
4708,standard_bike,2016-01-15 22:23:35,2016-01-15 22:27:11,3183,3214,40.7162469,-74.0334588,40.7127742,-74.0364857,Subscriber,216
4709,standard_bike,2016-01-15 22:27:03,2016-01-15 22:29:55,3186,3211,40.71958611647166,-74.04311746358871,40.72152515,-74.046304543,Subscriber,172
4710,standard_bike,2016-01-15 22:37:50,2016-01-15 22:53:31,3187,3192,40.7211236,-74.03805095,40.7112423,-74.0557013,Subscriber,941
4711,standard_bike,2016-01-15 23:17:27,2016-01-15 23:21:32,3186,3205,40.71958611647166,-74.04311746358871,40.71653978099194,-74.0496379137039,Subscriber,245
4712,standard_bike,2016-01-15 23:17:29,2016-01-15 23:21:36,3186,3205,40.71958611647166,-74.04311746358871,40.71653978099194,-74.0496379137039,Subscriber,246
4713,standard_bike,2016-01-15 23:17:44,2016-01-15 23:46:15,3184,3202,40.7141454,-74.0335519,40.7272235,-74.0337589,Customer,1710
4714,standard_bike,2016-01-15 23:19:20,2016-01-15 23:46:07,3184,3202,40.7141454,-74.0335519,40.7272235,-74.0337589,Customer,1607
4715,standard_bike,2016-01-15 23:32:29,2016-01-16 00:10:00,3185,3192,40.7177325,-74.043845,40.7112423,-74.0557013,Customer,2250
4716,standard_bike,2016-01-15 23:33:47,2016-01-16 00:09:37,3185,3192,40.7177325,-74.043845,40.7112423,-74.0557013,Subscriber,2150
4717,standard_bike,2016-01-15 23:38:21,2016-01-15 23:41:25,3186,3213,40.71958611647166,-74.04311746358871,40.71848892,-74.047726625,Subscriber,184
4718,standard_bike,2016-01-15 23:40:17,2016-01-15 23:43:02,3202,3199,40.7272235,-74.0337589,40.7287448,-74.0321082,Subscriber,164
4719,standard_bike,2016-01-15 23:48:01,2016-01-16 00:26:41,3212,3212,40.734785818,-74.050443636,40.734785818,-74.050443636,Subscriber,2320
4720,standard_bike,2016-01-15 23:51:08,2016-01-16 00:37:46,3202,3187,40.7272235,-74.0337589,40.7211236,-74.03805095,Customer,2797
4721,standard_bike,2016-01-15 23:51:16,2016-01-16 00:19:51,3202,3202,40.7272235,-74.0337589,40.7272235,-74.0337589,Customer,1714
