"donation_id","donor_id","amount","donation_date","assignment_id"
2613,3391,276.4,"2020-03-20T00:00:00.000",3927
2614,1398,513.43,"2020-12-24T00:00:00.000",4244
2615,2468,64.1,"2022-01-11T00:00:00.000",186
2616,4438,124.3,"2021-08-19T00:00:00.000",3000
2617,925,482.74,"2020-02-17T00:00:00.000",1845
2618,459,305.67,"2021-01-05T00:00:00.000",1277
2619,1538,904.3,"2020-05-05T00:00:00.000",3033
2620,4603,954.28,"2021-04-23T00:00:00.000",373
2621,3723,879.95,"2020-06-01T00:00:00.000",1242
2622,2681,50.88,"2020-10-10T00:00:00.000",4295
2623,1450,821.15,"2020-07-18T00:00:00.000",820
2624,3764,465.59,"2021-11-10T00:00:00.000",3364
2625,3395,56.45,"2020-01-24T00:00:00.000",4576
2626,2259,126.81,"2021-07-16T00:00:00.000",4797
2627,1672,796.53,"2022-03-27T00:00:00.000",1934
2628,2857,489.12,"2021-10-04T00:00:00.000",2316
2629,313,594.07,"2020-07-12T00:00:00.000",2732
2630,342,30.14,"2022-03-30T00:00:00.000",2507
2631,1499,46.71,"2021-01-17T00:00:00.000",4307
2632,1720,434,"2022-02-15T00:00:00.000",3907
2633,3463,509.8,"2021-03-13T00:00:00.000",4216
2634,1417,167.32,"2021-02-21T00:00:00.000",3329
2635,4336,377.86,"2021-09-19T00:00:00.000",1073
2636,678,13.58,"2021-11-01T00:00:00.000",919
2637,687,142.01,"2022-01-01T00:00:00.000",3841
2638,745,34.74,"2022-12-19T00:00:00.000",4682
2639,426,881.48,"2020-03-31T00:00:00.000",2153
2640,861,70.77,"2020-09-12T00:00:00.000",3386
2641,3136,564.96,"2022-03-25T00:00:00.000",2619
2642,1016,589.35,"2021-07-09T00:00:00.000",451
2643,4802,14.37,"2020-11-10T00:00:00.000",3599
2644,1460,616.14,"2021-01-22T00:00:00.000",3899
2645,702,849.46,"2020-08-22T00:00:00.000",3997
2646,4462,581.34,"2020-12-09T00:00:00.000",2774
2647,955,193.78,"2021-04-12T00:00:00.000",4606
2648,352,555.13,"2020-08-13T00:00:00.000",240
2649,937,700.81,"2020-10-16T00:00:00.000",4561
2650,2742,687.27,"2022-05-07T00:00:00.000",2542
2651,2568,616,"2021-01-23T00:00:00.000",2362
2652,356,388.75,"2022-04-25T00:00:00.000",2696
2653,2992,130.2,"2020-02-12T00:00:00.000",1630
2654,710,80.68,"2020-10-08T00:00:00.000",1096
2655,682,615.39,"2020-12-27T00:00:00.000",3208
2656,797,368.9,"2021-10-10T00:00:00.000",2882
2657,2902,12.04,"2022-12-31T00:00:00.000",2458
2658,4876,157.92,"2020-08-31T00:00:00.000",3982
2659,4612,700.99,"2021-01-13T00:00:00.000",3882
2660,2323,760.54,"2022-05-19T00:00:00.000",3962
2661,47,586.99,"2020-07-19T00:00:00.000",2216
2662,1136,608.98,"2022-06-22T00:00:00.000",2370
2663,1079,281.02,"2022-11-24T00:00:00.000",4178
2664,4810,493.67,"2020-09-17T00:00:00.000",3132
2665,2452,938.61,"2021-01-20T00:00:00.000",1271
2666,4296,390.94,"2022-03-25T00:00:00.000",1286
2667,3942,613.88,"2021-04-10T00:00:00.000",2883
2668,3500,371.64,"2020-02-02T00:00:00.000",2892
2669,941,455.35,"2021-12-16T00:00:00.000",1088
2670,1647,785.02,"2020-11-06T00:00:00.000",4555
2671,3759,398.11,"2020-04-06T00:00:00.000",1669
2672,2723,443.11,"2021-10-02T00:00:00.000",302
2673,4770,294.25,"2020-09-17T00:00:00.000",3381
2674,4472,824.03,"2021-08-14T00:00:00.000",3796
2675,2886,310.06,"2022-02-24T00:00:00.000",4439
2676,1839,733.63,"2021-08-25T00:00:00.000",4557
2677,929,928.31,"2020-11-26T00:00:00.000",672
2678,4308,770.97,"2021-08-20T00:00:00.000",2622
2679,1448,870.97,"2022-04-08T00:00:00.000",2766
2680,4511,150.32,"2022-03-28T00:00:00.000",1107
2681,3296,408.54,"2022-02-05T00:00:00.000",1356
2682,1904,35.38,"2020-06-09T00:00:00.000",3041
2683,3970,527.39,"2020-07-15T00:00:00.000",2743
2684,4001,998.74,"2020-05-13T00:00:00.000",4876
2685,4991,543.11,"2022-04-07T00:00:00.000",4179
2686,1129,863.06,"2020-01-19T00:00:00.000",370
2687,704,989.92,"2020-05-06T00:00:00.000",2161
2688,2232,338.11,"2020-01-17T00:00:00.000",733
2689,3393,433.86,"2021-01-12T00:00:00.000",4627
2690,870,551.3,"2021-09-06T00:00:00.000",3524
2691,3542,732.97,"2021-11-30T00:00:00.000",1950
2692,2054,514.67,"2022-11-13T00:00:00.000",3618
2693,1060,192.91,"2021-03-04T00:00:00.000",2990
2694,4974,507.25,"2021-10-02T00:00:00.000",3705
2695,4713,724,"2021-06-20T00:00:00.000",1740
2696,3229,755.57,"2022-10-25T00:00:00.000",2105
2697,3676,424.74,"2021-09-07T00:00:00.000",36
2698,2186,612.12,"2021-02-05T00:00:00.000",4583
2699,300,993.29,"2020-04-29T00:00:00.000",3760
2700,1668,345.17,"2020-09-02T00:00:00.000",4867
2701,4204,119.73,"2022-06-29T00:00:00.000",2005
2702,3980,149.7,"2021-01-11T00:00:00.000",4263
2703,1495,809.67,"2020-11-22T00:00:00.000",3680
2704,2667,642.22,"2020-03-11T00:00:00.000",2190
2705,1771,372.94,"2020-03-24T00:00:00.000",3568
2706,133,62.36,"2022-03-05T00:00:00.000",2828
2707,1694,106.76,"2020-04-14T00:00:00.000",3554
2708,317,583.73,"2022-12-12T00:00:00.000",4691
2709,3,574.53,"2021-11-24T00:00:00.000",3915
2710,3039,563.37,"2021-01-21T00:00:00.000",110
2711,1094,684.92,"2021-11-30T00:00:00.000",2137
2712,1584,855.07,"2022-10-24T00:00:00.000",2417
2713,1229,546.25,"2020-07-27T00:00:00.000",3989
2714,1682,474.94,"2022-07-20T00:00:00.000",3403
2715,2128,889.66,"2022-08-31T00:00:00.000",733
2716,2745,791.16,"2022-03-02T00:00:00.000",1126
2717,1540,513.75,"2021-03-25T00:00:00.000",133
2718,3773,87.68,"2020-01-21T00:00:00.000",3805
2719,2417,299.57,"2022-07-18T00:00:00.000",4781
2720,1184,860.25,"2020-08-17T00:00:00.000",2317
2721,4551,622,"2021-06-29T00:00:00.000",1219
2722,2048,61.64,"2022-11-01T00:00:00.000",3168
2723,98,752.35,"2021-07-10T00:00:00.000",1705
2724,3248,473.57,"2021-07-24T00:00:00.000",2368
2725,3340,23.56,"2021-04-06T00:00:00.000",1141
2726,1896,657.76,"2022-02-18T00:00:00.000",1596
2727,1343,194.1,"2022-09-23T00:00:00.000",2531
2728,2239,98.07,"2022-12-05T00:00:00.000",4498
2729,2792,270.69,"2021-01-28T00:00:00.000",2403
2730,170,237.82,"2020-07-26T00:00:00.000",457
2731,4378,732.38,"2020-02-04T00:00:00.000",26
2732,3950,849.53,"2022-01-14T00:00:00.000",1550
2733,2439,538.6,"2020-11-06T00:00:00.000",3498
2734,72,346.17,"2022-08-03T00:00:00.000",4375
2735,3817,756.56,"2021-09-08T00:00:00.000",357
2736,960,764.41,"2021-06-11T00:00:00.000",4837
2737,767,286.32,"2022-01-05T00:00:00.000",2130
2738,4038,46.47,"2021-04-13T00:00:00.000",3781
2739,1575,856.55,"2021-11-15T00:00:00.000",1537
2740,1988,95.24,"2020-08-04T00:00:00.000",3607
2741,1288,447.93,"2022-01-08T00:00:00.000",2914
2742,371,436.57,"2021-04-04T00:00:00.000",2167
2743,3289,386.01,"2022-12-24T00:00:00.000",3571
2744,4083,378.58,"2021-05-30T00:00:00.000",3053
2745,4894,810.66,"2021-06-26T00:00:00.000",3400
2746,1721,65.05,"2022-09-17T00:00:00.000",1731
2747,1324,844.16,"2022-07-25T00:00:00.000",4173
2748,2767,875.24,"2021-08-14T00:00:00.000",2192
2749,2923,759.7,"2021-09-06T00:00:00.000",1027
2750,4523,639.12,"2022-06-18T00:00:00.000",3170
2751,4336,709.84,"2021-09-15T00:00:00.000",4209
2752,3202,674.44,"2022-12-16T00:00:00.000",271
2753,2804,700.48,"2022-02-18T00:00:00.000",1276
2754,1408,569.96,"2021-04-07T00:00:00.000",459
2755,1081,337.02,"2022-11-13T00:00:00.000",2866
2756,337,974.55,"2022-05-27T00:00:00.000",4075
2757,4297,593.1,"2020-12-31T00:00:00.000",1023
2758,4458,287.21,"2020-10-20T00:00:00.000",1096
2759,1685,634.67,"2021-11-01T00:00:00.000",3147
2760,4288,733.99,"2020-12-02T00:00:00.000",4768
2761,1452,915.11,"2021-02-15T00:00:00.000",1810
2762,4506,813.44,"2022-03-10T00:00:00.000",4855
2763,129,621.11,"2020-09-17T00:00:00.000",657
2764,2472,882.22,"2022-03-02T00:00:00.000",4953
2765,387,661.98,"2020-08-05T00:00:00.000",2989
2766,1223,151.47,"2022-07-16T00:00:00.000",1867
2767,2948,308.04,"2022-03-14T00:00:00.000",2279
2768,3871,156.34,"2022-04-06T00:00:00.000",4374
2769,782,114.01,"2022-02-25T00:00:00.000",4920
2770,885,605.07,"2022-10-02T00:00:00.000",1857
2771,657,198.96,"2022-01-09T00:00:00.000",1223
2772,1215,926.99,"2021-06-14T00:00:00.000",501
2773,28,589.87,"2021-02-06T00:00:00.000",1083
2774,4999,261.39,"2021-11-04T00:00:00.000",3505
2775,3831,561.68,"2021-04-13T00:00:00.000",1460
2776,4651,711.04,"2021-12-09T00:00:00.000",3805
2777,2693,473.72,"2022-10-07T00:00:00.000",1204
2778,3818,906.1,"2022-03-29T00:00:00.000",1288
2779,400,575.08,"2020-03-22T00:00:00.000",2031
2780,1981,567.99,"2020-10-28T00:00:00.000",3270
2781,4615,218.22,"2021-02-03T00:00:00.000",1990
2782,3828,96.5,"2021-12-13T00:00:00.000",113
2783,4702,769.44,"2022-12-10T00:00:00.000",1859
2784,2875,531.05,"2020-04-16T00:00:00.000",4660
2785,1946,432.24,"2020-01-29T00:00:00.000",1874
2786,1613,783.78,"2020-11-08T00:00:00.000",4706
2787,4147,407.43,"2022-07-16T00:00:00.000",2557
2788,178,591.86,"2020-06-09T00:00:00.000",2480
2789,1437,122.62,"2021-02-02T00:00:00.000",4812
2790,1019,986.74,"2020-01-02T00:00:00.000",568
2791,2498,172.72,"2020-12-02T00:00:00.000",237
2792,3693,177.37,"2020-10-14T00:00:00.000",2356
2793,3825,446.02,"2022-08-18T00:00:00.000",4944
2794,1075,266.01,"2020-09-26T00:00:00.000",418
2795,2440,633.29,"2022-10-24T00:00:00.000",3637
2796,2025,22.83,"2021-07-13T00:00:00.000",4204
2797,3867,533.88,"2022-08-04T00:00:00.000",2678
2798,2366,816.82,"2021-02-19T00:00:00.000",2400
2799,2737,950.2,"2020-01-14T00:00:00.000",3367
2800,4591,742.5,"2022-11-13T00:00:00.000",430
2801,1175,195.37,"2022-10-17T00:00:00.000",840
2802,783,672.18,"2020-01-26T00:00:00.000",3966
2803,320,682.08,"2020-02-02T00:00:00.000",1765
2804,1878,496.53,"2022-08-01T00:00:00.000",2757
2805,4661,765.58,"2020-09-17T00:00:00.000",2293
2806,392,775.6,"2021-04-27T00:00:00.000",2407
2807,3109,708.07,"2021-01-01T00:00:00.000",3840
2808,3537,264.64,"2021-09-02T00:00:00.000",4156
2809,3307,927.22,"2022-02-15T00:00:00.000",3978
2810,2453,55.65,"2021-07-18T00:00:00.000",3509
2811,2599,971.33,"2021-07-05T00:00:00.000",2102
2812,1763,536.48,"2020-05-16T00:00:00.000",4359
2813,3257,656.19,"2022-06-23T00:00:00.000",3689
2814,252,833.39,"2021-11-01T00:00:00.000",1896
2815,4976,170.92,"2020-06-28T00:00:00.000",3699
2816,783,897.58,"2022-12-22T00:00:00.000",2833
2817,4840,19.38,"2020-02-08T00:00:00.000",1373
2818,3200,930.48,"2020-09-24T00:00:00.000",2087
2819,655,417.29,"2020-01-23T00:00:00.000",1333
2820,4855,995.48,"2022-07-11T00:00:00.000",910
2821,4693,238.47,"2022-04-05T00:00:00.000",2376
2822,565,669.32,"2021-02-27T00:00:00.000",56
2823,3788,850.69,"2021-07-02T00:00:00.000",2615
2824,3325,32.14,"2020-11-20T00:00:00.000",1211
2825,3894,33.79,"2021-08-19T00:00:00.000",2008
2826,1502,42.8,"2020-11-01T00:00:00.000",1643
2827,836,15.91,"2021-05-10T00:00:00.000",1403
2828,2293,221.41,"2020-10-13T00:00:00.000",1148
2829,1837,806.25,"2020-10-04T00:00:00.000",3703
2830,1243,228.21,"2022-02-09T00:00:00.000",3552
2831,3453,361.73,"2022-10-19T00:00:00.000",3430
2832,4316,56.11,"2020-08-22T00:00:00.000",235
2833,1795,313.1,"2022-08-08T00:00:00.000",3501
2834,2237,89.01,"2022-07-07T00:00:00.000",158
2835,2115,291.83,"2022-02-24T00:00:00.000",3820
2836,2558,579.52,"2021-09-25T00:00:00.000",1634
2837,4846,270.15,"2022-06-30T00:00:00.000",4206
2838,4028,629.14,"2022-09-01T00:00:00.000",4582
2839,3650,656.79,"2020-12-18T00:00:00.000",3588
2840,1093,581.67,"2020-01-05T00:00:00.000",1235
2841,1049,452.77,"2020-03-25T00:00:00.000",2700
2842,3948,269.64,"2021-11-08T00:00:00.000",2025
2843,3405,155.61,"2022-07-28T00:00:00.000",3949
2844,4387,466.32,"2020-02-18T00:00:00.000",3452
2845,1994,619.05,"2022-10-01T00:00:00.000",4678
2846,1317,123.54,"2022-10-03T00:00:00.000",2857
2847,4359,222.86,"2022-10-04T00:00:00.000",3763
2848,2962,187.31,"2020-07-29T00:00:00.000",1241
2849,507,238,"2022-02-19T00:00:00.000",3147
2850,1651,125.43,"2020-05-12T00:00:00.000",1771
2851,179,426.7,"2021-10-13T00:00:00.000",3444
2852,785,327.51,"2021-04-27T00:00:00.000",4032
2853,3200,612.9,"2021-05-30T00:00:00.000",3171
2854,460,904.75,"2022-09-10T00:00:00.000",2549
2855,161,602.26,"2022-08-30T00:00:00.000",1434
2856,1895,189.21,"2022-08-19T00:00:00.000",234
2857,4570,120.27,"2020-10-20T00:00:00.000",1252
2858,4647,657.99,"2020-04-05T00:00:00.000",2076
2859,333,821.63,"2021-06-10T00:00:00.000",1734
2860,1939,328.92,"2020-08-02T00:00:00.000",239
2861,1089,515.34,"2021-05-06T00:00:00.000",3916
2862,2474,788.72,"2022-10-17T00:00:00.000",2064
2863,1175,26.72,"2021-03-02T00:00:00.000",4983
2864,4779,699.63,"2022-01-25T00:00:00.000",603
2865,2053,513.84,"2022-01-17T00:00:00.000",525
2866,1427,729.15,"2022-08-04T00:00:00.000",593
2867,2758,873.65,"2021-05-28T00:00:00.000",4703
2868,2063,499.63,"2021-02-22T00:00:00.000",3118
2869,11,857.32,"2022-09-30T00:00:00.000",4993
2870,307,22.57,"2020-05-01T00:00:00.000",3531
2871,2772,633.78,"2021-12-13T00:00:00.000",4173
2872,2851,987.04,"2020-09-04T00:00:00.000",1715
2873,4,300.71,"2020-06-16T00:00:00.000",950
2874,1619,725.93,"2022-03-07T00:00:00.000",1520
2875,2696,232.2,"2021-02-06T00:00:00.000",1353
2876,3108,973.34,"2022-05-18T00:00:00.000",1185
2877,4667,449.66,"2021-09-20T00:00:00.000",1056
2878,4740,680.12,"2022-08-02T00:00:00.000",2832
2879,2247,512.18,"2021-11-26T00:00:00.000",2262
2880,3046,89.97,"2021-10-16T00:00:00.000",3311
2881,4761,799.02,"2022-11-08T00:00:00.000",1075
2882,1720,250.05,"2020-09-04T00:00:00.000",4220
2883,3059,286.36,"2022-08-01T00:00:00.000",3726
2884,2883,40.13,"2021-10-13T00:00:00.000",3791
2885,584,559.56,"2020-07-15T00:00:00.000",520
2886,3083,542.21,"2022-12-02T00:00:00.000",191
2887,2158,192.23,"2022-10-17T00:00:00.000",762
2888,2161,726.71,"2020-06-23T00:00:00.000",3615
2889,6,56.04,"2022-06-27T00:00:00.000",2905
2890,437,786.47,"2020-06-22T00:00:00.000",2183
2891,3522,993.78,"2020-10-15T00:00:00.000",901
2892,4999,168.49,"2022-01-19T00:00:00.000",3650
2893,390,321.58,"2021-04-02T00:00:00.000",586
2894,233,299.48,"2022-12-02T00:00:00.000",3565
2895,1611,550.33,"2020-06-04T00:00:00.000",3025
2896,4744,109.07,"2022-11-29T00:00:00.000",3781
2897,1822,506.03,"2021-10-23T00:00:00.000",2945
2898,339,898.31,"2021-02-11T00:00:00.000",909
2899,4144,452.15,"2021-03-04T00:00:00.000",403
2900,2493,678.78,"2020-06-20T00:00:00.000",2414
2901,298,831.57,"2022-09-13T00:00:00.000",3886
2902,3634,670.33,"2021-07-06T00:00:00.000",3030
2903,2749,317.88,"2022-03-01T00:00:00.000",1063
2904,4917,333.52,"2022-04-12T00:00:00.000",3700
2905,4634,665.87,"2020-04-26T00:00:00.000",2858
2906,660,176.07,"2020-01-13T00:00:00.000",689
2907,1270,53.13,"2020-03-04T00:00:00.000",1526
2908,604,34.74,"2022-08-02T00:00:00.000",836
2909,3227,370.78,"2020-01-24T00:00:00.000",3576
2910,3869,761.27,"2020-08-03T00:00:00.000",2895
2911,3032,731.63,"2020-07-09T00:00:00.000",1592
2912,467,451.82,"2021-09-25T00:00:00.000",4232
2913,962,292.15,"2021-08-21T00:00:00.000",1466
2914,3363,60.41,"2022-01-17T00:00:00.000",794
2915,4994,24.16,"2020-02-12T00:00:00.000",4282
2916,606,22,"2021-05-01T00:00:00.000",1511
2917,2019,574.01,"2022-09-08T00:00:00.000",1527
2918,4331,901.75,"2020-08-06T00:00:00.000",2921
2919,1567,856.51,"2020-05-12T00:00:00.000",3748
2920,1930,184.75,"2022-12-27T00:00:00.000",715
2921,2487,347.81,"2021-09-01T00:00:00.000",1286
2922,3868,245.88,"2022-09-27T00:00:00.000",543
2923,392,400.67,"2022-06-18T00:00:00.000",3189
2924,3749,367.09,"2020-12-15T00:00:00.000",3434
2925,4263,479.45,"2020-03-16T00:00:00.000",4787
2926,93,982.1,"2020-11-21T00:00:00.000",4944
2927,1446,789.18,"2021-10-02T00:00:00.000",4431
2928,3989,917.63,"2020-02-12T00:00:00.000",562
2929,782,15.66,"2020-03-14T00:00:00.000",1774
2930,4206,523.34,"2022-07-19T00:00:00.000",3988
2931,1705,866.62,"2021-09-12T00:00:00.000",1564
2932,3562,717.97,"2020-07-24T00:00:00.000",4313
2933,3199,309.86,"2022-05-20T00:00:00.000",955
2934,4155,692.04,"2022-12-28T00:00:00.000",766
2935,2152,561.69,"2021-04-06T00:00:00.000",3982
2936,4973,712.64,"2021-09-23T00:00:00.000",2837
2937,1098,480.38,"2021-09-20T00:00:00.000",3352
2938,2610,958.47,"2022-04-28T00:00:00.000",1536
2939,4370,993.67,"2020-03-26T00:00:00.000",1826
2940,306,982.07,"2021-11-23T00:00:00.000",3347
2941,1114,516.23,"2022-04-22T00:00:00.000",4133
2942,3002,829.61,"2020-08-13T00:00:00.000",744
2943,3049,942.42,"2022-05-20T00:00:00.000",3131
2944,4346,879.23,"2020-07-16T00:00:00.000",106
2945,4212,539.42,"2022-09-27T00:00:00.000",2143
2946,4811,995.71,"2020-11-18T00:00:00.000",3
2947,2907,296.4,"2022-07-03T00:00:00.000",4132
2948,2336,963.44,"2020-09-18T00:00:00.000",1848
2949,3197,315.27,"2020-05-18T00:00:00.000",2708
2950,4962,579.95,"2022-06-14T00:00:00.000",2185
2951,2542,78.25,"2021-12-30T00:00:00.000",4851
2952,2744,880.14,"2021-03-23T00:00:00.000",24
2953,839,606.01,"2021-02-20T00:00:00.000",4483
2954,3363,403.99,"2021-01-27T00:00:00.000",1160
2955,1511,73.49,"2020-11-24T00:00:00.000",2312
2956,658,732.09,"2021-09-18T00:00:00.000",2804
2957,1397,437.75,"2022-11-29T00:00:00.000",1913
2958,936,782.29,"2020-01-14T00:00:00.000",2688
2959,4024,780.93,"2022-09-15T00:00:00.000",1209
2960,317,852.62,"2020-03-21T00:00:00.000",2225
2961,999,450.17,"2022-03-24T00:00:00.000",3836
2962,2282,90.07,"2020-04-18T00:00:00.000",2443
2963,4519,607.71,"2020-01-16T00:00:00.000",4945
2964,4055,695.88,"2022-09-20T00:00:00.000",2241
2965,2598,424.81,"2021-03-18T00:00:00.000",1732
2966,1301,856.91,"2020-08-28T00:00:00.000",1320
2967,2863,899.1,"2020-08-06T00:00:00.000",3792
2968,478,926.81,"2022-02-27T00:00:00.000",4512
2969,289,864.5,"2020-07-28T00:00:00.000",2879
2970,2488,855.31,"2020-06-26T00:00:00.000",107
2971,3476,733.38,"2021-05-31T00:00:00.000",4457
2972,3053,403.23,"2020-01-10T00:00:00.000",3372
2973,3607,207.56,"2021-05-17T00:00:00.000",4912
2974,87,315.84,"2020-08-13T00:00:00.000",1190
2975,2541,128.04,"2021-05-28T00:00:00.000",4501
2976,574,664.11,"2022-06-17T00:00:00.000",1377
2977,951,77.11,"2020-04-07T00:00:00.000",4191
2978,1063,374.71,"2020-05-13T00:00:00.000",3258
2979,3798,176.21,"2021-08-02T00:00:00.000",4266
2980,689,273.23,"2020-11-17T00:00:00.000",4104
2981,4515,829.64,"2021-01-29T00:00:00.000",4615
2982,3006,601.44,"2021-12-01T00:00:00.000",2666
2983,1730,221.35,"2021-05-30T00:00:00.000",3804
2984,3255,296.88,"2022-11-25T00:00:00.000",1901
2985,2926,102.64,"2022-01-23T00:00:00.000",805
2986,146,60.94,"2021-12-31T00:00:00.000",1017
2987,2339,484.25,"2022-04-12T00:00:00.000",3397
2988,4012,555.03,"2022-03-28T00:00:00.000",2430
2989,142,600.88,"2020-05-11T00:00:00.000",1004
2990,4114,751.25,"2020-05-05T00:00:00.000",3407
2991,3872,203.89,"2021-05-05T00:00:00.000",1623
2992,1558,526.67,"2021-11-12T00:00:00.000",985
2993,4323,537.16,"2021-08-19T00:00:00.000",1722
2994,3714,205.62,"2021-09-18T00:00:00.000",3020
2995,944,527.96,"2022-04-22T00:00:00.000",4901
2996,1191,736.05,"2022-01-15T00:00:00.000",3328
2997,3904,111.11,"2022-05-06T00:00:00.000",3018
2998,1184,742.37,"2021-10-23T00:00:00.000",2101
2999,4957,499,"2022-03-16T00:00:00.000",3142
3000,2811,299.91,"2020-04-24T00:00:00.000",1360
3001,4211,231.7,"2020-12-06T00:00:00.000",1299
3002,1265,409.72,"2020-08-11T00:00:00.000",3450
3003,1861,406.64,"2022-09-27T00:00:00.000",2743
3004,2470,287.73,"2021-09-12T00:00:00.000",3850
3005,4676,666.81,"2022-03-05T00:00:00.000",1687
3006,2070,384.8,"2021-05-01T00:00:00.000",3986
3007,2198,139.53,"2020-08-18T00:00:00.000",4987
3008,3386,591.61,"2020-04-19T00:00:00.000",1720
3009,2371,182.97,"2020-08-10T00:00:00.000",1826
3010,3805,126.69,"2020-08-30T00:00:00.000",4182
3011,2864,925.87,"2020-02-23T00:00:00.000",587
3012,1057,410.88,"2021-08-19T00:00:00.000",690
3013,4326,617.05,"2022-09-28T00:00:00.000",369
3014,1698,93.21,"2022-05-28T00:00:00.000",2713
3015,1252,325.13,"2020-06-29T00:00:00.000",4896
3016,1640,709.73,"2022-10-28T00:00:00.000",1045
3017,2660,363.99,"2020-04-15T00:00:00.000",3253
3018,3722,762.84,"2022-03-25T00:00:00.000",4672
3019,4418,575.29,"2021-02-19T00:00:00.000",4734
3020,4332,258.01,"2022-05-28T00:00:00.000",2660
3021,4230,971.51,"2021-04-15T00:00:00.000",7
3022,2283,339.12,"2021-07-01T00:00:00.000",4396
3023,4293,440.11,"2022-10-30T00:00:00.000",1364
3024,2696,164,"2022-01-10T00:00:00.000",757
3025,20,202.33,"2021-09-16T00:00:00.000",3360
3026,2035,783.92,"2022-07-07T00:00:00.000",4652
3027,2868,870.05,"2021-05-10T00:00:00.000",1602
3028,2983,605.39,"2022-11-06T00:00:00.000",1182
3029,2808,954.13,"2022-08-24T00:00:00.000",1435
3030,654,788.11,"2021-12-26T00:00:00.000",1414
3031,12,450.31,"2022-03-07T00:00:00.000",2787
3032,856,349.93,"2021-06-20T00:00:00.000",4537
3033,567,12.73,"2020-12-26T00:00:00.000",377
3034,4684,932.11,"2022-02-19T00:00:00.000",314
3035,2345,864.83,"2020-02-28T00:00:00.000",383
3036,4704,839.12,"2021-08-19T00:00:00.000",3936
3037,516,238.95,"2021-07-22T00:00:00.000",2481
3038,504,878.14,"2021-06-15T00:00:00.000",344
3039,1155,254.78,"2022-03-06T00:00:00.000",4602
3040,1992,959.18,"2020-01-11T00:00:00.000",4521
3041,4355,777.42,"2021-01-23T00:00:00.000",142
3042,4378,559.49,"2022-06-11T00:00:00.000",2115
3043,3887,413.82,"2020-04-29T00:00:00.000",4311
3044,2065,264.89,"2022-01-08T00:00:00.000",685
3045,4233,417.63,"2020-06-21T00:00:00.000",182
3046,722,517.11,"2021-07-25T00:00:00.000",4754
3047,1145,344.3,"2021-11-07T00:00:00.000",3770
3048,3443,31.09,"2022-08-19T00:00:00.000",175
3049,3677,154.38,"2021-01-13T00:00:00.000",901
3050,4687,160.13,"2022-04-27T00:00:00.000",3944
3051,3513,921.16,"2020-02-07T00:00:00.000",3073
3052,590,434.19,"2022-03-16T00:00:00.000",2497
3053,4665,670.56,"2022-02-27T00:00:00.000",3019
3054,1796,543.36,"2020-06-22T00:00:00.000",3193
3055,1340,207.19,"2020-03-03T00:00:00.000",3678
3056,3687,184.4,"2022-06-04T00:00:00.000",1369
3057,2416,852.8,"2021-07-11T00:00:00.000",140
3058,3077,284.24,"2020-03-02T00:00:00.000",3797
3059,1025,757.48,"2021-07-22T00:00:00.000",445
3060,935,599.17,"2020-10-06T00:00:00.000",987
3061,3207,237.36,"2021-06-13T00:00:00.000",2702
3062,1908,616.67,"2021-02-22T00:00:00.000",3681
3063,4929,384.81,"2022-01-25T00:00:00.000",3565
3064,324,416.01,"2022-01-20T00:00:00.000",421
3065,3196,745.82,"2021-10-13T00:00:00.000",3522
3066,3142,349.42,"2020-01-03T00:00:00.000",3420
3067,368,856.35,"2022-10-03T00:00:00.000",1849
3068,62,880.15,"2021-01-01T00:00:00.000",3547
3069,209,499.22,"2022-10-13T00:00:00.000",4118
3070,474,594.92,"2022-10-13T00:00:00.000",809
3071,506,967.86,"2022-01-11T00:00:00.000",535
3072,4063,365.92,"2021-06-18T00:00:00.000",2404
3073,961,410.61,"2022-11-27T00:00:00.000",207
3074,4386,278.26,"2020-09-06T00:00:00.000",3276
3075,1306,199.74,"2020-03-08T00:00:00.000",853
3076,4789,219.75,"2022-01-16T00:00:00.000",4112
3077,4785,501.12,"2022-03-27T00:00:00.000",195
3078,2467,264.28,"2022-10-19T00:00:00.000",83
3079,947,422.01,"2020-09-13T00:00:00.000",4319
3080,2751,927.38,"2021-08-21T00:00:00.000",311
3081,3372,797.98,"2022-12-16T00:00:00.000",2330
3082,2196,892.47,"2021-03-23T00:00:00.000",1416
3083,4516,599.98,"2022-11-30T00:00:00.000",3831
3084,2692,433.27,"2022-06-20T00:00:00.000",2187
3085,3034,843.04,"2022-01-21T00:00:00.000",3141
3086,4488,310.09,"2020-11-26T00:00:00.000",785
3087,517,681.69,"2020-02-12T00:00:00.000",1010
3088,4490,188.18,"2021-12-06T00:00:00.000",2559
3089,2994,594.69,"2022-08-25T00:00:00.000",2248
3090,3787,402.01,"2022-07-20T00:00:00.000",4962
3091,3041,381.22,"2022-11-08T00:00:00.000",3427
3092,3478,467.19,"2020-09-26T00:00:00.000",2926
3093,4189,935.28,"2022-08-08T00:00:00.000",767
3094,3096,88.4,"2021-11-17T00:00:00.000",1723
3095,4209,316.86,"2021-05-04T00:00:00.000",4526
3096,2051,193.45,"2022-06-17T00:00:00.000",3921
3097,3329,619.51,"2021-05-24T00:00:00.000",2952
3098,1802,358.49,"2021-10-29T00:00:00.000",1463
3099,150,370.3,"2022-06-01T00:00:00.000",1112
3100,1489,468.04,"2022-09-03T00:00:00.000",1543
3101,591,240.76,"2020-08-11T00:00:00.000",543
