Customer ID,TotalPrice,TotalOrders,Recency,Cluster
14755.0,4886.07,18,16,0
14756.0,1874.5,3,9,0
14758.0,1380.9099999999999,3,31,0
14761.0,192.02,1,79,0
14762.0,117.05000000000001,1,261,0
14763.0,-9.95,1,367,0
14766.0,4008.91,9,0,0
14767.0,382.81,1,109,0
14769.0,5055.07,11,25,0
14770.0,2748.4700000000003,7,102,0
14771.0,579.92,3,240,0
14773.0,125.7,2,223,0
14774.0,241.45,1,163,0
14775.0,406.56,1,7,0
14776.0,1143.44,6,21,0
14777.0,256.71,2,35,0
14781.0,-530.31,1,55,0
14783.0,305.35,2,290,0
14784.0,159.94,1,24,0
14786.0,90.96,1,185,0
14787.0,110.65,1,106,0
14788.0,476.88,1,231,0
14790.0,1781.56,6,9,0
14791.0,303.63,1,241,0
14793.0,396.91,1,170,0
14794.0,617.04,4,28,0
14796.0,2851.61,14,1,0
14797.0,300.31,1,142,0
14798.0,541.37,6,16,0
14799.0,180.45,1,372,0
14800.0,3179.25,8,4,0
14802.0,-1502.98,6,65,0
14805.0,549.99,3,39,0
14806.0,110.03999999999999,1,74,0
14807.0,519.29,2,25,0
14809.0,686.76,2,256,0
14810.0,449.14,3,4,0
14811.0,170.5,1,22,0
14812.0,185.8,1,233,0
14813.0,935.44,4,4,0
14814.0,160.46,1,216,0
14817.0,2778.87,7,15,0
14818.0,512.61,3,93,0
14819.0,198.09,2,129,0
14820.0,767.47,5,15,0
14821.0,1237.65,7,1,0
14822.0,157.70000000000002,1,120,0
14824.0,2824.8,8,14,0
14825.0,2659.37,16,3,0
14826.0,385.2,2,216,0
14827.0,0.0,1,300,0
14828.0,7663.7,11,23,4
14829.0,995.29,4,7,0
14831.0,1623.97,7,209,0
14832.0,-274.63,3,265,0
14833.0,94.8,1,133,0
14834.0,485.86,1,42,0
14835.0,293.09999999999997,3,162,0
14837.0,1804.6200000000001,7,72,0
14838.0,773.6700000000001,2,58,0
14839.0,915.28,3,53,0
14840.0,277.36,2,162,0
14841.0,3867.2400000000002,8,9,0
14843.0,211.79999999999998,1,71,0
14844.0,3498.62,8,65,0
14845.0,150.0,1,234,0
14846.0,406.79999999999995,2,58,0
14847.0,1011.2,3,35,0
14848.0,310.56,1,39,0
14849.0,7638.16,25,8,4
14850.0,1297.06,8,2,0
14851.0,318.06,1,265,0
14852.0,3286.94,15,59,0
14853.0,888.3199999999999,4,49,0
14854.0,1552.28,6,25,0
14855.0,5874.65,5,109,4
14857.0,2413.281,7,77,0
14858.0,180.75,1,140,0
14859.0,351.9,1,189,0
14861.0,1192.61,13,15,0
14864.0,-48.75,1,366,0
14865.0,77.52000000000001,3,7,0
14866.0,6460.32,8,1,4
14867.0,2200.13,16,3,0
14868.0,1230.42,4,15,0
14869.0,2054.85,6,15,0
14870.0,1467.3500000000001,8,35,0
14871.0,736.59,5,128,0
14872.0,802.6800000000001,4,115,0
14873.0,334.45,1,268,0
14874.0,116.18,1,170,0
14875.0,1392.83,2,70,0
14876.0,256.7,2,156,0
14877.0,437.0,2,53,0
14878.0,2326.68,19,11,0
14879.0,185.06,1,319,0
14882.0,2836.8500000000004,13,25,0
14884.0,120.6,1,304,0
14885.0,730.8,3,62,0
14890.0,691.6,2,253,0
14891.0,552.35,2,51,0
14892.0,202.35000000000002,1,325,0
14893.0,544.41,4,202,0
14894.0,756.46,4,78,0
14895.0,13468.56,24,18,4
14896.0,1504.7,9,0,0
14897.0,1734.3600000000001,5,37,0
14898.0,2128.54,12,0,0
14899.0,1384.88,1,30,0
14900.0,13.919999999999998,1,157,0
14901.0,862.06,6,1,0
14902.0,686.16,3,30,0
14904.0,615.2,2,43,0
14905.0,1339.79,7,9,0
14906.0,-66.98,3,80,0
14907.0,2615.84,14,2,0
14908.0,104.10000000000001,1,98,0
14909.0,1380.98,5,63,0
14911.0,137675.91,270,0,2
14912.0,-92.94000000000011,8,18,0
14913.0,2845.7,4,23,0
14914.0,-5.85,1,240,0
14915.0,1493.8200000000002,10,10,0
14916.0,1623.3700000000001,6,66,0
14917.0,1123.75,2,231,0
14918.0,4345.66,7,39,0
14919.0,359.35,1,174,0
14920.0,629.4,1,200,0
14922.0,843.74,2,28,0
14924.0,620.96,2,245,0
14925.0,-7.95,1,366,0
14926.0,337.65,3,16,0
14927.0,308.2,1,31,0
14928.0,204.46,2,254,0
14929.0,612.8100000000001,1,56,0
14930.0,2763.78,6,56,0
14932.0,666.13,2,0,0
14933.0,885.0,5,78,0
14934.0,555.26,6,13,0
14935.0,1065.12,1,254,0
14936.0,4261.04,5,25,0
14938.0,2289.43,4,137,0
14939.0,-934.66,1,265,0
14940.0,531.49,2,52,0
14941.0,182.1,1,213,0
14942.0,706.56,5,36,0
14943.0,107.62,1,298,0
14944.0,3831.97,10,24,0
14945.0,179.4,1,48,0
14947.0,758.97,4,23,0
14949.0,498.55,6,94,0
14952.0,9331.46,29,1,4
14953.0,715.55,4,53,0
14954.0,167.27,1,338,0
14955.0,163.77,1,367,0
14956.0,1325.0,1,56,0
14957.0,274.8,1,279,0
14958.0,458.26,3,230,0
14961.0,9322.32,16,14,4
14962.0,240.21000000000004,3,174,0
14963.0,1670.83,8,14,0
14966.0,924.5200000000001,5,22,0
14967.0,1216.72,6,76,0
14968.0,357.4,1,93,0
14969.0,906.23,1,338,0
14970.0,2001.34,12,44,0
14972.0,30.300000000000004,1,16,0
14975.0,192.45,1,56,0
14977.0,31.929999999999996,1,360,0
14978.0,1174.92,7,65,0
14979.0,439.46,1,370,0
14980.0,150.68,1,372,0
14981.0,211.39999999999998,2,28,0
14982.0,237.78,1,207,0
14983.0,183.20000000000002,1,324,0
14984.0,1058.1399999999999,4,23,0
14986.0,566.9,2,11,0
14987.0,1305.85,8,0,0
14988.0,1732.06,6,15,0
14989.0,342.4,1,296,0
14990.0,305.42,2,247,0
14991.0,314.67,1,65,0
14992.0,210.5,1,77,0
14993.0,36.13,1,198,0
14994.0,886.33,8,17,0
14996.0,442.28999999999996,2,116,0
14997.0,230.4,1,290,0
14998.0,340.86,2,63,0
14999.0,129.48000000000002,1,227,0
15001.0,230.85999999999999,2,29,0
15002.0,3175.52,6,2,0
15003.0,1055.7,7,108,0
15005.0,7582.78,42,1,4
15006.0,323.05,1,88,0
15008.0,360.0,2,115,0
15011.0,416.6,2,30,0
15012.0,437.58,2,8,0
15013.0,1641.3,10,122,0
15015.0,2275.82,20,136,0
15016.0,452.26,5,28,0
15018.0,111.25,1,2,0
15020.0,203.42,1,14,0
15021.0,817.3100000000001,7,1,0
15022.0,281.05,1,312,0
15023.0,5329.03,12,4,0
15024.0,2414.18,8,2,0
15025.0,636.08,1,203,0
15026.0,592.61,2,10,0
15027.0,1922.09,7,15,0
15028.0,530.58,3,3,0
15029.0,362.15,2,253,0
15030.0,1446.38,7,15,0
15031.0,2189.23,12,29,0
15032.0,8821.55,7,1,4
15034.0,4004.79,6,21,0
15037.0,402.51,2,11,0
15038.0,604.37,4,4,0
15039.0,19956.55,56,3,4
15040.0,7.49,1,176,0
15041.0,113.67,1,79,0
15042.0,179.52,1,230,0
15043.0,2336.7999999999997,5,98,0
15044.0,8212.15,25,14,4
15046.0,2519.37,12,58,0
15048.0,98.7,1,3,0
15050.0,2411.7,2,56,0
15051.0,2528.55,7,14,0
15055.0,560.07,3,109,0
15056.0,133.45,1,155,0
15057.0,1695.06,4,78,0
15058.0,1252.19,6,11,0
15059.0,2101.8,16,11,0
15061.0,82162.74,90,2,2
15062.0,1597.76,4,58,0
15064.0,1254.41,4,45,0
15065.0,168.73,1,45,0
15067.0,2120.37,3,48,0
15068.0,623.49,2,53,0
15070.0,737.0500000000001,3,7,0
15071.0,473.49,2,21,0
15072.0,187.51999999999998,1,114,0
15073.0,1744.61,5,35,0
15074.0,817.46,2,64,0
15076.0,544.99,4,127,0
15077.0,2423.88,4,91,0
15078.0,7953.17,28,3,4
15079.0,2793.09,13,0,0
15080.0,546.25,2,62,0
15081.0,1460.92,8,2,0
15082.0,93.35000000000001,1,303,0
15084.0,965.2,2,14,0
15085.0,347.54,1,364,0
15086.0,218.53,2,199,0
15091.0,546.15,4,106,0
15092.0,315.35,2,83,0
15093.0,9247.74,26,7,4
15094.0,83.0,2,98,0
15095.0,1771.04,6,55,0
15097.0,338.97,4,218,0
15100.0,1684.3999999999999,11,1,0
15101.0,993.46,8,70,0
15102.0,554.67,2,165,0
15105.0,795.98,2,65,0
15107.0,608.6,5,7,0
15109.0,498.15000000000003,2,214,0
15110.0,509.75,2,38,0
15111.0,1163.39,3,7,0
15112.0,209.4,1,246,0
15114.0,639.56,2,18,0
15115.0,187.99,2,352,0
15117.0,934.19,3,83,0
15122.0,2849.29,10,57,0
15123.0,2456.86,3,56,0
15124.0,266.63,2,111,0
15125.0,5007.28,13,114,0
15126.0,449.49,2,171,0
15127.0,304.97,1,154,0
15128.0,312.68,1,65,0
15129.0,3412.78,12,20,0
15131.0,80.28,1,29,0
15133.0,824.48,2,17,0
15134.0,208.3,2,16,0
15135.0,166.63,1,191,0
15137.0,747.55,5,155,0
15138.0,486.59000000000003,2,20,0
15140.0,889.44,1,77,0
15141.0,1378.31,9,92,0
15142.0,2110.23,6,45,0
15143.0,304.18,1,67,0
15144.0,5476.47,15,14,0
15149.0,1033.81,4,211,0
15150.0,3686.61,3,91,0
15151.0,2085.61,2,58,0
15152.0,513.73,2,330,0
15154.0,1091.99,2,113,0
15155.0,383.96999999999997,1,18,0
15157.0,718.04,2,204,0
15158.0,36.25999999999999,2,35,0
15159.0,3475.7200000000003,4,30,0
15160.0,431.11,3,9,0
15161.0,119.92,1,23,0
15162.0,241.5,2,363,0
15164.0,1208.97,7,15,0
15165.0,487.75,1,8,0
15166.0,167.16,1,102,0
15167.0,1496.67,4,42,0
15169.0,569.22,2,17,0
15170.0,81.15,1,41,0
15173.0,1399.26,8,15,0
15174.0,345.71,1,45,0
15176.0,985.09,2,231,0
15177.0,948.93,1,60,0
15179.0,5240.62,10,27,0
15180.0,816.9300000000001,3,2,0
15181.0,268.16999999999996,4,0,0
15182.0,2319.902,12,15,0
15183.0,637.03,4,182,0
15184.0,283.19,2,22,0
15186.0,991.7900000000001,3,109,0
15188.0,310.43,1,360,0
15189.0,1298.99,5,16,0
15190.0,834.4399999999999,1,69,0
15191.0,588.05,3,98,0
15192.0,937.07,3,0,0
15194.0,4666.51,18,3,0
15196.0,316.25,2,67,0
15197.0,771.4,5,23,0
15198.0,365.81,4,42,0
15199.0,1853.7,6,9,0
15200.0,549.05,1,129,0
15201.0,598.0600000000001,3,71,0
15202.0,-2570.1800000000003,8,55,0
15203.0,2572.38,9,25,0
15207.0,653.77,5,44,0
15208.0,100.4,1,58,0
15209.0,178.98000000000002,1,365,0
15210.0,845.01,2,13,0
15211.0,383.07,1,0,0
15212.0,106.47999999999999,1,11,0
15215.0,880.47,5,28,0
15216.0,389.49,1,253,0
15217.0,426.24,1,198,0
15218.0,5699.11,14,24,4
15219.0,379.7,1,283,0
15221.0,1702.0,7,1,0
15222.0,2830.66,16,107,0
15223.0,662.2,3,244,0
15224.0,526.78,5,147,0
15227.0,1269.0900000000001,4,31,0
15228.0,2193.56,2,63,0
15229.0,160.5,1,221,0
15231.0,228.35999999999999,2,231,0
15233.0,59.400000000000006,1,36,0
15235.0,690.3000000000001,6,4,0
15240.0,2629.43,14,6,0
15241.0,1293.72,3,65,0
15242.0,302.04,1,57,0
15243.0,610.6,1,70,0
15244.0,218.61,2,295,0
15245.0,2095.0,5,37,0
15246.0,266.25,1,190,0
15247.0,611.11,3,99,0
15248.0,1865.03,4,46,0
15249.0,2489.79,6,65,0
15250.0,60.0,1,275,0
15251.0,9768.49,16,49,4
15252.0,1312.28,5,52,0
15253.0,1117.99,6,34,0
15254.0,773.04,3,181,0
15255.0,2779.92,10,31,0
15256.0,71.95,1,196,0
15257.0,368.75,1,49,0
15259.0,1182.3799999999999,4,147,0
15260.0,7317.61,24,7,4
15261.0,1253.18,3,16,0
15262.0,239.87,2,15,0
15264.0,450.46000000000004,2,114,0
15265.0,1839.52,2,239,0
15266.0,722.4,5,14,0
15268.0,941.2500000000001,4,113,0
15269.0,816.56,2,15,0
15270.0,4895.79,22,23,0
15271.0,2153.4700000000003,11,0,0
15272.0,1363.54,4,85,0
15273.0,228.96,1,234,0
15276.0,495.71999999999997,4,29,0
15277.0,220.44,1,60,0
15278.0,496.15999999999997,4,196,0
15279.0,1264.33,6,0,0
15280.0,293.09999999999997,2,123,0
15281.0,6077.67,10,13,4
15282.0,348.59,1,205,0
15283.0,135.43,4,25,0
15284.0,24.75,1,135,0
15285.0,94.92,1,42,0
15287.0,369.34000000000003,3,14,0
15288.0,1576.6100000000001,6,0,0
15289.0,635.61,3,56,0
15290.0,2551.81,9,28,0
15291.0,8854.73,34,8,4
15293.0,247.5,1,300,0
15294.0,222.3,2,35,0
15295.0,217.23999999999998,1,289,0
15296.0,6613.62,10,48,4
15298.0,4581.93,16,1,0
15299.0,3456.5299999999997,7,7,0
15301.0,2533.09,6,3,0
15302.0,291.05,2,357,0
15303.0,604.76,3,200,0
15304.0,225.15,2,3,0
15305.0,93.6,1,190,0
15306.0,2306.63,7,135,0
15309.0,715.53,10,245,0
15310.0,1634.64,1,113,0
15311.0,54093.73,158,0,3
15312.0,1995.39,9,18,0
15314.0,472.67999999999995,3,31,0
15317.0,112.05000000000001,2,312,0
15321.0,3909.92,14,52,0
15322.0,711.18,1,111,0
15323.0,320.9,4,168,0
15324.0,140.22000000000003,1,336,0
15325.0,1434.52,8,30,0
15326.0,1218.1100000000001,9,231,0
15328.0,107.24,1,42,0
15329.0,1737.48,16,0,0
15331.0,755.41,4,134,0
15332.0,4892.68,6,1,0
15336.0,240.5,1,36,0
15337.0,344.72,2,37,0
15338.0,283.43,1,312,0
15339.0,1076.52,8,56,0
15340.0,105.5,1,196,0
15341.0,380.5,2,84,0
15346.0,339.23,3,52,0
15347.0,1132.3,6,1,0
15350.0,547.6,2,8,0
15351.0,1753.04,7,4,0
15352.0,114.95,1,183,0
15353.0,2377.03,7,2,0
15354.0,-94.8,7,233,0
15356.0,698.45,4,3,0
15357.0,-36.75,1,317,0
15358.0,8602.55,28,0,4
15359.0,162.6,9,189,0
15361.0,270.15000000000003,3,161,0
15362.0,613.08,2,83,0
15363.0,678.11,2,7,0
15365.0,2242.81,6,38,0
15366.0,1786.57,5,44,0
15367.0,3138.04,8,53,0
15368.0,275.8,1,29,0
15369.0,3305.88,12,9,0
15370.0,1352.96,1,45,0
15371.0,59.400000000000006,1,297,0
15372.0,3947.02,9,85,0
15373.0,1005.48,6,6,0
15374.0,139.32,1,259,0
15375.0,60.959999999999994,1,325,0
15377.0,1179.95,5,17,0
15378.0,246.5,2,97,0
15379.0,1174.55,1,35,0
15380.0,1739.8400000000001,8,0,0
15381.0,1290.77,4,58,0
15382.0,7718.64,12,9,4
15383.0,-10.5,1,317,0
15384.0,1378.73,3,7,0
15385.0,625.2,2,27,0
15387.0,468.65,1,127,0
15389.0,2233.8,4,35,0
15390.0,1216.66,2,31,0
15391.0,282.92,2,205,0
15392.0,1376.0900000000001,3,9,0
15393.0,659.48,3,202,0
15394.0,3067.86,9,30,0
15396.0,508.20000000000005,1,218,0
15400.0,586.1,3,55,0
15401.0,216.95000000000002,2,87,0
15402.0,1189.87,5,22,0
15403.0,170.88,2,126,0
15404.0,257.06,1,10,0
15405.0,310.74,1,211,0
15406.0,465.15999999999997,2,88,0
15409.0,117.2,2,336,0
15410.0,1234.88,2,203,0
15413.0,-2531.3799999999997,7,65,0
15416.0,580.28,4,113,0
15418.0,452.32,2,60,0
15420.0,743.0,6,69,0
15421.0,2854.98,6,20,0
15422.0,1517.32,6,14,0
15423.0,175.64,3,216,0
15424.0,214.44,1,98,0
15425.0,1944.57,4,35,0
15426.0,1163.05,6,3,0
15428.0,668.97,3,22,0
15430.0,903.75,3,102,0
15431.0,153.24,1,137,0
15432.0,130.07,3,162,0
15434.0,1519.63,7,9,0
15437.0,193.29000000000002,1,275,0
15439.0,1269.05,4,39,0
15441.0,1254.21,3,31,0
15443.0,1903.98,8,109,0
15445.0,171.0,1,225,0
15446.0,398.85,5,11,0
15447.0,329.76,5,162,0
15448.0,294.17,1,309,0
15451.0,233.21,2,69,0
15452.0,1260.38,3,25,0
15454.0,128.59,1,253,0
15455.0,38.25,1,232,0
15456.0,1672.05,7,38,0
15458.0,208.79999999999998,1,37,0
15459.0,202.82999999999998,2,52,0
15461.0,391.29999999999995,3,95,0
15462.0,502.45,1,80,0
15465.0,5281.13,16,4,0
15466.0,1236.48,3,24,0
15468.0,949.02,2,20,0
15469.0,329.90000000000003,2,62,0
15470.0,63.419999999999995,1,210,0
15471.0,847.0799999999999,2,15,0
15473.0,274.8,1,79,0
15474.0,163.1,1,230,0
15476.0,2180.28,5,15,0
15477.0,368.4,1,284,0
15478.0,583.56,1,210,0
15479.0,147.4,1,368,0
15480.0,2686.75,6,100,0
15481.0,1993.34,1,36,0
15482.0,1539.1099999999997,8,21,0
15483.0,628.39,6,20,0
15484.0,1061.69,2,175,0
15485.0,3049.51,6,8,0
15486.0,102.0,1,162,0
15487.0,231.32,1,314,0
15488.0,340.6,4,91,0
15489.0,1237.3300000000002,8,35,0
15490.0,188.1,2,65,0
15493.0,2313.18,4,24,0
15494.0,2471.72,4,113,0
15495.0,246.5,1,14,0
15496.0,146.14000000000001,1,266,0
15497.0,7383.76,8,9,4
15498.0,11464.35,23,1,4
15499.0,161.6,1,358,0
15501.0,402.5,2,39,0
15502.0,3132.07,10,3,0
15503.0,120.06,1,361,0
15504.0,361.07,4,155,0
15506.0,1060.77,3,16,0
15509.0,166.51,1,15,0
15512.0,210.58,2,25,0
15513.0,12744.37,21,0,4
15514.0,2459.09,7,14,0
15515.0,171.81,1,22,0
15518.0,2191.89,10,14,0
15519.0,344.61,2,18,0
15521.0,4099.79,11,35,0
15523.0,16808.03,17,23,4
15524.0,151.4,1,241,0
15525.0,469.78,2,8,0
15527.0,2692.96,21,29,0
15529.0,1116.72,2,1,0
15530.0,311.37,1,147,0
15532.0,2190.9700000000003,6,11,0
15534.0,162.25,1,360,0
15535.0,525.92,4,0,0
15536.0,259.09,1,44,0
15538.0,3027.15,11,172,0
15540.0,247.38,1,10,0
15542.0,895.9,4,147,0
15543.0,114.98,1,94,0
15544.0,4591.61,16,7,0
15545.0,135.32999999999998,1,6,0
15546.0,539.5500000000001,3,241,0
15547.0,5186.05,14,11,0
15548.0,158.09,1,230,0
15549.0,652.7,5,56,0
15550.0,1419.97,10,13,0
15551.0,1223.22,8,29,0
15552.0,162.4,1,258,0
15555.0,6985.88,28,0,4
15558.0,143.32999999999998,2,274,0
15559.0,1109.4,1,203,0
15560.0,153.52,2,32,0
15561.0,1133.8,4,18,0
15562.0,538.83,2,59,0
15563.0,1461.52,4,140,0
15564.0,70.74000000000001,2,98,0
15566.0,227.87,2,27,0
15569.0,2210.64,5,25,0
15570.0,5137.02,15,4,0
15571.0,3401.2,10,21,0
15572.0,1515.81,3,15,0
15573.0,599.73,3,253,0
15574.0,774.4499999999999,4,7,0
15575.0,30.1,1,254,0
15577.0,139.1,2,358,0
15579.0,918.65,5,18,0
15580.0,1221.95,14,11,0
15581.0,2367.81,30,1,0
15583.0,107.86,1,11,0
15584.0,552.39,2,34,0
15586.0,1128.66,4,226,0
15587.0,608.4000000000001,3,27,0
15588.0,579.6,1,312,0
15590.0,1496.6,5,17,0
15591.0,217.9,3,217,0
15595.0,357.6,1,122,0
15596.0,1680.25,8,0,0
15597.0,238.8,1,210,0
15598.0,307.34,1,62,0
15599.0,488.32,1,80,0
15600.0,1178.71,5,63,0
15601.0,8173.860000000001,19,7,4
15602.0,1892.3400000000001,11,3,0
15603.0,26.25,2,268,0
15605.0,735.1700000000001,6,8,0
15606.0,2310.83,8,25,0
15607.0,1473.81,12,178,0
15608.0,692.3,1,50,0
15611.0,1289.98,17,9,0
15613.0,433.71999999999997,1,245,0
15614.0,3008.86,7,63,0
15615.0,10922.03,27,25,4
15616.0,317.11,1,73,0
15617.0,828.5500000000001,3,31,0
15620.0,385.53000000000003,2,35,0
15622.0,4093.55,14,59,0
15623.0,2136.02,7,28,0
15625.0,1698.69,6,11,0
15626.0,373.57,2,44,0
15627.0,566.9,2,92,0
15628.0,2737.7200000000003,12,1,0
15629.0,2240.9,4,85,0
15630.0,295.05,1,279,0
15631.0,596.67,1,277,0
15633.0,4173.41,18,144,0
15634.0,311.1,1,18,0
15635.0,100.35,1,30,0
15636.0,719.82,2,72,0
15637.0,574.23,4,48,0
15638.0,2231.2,8,13,0
15639.0,603.01,4,84,0
15640.0,11402.07,18,7,4
15641.0,3458.35,8,31,0
15642.0,105.78000000000002,1,364,0
15645.0,430.56,3,37,0
15646.0,526.97,3,7,0
15647.0,169.0,1,50,0
15649.0,1354.35,3,2,0
15650.0,539.03,3,150,0
15651.0,612.76,2,55,0
15652.0,1074.1,5,22,0
15658.0,1311.44,6,7,0
15659.0,226.04,2,21,0
15660.0,1212.13,7,0,0
15661.0,906.15,6,14,0
15662.0,283.73,2,296,0
15664.0,853.72,5,63,0
15665.0,1773.11,3,46,0
15666.0,632.9399999999999,2,107,0
15670.0,142.15,2,182,0
15672.0,45.300000000000004,1,360,0
15673.0,3528.82,6,86,0
15674.0,4473.83,10,52,0
15675.0,218.35,1,39,0
15677.0,648.4,2,56,0
15678.0,1541.19,2,30,0
15680.0,3130.8,10,1,0
15681.0,1533.84,10,14,0
15682.0,316.99,3,234,0
15683.0,330.79,1,108,0
15684.0,147.8,6,182,0
15685.0,55.980000000000004,1,85,0
15686.0,90.0,1,55,0
15688.0,190.57,1,53,0
15689.0,266.93,1,252,0
15691.0,375.0,4,29,0
15693.0,37.5,1,294,0
15694.0,4142.86,16,0,0
15695.0,721.06,2,232,0
15696.0,1113.01,9,56,0
15697.0,246.75,1,324,0
15698.0,46.2,1,259,0
15702.0,140.39000000000001,2,111,0
15704.0,1450.56,4,128,0
15708.0,994.26,5,4,0
15709.0,194.6,1,224,0
15710.0,898.87,1,52,0
15711.0,420.25,2,191,0
15712.0,2395.1,8,14,0
15713.0,639.24,4,1,0
15714.0,453.93,3,88,0
15715.0,658.02,5,190,0
15716.0,1938.0,8,4,0
15717.0,456.70000000000005,4,56,0
15718.0,293.79,1,175,0
15719.0,5090.4,25,16,0
15720.0,143.19,1,185,0
15722.0,2938.84,9,80,0
15723.0,744.55,3,46,0
15724.0,87.5,2,28,0
15726.0,321.91,1,25,0
15727.0,4266.55,8,22,0
15728.0,544.6,2,14,0
15729.0,92.7,3,28,0
15730.0,599.8,3,14,0
15731.0,125.3,1,188,0
15732.0,1343.4,11,7,0
15734.0,923.85,2,71,0
15735.0,327.68,1,56,0
15736.0,1717.27,3,65,0
15738.0,8553.35,28,0,4
15741.0,208.62,2,93,0
15742.0,156.87,1,254,0
15747.0,1586.62,7,10,0
15748.0,465.45000000000005,2,84,0
15750.0,4241.321,18,0,0
15751.0,1318.84,14,95,0
15752.0,1570.16,3,7,0
15754.0,2546.19,8,128,0
15755.0,3618.07,12,14,0
15757.0,2225.94,4,21,0
15759.0,557.94,7,83,0
15760.0,-5795.87,5,265,0
15761.0,143.05,1,77,0
15764.0,1207.81,4,69,0
15765.0,370.63,1,301,0
15766.0,484.6,3,79,0
15767.0,-242.70000000000002,2,276,0
15768.0,14977.63,32,111,4
15769.0,32445.66,23,6,3
15770.0,321.45,1,247,0
15771.0,1006.54,3,239,0
15772.0,280.88,1,53,0
15773.0,138.84,1,44,0
15774.0,1053.4,6,44,0
15775.0,45.6,1,266,0
15777.0,710.55,4,31,0
15778.0,307.95,1,66,0
15779.0,124.08000000000001,2,98,0
15782.0,1391.71,2,65,0
15784.0,848.3299999999999,2,102,0
15785.0,3521.58,18,9,0
15786.0,3558.65,4,45,0
15788.0,215.53,2,135,0
15789.0,1580.71,6,66,0
15791.0,1937.35,6,141,0
15792.0,933.84,2,34,0
15793.0,1433.96,5,13,0
15794.0,777.0,2,371,0
15795.0,1369.8600000000001,7,65,0
15796.0,2353.34,12,9,0
15797.0,613.6800000000001,2,216,0
15798.0,1535.37,3,127,0
15799.0,540.15,1,53,0
15800.0,543.5,5,88,0
15803.0,1513.84,3,80,0
15805.0,4256.75,20,20,0
15807.0,903.67,3,43,0
15808.0,14524.06,20,4,4
15809.0,463.67,3,90,0
15810.0,1579.3700000000001,6,21,0
15811.0,1671.9,2,0,0
15812.0,3385.03,8,70,0
15814.0,689.11,2,28,0
15816.0,93.3,3,177,0
15817.0,2766.4,3,55,0
15818.0,340.5,1,223,0
15819.0,2005.83,7,66,0
15822.0,892.4399999999999,6,128,0
15823.0,3874.62,5,7,0
15824.0,890.94,2,88,0
15826.0,933.77,2,198,0
15827.0,1789.48,24,7,0
15828.0,1108.82,1,10,0
15833.0,80.4,1,372,0
15834.0,1515.39,4,7,0
15837.0,385.03000000000003,1,120,0
15838.0,40053.35,19,2,3
15841.0,1507.4,6,21,0
15842.0,528.75,3,23,0
15845.0,622.78,4,171,0
15846.0,107.01,1,20,0
15847.0,433.3,3,63,0
15848.0,139.94,1,256,0
15849.0,-5876.34,1,231,0
15850.0,819.87,4,11,0
15851.0,109.73,1,161,0
15852.0,96.55,1,161,0
15854.0,2609.16,9,11,0
15855.0,340.48,1,111,0
15856.0,17643.77,28,0,4
15857.0,273.48,1,65,0
15858.0,2479.02,11,2,0
15859.0,438.46,1,67,0
15860.0,1528.0,10,3,0
15861.0,1217.63,6,91,0
15862.0,2095.41,10,8,0
15863.0,289.86,3,252,0
15864.0,244.44000000000003,1,16,0
15865.0,1353.79,2,48,0
15867.0,5177.06,20,4,0
15868.0,94.53,1,218,0
15869.0,174.02,1,261,0
15870.0,508.52,3,31,0
15871.0,33.099999999999994,1,72,0
15872.0,434.75,2,13,0
15873.0,138.23999999999998,5,127,0
15874.0,6804.33,16,22,4
15875.0,111.72,1,281,0
15876.0,1449.1399999999999,2,44,0
15878.0,330.77,2,196,0
15879.0,1157.3,4,39,0
15880.0,313.28000000000003,2,4,0
15882.0,953.5500000000001,8,3,0
15884.0,243.75000000000003,3,67,0
15885.0,1358.22,17,18,0
15886.0,871.78,3,51,0
15887.0,1027.15,3,41,0
15888.0,260.85,2,35,0
15889.0,1348.96,8,4,0
15890.0,535.65,5,29,0
15892.0,128.2,1,304,0
15893.0,305.28000000000003,1,116,0
15894.0,156.74,1,4,0
15896.0,-1899.67,1,259,0
15898.0,4149.68,25,2,0
15899.0,56.25,1,3,0
15900.0,539.39,4,48,0
15901.0,320.35,6,86,0
15902.0,145.01,1,15,0
15903.0,3733.48,7,13,0
15905.0,114.69,1,178,0
15906.0,946.1,4,9,0
15908.0,764.57,2,125,0
15910.0,1449.6200000000001,7,35,0
15911.0,1401.55,10,83,0
15912.0,810.08,7,71,0
15913.0,6.300000000000001,1,169,0
15914.0,205.99,2,13,0
15915.0,429.21,1,36,0
15916.0,1786.43,10,1,0
15917.0,437.53000000000003,4,241,0
15918.0,248.65,1,266,0
15919.0,270.72,1,3,0
15920.0,404.14,5,59,0
15921.0,466.08,3,31,0
15922.0,363.6,2,7,0
15923.0,127.08,1,7,0
15924.0,102.82,1,366,0
15926.0,134.44,1,177,0
15927.0,123.39,1,282,0
15928.0,293.53,1,291,0
15929.0,594.0,1,279,0
15931.0,239.9,1,63,0
15934.0,2190.66,2,52,0
15935.0,-308.82,1,366,0
15936.0,282.79,2,14,0
15938.0,330.23,4,91,0
15939.0,2945.38,1,9,0
15940.0,-31.8,1,44,0
15941.0,230.6,2,148,0
15943.0,271.28999999999996,2,284,0
15944.0,1839.1399999999999,3,28,0
15945.0,646.27,4,0,0
15946.0,2304.18,3,137,0
15948.0,553.85,1,59,0
15950.0,5233.25,8,10,0
